abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
The Chief Marshal's aides de camp met at Pine-street and Broadway before 9 o'clock yesterday morning and found an enormous crowd awaiting them there.  ,https://www.nytimes.com/1889/05/01/archives/formation-of-the-line.html,,,10,The New York Times,[],"{'main': 'FORMATION OF THE LINE.', 'kicker': '2', 'content_kicker': None, 'print_headline': 'FORMATION OF THE LINE.', 'name': None, 'seo': None, 'sub': None}",[],1889-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0041c025-6c05-5b54-ac9c-474e92305b76,0,nyt://article/0041c025-6c05-5b54-ac9c-474e92305b76
"NEW-HAVEN, April 30.--Old Hiram Lodge, F. and A.M., has in its possession a valuable souvenir of the inauguration of Washington.  ",https://www.nytimes.com/1889/05/01/archives/interesting-floral-relic.html,,,1,The New York Times,[],"{'main': 'INTERESTING FLORAL RELIC.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'INTERESTING FLORAL RELIC.', 'name': None, 'seo': None, 'sub': None}",[],1889-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/02062a68-c598-5bc1-a7ac-ab3560f02c6b,0,nyt://article/02062a68-c598-5bc1-a7ac-ab3560f02c6b
A dispatch from El Paso says that an Eastern company which had arranged to establish a house for the purchase of ore was deterred...  ,https://www.nytimes.com/1889/05/01/archives/lawlessness-doesnt-pay.html,,,3,The New York Times,[],"{'main': ""LAWLESSNESS DOESN'T PAY."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""LAWLESSNESS DOESN'T PAY."", 'name': None, 'seo': None, 'sub': None}",[],1889-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03269807-393d-5469-ba54-79ae4fc259c4,0,nyt://article/03269807-393d-5469-ba54-79ae4fc259c4
,https://www.nytimes.com/1889/05/01/archives/latest-foreign-shipping.html,,,3,The New York Times,[],"{'main': 'LATEST FOREIGN SHIPPING.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LATEST FOREIGN SHIPPING.', 'name': None, 'seo': None, 'sub': None}",[],1889-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03b2698b-d597-5b34-a283-1bf8c9c1dde1,0,nyt://article/03b2698b-d597-5b34-a283-1bf8c9c1dde1
,https://www.nytimes.com/1889/05/01/archives/amusements-this-evening.html,,,4,The New York Times,[],"{'main': 'AMUSEMENTS THIS EVENING.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'AMUSEMENTS THIS EVENING.', 'name': None, 'seo': None, 'sub': None}",[],1889-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05254b63-7419-5215-a8f7-808ab2015571,0,nyt://article/05254b63-7419-5215-a8f7-808ab2015571
"ITHACA, N.Y., April 30.--It is announced that some unknown benefactor has given the Cornell Law School a fund yielding $100 yearly to be given for the best legal essay written by a Senior. The prize will be awarded this year for the first time.  ",https://www.nytimes.com/1889/05/01/archives/a-gift-to-cornell.html,,,11,The New York Times,[],"{'main': 'A GIFT TO CORNELL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A GIFT TO CORNELL.', 'name': None, 'seo': None, 'sub': None}",[],1889-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0590f04f-4428-5195-9a57-6b2ea73080e6,0,nyt://article/0590f04f-4428-5195-9a57-6b2ea73080e6
,https://www.nytimes.com/1889/05/01/archives/obituary-2-no-title.html,,,5,The New York Times,[],"{'main': 'Obituary 2 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Obituary 2 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1889-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06038553-4948-5edb-829b-45b692f30877,0,nyt://article/06038553-4948-5edb-829b-45b692f30877
"Harrington, D. C.; Insurance Policy Collected for D. Landmesser's Heirs Squandered",https://www.nytimes.com/1889/05/01/archives/a-philadelphia-lawyer-he-secures-his-fee-and-then-embezzles-the.html,"Harrington, D. C.; Insurance Policy Collected for D. Landmesser's Heirs Squandered",,4,The New York Times,[],"{'main': 'A PHILADELPHIA LAWYER.; HE SECURES HIS FEE AND THEN EMBEZZLES THE RESIDUE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'A PHILADELPHIA LAWYER.; HE SECURES HIS FEE AND THEN EMBEZZLES THE RESIDUE.', 'name': None, 'seo': None, 'sub': None}",[],1889-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0837fa33-3cbd-5839-9c17-c153adf01bd7,0,nyt://article/0837fa33-3cbd-5839-9c17-c153adf01bd7
Murders are just now alarmingly on the increase in Paris. Last night the caretaker of a house in Auteuil was found with his throat out in one of the rooms.  ,https://www.nytimes.com/1889/05/01/archives/caught-bloodyhanded.html,,,3,The New York Times,[],"{'main': 'CAUGHT BLOODY-HANDED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'CAUGHT BLOODY-HANDED.', 'name': None, 'seo': None, 'sub': None}",[],1889-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0c287d66-3623-5c82-aa37-dc8a88e17fda,0,nyt://article/0c287d66-3623-5c82-aa37-dc8a88e17fda
"SAN FRANCISCO, April 30.--Lord Lonsdale left yesterday for the East to meet Lady Lonsdale, who left London Saturday. He will stop at Victoria, B.C., one day, and then go to Winnepeg.  ",https://www.nytimes.com/1889/05/01/archives/lord-lonsdale-coming-east.html,,,12,The New York Times,[],"{'main': 'LORD LONSDALE COMING EAST.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LORD LONSDALE COMING EAST.', 'name': None, 'seo': None, 'sub': None}",[],1889-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0c2ea791-ccdd-5802-ae67-6672fc4949c6,0,nyt://article/0c2ea791-ccdd-5802-ae67-6672fc4949c6
