abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
Richmond Street Roads; Receiver Demanded during Litigation,https://www.nytimes.com/1889/10/01/archives/mr-flynns-railroads-the-tangle-of-litigation-involving-the-richmond.html,Richmond Street Roads; Receiver Demanded during Litigation,,2,The New York Times,[],"{'main': ""MR. FLYNN'S RAILROADS; THE TANGLE OF LITIGATION INVOLVING THE RICHMOND LINES."", 'kicker': None, 'content_kicker': None, 'print_headline': ""MR. FLYNN'S RAILROADS; THE TANGLE OF LITIGATION INVOLVING THE RICHMOND LINES."", 'name': None, 'seo': None, 'sub': None}",[],1889-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/02e0ce05-a92c-5c5b-adef-e5ec05e1150f,0,nyt://article/02e0ce05-a92c-5c5b-adef-e5ec05e1150f
Suicide,https://www.nytimes.com/1889/10/01/archives/blew-his-brains-out-a-brother-of-jg-batterson-grows-tired-of-life-a.html,Suicide,,2,The New York Times,[],"{'main': 'BLEW HIS BRAINS OUT.; A BROTHER OF J.G. BATTERSON GROWS TIRED OF LIFE AND KILLS HIMSELF.', 'kicker': None, 'content_kicker': None, 'print_headline': 'BLEW HIS BRAINS OUT.; A BROTHER OF J.G. BATTERSON GROWS TIRED OF LIFE AND KILLS HIMSELF.', 'name': None, 'seo': None, 'sub': None}",[],1889-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03e67b84-acb4-5538-861b-7fe3ff648d13,0,nyt://article/03e67b84-acb4-5538-861b-7fe3ff648d13
,https://www.nytimes.com/1889/10/01/archives/editorial-article-2-no-title.html,,,4,The New York Times,[],"{'main': 'Editorial Article 2 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Editorial Article 2 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1889-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04573b8d-c53a-559c-8b13-680b35b72578,0,nyt://article/04573b8d-c53a-559c-8b13-680b35b72578
"CHICAGO, Sept. 30.--The Inter-State Commission met at the Palmer House this morning, with Chairman Cooley presiding and Commissioners Bragg of Alabama, Morrison of Illinois, Schoonmaker of New-York, and Veazey of Vermont present.",https://www.nytimes.com/1889/10/01/archives/railway-management-the-interstate-commission.html,,,5,The New York Times,[],"{'main': 'RAILWAY MANAGEMENT.; THE INTER-STATE COMMISSION.', 'kicker': None, 'content_kicker': None, 'print_headline': 'RAILWAY MANAGEMENT.; THE INTER-STATE COMMISSION.', 'name': None, 'seo': None, 'sub': None}",[],1889-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/069726e5-5b4f-528a-877d-4740e90195ee,0,nyt://article/069726e5-5b4f-528a-877d-4740e90195ee
Report; Course of Study Outlined,https://www.nytimes.com/1889/10/01/archives/practical-education-the-excellent-work-done-by-the-hebrew-technical.html,Report; Course of Study Outlined,,2,The New York Times,[],"{'main': 'PRACTICAL EDUCATION.; THE EXCELLENT WORK DONE BY THE HEBREW TECHNICAL INSTITUTE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'PRACTICAL EDUCATION.; THE EXCELLENT WORK DONE BY THE HEBREW TECHNICAL INSTITUTE.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'HEBREW TECHNICAL INSTITUTE', 'rank': 1, 'major': 'N'}]",1889-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08229371-23bd-5ff2-b392-e9635608cde2,0,nyt://article/08229371-23bd-5ff2-b392-e9635608cde2
Sherman S. Rogers of Buffalo is at the Windsor Hotel.  Bishop Alexander Gregg of Texas is at the Westminster Hotel.  Senator Henry W. Blair of New-Hampshire is at the Astor House.  ,https://www.nytimes.com/1889/10/01/archives/personal-intelligence.html,,,4,The New York Times,[],"{'main': 'PERSONAL INTELLIGENCE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'PERSONAL INTELLIGENCE.', 'name': None, 'seo': None, 'sub': None}",[],1889-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a64fb45-6832-5c88-857e-a47af0548713,0,nyt://article/0a64fb45-6832-5c88-857e-a47af0548713
Compared with Oxford by Sir Edwin Arnold,https://www.nytimes.com/1889/10/01/archives/talk-with-edwin-arnold-harvard-and-oxford-compared-opposed-to.html,Compared with Oxford by Sir Edwin Arnold,,1,The New York Times,[],"{'main': ""TALK WITH EDWIN ARNOLD.; HARVARD AND OXFORD COMPARED-- OPPOSED TO GLADSTONE'S POLICY."", 'kicker': None, 'content_kicker': None, 'print_headline': ""TALK WITH EDWIN ARNOLD.; HARVARD AND OXFORD COMPARED-- OPPOSED TO GLADSTONE'S POLICY."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Harvard University', 'rank': 1, 'major': 'N'}]",1889-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0ab27004-f079-5e10-89b7-3b35eedeae47,0,nyt://article/0ab27004-f079-5e10-89b7-3b35eedeae47
"RICHMOND, Va., Sept. 30.--Ex-Gov. W.E. Cameron of Petersburg, and the Hon. John S. Wise of New-York, by invitation, addressed the white Republican League here to-day.  ",https://www.nytimes.com/1889/10/01/archives/determined-to-beat-mahone.html,,,1,The New York Times,[],"{'main': 'DETERMINED TO BEAT MAHONE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'DETERMINED TO BEAT MAHONE.', 'name': None, 'seo': None, 'sub': None}",[],1889-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b297525-3698-53e8-aa5b-01b2d48033a3,0,nyt://article/0b297525-3698-53e8-aa5b-01b2d48033a3
"Dubin  Carroll, cigarmakers, 8 Central Whart, Boston, have gone into insolvency. Liabilities, about $13,000, with good assets of perhaps $2,000.  The liabilities of the Springfield Bicycle Manufacturing Company, 178 Columbus-avenue, Boston, aggregate $54,000; assets unknown.  ",https://www.nytimes.com/1889/10/01/archives/failures-in-business.html,,,5,The New York Times,[],"{'main': 'FAILURES IN BUSINESS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FAILURES IN BUSINESS.', 'name': None, 'seo': None, 'sub': None}",[],1889-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b6fde06-e824-538a-acdf-65f321543460,0,nyt://article/0b6fde06-e824-538a-acdf-65f321543460
Forests in Adirondack Mountains Despoiled by Lumbermen; TIMES'S North Woods Letters on,https://www.nytimes.com/1889/10/01/archives/the-axe-and-firebrand-destroying-newyorks-great-watersheds-grand.html,Forests in Adirondack Mountains Despoiled by Lumbermen; TIMES'S North Woods Letters on,,9,The New York Times,[],"{'main': ""THE AXE AND FIREBRAND; DESTROYING NEW-YORK'S GREAT WATERSHEDS. GRAND SCENERY IN THE HEART OF THE NORTH WOODS BEING DESTROYED BY THE FOREST PIRATES."", 'kicker': None, 'content_kicker': None, 'print_headline': ""THE AXE AND FIREBRAND; DESTROYING NEW-YORK'S GREAT WATERSHEDS. GRAND SCENERY IN THE HEART OF THE NORTH WOODS BEING DESTROYED BY THE FOREST PIRATES."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York State', 'rank': 1, 'major': 'N'}]",1889-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0fd072f0-d3cb-5e93-b9f6-d0cc2bffcb5a,0,nyt://article/0fd072f0-d3cb-5e93-b9f6-d0cc2bffcb5a
