abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
,https://www.nytimes.com/1872/10/01/archives/democrats-proclaiming-their-own-defeatinventing-a-pretext-for.html,,,,4,The New York Times,[],"{'main': 'Democrats Proclaiming Their Own Defeat--Inventing a Pretext for Challenging Colored Voters--Suspicious Attitude of Gov. Curtin.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Democrats Proclaiming Their Own Defeat--Inventing a Pretext for Challenging Colored Voters--Suspicious Attitude of Gov. Curtin.', 'name': None, 'seo': None, 'sub': None}",[],1872-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01a2307b-494c-5078-9b58-3c8ccd7eb904,0,nyt://article/01a2307b-494c-5078-9b58-3c8ccd7eb904,
,https://www.nytimes.com/1872/10/01/archives/arrived.html,,,,8,The New York Times,[],"{'main': 'Arrived.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Arrived.', 'name': None, 'seo': None, 'sub': None}",[],1872-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03fab2cd-1869-544b-91ba-a8dfabfe4e74,0,nyt://article/03fab2cd-1869-544b-91ba-a8dfabfe4e74,
,https://www.nytimes.com/1872/10/01/archives/the-illinois-campaign-grand-rally-in-chicago.html,,,,1,The New York Times,[],"{'main': 'The Illinois Campaign Grand Rally in Chicago.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Illinois Campaign Grand Rally in Chicago.', 'name': None, 'seo': None, 'sub': None}",[],1872-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/07344f2c-77a4-57a2-a63c-8d54c5b9fe8d,0,nyt://article/07344f2c-77a4-57a2-a63c-8d54c5b9fe8d,
Acquittal of,https://www.nytimes.com/1872/10/01/archives/the-acquittal-of-mrs-fair.html,Acquittal of,,,4,The New York Times,[],"{'main': 'The Acquittal of Mrs. Fair.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Acquittal of Mrs. Fair.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MURDERS', 'rank': 1, 'major': 'N'}]",1872-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0754a8e5-4f37-52d4-a9c3-1ab22e0ddbf7,0,nyt://article/0754a8e5-4f37-52d4-a9c3-1ab22e0ddbf7,
,https://www.nytimes.com/1872/10/01/archives/article-5-no-title.html,,,,4,The New York Times,[],"{'main': 'Article 5 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 5 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1872-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/099950e0-4889-573c-820b-1e35a408283c,0,nyt://article/099950e0-4889-573c-820b-1e35a408283c,
Toledo Fiasco of,https://www.nytimes.com/1872/10/01/archives/hassaurek-makes-a-fiasco-at-toledo-leading-specimens-of-greeleyites.html,Toledo Fiasco of,,,1,The New York Times,[],"{'main': 'Hassaurek Makes a Fiasco at Toledo- Leading Specimens of Greeleyites.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Hassaurek Makes a Fiasco at Toledo- Leading Specimens of Greeleyites.', 'name': None, 'seo': None, 'sub': None}",[],1872-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a98041a-2862-5eb6-84e4-c889107b0a48,0,nyt://article/0a98041a-2862-5eb6-84e4-c889107b0a48,
Appointed Secretary of the Cotton Exchange,https://www.nytimes.com/1872/10/01/archives/the-cotton-exchange-secretaryship-a-change-today.html,Appointed Secretary of the Cotton Exchange,,,8,The New York Times,[],"{'main': 'The Cotton Exchange Secretaryship A Change Today.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Cotton Exchange Secretaryship A Change Today.', 'name': None, 'seo': None, 'sub': None}",[],1872-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0c7e9d0d-4542-5eba-b965-7bf2aaa4b381,0,nyt://article/0c7e9d0d-4542-5eba-b965-7bf2aaa4b381,
The sohool teachers of the Second District of Edgewater have not been paid their salaries since June last.  ,https://www.nytimes.com/1872/10/01/archives/staten-island.html,,,,8,The New York Times,[],"{'main': 'STATEN ISLAND.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'STATEN ISLAND.', 'name': None, 'seo': None, 'sub': None}",[],1872-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/17cd9b9e-57d3-51d6-a264-5c1fcb0a1a5d,0,nyt://article/17cd9b9e-57d3-51d6-a264-5c1fcb0a1a5d,
for Grant and Wilson,https://www.nytimes.com/1872/10/01/archives/pennsylvania-enthusiastic-grant-and-wilson-demonstration-in.html,for Grant and Wilson,,,1,The New York Times,[],"{'main': 'PENNSYLVANIA.; Enthusiastic Grant and Wilson Demonstration in Scranton.', 'kicker': None, 'content_kicker': None, 'print_headline': 'PENNSYLVANIA.; Enthusiastic Grant and Wilson Demonstration in Scranton.', 'name': None, 'seo': None, 'sub': None}",[],1872-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/181e4f96-4217-56ba-aeec-682bb2688a52,0,nyt://article/181e4f96-4217-56ba-aeec-682bb2688a52,
,https://www.nytimes.com/1872/10/01/archives/married.html,,,,5,The New York Times,[],"{'main': 'MARRIED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MARRIED.', 'name': None, 'seo': None, 'sub': None}",[],1872-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1869c4d6-b828-5c7c-ae97-936a31812f24,0,nyt://article/1869c4d6-b828-5c7c-ae97-936a31812f24,
