abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
"The Springfield (Mass.) Union says that the Greeley party in this city has just been increased one-third, and now consists of Mr. BOWLES, District-Attorney STEARNS, Gov. TRASK and Col. JOHN L.RICE.  ",https://www.nytimes.com/1872/07/01/archives/notes-of-the-campaign.html,,,,1,The New York Times,[],"{'main': 'NOTES OF THE CAMPAIGN.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NOTES OF THE CAMPAIGN.', 'name': None, 'seo': None, 'sub': None}",[],1872-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01fee042-1bd8-5e13-9808-3d68a3c30530,0,nyt://article/01fee042-1bd8-5e13-9808-3d68a3c30530,
On the Real Meaning of the 'Possum Policy,https://www.nytimes.com/1872/07/01/archives/the-greeley-disguise-real-meaning-of-the-democratic-possum-policy.html,On the Real Meaning of the 'Possum Policy,,,5,The New York Times,[],"{'main': 'THE GREELEY DISGUISE.; Real Meaning of the Democratic Possum Policy Speech of Senator Morton.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE GREELEY DISGUISE.; Real Meaning of the Democratic Possum Policy Speech of Senator Morton.', 'name': None, 'seo': None, 'sub': None}",[],1872-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04c5eff0-d740-57ce-bb9d-afd4fbe15471,0,nyt://article/04c5eff0-d740-57ce-bb9d-afd4fbe15471,
,https://www.nytimes.com/1872/07/01/archives/sabbathbreaking-quarrels-and-shooting-affrays-among-the-roughs-the.html,,,,8,The New York Times,[],"{'main': 'SABBATH-BREAKING.; Quarrels and Shooting Affrays Among the Roughs. The Swamp and Bloody Sixth Gangs at Open Warfare A Battle in the City Hall Park Three Persons Shot. Yesterday afternoon, as MICHAEL HAYES, JAMES DRISCO and several other members of a Fourth Ward gang of rowdies were sitting on the steps near the Hall of Records, a number of the ""Swamp Gang"" came up, and, enraged by a beating received on Saturday at their hands, pitched into them with a view of revenging the injuries suffered at their hands.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SABBATH-BREAKING.; Quarrels and Shooting Affrays Among the Roughs. The Swamp and Bloody Sixth Gangs at Open Warfare A Battle in the City Hall Park Three Persons Shot. Yesterday afternoon, as MICHAEL HAYES, JAMES DRISCO and several other members of a Fourth Ward gang of rowdies were sitting on the steps near the Hall of Records, a number of the ""Swamp Gang"" came up, and, enraged by a beating received on Saturday at their hands, pitched into them with a view of revenging the injuries suffered at their hands.', 'name': None, 'seo': None, 'sub': None}",[],1872-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06008776-3d21-58b7-a6f9-fb68a69406d2,0,nyt://article/06008776-3d21-58b7-a6f9-fb68a69406d2,
"In his recent repot to the trustees of the Cincinnati public library, Mr. WILLIAM F. POOLE, the well-known librarian, makes the following statement of the results opening that library on Sunday:  ",https://www.nytimes.com/1872/07/01/archives/library-opening-on-sunday-results-in-cincinnati.html,,,,5,The New York Times,[],"{'main': 'Library Opening on Sunday Results in Cincinnati.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Library Opening on Sunday Results in Cincinnati.', 'name': None, 'seo': None, 'sub': None}",[],1872-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/091e2750-1835-57d8-8781-444327f2a36e,0,nyt://article/091e2750-1835-57d8-8781-444327f2a36e,
,https://www.nytimes.com/1872/07/01/archives/the-maine-fifth-district-slight-opposition-to-mr-hale.html,,,,1,The New York Times,[],"{'main': 'The Maine Fifth District Slight Opposition to Mr. Hale.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Maine Fifth District Slight Opposition to Mr. Hale.', 'name': None, 'seo': None, 'sub': None}",[],1872-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09334283-5701-566e-87df-bd44d7e3e238,0,nyt://article/09334283-5701-566e-87df-bd44d7e3e238,
,https://www.nytimes.com/1872/07/01/archives/gen-bidwell-for-grant.html,,,,1,The New York Times,[],"{'main': 'Gen. Bidwell for Grant.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Gen. Bidwell for Grant.', 'name': None, 'seo': None, 'sub': None}",[],1872-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b1bb100-39de-51d3-b0b3-3dfdf6b3eca9,0,nyt://article/0b1bb100-39de-51d3-b0b3-3dfdf6b3eca9,
,https://www.nytimes.com/1872/07/01/archives/railroad-accident-narrow-escape-of-the-passengers-of-a-wrecked.html,,,,5,The New York Times,[],"{'main': 'RAILROAD ACCIDENT.; Narrow Escape of the Passengers of a Wrecked Train in Vermont.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'RAILROAD ACCIDENT.; Narrow Escape of the Passengers of a Wrecked Train in Vermont.', 'name': None, 'seo': None, 'sub': None}",[],1872-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b9fa3a5-1fdd-5ca7-989b-429776b66abf,0,nyt://article/0b9fa3a5-1fdd-5ca7-989b-429776b66abf,
"Hopkins, Joseph",https://www.nytimes.com/1872/07/01/archives/probable-murder-in-brooklyn-by-the-wytheavenue-gang.html,"Hopkins, Joseph",,,8,The New York Times,[],"{'main': 'Probable Murder in Brooklyn by the Wythe-Avenue Gang.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Probable Murder in Brooklyn by the Wythe-Avenue Gang.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MURDERS', 'rank': 1, 'major': 'N'}]",1872-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0d1de237-63bb-5a89-a6b4-d09e0cf3a77d,0,nyt://article/0d1de237-63bb-5a89-a6b4-d09e0cf3a77d,
"On June 15, the Vienna correspondent of the Eastern Budget writes to that journal:  ",https://www.nytimes.com/1872/07/01/archives/austria-and-germany-significance-of-the-approaching-visit-of-the.html,,,,8,The New York Times,[],"{'main': 'AUSTRIA AND GERMANY.; Significance of the Approaching Visit of the Emperor Francis Joseph to Berlin.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'AUSTRIA AND GERMANY.; Significance of the Approaching Visit of the Emperor Francis Joseph to Berlin.', 'name': None, 'seo': None, 'sub': None}",[],1872-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1907bfad-e5cf-5f51-9dec-a81137d9351b,0,nyt://article/1907bfad-e5cf-5f51-9dec-a81137d9351b,
Seymour's Secret Correspondence With,https://www.nytimes.com/1872/07/01/archives/greeleys-trade-secret-conferences-and-correspondence-between.html,Seymour's Secret Correspondence With,,,1,The New York Times,[],"{'main': ""GREELEY'S TRADE.; Secret Conferences and Correspondence Between Greeley, Seymour, Waldo Hutchins and Others--Negotiations Looking to Greeley's Nomination Begun Six Months Before the Cincinnati Convention."", 'kicker': None, 'content_kicker': None, 'print_headline': ""GREELEY'S TRADE.; Secret Conferences and Correspondence Between Greeley, Seymour, Waldo Hutchins and Others--Negotiations Looking to Greeley's Nomination Begun Six Months Before the Cincinnati Convention."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Greeley, Horace', 'rank': 1, 'major': 'N'}]",1872-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/197396fd-2ebe-58c8-a850-9ad995dc2c98,0,nyt://article/197396fd-2ebe-58c8-a850-9ad995dc2c98,
