abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
Editorial on US credit standing in London market; Editorial comments on US credit standing in London market,https://www.nytimes.com/1862/04/01/archives/our-credit-in-london.html,Editorial on US credit standing in London market; Editorial comments on US credit standing in London market,"The mail received on Sunday evening from England to the 19th of March, reports continued firmness in the London market for American Stocks. This fact speaks well for the due appreciation of our recent successes in the field and our financial measures in Congress, by the people of England. Their real opinion ofthe situation on this side appears to be better reflected from their principal Stock Exchange than by their leading journal. The latter continues persistent and most unfair in its representations of both the military and financial news from this side. While the record of what is actually occurring in the field and in the money market of the United States is not suppressed, the practical end to which it points is utterly ignored and the facts themselves perverted. Thus, in the London Times, of March 19, now before us, we have a labored effort to show that the fall in the price of Gold in New-York in exchange for United States Notes is a bad sign for the future of our credit, and the stability of our National Currency. Gold, it is argued, fell on the passage of the Treasury bill, because the United States Notes of the existing issue rose in value on their recognition as a medium for the payment of Customs! Of course, this is a gross perversion of the facts communicated from this side. Gold did not fall in exchange for United States Notes alone, but in exchange for the current bank credits, in the shape of deposits and bank notes of the City of New-York, the very best standard in the whole country, because representing the commercial and financial centre of the country. There was no account taken of what might thereafter be wanted at the Custom-house for the payment of duties. The question was one of the supply and demand of gold at the time; influenced, to be sure, to some extent, by the brilliant successes of the Government in dwarfing the proportions of the Southern rebellion. The fall in gold was not temporary, as we have since been. On the contrary, the price has continued to go down, until a minimum next to a nominal premium over the ordinary currency of New-York, has been reached.",4,The New York Times,[],"{'main': 'Our Credit in London.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Our Credit in London.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Finances', 'rank': 2, 'major': 'N'}]",1862-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0056cdd8-5471-5773-b1c7-5c5295132731,887,nyt://article/0056cdd8-5471-5773-b1c7-5c5295132731
To the Editor of the York New-Times:,https://www.nytimes.com/1862/04/01/archives/the-navy-department-and-the-merrimac.html,,To the Editor of the York New-Times:,8,The New York Times,[],"{'main': 'The Navy Department and the Merrimac.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Navy Department and the Merrimac.', 'name': None, 'seo': None, 'sub': None}",[],1862-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0136f531-d13e-5b47-8b5b-8a9466af1da5,516,nyt://article/0136f531-d13e-5b47-8b5b-8a9466af1da5
"NEW-YORK.... MONDAY, March 31.",https://www.nytimes.com/1862/04/01/archives/marine-intelligence-below-foreign-ports.html,,"NEW-YORK.... MONDAY, March 31.",8,The New York Times,[],"{'main': 'MARINE INTELLIGENCE.; Below. Foreign Ports.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MARINE INTELLIGENCE.; Below. Foreign Ports.', 'name': None, 'seo': None, 'sub': None}",[],1862-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04809a07-de0d-5baa-853c-6d015cb2a202,745,nyt://article/04809a07-de0d-5baa-853c-6d015cb2a202
"ALBANY, Monday, March 31.",https://www.nytimes.com/1862/04/01/archives/call-for-a-newspaper-convention.html,,"ALBANY, Monday, March 31.",5,The New York Times,[],"{'main': 'Call for a Newspaper Convention.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Call for a Newspaper Convention.', 'name': None, 'seo': None, 'sub': None}",[],1862-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05ce39c2-0d8b-5fd8-b467-652332f68079,69,nyt://article/05ce39c2-0d8b-5fd8-b467-652332f68079
North Mails close at................5 A.M. and 3:30 P.M.,https://www.nytimes.com/1862/04/01/archives/mails-close-at-the-postoffice.html,,North Mails close at................5 A.M. and 3:30 P.M.,3,The New York Times,[],"{'main': 'Mails Close at the Post-office.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Mails Close at the Post-office.', 'name': None, 'seo': None, 'sub': None}",[],1862-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0d85b59b-23ff-5cf7-bca8-be4a512bf046,68,nyt://article/0d85b59b-23ff-5cf7-bca8-be4a512bf046
"The NEW-YORK SEMI-WEEKLY TIMES, No. 787 is published THIS MORNING, and may be had at the counter, in wrappers, ready for mailing. It contains the LATEST INTELLIGENCE up to the moment of going to press. In addition, will be found, graphic letters from our correspondents in Tennessee and at Island No. 10, and letters from other divisions of the army.  ",https://www.nytimes.com/1862/04/01/archives/the-semiweekly-times.html,,"The NEW-YORK SEMI-WEEKLY TIMES, No. 787 is published THIS MORNING, and may be had at the counter, in wrappers, ready for mailing. It contains the LATEST INTELLIGENCE up to the moment of going to press. In addition, will be found, graphic letters from our correspondents in Tennessee and at Island No. 10, and letters from other divisions of the army.",5,The New York Times,[],"{'main': 'THE SEMI-WEEKLY TIMES.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE SEMI-WEEKLY TIMES.', 'name': None, 'seo': None, 'sub': None}",[],1862-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1b9aa79b-c093-5a8b-995d-d31fa9adad36,255,nyt://article/1b9aa79b-c093-5a8b-995d-d31fa9adad36
The House passed the Senate bill removing the import duties on arms imported either by States or contractors.  ,https://www.nytimes.com/1862/04/01/archives/house-of-representatives.html,,"WASHINGTON, Monday, March 31.",1,The New York Times,[],"{'main': 'HOUSE OF REPRESENTATIVES.', 'kicker': None, 'content_kicker': None, 'print_headline': 'HOUSE OF REPRESENTATIVES.', 'name': None, 'seo': None, 'sub': None}",[],1862-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1c2d3132-5bb7-5d23-ba1c-548dd644e42e,933,nyt://article/1c2d3132-5bb7-5d23-ba1c-548dd644e42e
"Vice-President HAMLIN, accompanied by the Senate Committee on Naval Affairs, and several other Senators and Representatives, arrived at Fortress Monroe on Sunday, and were expected to return to Washington yesterday.  ",https://www.nytimes.com/1862/04/01/archives/the-rebellion.html,,"Vice-President HAMLIN, accompanied by the Senate Committee on Naval Affairs, and several other Senators and Representatives, arrived at Fortress Monroe on Sunday, and were expected to return to Washington yesterday.",4,The New York Times,[],"{'main': 'THE REBELLION.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE REBELLION.', 'name': None, 'seo': None, 'sub': None}",[],1862-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/26933498-fe65-54de-94da-66ef04c249e3,474,nyt://article/26933498-fe65-54de-94da-66ef04c249e3
Editorial on Jackson campaign in northern Virginia,https://www.nytimes.com/1862/04/01/archives/jacksons-campaign-in-northern-virginia.html,Editorial on Jackson campaign in northern Virginia," -- The column of the rebel Gen. JACKSON, which has just been routed at Winchester, chased from Strasburgh, and is now probably plodding its weary, way through the mountains, and up the Shenandoah Valley for Stanton, was, as Gen. SHIELDS says, considered the bravest and best-disciplined corps in the rebel army. It was composed of men who had been in the very hardest service ever since the war opened; and, for its supposed invincible qualities was known as the ""Stone Wall Brigade."" The rebel papers have given it credit, too, for a continuous series of quite wonderful victories. At the beginning of lostWinter, JACKSON was put in command of Northern Virginia, and he was ordered to drive the National troops from that part of Virginia between Harper's Ferry and the western line of Maryland, and to destroy whatever had been rebuilt of the Baltimore and Ohio Railroad, which was then guarded by the troops of Gen. BANKS. With a force estimated at 6,000 strong, JACKSON set out from Strasburgh last December, advanced rapidly to Winchester, and thence toward Martinsburgh, destroying the Baltimore and Ohio Road, tearing up the rails and using them to finish the line between Winchester and Strasburgh. In the beginning of January he advanced toward Bath, in Morgan County, where were two National regiments and a force of cavalry and artillery, supported by two other regiments at Hancock, ten miles north. Our troops at Bath were driven across the Potomac, and a number of them taken prisoners. Ho then advanced to Hancock, sent notice to the Mayor that he intended to cross at that point, and began shelling the town. He next moved upon Romney, and our troops stationed there retreated north to Cumberland. Having thus cleared that entire section of the National forces, he returned to Strasburgh, but in February again occupied Romney, from which he was driven by Gen. LANDER. From Strasburgh he advanced once more to Winchester, and of late has been flitting between these two points, and occasionally approaching well up to the Potomac. When he saw his best line of retreat cut off by our occupancy of Manassas, and found Gen. BANKS' corps d'armce advancing in force against him, he began to move up the Shenandoah Valley; but, imagining that BANKS' army had nearly all gone to Manassas, he again came up a fortnight ago to his old ground at Winchester, where his forces were suddenly attacked and routed by Gen. SHIELDS, on the 23d ult., and subsequently chased up to and beyond Strasburgh. The official reports indicate that his original force had been more than doubled by reinforcements from the main rebel body. As his column seems to have been terribly cut up, and the remnant has retreated from Northern Virginia, we will not be likely to hear any more of this audacious rebel in this quarter. Gen. JACKSON is a Virginian and a West Point soldier, and his troops are mostly Virginia mountaineers, with regiments from the far Southern States. He has been a terrible scourge to the section over which JEFF. DAVIS gave him command; but his defeat and retreat clears the mountain region of armed rebels.",4,The New York Times,[],"{'main': ""JACKSON'S CAMPAIGN IN NORTHERN VIRGINIA."", 'kicker': None, 'content_kicker': None, 'print_headline': ""JACKSON'S CAMPAIGN IN NORTHERN VIRGINIA."", 'name': None, 'seo': None, 'sub': None}",[],1862-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2ab7626e-216f-596d-a92c-110c1d6f1fdc,528,nyt://article/2ab7626e-216f-596d-a92c-110c1d6f1fdc
"LIVERPOOL, Thursday, March 20.",https://www.nytimes.com/1862/04/01/archives/commercial-news-by-the-jura.html,,"LIVERPOOL, Thursday, March 20.",1,The New York Times,[],"{'main': 'Commercial News by the Jura.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Commercial News by the Jura.', 'name': None, 'seo': None, 'sub': None}",[],1862-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2cd82467-70a7-5255-8082-729d0a996d41,280,nyt://article/2cd82467-70a7-5255-8082-729d0a996d41
