abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
"The reported receipts of the principal kinds of Produce since our last have been: 33 bbls. Ashes, 9,039 bbls. Flour, 9 bbls. and 172 bags Corn Meal, 2,868 bushels Wheat, 9,400 bushels Corn, 15 bushels Rye, 645 bushels Barley, 3,115 bushels Oats, 1,225 bushels Malt, 7,058 pkgs. Provisions, and 954 bbls. Whisky.  ",https://www.nytimes.com/1862/05/01/archives/general-markets.html,,"NEW-YORK, Wednesday, April 30, 1862 -- 6 P.M.",3,The New York Times,[],"{'main': 'GENERAL MARKETS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'GENERAL MARKETS.', 'name': None, 'seo': None, 'sub': None}",[],1862-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/015edac0-91f4-5740-9cc7-2fae64a4ee5f,1844,nyt://article/015edac0-91f4-5740-9cc7-2fae64a4ee5f,
"BUTLER -- [???] -- In this City, on Monday, April 28, at Calvary Church, by Rev. Dr. [???] Lieut. GEO. R. BUTLER, Jr., U.S.A., to EMILY [???] daughter of S.F. Butterworth, Esq., of this City.",https://www.nytimes.com/1862/05/01/archives/married.html,,"BUTLER -- [???] -- In this City, on Monday, April 28, at Calvary Church, by Rev. Dr. [???] Lieut. GEO. R. BUTLER, Jr., U.S.A., to EMILY [???] daughter of S.F. Butterworth, Esq., of this City.",5,The New York Times,[],"{'main': 'MARRIED.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MARRIED.', 'name': None, 'seo': None, 'sub': None}",[],1862-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04b1cb34-b2c3-5b07-8896-19fb7ce9a4f7,204,nyt://article/04b1cb34-b2c3-5b07-8896-19fb7ce9a4f7,
"FALMOUTH, Va., Saturday, April 26, 1862.",https://www.nytimes.com/1862/05/01/archives/department-of-the-rappahannock-our-falmouth-correspondence-how-the.html,,"FALMOUTH, Va., Saturday, April 26, 1862.",8,The New York Times,[],"{'main': 'DEPARTMENT OF THE RAPPAHANNOCK.; OUR FALMOUTH CORRESPONDENCE. HOW THE REBELS GET INFORMATION A VISIT TO FREDERICKSBURGH APPEARANCE OF THE TOWN AND CITIZENS TROPHIES.', 'kicker': None, 'content_kicker': None, 'print_headline': 'DEPARTMENT OF THE RAPPAHANNOCK.; OUR FALMOUTH CORRESPONDENCE. HOW THE REBELS GET INFORMATION A VISIT TO FREDERICKSBURGH APPEARANCE OF THE TOWN AND CITIZENS TROPHIES.', 'name': None, 'seo': None, 'sub': None}",[],1862-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0741350e-d560-5c36-afae-1498dcaa0ee7,1765,nyt://article/0741350e-d560-5c36-afae-1498dcaa0ee7,
"in throwing up defensive works. He brings Memphis papers of the 26th. They contain little matter of interest, further than a confirmation of the fall of NewOrleans.  ",https://www.nytimes.com/1862/05/01/archives/southern-items.html,,"CAIRO, Wednesday, April 30.",1,The New York Times,[],"{'main': 'SOUTHERN ITEMS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'SOUTHERN ITEMS.', 'name': None, 'seo': None, 'sub': None}",[],1862-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0956d58f-20ab-5106-a843-140403f978d5,276,nyt://article/0956d58f-20ab-5106-a843-140403f978d5,
"-- The President declares himself solely responsiblefor the arrest of Gen. STONE. It was only the other day he assumed the responsibility of the arrest of Mr. PIERCE [???] and others, effected by the direction of the Secretary of War. This is not only just and characteristic, but it is satisfying. We have heard much of intrigues about the State and War Departments, to procure the imprisonment of suspected then, solely to indulge private malice or to serve a personal end. We have been told that Gen. MCCLELLAN [???] Gen. [???], to avoid the [???] of his own [???]. All this we now know to be thecoinage of fancy. Whatever has been done of this kind has been done by President LINCOLN himself, whose character is fortunately beyond all suspicion of partiality, injustice or oppression. When the time comes, we shall no doubt find that, whoever has been wrong, the President has been right.",https://www.nytimes.com/1862/05/01/archives/the-president-and-the-arrest-of-gen-stone.html,,"-- The President declares himself solely responsiblefor the arrest of Gen. STONE. It was only the other day he assumed the responsibility of the arrest of Mr. PIERCE [???] and others, effected by the direction of the Secretary of War. This is not only just and characteristic, but it is satisfying. We have heard much of intrigues about the State and War Departments, to procure the imprisonment of suspected then, solely to indulge private malice or to serve a personal end. We have been told that Gen. MCCLELLAN [???] Gen. [???], to avoid the [???] of his own [???]. All this we now know to be thecoinage of fancy. Whatever has been done of this kind has been done by President LINCOLN himself, whose character is fortunately beyond all suspicion of partiality, injustice or oppression. When the time comes, we shall no doubt find that, whoever has been wrong, the President has been right.",4,The New York Times,[],"{'main': 'THE PRESIDENT AND THE ARREST OF GEN. STONE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE PRESIDENT AND THE ARREST OF GEN. STONE.', 'name': None, 'seo': None, 'sub': None}",[],1862-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0ab8a39d-3f5c-5e53-bceb-45a08a6a157f,154,nyt://article/0ab8a39d-3f5c-5e53-bceb-45a08a6a157f,
"GOTTSCHALK'S CONCERT AT NIBLO'S SALOON.  There can be little doubt that, whatever may be the opinion entertained by the professional musician respecting the merits of H.M. GOTTSCHALK, he is accepted by the public as one of the few artists who are...  ",https://www.nytimes.com/1862/05/01/archives/amusements.html,,"GOTTSCHALK's CONCERT AT NIBLO's SALOON. -- There can be little doubt that, whatever may be the opinion entertained by the professional musician respecting the merits of H.M. GOTTSCHALK, he is accepted by the public as one of the few artists who are the greatest of modern pianists. while the critic heartily indorses its judgment. This is on the score, [???] alone of his brillancy of touch and execution, but, also, of the quaint originality of his invention, and the musical delight with which it would seem to be conceived. We have been more specially induced to remark on this last from hearing the new dance, ""Reponds [???],"" which he produced for the first time, and which was rendered by himself and Mr. H. SANDERSON. This was merely a [???], the idea of which was derived from some of the Spanish dances with which he has been conversant among the Havanese Creoles. But how splendidly has he embroidered the original theme he had seized upon, and wrought it, with its quaint time, into one of the most deliciously poetical of dances. As you listen to him, the nervous lightness of the Creole girl and her partner flashes before you, and you improvise the romance which the dream of the composer has suggested. This piece was wonderfully rendered by [???], who was most ably assisted by SANDERSON, and deserved the [???] applause which was awarded it. We may also warmly [???] the [???] on BEETHOVEN's Sonata Patherique -- or rather the manner in which it was translated by him. Perhaps, the German admirers of the master might somewhat except to its excessive brilliancy. But we ourselves see no reason for not accepting [???] transition, even if it verges upon being a new reading of the master, any more than we might decline recognizing the merit of [???], because it does not resemble the [???] JOHN [???] formerly gave the [???] world. The [???] a Seville, which is a charming and quiet bit of musical embroidery, in which his fingers [???] [???], was on this occasion exchanged by him for ""The Funeral [???]."" We may mention than in [???] serving the encore for the overture of ""[???] Tell,"" arranged for two [???], Mr. [???], [???] spontaneous good feeling, responded to it by playing, with Mr. SANDERSON, who had performed the [???] [???] ""The Bridal Eve Polka,"" composed by the [???] the vocal start of the evening, although the new tenor, TOMBESI, assisted in the [???] with [???]. The ""Pardon de [???]."" although not heard by us by any means for the first time, was a vocal gem well worth the setting which it had in the remainder of the concert. [???] in our opinion, not so good in the salon as on the stage. However, as we have, as yet, heard him but twice, it is hardly just to him, while it is certainly unjust to the public, to give a decided opinion in either case. The audience,at all events, seemed to share our opinion. We need not say that the Saloon was crowded by the fashion, while its entrance was overlaid with the criticism and musical taste of the City.",8,The New York Times,[],"{'main': 'AMUSEMENTS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'AMUSEMENTS.', 'name': None, 'seo': None, 'sub': None}",[],1862-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b7cdd24-507c-5ed0-aae5-63032a20f742,929,nyt://article/0b7cdd24-507c-5ed0-aae5-63032a20f742,
"HARRISBURGH, Penn., Wednesday, April 30.",https://www.nytimes.com/1862/05/01/archives/the-pennsylvania-troops.html,,"HARRISBURGH, Penn., Wednesday, April 30.",4,The New York Times,[],"{'main': 'The Pennsylvania Troops.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Pennsylvania Troops.', 'name': None, 'seo': None, 'sub': None}",[],1862-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0c0451cf-e6a2-56eb-8c68-2bff8241e536,118,nyt://article/0c0451cf-e6a2-56eb-8c68-2bff8241e536,
"One hundred and one wounded soldiers are to arrive by steamer, this afternoon, from Newbern and Yorktown. They are on their way to their homes in the New-England States, and will be entertained for a short time at the rooms of the New-England Soldiers' Relief Association, No. 194 Broadway.  ",https://www.nytimes.com/1862/05/01/archives/general-news.html,,"One hundred and one wounded soldiers are to arrive by steamer, this afternoon, from Newbern and Yorktown. They are on their way to their homes in the New-England States, and will be entertained for a short time at the rooms of the New-England Soldiers' Relief Association, No. 194 Broadway.",4,The New York Times,[],"{'main': 'GENERAL NEWS', 'kicker': None, 'content_kicker': None, 'print_headline': 'GENERAL NEWS', 'name': None, 'seo': None, 'sub': None}",[],1862-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1139bc54-d838-5e76-b9e0-e1e2fce5f987,965,nyt://article/1139bc54-d838-5e76-b9e0-e1e2fce5f987,
"WASHINGTON, Wednesday, April 30.",https://www.nytimes.com/1862/05/01/archives/house-of-representatives.html,,"WASHINGTON, Wednesday, April 30.",5,The New York Times,[],"{'main': 'HOUSE OF REPRESENTATIVES.', 'kicker': None, 'content_kicker': None, 'print_headline': 'HOUSE OF REPRESENTATIVES.', 'name': None, 'seo': None, 'sub': None}",[],1862-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/17f94804-1899-504f-8f5f-21e648d5c183,973,nyt://article/17f94804-1899-504f-8f5f-21e648d5c183,
WALLACK's -- LOVE AND MONEY.,https://www.nytimes.com/1862/05/01/archives/amusements-this-evening.html,,WALLACK's -- LOVE AND MONEY.,4,The New York Times,[],"{'main': 'Amusements this Evening.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Amusements this Evening.', 'name': None, 'seo': None, 'sub': None}",[],1862-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/18ad29fc-ea67-5b01-bf75-d8b5b1139e14,116,nyt://article/18ad29fc-ea67-5b01-bf75-d8b5b1139e14,
To the Editor of the New-York Times.,https://www.nytimes.com/1862/05/01/archives/arming-the-negroes-of-the-south-inauguration-of-the-policy-in-south.html,,To the Editor of the New-York Times.,2,The New York Times,[],"{'main': 'ARMING THE NEGROES OF THE SOUTH.; Inauguration of the Policy in South Carolina The First Meeting of the Blacks to Consider the Question Their Enthusiasm for the Government and Willingness to Fight. & c.', 'kicker': None, 'content_kicker': None, 'print_headline': 'ARMING THE NEGROES OF THE SOUTH.; Inauguration of the Policy in South Carolina The First Meeting of the Blacks to Consider the Question Their Enthusiasm for the Government and Willingness to Fight. & c.', 'name': None, 'seo': None, 'sub': None}",[],1862-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1bdb0681-8ee4-5889-9747-29d5e307f7fa,1479,nyt://article/1bdb0681-8ee4-5889-9747-29d5e307f7fa,
