abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
,https://www.nytimes.com/1883/03/01/archives/the-death-penalty-in-maine.html,,,,5,The New York Times,[],"{'main': 'THE DEATH PENALTY IN MAINE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE DEATH PENALTY IN MAINE.', 'name': None, 'seo': None, 'sub': None}",[],1883-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01e48954-741d-5483-a088-cb05b5c7ed36,0,nyt://article/01e48954-741d-5483-a088-cb05b5c7ed36,
,https://www.nytimes.com/1883/03/01/archives/article-2-no-title.html,,,,4,The New York Times,[],"{'main': 'Article 2 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 2 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1883-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/051c46cf-acc2-50a3-80ff-49c231295e75,0,nyt://article/051c46cf-acc2-50a3-80ff-49c231295e75,
"Johannes Geiselman, a native of Jeckenhausen, Wurtemberg, and a steerage passenger on the Cunard steamer Bothnia, was arrested on his arrival at Quarantine, about 6:30 o'olock last evening, and immediately afterward shot himself. Geiselman was arrested on a warrant sworn out by Ludwig Raschdau, Acting Consul-General of Germany, at this port, and issued by United States Commissioner Deuel.  ",https://www.nytimes.com/1883/03/01/archives/a-criminals-suicide-a-german-defaulter-arrested-on-the-bothnia.html,,,,2,The New York Times,[],"{'main': ""A CRIMINAL'S SUICIDE; A GERMAN DEFAULTER, ARRESTED ON THE BOTHNIA, IMMEDIATELY SHOOTS HIMSELF."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""A CRIMINAL'S SUICIDE; A GERMAN DEFAULTER, ARRESTED ON THE BOTHNIA, IMMEDIATELY SHOOTS HIMSELF."", 'name': None, 'seo': None, 'sub': None}",[],1883-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05533517-bab1-5ad4-b387-7b01c8c7839e,0,nyt://article/05533517-bab1-5ad4-b387-7b01c8c7839e,
,https://www.nytimes.com/1883/03/01/archives/one-trial.html,,,,5,The New York Times,[],"{'main': 'ONE TRIAL', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ONE TRIAL', 'name': None, 'seo': None, 'sub': None}",[],1883-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0595a44d-f150-5bc0-b97a-33724306b78a,0,nyt://article/0595a44d-f150-5bc0-b97a-33724306b78a,
,https://www.nytimes.com/1883/03/01/archives/victims-of-selfmurder.html,,,,5,The New York Times,[],"{'main': 'VICTIMS OF SELF-MURDER.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'VICTIMS OF SELF-MURDER.', 'name': None, 'seo': None, 'sub': None}",[],1883-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06b900a6-68e5-528e-9c40-3abc78eb78ae,0,nyt://article/06b900a6-68e5-528e-9c40-3abc78eb78ae,
"ST. LOUIS, Feb. 28.--William, James, and Richard Thompson, brothers, who committed extensive railroad robberies in Dallas, Texas, and who broke jail some days ago, have been recaptured. They confessed their guilt, and promised to name a large number of confederates.  ",https://www.nytimes.com/1883/03/01/archives/deeds-of-criminals-railway-robbers-confessa-persecutor-shotattempt.html,,,,1,The New York Times,[],"{'main': 'DEEDS OF CRIMINALS.; RAILWAY ROBBERS CONFESS--A PERSECUTOR SHOT--ATTEMPT TO BREAK JAIL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'DEEDS OF CRIMINALS.; RAILWAY ROBBERS CONFESS--A PERSECUTOR SHOT--ATTEMPT TO BREAK JAIL.', 'name': None, 'seo': None, 'sub': None}",[],1883-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09a45b75-7142-5613-a3eb-d7490d404ee8,0,nyt://article/09a45b75-7142-5613-a3eb-d7490d404ee8,
"WASHINGTON, Feb. 28.--The conferees in whose hands the Senate Tariff bill has been placed did not begin their work until this evening. The House branch of the conference committee was not completed until the middle of the afternoon.  ",https://www.nytimes.com/1883/03/01/archives/the-tariff-conference-obstacles-in-the-way-of-the-senate-bill.html,,,,1,The New York Times,[],"{'main': 'THE TARIFF CONFERENCE; OBSTACLES IN THE WAY OF THE SENATE BILL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE TARIFF CONFERENCE; OBSTACLES IN THE WAY OF THE SENATE BILL.', 'name': None, 'seo': None, 'sub': None}",[],1883-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0c701121-7271-5dfa-97fd-17e9b4b3b603,0,nyt://article/0c701121-7271-5dfa-97fd-17e9b4b3b603,
"In President ELIOT'S opinion the dearth of great men in the clerical profession is due to the beneficiary vice, if we may so name it. Pious men endow theological seminaries and found scholarships. The seminaries are filled with indigent young men whose meat, drink, clothes, lodging, books, and fire-wood are paid for out of scholarship funds.  ",https://www.nytimes.com/1883/03/01/archives/the-follies-of-clergymen.html,,,,4,The New York Times,[],"{'main': 'THE FOLLIES OF CLERGYMEN.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE FOLLIES OF CLERGYMEN.', 'name': None, 'seo': None, 'sub': None}",[],1883-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0e944a0a-afac-5f6a-8294-2327d0d533f3,0,nyt://article/0e944a0a-afac-5f6a-8294-2327d0d533f3,
,https://www.nytimes.com/1883/03/01/archives/marshall-jewells-successor.html,,,,5,The New York Times,[],"{'main': ""MARSHALL JEWELL'S SUCCESSOR."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""MARSHALL JEWELL'S SUCCESSOR."", 'name': None, 'seo': None, 'sub': None}",[],1883-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/117cdc14-4e86-52fd-a2a4-8f661b44c35d,0,nyt://article/117cdc14-4e86-52fd-a2a4-8f661b44c35d,
"TRENTON, Feb. 28.--Evidence of a decidedly progressive sentiment among New-Jersey legislators on the question of railroad taxation was the reporting favorably by the Senate Committee on Judiciary to-day of Senator Paxton's constitutional amendments, providing for the condemnation of the property and franchises of the Pennsylvania and Delaware, Lackwanna and Western Railroads.  ",https://www.nytimes.com/1883/03/01/archives/taxation-of-railroads-a-state-struggling-against-monopolies.html,,,,2,The New York Times,[],"{'main': 'TAXATION OF RAILROADS; A STATE STRUGGLING AGAINST MONOPOLIES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TAXATION OF RAILROADS; A STATE STRUGGLING AGAINST MONOPOLIES.', 'name': None, 'seo': None, 'sub': None}",[],1883-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/135e5ac0-d160-5ea0-93bc-0c71cf69005d,0,nyt://article/135e5ac0-d160-5ea0-93bc-0c71cf69005d,
