abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
,https://www.nytimes.com/1898/04/01/archives/a-military-academy-assigns.html,,,11,The New York Times,[],"{'main': 'A Military Academy Assigns.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A Military Academy Assigns.', 'name': None, 'seo': None, 'sub': None}",[],1898-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0039f7a6-5c48-51f7-b90d-7cdee9e764a8,0,nyt://article/0039f7a6-5c48-51f7-b90d-7cdee9e764a8,
,https://www.nytimes.com/1898/04/01/archives/newark-republican-convention.html,,,5,The New York Times,[],"{'main': 'Newark Republican Convention.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Newark Republican Convention.', 'name': None, 'seo': None, 'sub': None}",[],1898-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00ad2239-1427-5595-abc7-b99a4c57416e,0,nyt://article/00ad2239-1427-5595-abc7-b99a4c57416e,
"KEY WEST, Fla., March 31. -- Every preparation for action was taken by the warships to-day. All woodwork was stripped off exposed spots and sent ashore. The wood pilot houses on the cruisers were taken down. To a certain extent interior woodwork also was removed and sent ashore. Even the sailors' wooden boxes were removed from some of the ships.  ",https://www.nytimes.com/1898/04/01/archives/capt-sampsons-fleet-ready-the-warships-at-key-west-getting-into.html,,,1,The New York Times,[],"{'main': ""CAPT. SAMPSON'S FLEET READY.; The Warships at Key West Getting Into Fighting Trim."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""CAPT. SAMPSON'S FLEET READY.; The Warships at Key West Getting Into Fighting Trim."", 'name': None, 'seo': None, 'sub': None}",[],1898-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05faec9a-fab5-59f3-bb33-5f0354baf2e6,0,nyt://article/05faec9a-fab5-59f3-bb33-5f0354baf2e6,
Funeral,https://www.nytimes.com/1898/04/01/archives/anton-seidls-funeral-public-memorial-demonstration-held-at-the.html,Funeral,,7,The New York Times,[],"{'main': ""ANTON SEIDL'S FUNERAL; Public Memorial Demonstration Held at the Metropolitan Opera House. THOUSANDS IN ATTENDANCE The Address Delivered by the Rev. Merle St. Croix Wright and a Telegram Sent by Robert G. Ingersoll -- The Body Cremated."", 'kicker': None, 'content_kicker': None, 'print_headline': ""ANTON SEIDL'S FUNERAL; Public Memorial Demonstration Held at the Metropolitan Opera House. THOUSANDS IN ATTENDANCE The Address Delivered by the Rev. Merle St. Croix Wright and a Telegram Sent by Robert G. Ingersoll -- The Body Cremated."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Seidl, Anton', 'rank': 1, 'major': 'N'}]",1898-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/061e54c2-1d1f-51a6-859b-6285fed79376,0,nyt://article/061e54c2-1d1f-51a6-859b-6285fed79376,
"Dr. A.S. Lesser, surgeon in chief of the Red Cross Society, and his wife, Mrs. Bettina Lesser, known in Cuba as Sister Bettina, has arrived in this city from Cuba. They give a frightful picture of the suffering among the reconcentrados, but say that it is now greatly diminished owing to the relief work of the Red Cross Society.  ",https://www.nytimes.com/1898/04/01/archives/dr-lesser-back-from-cuba-he-says-the-stories-of-starvation-are-true.html,,,3,The New York Times,[],"{'main': 'DR. LESSER BACK FROM CUBA.; He Says the Stories of Starvation Are True.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'DR. LESSER BACK FROM CUBA.; He Says the Stories of Starvation Are True.', 'name': None, 'seo': None, 'sub': None}",[],1898-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/071dba80-ef0a-5293-aae6-41a8a82d0a02,0,nyt://article/071dba80-ef0a-5293-aae6-41a8a82d0a02,
Woman's Law Class Graduation,https://www.nytimes.com/1898/04/01/archives/austrian-budget-submitted.html,Woman's Law Class Graduation,,7,The New York Times,[],"{'main': 'Austrian Budget Submitted.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Austrian Budget Submitted.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Education', 'rank': 2, 'major': 'N'}]",1898-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0978620c-4c81-5d8c-b5d1-eeb6e621b042,0,nyt://article/0978620c-4c81-5d8c-b5d1-eeb6e621b042,
"Cuban War Speeches by Messrs. Grosvenor, Bailey, and Johnson",https://www.nytimes.com/1898/04/01/archives/excitement-in-the-house-mr-grosvenor-says-the-president-will-secure.html,"Cuban War Speeches by Messrs. Grosvenor, Bailey, and Johnson",,3,The New York Times,[],"{'main': ""EXCITEMENT IN THE HOUSE.; Mr. Grosvenor Says the President Will Secure Cuba's Freedom, and It Will Not Be Purchased."", 'kicker': None, 'content_kicker': None, 'print_headline': ""EXCITEMENT IN THE HOUSE.; Mr. Grosvenor Says the President Will Secure Cuba's Freedom, and It Will Not Be Purchased."", 'name': None, 'seo': None, 'sub': None}",[],1898-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09a3a2b3-dad4-51e6-8cc9-9907ef4bfc7b,0,nyt://article/09a3a2b3-dad4-51e6-8cc9-9907ef4bfc7b,
,https://www.nytimes.com/1898/04/01/archives/vitriol-thrower-in-paterson.html,,,3,The New York Times,[],"{'main': 'VITRIOL THROWER IN PATERSON', 'kicker': '1', 'content_kicker': None, 'print_headline': 'VITRIOL THROWER IN PATERSON', 'name': None, 'seo': None, 'sub': None}",[],1898-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0ec7a843-79bf-55c0-b1bc-403119e219de,0,nyt://article/0ec7a843-79bf-55c0-b1bc-403119e219de,
,https://www.nytimes.com/1898/04/01/archives/big-boom-in-the-ship-market-government-will-be-forced-to-look-to.html,,,2,The New York Times,[],"{'main': 'BIG BOOM IN THE SHIP MARKET.; Government Will Be Forced to Look to England for Small Craft.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BIG BOOM IN THE SHIP MARKET.; Government Will Be Forced to Look to England for Small Craft.', 'name': None, 'seo': None, 'sub': None}",[],1898-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0fa1be61-e3ea-5fa0-bfdc-9feb34aeb10c,0,nyt://article/0fa1be61-e3ea-5fa0-bfdc-9feb34aeb10c,
C. H. Butler's Reply,https://www.nytimes.com/1898/04/01/archives/arangurens-captor-wounded-lieut-col-benedicto-shot-in-the-back-at.html,C. H. Butler's Reply,,4,The New York Times,[],"{'main': ""ARANGUREN'S CAPTOR WOUNDED.; Lieut. Col. Benedicto Shot in the Back at Guanabacoa."", 'kicker': None, 'content_kicker': None, 'print_headline': ""ARANGUREN'S CAPTOR WOUNDED.; Lieut. Col. Benedicto Shot in the Back at Guanabacoa."", 'name': None, 'seo': None, 'sub': None}",[],1898-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/11ac0724-92f2-5de7-affe-8375d9221fe5,0,nyt://article/11ac0724-92f2-5de7-affe-8375d9221fe5,
