abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
Sub-Treasury Mass Meeting,https://www.nytimes.com/1891/11/01/archives/lots-of-boys-and-noise-the-fassett-meeting-held-on-the-subtreasury.html,Sub-Treasury Mass Meeting,,,12,The New York Times,[],"{'main': 'LOTS OF BOYS AND NOISE.; THE FASSETT MEETING HELD ON THE SUB-TREASURY STEPS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LOTS OF BOYS AND NOISE.; THE FASSETT MEETING HELD ON THE SUB-TREASURY STEPS.', 'name': None, 'seo': None, 'sub': None}",[],1891-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/027575a1-666e-54ab-b149-62c915e277bc,0,nyt://article/027575a1-666e-54ab-b149-62c915e277bc,
Armor-Plate Tests,https://www.nytimes.com/1891/11/01/archives/america-ahead-in-armor-plate-which-an-eightinch-shot-did-not-break.html,Armor-Plate Tests,,,8,The New York Times,[],"{'main': ""AMERICA AHEAD IN ARMOR; PLATE WHICH AN EIGHT-INCH SHOT DID NOT BREAK. CARNEGIE, PHIPPS & CO.'S LOW CARBONIZED ROLLED NICKEL STEEL STANDS THE TEST BEST -- DETAILS OF THE VARIOUS SHOTS."", 'kicker': None, 'content_kicker': None, 'print_headline': ""AMERICA AHEAD IN ARMOR; PLATE WHICH AN EIGHT-INCH SHOT DID NOT BREAK. CARNEGIE, PHIPPS & CO.'S LOW CARBONIZED ROLLED NICKEL STEEL STANDS THE TEST BEST -- DETAILS OF THE VARIOUS SHOTS."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'United States Navy', 'rank': 1, 'major': 'N'}]",1891-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/02f938a0-12d6-521b-9823-8b2430d96ccd,0,nyt://article/02f938a0-12d6-521b-9823-8b2430d96ccd,
Death,https://www.nytimes.com/1891/11/01/archives/obituary.html,Death,,,8,The New York Times,[],"{'main': 'OBITUARY.', 'kicker': None, 'content_kicker': None, 'print_headline': 'OBITUARY.', 'name': None, 'seo': None, 'sub': None}",[],1891-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03f069d8-9e8c-560d-843c-1a1ac33afe8c,0,nyt://article/03f069d8-9e8c-560d-843c-1a1ac33afe8c,
"Loyola, Ignatius; Biography by S. Rose",https://www.nytimes.com/1891/11/01/archives/founder-of-the-jesuit-order-st-ignatius-loyola-and-the-early-jesuit.html,"Loyola, Ignatius; Biography by S. Rose",,,19,The New York Times,[],"{'main': 'FOUNDER OF THE JESUIT ORDER.; ST. IGNATIUS LOYOLA AND THE EARLY JESUITS. By Stewart Rose. New-York: The Catholic Publication Society. Royal 8vo, pp. 632. 1891.', 'kicker': None, 'content_kicker': None, 'print_headline': 'FOUNDER OF THE JESUIT ORDER.; ST. IGNATIUS LOYOLA AND THE EARLY JESUITS. By Stewart Rose. New-York: The Catholic Publication Society. Royal 8vo, pp. 632. 1891.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Books and Literature', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 2, 'major': 'N'}]",1891-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04bd4071-7ee6-5f4b-a3b0-1335c4821232,0,nyt://article/04bd4071-7ee6-5f4b-a3b0-1335c4821232,
,https://www.nytimes.com/1891/11/01/archives/article-10-no-title.html,,,,11,The New York Times,[],"{'main': 'Article 10 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 10 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1891-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06c792f4-60f7-51ea-a99f-5a3d099d35f6,0,nyt://article/06c792f4-60f7-51ea-a99f-5a3d099d35f6,
Growth Compared with Harvard's,https://www.nytimes.com/1891/11/01/archives/harvards-rapid-growth-statistics-which-comparisons-make-very.html,Growth Compared with Harvard's,,,11,The New York Times,[],"{'main': ""HARVARD'S RAPID GROWTH; STATISTICS WHICH COMPARISONS MAKE VERY STRIKING. THE GAIN OF THE UNIVERSITY LARGELY IN HER GRADUATE DEPARTMENT -- GROWTH OF OTHER AMERICAN INSTITUTIONS OF LEARNING."", 'kicker': None, 'content_kicker': None, 'print_headline': ""HARVARD'S RAPID GROWTH; STATISTICS WHICH COMPARISONS MAKE VERY STRIKING. THE GAIN OF THE UNIVERSITY LARGELY IN HER GRADUATE DEPARTMENT -- GROWTH OF OTHER AMERICAN INSTITUTIONS OF LEARNING."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Harvard University', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Yale University', 'rank': 2, 'major': 'N'}]",1891-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/07221ad8-d92a-5f60-880e-00d828182c78,0,nyt://article/07221ad8-d92a-5f60-880e-00d828182c78,
Stock Attached,https://www.nytimes.com/1891/11/01/archives/a-big-legal-fight-begun-for-possession-of-one-of-the-largest-iron.html,Stock Attached,,,8,The New York Times,[],"{'main': 'A BIG LEGAL FIGHT BEGUN; FOR POSSESSION OF ONE OF THE LARGEST IRON COMPANIES IN AMERICA.', 'kicker': None, 'content_kicker': None, 'print_headline': 'A BIG LEGAL FIGHT BEGUN; FOR POSSESSION OF ONE OF THE LARGEST IRON COMPANIES IN AMERICA.', 'name': None, 'seo': None, 'sub': None}",[],1891-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/077aca01-fb98-5acb-817d-6318a503f7a1,0,nyt://article/077aca01-fb98-5acb-817d-6318a503f7a1,
"THE EMPEROR SNUBS SKOBELEFF. -- The day after the passage of the Danube had been made good, the Emperor crossed the river to congratulate and thank his gallant soldiers. In front of the long, massive line formed on the slope below Sistova awaiting the coming of the Great White Czar, stood Dragomiroff, Yolchine, and Skobeleff, the three Generals who had been the leaders of the successful attempt.  ",https://www.nytimes.com/1891/11/01/archives/article-18-no-title.html,,,,18,The New York Times,[],"{'main': 'Article 18 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 18 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1891-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0af35e67-c5b8-54c1-be5c-85e1fea0d024,0,nyt://article/0af35e67-c5b8-54c1-be5c-85e1fea0d024,
,https://www.nytimes.com/1891/11/01/archives/too-much-wind-for-trotting.html,,,,2,The New York Times,[],"{'main': 'TOO MUCH WIND FOR TROTTING.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TOO MUCH WIND FOR TROTTING.', 'name': None, 'seo': None, 'sub': None}",[],1891-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b631ad9-21ef-5c41-898d-c799a001dcf7,0,nyt://article/0b631ad9-21ef-5c41-898d-c799a001dcf7,
,https://www.nytimes.com/1891/11/01/archives/kentucky-trotting-notes.html,,,,2,The New York Times,[],"{'main': 'KENTUCKY TROTTING NOTES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'KENTUCKY TROTTING NOTES.', 'name': None, 'seo': None, 'sub': None}",[],1891-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0c1daf91-c3e0-5aa8-b1c0-041097ed7af3,0,nyt://article/0c1daf91-c3e0-5aa8-b1c0-041097ed7af3,
