abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
,https://www.nytimes.com/1853/02/01/archives/insurance.html,,,7,The New York Times,[],"{'main': 'INSURANCE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'INSURANCE.', 'name': None, 'seo': None, 'sub': None}",[],1853-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/011b1a95-4784-5da0-b289-0d418bc57a42,0,nyt://article/011b1a95-4784-5da0-b289-0d418bc57a42,
,https://www.nytimes.com/1853/02/01/archives/article-16-no-title.html,,,4,The New York Times,[],"{'main': 'Article 16 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 16 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1853-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03ca7d30-31dd-5bd9-8238-7a9812bcb82d,0,nyt://article/03ca7d30-31dd-5bd9-8238-7a9812bcb82d,
"AMERICANS IN PRUSSIA.--A letter from May once of a recent date says that a Mr. RHEINHEIMER, of Baltimore, who had gone to Germany for two of his children, whom he had left there to be educated, was, on his arrival at Minden, a frontier railway town in Prussia, arrested by the police for having among his baggage four numbers of a German Democratic magazine, printed in Baltimore in 1848--49.  ",https://www.nytimes.com/1853/02/01/archives/article-7-no-title.html,,,3,The New York Times,[],"{'main': 'Article 7 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 7 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1853-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/099355a0-5480-5d5f-868c-9d1870fc66c0,0,nyt://article/099355a0-5480-5d5f-868c-9d1870fc66c0,
Letter from BG Ferris,https://www.nytimes.com/1853/02/01/archives/from-utah-territory.html,Letter from BG Ferris,,3,The New York Times,[],"{'main': 'From Utah Territory.', 'kicker': None, 'content_kicker': None, 'print_headline': 'From Utah Territory.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Utah', 'rank': 1, 'major': 'N'}]",1853-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09eb2300-a34f-5fd6-ab41-d0573c8664c3,0,nyt://article/09eb2300-a34f-5fd6-ab41-d0573c8664c3,
,https://www.nytimes.com/1853/02/01/archives/article-21-no-title.html,,,5,The New York Times,[],"{'main': 'Article 21 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 21 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1853-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0dec969e-637f-5aae-addc-c74edbc271cb,0,nyt://article/0dec969e-637f-5aae-addc-c74edbc271cb,
"In the Supreme Court of the United States to day, three opinions on the KAINE Extradition Case were delivered. Justice CATRON delivered the opening one, and held that the arguments of Counsels BUSTEED and BRADY, denying the right or power of Consul BARCLAY to usurp the functions of the accredited British Minister, upon a question of broad international law-was not tenable; but that the British Government might delegate that power.  ",https://www.nytimes.com/1853/02/01/archives/u-s-supreme-courtthe-kaine-extradition-case.html,,,1,The New York Times,[],"{'main': 'U. S. Supreme Court--The Kaine Extradition Case.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'U. S. Supreme Court--The Kaine Extradition Case.', 'name': None, 'seo': None, 'sub': None}",[],1853-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/12a07d9c-fc82-5ca0-972d-6af67e65addd,0,nyt://article/12a07d9c-fc82-5ca0-972d-6af67e65addd,
"This morning the Santa Fe mail reached here, bringing but little additional news from that of last month. The Legislature of New- Mexico was in session, following out the recommendations of the Governor, and apparently doing some good for the country. Governor LANE's course is becoming very popular, and he will do much for that country, if not removed by the in coming Administration.  ",https://www.nytimes.com/1853/02/01/archives/later-from-santa-fe-from-the-st-louis-republican-jan-22.html,,,3,The New York Times,[],"{'main': 'Later from Santa Fe.; From the St. Louis Republican, Jan. 22.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Later from Santa Fe.; From the St. Louis Republican, Jan. 22.', 'name': None, 'seo': None, 'sub': None}",[],1853-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/16de77b4-f466-5f49-af71-c9a97d68a307,0,nyt://article/16de77b4-f466-5f49-af71-c9a97d68a307,
,https://www.nytimes.com/1853/02/01/archives/advertisement.html,,,8,The New York Times,[],"{'main': '[Advertisement.]', 'kicker': '1', 'content_kicker': None, 'print_headline': '[Advertisement.]', 'name': None, 'seo': None, 'sub': None}",[],1853-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/183114d3-58b1-5e43-b78f-64cbb02efa74,0,nyt://article/183114d3-58b1-5e43-b78f-64cbb02efa74,
Conflicting opinions of the Bench,https://www.nytimes.com/1853/02/01/archives/kaine-extradition-case-important-decision-of-the-u-s-supreme-court.html,Conflicting opinions of the Bench,,3,The New York Times,[],"{'main': 'KAINE EXTRADITION CASE.; Important Decision of the U. S. Supreme Court. THE POWER OF HABEAS CORPUS AFFIRMED. By Telegraph to the New-York Daily Times.', 'kicker': None, 'content_kicker': None, 'print_headline': 'KAINE EXTRADITION CASE.; Important Decision of the U. S. Supreme Court. THE POWER OF HABEAS CORPUS AFFIRMED. By Telegraph to the New-York Daily Times.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Extradition', 'rank': 1, 'major': 'N'}]",1853-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1b9034d1-e06e-5c43-bdc2-999f9c2ecab2,0,nyt://article/1b9034d1-e06e-5c43-bdc2-999f9c2ecab2,
,https://www.nytimes.com/1853/02/01/archives/discharge-of-neal-the-colored-slave-rescuer.html,,,1,The New York Times,[],"{'main': 'Discharge of Neal the Colored Slave Rescuer.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Discharge of Neal the Colored Slave Rescuer.', 'name': None, 'seo': None, 'sub': None}",[],1853-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/20d640f8-fa19-550b-ab4a-dde5f5902e0c,0,nyt://article/20d640f8-fa19-550b-ab4a-dde5f5902e0c,
