abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
Assay office,https://www.nytimes.com/1903/02/01/archives/assay-office-ablaze-crowds-watch-fire-in-the-storehouse-of-gold.html,Assay office,,12,The New York Times,[],"{'main': 'ASSAY OFFICE ABLAZE; Crowds Watch Fire in the Storehouse of Gold. Over $40,000,000 in Bars on Hand-Police Reserves Guard the Sub-Treasury During the Confusion.', 'kicker': None, 'content_kicker': None, 'print_headline': 'ASSAY OFFICE ABLAZE; Crowds Watch Fire in the Storehouse of Gold. Over $40,000,000 in Bars on Hand-Police Reserves Guard the Sub-Treasury During the Confusion.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'JUSSERAND, J. A.', 'rank': 1, 'major': 'N'}]",1903-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0130dd50-87f4-5083-b561-71a57bc6f7da,0,nyt://article/0130dd50-87f4-5083-b561-71a57bc6f7da,
Mar???uand sale,https://www.nytimes.com/1903/02/01/archives/marquand-treasures-bring-70601975-record-sale-a-persian-rug-which.html,Mar???uand sale,,2,The New York Times,[],"{'main': ""MARQUAND TREASURES BRING $706,019.75; Record Sale a Persian Rug Which Goes for $38,000. Vital Benguiat the Purchaser, Thought by Many of the Sale's Watchers to Represent Senator Clark."", 'kicker': None, 'content_kicker': None, 'print_headline': ""MARQUAND TREASURES BRING $706,019.75; Record Sale a Persian Rug Which Goes for $38,000. Vital Benguiat the Purchaser, Thought by Many of the Sale's Watchers to Represent Senator Clark."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Art', 'rank': 1, 'major': 'N'}]",1903-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03656b99-8136-540b-ac4d-fd67a9ad63a1,0,nyt://article/03656b99-8136-540b-ac4d-fd67a9ad63a1,
,https://www.nytimes.com/1903/02/01/archives/dangerous-rebellion-in-canton.html,,,5,The New York Times,[],"{'main': 'Dangerous Rebellion in Canton.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Dangerous Rebellion in Canton.', 'name': None, 'seo': None, 'sub': None}",[],1903-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/038e96a2-8977-5333-a87a-a2f2b562430f,0,nyt://article/038e96a2-8977-5333-a87a-a2f2b562430f,
,https://www.nytimes.com/1903/02/01/archives/how-husbands-shop.html,,,6,The New York Times,[],"{'main': 'How Husbands Shop.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'How Husbands Shop.', 'name': None, 'seo': None, 'sub': None}",[],1903-02-01T05:00:00+0000,article,None,Archives,"{'original': 'From The London Telegraph', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/03bf64ef-9d08-5ccd-9a05-3d24685a0f76,0,nyt://article/03bf64ef-9d08-5ccd-9a05-3d24685a0f76,
Bolen & Byrne fail,https://www.nytimes.com/1903/02/01/archives/bottlers-in-bankruptcy-troubles-of-the-bolen-byrne-manufacturing.html,Bolen & Byrne fail,,18,The New York Times,[],"{'main': 'BOTTLERS IN BANKRUPTCY.; Troubles of the Bolen & Byrne Manufacturing Company -- Liabilities $10,000 -- No Available Assets.', 'kicker': None, 'content_kicker': None, 'print_headline': 'BOTTLERS IN BANKRUPTCY.; Troubles of the Bolen & Byrne Manufacturing Company -- Liabilities $10,000 -- No Available Assets.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'BOLEN & BYRNE', 'rank': 1, 'major': 'N'}]",1903-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0447ae66-8b68-57bc-98cc-6569a86a961c,0,nyt://article/0447ae66-8b68-57bc-98cc-6569a86a961c,
,https://www.nytimes.com/1903/02/01/archives/philippine-tax-penalties-remitted.html,,,13,The New York Times,[],"{'main': 'Philippine Tax Penalties Remitted.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Philippine Tax Penalties Remitted.', 'name': None, 'seo': None, 'sub': None}",[],1903-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04cf0eee-7908-581b-b9f6-227bfce92156,0,nyt://article/04cf0eee-7908-581b-b9f6-227bfce92156,
,https://www.nytimes.com/1903/02/01/archives/bnai-brith-jubilee-celebration.html,,,7,The New York Times,[],"{'main': ""B'nai B'rith Jubilee Celebration."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""B'nai B'rith Jubilee Celebration."", 'name': None, 'seo': None, 'sub': None}",[],1903-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/069c00df-d57f-56db-92a6-0ea95b06aa0e,0,nyt://article/069c00df-d57f-56db-92a6-0ea95b06aa0e,
WHEN the tall girl was invited to help make up a second table at whist she declined on the ground that she had had no practice at card playing this Winter and would spoil the game for everybody else. The hostess was surprised at that excuse.  ,https://www.nytimes.com/1903/02/01/archives/the-girls-cards-club.html,,,7,The New York Times,[],"{'main': 'THE GIRLS CARDS CLUB', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE GIRLS CARDS CLUB', 'name': None, 'seo': None, 'sub': None}",[],1903-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06c65f3d-3532-5aa1-98c3-04e3cbe81bcc,0,nyt://article/06c65f3d-3532-5aa1-98c3-04e3cbe81bcc,T
,https://www.nytimes.com/1903/02/01/archives/capt-hobson-resigns-naval-constructor-who-sank-the-menrimac-at.html,,,1,The New York Times,[],"{'main': 'CAPT. HOBSON RESIGNS.; Naval Constructor Who Sank the Menrimac at Santiago Quits the Naval Service.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'CAPT. HOBSON RESIGNS.; Naval Constructor Who Sank the Menrimac at Santiago Quits the Naval Service.', 'name': None, 'seo': None, 'sub': None}",[],1903-02-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0730b110-30cc-50c6-a776-fce320f4ca57,0,nyt://article/0730b110-30cc-50c6-a776-fce320f4ca57,
,https://www.nytimes.com/1903/02/01/archives/may-be-war-over-acre-brazilian-and-bolivian-troops-moving-on.html,,,4,The New York Times,[],"{'main': 'MAY BE WAR OVER ACRE.; Brazilian and Bolivian Troops Moving on Disputed Territory.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MAY BE WAR OVER ACRE.; Brazilian and Bolivian Troops Moving on Disputed Territory.', 'name': None, 'seo': None, 'sub': None}",[],1903-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/074d52d9-fb79-54a7-ab72-01fb65f005f1,0,nyt://article/074d52d9-fb79-54a7-ab72-01fb65f005f1,
