abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
"I have read with considerable interest your editorial headed ""The German Bogy,"" and I am bound to say that I think Prof. Hershey has truly grasped the possibilities of the future international situation. As one closely in touch with European politics I view with some uneasiness the situation which is growing up between England and Germany with regard to their naval programmes, which Prof. Hershey thinks may ultimately react upon the United States.  ",https://www.nytimes.com/1909/06/01/archives/the-tension-in-europe-mr-mosely-discusses-the-causes-of-the-german.html,,,8,The New York Times,[],"{'main': 'THE TENSION IN EUROPE.; Mr. Mosely Discusses the Causes of the ""German Bogy"" Scare in England.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE TENSION IN EUROPE.; Mr. Mosely Discusses the Causes of the ""German Bogy"" Scare in England.', 'name': None, 'seo': None, 'sub': None}",[],1909-06-01T05:00:00+0000,article,None,Archives,"{'original': 'ALFRED MOSELY', 'person': [{'firstname': 'Alfred', 'middlename': None, 'lastname': 'MOSELY', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/01463714-e9db-5207-87c6-ada32e723b28,0,nyt://article/01463714-e9db-5207-87c6-ada32e723b28,
"Burglars, who are believed by the police to belong to a gang that has been operating extensively along the block on Forty-second Street between Fifth and Sixth Avenues, in the last few months, broke into the art store of L. Goodrich Smith, at 25 West Forty-second Street, early yesterday morning, cracking a valuable plate-glass window and rifling the showcase of expensive fountain pens valued at $100.  ",https://www.nytimes.com/1909/06/01/archives/eight-burglaries-in-42d-street-block-gang-looted-stores-between.html,,,2,The New York Times,[],"{'main': ""EIGHT BURGLARIES IN 42D STREET BLOCK; Gang Looted Stores Between Fifth and Sixth Avenues and No One Has Been Caught. STREET HEAVILY POLICED This Didn't Prevent the Gang Cutting Open Showcases -- Tailor a $700 Loser and Other Losses Heavy."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""EIGHT BURGLARIES IN 42D STREET BLOCK; Gang Looted Stores Between Fifth and Sixth Avenues and No One Has Been Caught. STREET HEAVILY POLICED This Didn't Prevent the Gang Cutting Open Showcases -- Tailor a $700 Loser and Other Losses Heavy."", 'name': None, 'seo': None, 'sub': None}",[],1909-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0294579b-8846-50ad-a9f2-8a6c9d5d1a06,0,nyt://article/0294579b-8846-50ad-a9f2-8a6c9d5d1a06,
,https://www.nytimes.com/1909/06/01/archives/willingly-goes-to-jail-man-convicted-of-murder-surrenders-when-his.html,,,1,The New York Times,[],"{'main': 'WILLINGLY GOES TO JAIL.; Man Convicted of Murder Surrenders When His Appeal Fails.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'WILLINGLY GOES TO JAIL.; Man Convicted of Murder Surrenders When His Appeal Fails.', 'name': None, 'seo': None, 'sub': None}",[],1909-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/02b0cf85-db8d-5a77-9e1c-0f47483c9a69,0,nyt://article/02b0cf85-db8d-5a77-9e1c-0f47483c9a69,
"JAMESPORT, L.I., May 31. -- Mrs. Richard Leland Sweezey of 329 Convent Avenue, Manhattan, was slightly injured yesterday when the funeral coach in which she was riding to her mother's grave was rammed by an automobile. Her son, Lawrence Sweezey, who was with her in the coach, was unhurt.  ",https://www.nytimes.com/1909/06/01/archives/auto-rams-funeral-coach-mrs-richard-l-sweezey-of-manhattan-cut-by.html,,,1,The New York Times,[],"{'main': 'AUTO RAMS FUNERAL COACH.; Mrs. Richard L. Sweezey of Manhattan Cut by Flying Glass.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'AUTO RAMS FUNERAL COACH.; Mrs. Richard L. Sweezey of Manhattan Cut by Flying Glass.', 'name': None, 'seo': None, 'sub': None}",[],1909-06-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/02b87545-a16a-5716-8d74-a273a626e892,0,nyt://article/02b87545-a16a-5716-8d74-a273a626e892,
"Although only one record wa smashed at the annual Spring games of the Irish-American Athletic Club yesterday at Celtic Park, all the events were well contested, and many of the performances were very creditable.  ",https://www.nytimes.com/1909/06/01/archives/new-relay-race-record-irishamerican-acs-fivemen-team-covers.html,,,7,The New York Times,[],"{'main': ""NEW RELAY RACE RECORD.; Irish-American A.C.'s Five-Men Team Covers Distance in 3:17 1-5."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""NEW RELAY RACE RECORD.; Irish-American A.C.'s Five-Men Team Covers Distance in 3:17 1-5."", 'name': None, 'seo': None, 'sub': None}",[],1909-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0471ad7c-379a-5daa-a360-50841cefcb30,0,nyt://article/0471ad7c-379a-5daa-a360-50841cefcb30,
"LIMA, Peru, May 31. --Lima is quiet to-day, and the abortive revolutionary movement of Saturday afternoon has not been followed by any further disorder. The police are seeking Nicholas Pierola, a notorious agitator, and some of his adherents.  ",https://www.nytimes.com/1909/06/01/archives/loyalist-meeting-in-lima-situation-continues-quiet-police-after.html,,,4,The New York Times,[],"{'main': 'LOYALIST MEETING IN LIMA.; Situation Continues Quiet -- Police After Nicholas Pierola.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LOYALIST MEETING IN LIMA.; Situation Continues Quiet -- Police After Nicholas Pierola.', 'name': None, 'seo': None, 'sub': None}",[],1909-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0789de44-cc9b-5cda-9819-b55ba4af38bd,0,nyt://article/0789de44-cc9b-5cda-9819-b55ba4af38bd,
,https://www.nytimes.com/1909/06/01/archives/mellor-wins-troy-marathon.html,,,7,The New York Times,[],"{'main': 'Mellor Wins Troy Marathon.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Mellor Wins Troy Marathon.', 'name': None, 'seo': None, 'sub': None}",[],1909-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/098dfb1c-f4c9-507e-abc6-260d17acbefe,0,nyt://article/098dfb1c-f4c9-507e-abc6-260d17acbefe,
,https://www.nytimes.com/1909/06/01/archives/reids-give-reception-large-affair-given-for-delegates-of-the.html,,,9,The New York Times,[],"{'main': 'REIDS GIVE RECEPTION.; Large Affair Given for Delegates of the Chemical Congress.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'REIDS GIVE RECEPTION.; Large Affair Given for Delegates of the Chemical Congress.', 'name': None, 'seo': None, 'sub': None}",[],1909-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0ae2b196-d352-5956-ba0e-6f9535cbc467,0,nyt://article/0ae2b196-d352-5956-ba0e-6f9535cbc467,
,https://www.nytimes.com/1909/06/01/archives/front-page-2-no-title.html,,,1,The New York Times,[],"{'main': 'Front Page 2 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 2 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1909-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/113ac46d-9e19-5d3d-ac24-7a1e233ac388,0,nyt://article/113ac46d-9e19-5d3d-ac24-7a1e233ac388,
,https://www.nytimes.com/1909/06/01/archives/mrs-mary-schoonmaker-dies-her-father-was-the-first-presbyterian.html,,,9,The New York Times,[],"{'main': 'MRS. MARY SCHOONMAKER DIES; Her Father Was the First Presbyterian Clergyman West of the Alleghanies.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MRS. MARY SCHOONMAKER DIES; Her Father Was the First Presbyterian Clergyman West of the Alleghanies.', 'name': None, 'seo': None, 'sub': None}",[],1909-06-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/11da1250-b746-52bd-b903-bbd1bbee641f,0,nyt://article/11da1250-b746-52bd-b903-bbd1bbee641f,
,https://www.nytimes.com/1909/06/01/archives/unionism-on-railroads-should-be-regulated-in-interest-of-the-public.html,,,8,The New York Times,[],"{'main': 'UNIONISM ON RAILROADS; Should Be Regulated in Interest of the Public.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'UNIONISM ON RAILROADS; Should Be Regulated in Interest of the Public.', 'name': None, 'seo': None, 'sub': None}",[],1909-06-01T05:00:00+0000,article,None,Archives,"{'original': 'COMMERCE', 'person': [{'firstname': 'Commerce', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/13586e7d-df8b-545a-938b-2efceb88ffb3,0,nyt://article/13586e7d-df8b-545a-938b-2efceb88ffb3,
,https://www.nytimes.com/1909/06/01/archives/gerein-takes-eightmile-race.html,,,7,The New York Times,[],"{'main': 'Gerein Takes Eight-Mile Race.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Gerein Takes Eight-Mile Race.', 'name': None, 'seo': None, 'sub': None}",[],1909-06-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1566f63f-c67f-5301-8a95-0843b444f748,0,nyt://article/1566f63f-c67f-5301-8a95-0843b444f748,
,https://www.nytimes.com/1909/06/01/archives/nyu-captains-elected.html,,,10,The New York Times,[],"{'main': 'N.Y.U. Captains Elected.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'N.Y.U. Captains Elected.', 'name': None, 'seo': None, 'sub': None}",[],1909-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/15e555ab-e7c5-5c38-8d16-6314a160c2ee,0,nyt://article/15e555ab-e7c5-5c38-8d16-6314a160c2ee,
