abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
"The substance of the amendments to the State Constitution and of the canal referendum, to be voted on next Tuesday, together with THE TIMES'S advice to voters on these propositions, is printed below:  ",https://www.nytimes.com/1909/11/01/archives/the-constitutional-amendments.html,,,10,The New York Times,[],"{'main': 'THE CONSTITUTIONAL AMENDMENTS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE CONSTITUTIONAL AMENDMENTS.', 'name': None, 'seo': None, 'sub': None}",[],1909-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/07539f94-87dc-5e54-99fa-960bb7cdc545,0,nyt://article/07539f94-87dc-5e54-99fa-960bb7cdc545,
,https://www.nytimes.com/1909/11/01/archives/perry-h-carson-dead-dominated-negroes-of-washington-and-figured-in.html,,,11,The New York Times,[],"{'main': 'PERRY H. CARSON DEAD.; Dominated Negroes of Washington and Figured in National Politics.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'PERRY H. CARSON DEAD.; Dominated Negroes of Washington and Figured in National Politics.', 'name': None, 'seo': None, 'sub': None}",[],1909-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08842043-ae51-59a5-ac87-81bd17141ac6,0,nyt://article/08842043-ae51-59a5-ac87-81bd17141ac6,
"LONDON, Oct. 31. -- Absurdity can no further go than in the communications which W.T. Stead claims to be receiving from the spirit world through the instrumentality of ""Julia's Bureau,"" already described in THE NEW YORK TIMES. In the November Fortnightly Review Mr. Stead told how he had had long conversations with W.E. Gladstone, Cardinal Manning, and others of the great departed.  ",https://www.nytimes.com/1909/11/01/archives/gladstones-ghost-talks-with-stead-obligingly-responds-to-a-request.html,,,4,The New York Times,[],"{'main': 'GLADSTONE\'S GHOST TALKS WITH STEAD; Obligingly Responds to a Request for a Political Interview Through ""Julia\'s Bureau."" VIEWS MUCH LIKE STEAD\'S Stenographic Report of Alleged Conversation Makes Four Columns of Nonsense In a London Newspaper.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'GLADSTONE\'S GHOST TALKS WITH STEAD; Obligingly Responds to a Request for a Political Interview Through ""Julia\'s Bureau."" VIEWS MUCH LIKE STEAD\'S Stenographic Report of Alleged Conversation Makes Four Columns of Nonsense In a London Newspaper.', 'name': None, 'seo': None, 'sub': None}",[],1909-11-01T05:00:00+0000,article,None,Archives,"{'original': 'Special Cable to THE NEW YORK TIMES', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0b558778-2672-54a9-a2cc-229ed4bacd2f,0,nyt://article/0b558778-2672-54a9-a2cc-229ed4bacd2f,
,https://www.nytimes.com/1909/11/01/archives/views-of-other-colleges-officials-as-a-rule-defend-football-in.html,,,2,The New York Times,[],"{'main': 'VIEWS OF OTHER COLLEGES.; Officials as a Rule Defend Football in Spite of Accident.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'VIEWS OF OTHER COLLEGES.; Officials as a Rule Defend Football in Spite of Accident.', 'name': None, 'seo': None, 'sub': None}",[],1909-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0df27ed8-ac41-556f-9c5c-32398ecca2ed,0,nyt://article/0df27ed8-ac41-556f-9c5c-32398ecca2ed,
,https://www.nytimes.com/1909/11/01/archives/maj-frank-d-webster-dies-retired-officer-of-marine-corps-was-in.html,,,11,The New York Times,[],"{'main': 'MAJ. FRANK D. WEBSTER DIES.; Retired Officer of Marine Corps Was in Paris on Leave of Absence.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MAJ. FRANK D. WEBSTER DIES.; Retired Officer of Marine Corps Was in Paris on Leave of Absence.', 'name': None, 'seo': None, 'sub': None}",[],1909-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/10ad2bc0-28b8-5d13-b3c2-2786c86f7852,0,nyt://article/10ad2bc0-28b8-5d13-b3c2-2786c86f7852,
,https://www.nytimes.com/1909/11/01/archives/lipton-visits-greenwich-english-yachtsman-spends-sunday-as-the.html,,,11,The New York Times,[],"{'main': 'LIPTON VISITS GREENWICH.; English Yachtsman Spends Sunday as the Guest of John H. Flagler.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LIPTON VISITS GREENWICH.; English Yachtsman Spends Sunday as the Guest of John H. Flagler.', 'name': None, 'seo': None, 'sub': None}",[],1909-11-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/122e6f93-0ed0-52d8-b678-870052ac9f5c,0,nyt://article/122e6f93-0ed0-52d8-b678-870052ac9f5c,
,https://www.nytimes.com/1909/11/01/archives/front-page-1-no-title.html,,,1,The New York Times,[],"{'main': 'Front Page 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1909-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1327670e-ce9d-52a7-af3d-1a5331547944,0,nyt://article/1327670e-ce9d-52a7-af3d-1a5331547944,
"NEW ORLEANS, Oct. 31. -- President Taft went to bed on his train to-night, thoroughly tired. His New Orleans friends kept him on the go nearly all day. He made two speeches in the afternoon, visited the naval station and Jackson barracks, rode through the old French quarter, and attended a sacred concert on the campus of Tulane University.  ",https://www.nytimes.com/1909/11/01/archives/taft-resumes-his-journey-tired-out-by-sightseeing-in-new-orleans.html,,,4,The New York Times,[],"{'main': 'TAFT RESUMES HIS JOURNEY.; Tired Out by Sightseeing In New Orleans, Starts for Jackson, Miss.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TAFT RESUMES HIS JOURNEY.; Tired Out by Sightseeing In New Orleans, Starts for Jackson, Miss.', 'name': None, 'seo': None, 'sub': None}",[],1909-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1378647b-6c85-51a1-bcfa-563c6179903c,0,nyt://article/1378647b-6c85-51a1-bcfa-563c6179903c,
,https://www.nytimes.com/1909/11/01/archives/front-page-5-no-title.html,,,1,The New York Times,[],"{'main': 'Front Page 5 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 5 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1909-11-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/16513d00-bb40-53f8-a95e-d9bac7fd517c,0,nyt://article/16513d00-bb40-53f8-a95e-d9bac7fd517c,
,https://www.nytimes.com/1909/11/01/archives/to-push-russian-products-floating-exposition-to-visit-ports-of-the.html,,,4,The New York Times,[],"{'main': 'TO PUSH RUSSIAN PRODUCTS.; Floating Exposition to Visit Ports of the Near East.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TO PUSH RUSSIAN PRODUCTS.; Floating Exposition to Visit Ports of the Near East.', 'name': None, 'seo': None, 'sub': None}",[],1909-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/18c2e193-f7e8-53a7-a5be-2dcfbed9eda6,0,nyt://article/18c2e193-f7e8-53a7-a5be-2dcfbed9eda6,
,https://www.nytimes.com/1909/11/01/archives/front-page-3-no-title.html,,,1,The New York Times,[],"{'main': 'Front Page 3 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 3 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1909-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1a808fb5-dc32-5d3c-bc78-4bd90880c1fc,0,nyt://article/1a808fb5-dc32-5d3c-bc78-4bd90880c1fc,
"In the address by Dr. WOODROW WILSON at the installation of the new President of Union College last Summer the President of Princeton spoke rather lightly of the obligation of his profession to be wise in public on all occasions. We have not been able always to recognize Dr. WILSON'S wisdom in regard to his theories of education, but as a thinker on politics he is unquestionably strong.  ",https://www.nytimes.com/1909/11/01/archives/dr-wilson-on-democracy.html,,,10,The New York Times,[],"{'main': 'DR. WILSON ON DEMOCRACY.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'DR. WILSON ON DEMOCRACY.', 'name': None, 'seo': None, 'sub': None}",[],1909-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1d84a3b3-79a3-5255-9e26-9136d7cc92c5,0,nyt://article/1d84a3b3-79a3-5255-9e26-9136d7cc92c5,
,https://www.nytimes.com/1909/11/01/archives/tuxedo-tennis-tourney-closes.html,,,9,The New York Times,[],"{'main': 'Tuxedo Tennis Tourney Closes.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Tuxedo Tennis Tourney Closes.', 'name': None, 'seo': None, 'sub': None}",[],1909-11-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1f02fd14-c4e3-5629-b6e3-2685f88164f7,0,nyt://article/1f02fd14-c4e3-5629-b6e3-2685f88164f7,
"The II.B. Clafiin Company, of this city, has been sustained by the Board of United States General Appraisers in a controversy with the custom house authorities regarding the classification of so-called silk sectional ornaments in the piece.  ",https://www.nytimes.com/1909/11/01/archives/latest-customs-rulings-silk-sectional-ornaments-are-not-trimmings.html,,,15,The New York Times,[],"{'main': 'LATEST CUSTOMS RULINGS.; Silk Sectional Ornaments Are Not ""Trimmings"" -- Other Tariff Decisions', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LATEST CUSTOMS RULINGS.; Silk Sectional Ornaments Are Not ""Trimmings"" -- Other Tariff Decisions', 'name': None, 'seo': None, 'sub': None}",[],1909-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2015379a-69b2-5781-ba63-2316fb4f8354,0,nyt://article/2015379a-69b2-5781-ba63-2316fb4f8354,
"NEW HAVEN, Conn., Oct. 31. -- It is semi-officially stated that the Sheffield Scientific School, the second largest department: of Yale University, favors the abrogation of the rule which compels a candidate for admission to pass his preliminary examination in at least five subjects, or otherwise repeat his work.  ",https://www.nytimes.com/1909/11/01/archives/changes-at-yale-urged-abrogation-of-some-of-the-requirements-for.html,,,15,The New York Times,[],"{'main': 'CHANGES AT YALE URGED.; Abrogation of Some of the Requirements for Entrance is Sought.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'CHANGES AT YALE URGED.; Abrogation of Some of the Requirements for Entrance is Sought.', 'name': None, 'seo': None, 'sub': None}",[],1909-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/222e42b2-eb7b-5d8a-98ed-54a553058379,0,nyt://article/222e42b2-eb7b-5d8a-98ed-54a553058379,
