abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
Lots Sold,https://www.nytimes.com/1895/05/01/archives/must-be-quickly-razed-seventy-days-for-destruction-of-the-old.html,Lots Sold,,,14,The New York Times,[],"{'main': ""MUST BE QUICKLY RAZED; Seventy Days for Destruction of the Old Herald Building. HOW HIGH WILL ITS SUCCESSOR BE? P.T. Barnum's Experience on the Site -- The Noted Showman Sold His Lease to James Gordon Bennett for $200,000."", 'kicker': None, 'content_kicker': None, 'print_headline': ""MUST BE QUICKLY RAZED; Seventy Days for Destruction of the Old Herald Building. HOW HIGH WILL ITS SUCCESSOR BE? P.T. Barnum's Experience on the Site -- The Noted Showman Sold His Lease to James Gordon Bennett for $200,000."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}]",1895-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/007b449b-bf7d-5038-a831-3b31f1dac838,0,nyt://article/007b449b-bf7d-5038-a831-3b31f1dac838,
"NEWBURG, N.Y., April 30. -- The third and deciding match at live pigeons between the Cobweb Gun Club of Harlem and the Newburg Gun and Rifle Association was shot here this afternoon. The Cobwebs killed 87 birds and the Newburgs 88, out of 100, the latter winning the match by 1 bird. The referee was B.C. Everinhaing of Peekskill, and the scorers were David Brown and M.J. Campion.  ",https://www.nytimes.com/1895/05/01/archives/cobwebs-beaten-by-a-bird.html,,,,6,The New York Times,[],"{'main': 'Cobwebs Beaten by a Bird.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Cobwebs Beaten by a Bird.', 'name': None, 'seo': None, 'sub': None}",[],1895-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00e0d950-0c7a-5c9c-8f19-adc0f7de4dd6,0,nyt://article/00e0d950-0c7a-5c9c-8f19-adc0f7de4dd6,
Will,https://www.nytimes.com/1895/05/01/archives/nothing-like-du-mauriers-trilby-the-book-published-in-france-might.html,Will,,,16,The New York Times,[],"{'main': 'NOTHING LIKE DU MAURIER\'S ""TRILBY\'; The Book Published in France Might Suggest the Name, but Nothing More.', 'kicker': None, 'content_kicker': None, 'print_headline': 'NOTHING LIKE DU MAURIER\'S ""TRILBY\'; The Book Published in France Might Suggest the Name, but Nothing More.', 'name': None, 'seo': None, 'sub': None}",[],1895-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0162615e-b6e5-543e-8dae-8de59e31a3fc,0,nyt://article/0162615e-b6e5-543e-8dae-8de59e31a3fc,
,https://www.nytimes.com/1895/05/01/archives/women-moonshiners-arrested.html,,,,1,The New York Times,[],"{'main': 'Women ""Moonshiners"" Arrested.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Women ""Moonshiners"" Arrested.', 'name': None, 'seo': None, 'sub': None}",[],1895-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04c55ddf-9ecd-5184-a63b-443e1abc15a0,0,nyt://article/04c55ddf-9ecd-5184-a63b-443e1abc15a0,
,https://www.nytimes.com/1895/05/01/archives/sixtyfive-houses-destroyed-and-hundreds-of-persons-homeless.html,,,,5,The New York Times,[],"{'main': 'Sixty-five Houses Destroyed and Hundreds of Persons Homeless.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Sixty-five Houses Destroyed and Hundreds of Persons Homeless.', 'name': None, 'seo': None, 'sub': None}",[],1895-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04e74201-bd52-50ef-a7ba-e251e25ef994,0,nyt://article/04e74201-bd52-50ef-a7ba-e251e25ef994,
Alert and Atlanta Ordered to Nicaragua,https://www.nytimes.com/1895/05/01/archives/mission-of-alert-and-atlanta-gunboats-to-protect-american-interest.html,Alert and Atlanta Ordered to Nicaragua,,,7,The New York Times,[],"{'main': 'MISSION OF ALERT AND ATLANTA.; Gunboats to Protect American Interest and Not Entangle Them.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MISSION OF ALERT AND ATLANTA.; Gunboats to Protect American Interest and Not Entangle Them.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Nicaragua', 'rank': 1, 'major': 'N'}]",1895-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/080985ee-26be-50c2-a6a1-425e93ae3465,0,nyt://article/080985ee-26be-50c2-a6a1-425e93ae3465,
Thefts from National Shoe and Leather Bank; Arrest; Sentence,https://www.nytimes.com/1895/05/01/archives/john-w-oliver-honored-the-editors-friends-gather-on-his-eightieth.html,Thefts from National Shoe and Leather Bank; Arrest; Sentence,,,9,The New York Times,[],"{'main': ""JOHN W. OLIVER HONORED; The Editor's Friends Gather on His Eightieth Birthday. LOVING CUP AND SALVER PRESENTED Tribute to His Work in Conducting the Yonker's Statesman for the Public Good -- Sketch of His Life."", 'kicker': None, 'content_kicker': None, 'print_headline': ""JOHN W. OLIVER HONORED; The Editor's Friends Gather on His Eightieth Birthday. LOVING CUP AND SALVER PRESENTED Tribute to His Work in Conducting the Yonker's Statesman for the Public Good -- Sketch of His Life."", 'name': None, 'seo': None, 'sub': None}",[],1895-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09632419-0cee-5278-8a51-a1d72c1c9ffe,0,nyt://article/09632419-0cee-5278-8a51-a1d72c1c9ffe,
Charges Against Relative to Miss Hall's Death,https://www.nytimes.com/1895/05/01/archives/emily-halls-friends-active-an-interpellation-in-the-house-of.html,Charges Against Relative to Miss Hall's Death,,,5,The New York Times,[],"{'main': ""EMILY HALL'S FRIENDS ACTIVE.; An Interpellation in the House of Commons is Probable."", 'kicker': None, 'content_kicker': None, 'print_headline': ""EMILY HALL'S FRIENDS ACTIVE.; An Interpellation in the House of Commons is Probable."", 'name': None, 'seo': None, 'sub': None}",[],1895-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/10876a92-8a2b-5d43-9bcf-496dd200a67f,0,nyt://article/10876a92-8a2b-5d43-9bcf-496dd200a67f,
,https://www.nytimes.com/1895/05/01/archives/fishermen-elude-british-captors.html,,,,1,The New York Times,[],"{'main': 'Fishermen Elude British Captors.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Fishermen Elude British Captors.', 'name': None, 'seo': None, 'sub': None}",[],1895-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/12c3818d-4df8-5edb-9ffa-c5d4aa24c57e,0,nyt://article/12c3818d-4df8-5edb-9ffa-c5d4aa24c57e,
Poverty; Scandal,https://www.nytimes.com/1895/05/01/archives/lord-douglas-seedy-and-penniless-says-his-father-wouldnt-care-if-he.html,Poverty; Scandal,,,1,The New York Times,[],"{'main': ""LORD DOUGLAS SEEDY AND PENNILESS; Says His Father Wouldn't Care if He Married the Variety Actress."", 'kicker': None, 'content_kicker': None, 'print_headline': ""LORD DOUGLAS SEEDY AND PENNILESS; Says His Father Wouldn't Care if He Married the Variety Actress."", 'name': None, 'seo': None, 'sub': None}",[],1895-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/131e0a0d-a22a-5ef2-a30f-e69c108017f6,0,nyt://article/131e0a0d-a22a-5ef2-a30f-e69c108017f6,
Death,https://www.nytimes.com/1895/05/01/archives/obituary-record.html,Death,,,5,The New York Times,[],"{'main': 'OBITUARY RECORD.', 'kicker': None, 'content_kicker': None, 'print_headline': 'OBITUARY RECORD.', 'name': None, 'seo': None, 'sub': None}",[],1895-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/13ca40ea-da77-5402-8e74-38439795aeeb,0,nyt://article/13ca40ea-da77-5402-8e74-38439795aeeb,
,https://www.nytimes.com/1895/05/01/archives/lamp-exploded-killing-a-woman.html,,,,13,The New York Times,[],"{'main': 'Lamp Exploded, Killing a Woman.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Lamp Exploded, Killing a Woman.', 'name': None, 'seo': None, 'sub': None}",[],1895-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/16653d0e-98b5-5bd9-bed0-4ffd49330cc8,0,nyt://article/16653d0e-98b5-5bd9-bed0-4ffd49330cc8,
Trial for Desertion from Willet's Point,https://www.nytimes.com/1895/05/01/archives/a-deserting-soldier-found-in-jail-for-beating-the-woman-he-ran-away.html,Trial for Desertion from Willet's Point,,,7,The New York Times,[],"{'main': ""A DESERTING SOLDIER FOUND; In Jail for Beating the Woman He Ran Away from Willet's Point to Marry."", 'kicker': None, 'content_kicker': None, 'print_headline': ""A DESERTING SOLDIER FOUND; In Jail for Beating the Woman He Ran Away from Willet's Point to Marry."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'King, Thomas', 'rank': 1, 'major': 'N'}]",1895-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/17cbd496-08ff-5356-b9a1-04bcbe57868b,0,nyt://article/17cbd496-08ff-5356-b9a1-04bcbe57868b,
"In spite of the rain there was quite a gathering of those who fancy high steppers at the Tattersalls Repository, on Seventh Avenue, last night, when a select lot of stock bred in Virginia and Vermont was disposed of under the hammer. Isaac Straus, who made this consignment, has had an extensive experience in catering to the metropolitan taste, and his offerings were uniformly of a high class.  ",https://www.nytimes.com/1895/05/01/archives/lively-market-at-tattersalls-chester-and-lester-bought-for-1100-by.html,,,,6,The New York Times,[],"{'main': 'LIVELY MARKET AT TATTERSALLS; Chester and Lester Bought for $1,100 by D. Guggenheimer. ', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LIVELY MARKET AT TATTERSALLS; Chester and Lester Bought for $1,100 by D. Guggenheimer. ', 'name': None, 'seo': None, 'sub': None}",[],1895-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/187bbcf2-a4ce-5e65-910a-5c7c1a34fe70,0,nyt://article/187bbcf2-a4ce-5e65-910a-5c7c1a34fe70,
Election; Ticket,https://www.nytimes.com/1895/05/01/archives/receptions-in-the-city-hall-the-aldermen-decide-that-they-and-the.html,Election; Ticket,,,9,The New York Times,[],"{'main': 'RECEPTIONS IN THE CITY HALL; The Aldermen Decide that They and the Mayor Should Have Them -- City Land for the Poor.', 'kicker': None, 'content_kicker': None, 'print_headline': 'RECEPTIONS IN THE CITY HALL; The Aldermen Decide that They and the Mayor Should Have Them -- City Land for the Poor.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Rice', 'rank': 2, 'major': 'N'}]",1895-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/18a90748-9f82-5bf8-8822-986ff08bd08b,0,nyt://article/18a90748-9f82-5bf8-8822-986ff08bd08b,
