abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
,https://www.nytimes.com/1885/05/01/archives/front-page-1-no-title.html,,,1,The New York Times,[],"{'main': 'Front Page 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1885-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/040e12dc-0bc3-566c-9908-4d6bb05b229a,0,nyt://article/040e12dc-0bc3-566c-9908-4d6bb05b229a,
"The case of Robert P. Brooks, indicted for embezzling about $700 from the New-York, West Shore and Buffalo Railway Company while, ...  ",https://www.nytimes.com/1885/05/01/archives/mr-brookss-bail-forfeited.html,,,8,The New York Times,[],"{'main': ""MR. BROOKS'S BAIL FORFEITED."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""MR. BROOKS'S BAIL FORFEITED."", 'name': None, 'seo': None, 'sub': None}",[],1885-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04815afe-8cdf-50d8-be06-a2a7fd690aab,0,nyt://article/04815afe-8cdf-50d8-be06-a2a7fd690aab,
Saleswomen's Association,https://www.nytimes.com/1885/05/01/archives/dixey-selling-flowers.html,Saleswomen's Association,,5,The New York Times,[],"{'main': 'DIXEY SELLING FLOWERS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'DIXEY SELLING FLOWERS.', 'name': None, 'seo': None, 'sub': None}",[],1885-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06aa9ebe-7ac5-5b55-a8c0-b933abfd5adb,0,nyt://article/06aa9ebe-7ac5-5b55-a8c0-b933abfd5adb,
"PHILADELPHIA, April 30.--There is to be no foreclosure of Reading. The Whelan and Bartol Committees, representing the bondholders, came together to-day in, the office of the Provident Life and Trust ...",https://www.nytimes.com/1885/05/01/archives/reading-bondholders-agree-the-two-commitees-adopt-a-new-plan-of.html,,,5,The New York Times,[],"{'main': 'READING BONDHOLDERS AGREE.; THE TWO COMMITEES ADOPT A NEW PLAN OF REORGANIZATION.', 'kicker': None, 'content_kicker': None, 'print_headline': 'READING BONDHOLDERS AGREE.; THE TWO COMMITEES ADOPT A NEW PLAN OF REORGANIZATION.', 'name': None, 'seo': None, 'sub': None}",[],1885-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a79d6d1-3158-5d90-a9fe-8be0aeee538c,0,nyt://article/0a79d6d1-3158-5d90-a9fe-8be0aeee538c,
"CHICAGO, April 30.--The war between the Chicago Board of Trade and the Western Union Telegraph Company broke out afresh this morning. Six months ago the board excluded from the floor of the Exchange all reporters but the official ones of the board.",https://www.nytimes.com/1885/05/01/archives/the-ticker-war-renewed.html,,,5,The New York Times,[],"{'main': 'THE ""TICKER"" WAR RENEWED.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE ""TICKER"" WAR RENEWED.', 'name': None, 'seo': None, 'sub': None}",[],1885-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0c6eac3b-bff5-5d27-9c8e-8a5adbfc4d84,0,nyt://article/0c6eac3b-bff5-5d27-9c8e-8a5adbfc4d84,
"Lawson N. Fuller will speak on ""Needed National and Local Reforms,"" in Chickering Hall, this evening.  ",https://www.nytimes.com/1885/05/01/archives/city-and-suburban-news-newyork-brooklyn-long-island-newjersey.html,,,8,The New York Times,[],"{'main': 'CITY AND SUBURBAN NEWS; NEW-YORK. BROOKLYN. LONG ISLAND. NEW-JERSEY.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'CITY AND SUBURBAN NEWS; NEW-YORK. BROOKLYN. LONG ISLAND. NEW-JERSEY.', 'name': None, 'seo': None, 'sub': None}",[],1885-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0fac590c-bdea-5384-be73-8dacde6e4d3e,0,nyt://article/0fac590c-bdea-5384-be73-8dacde6e4d3e,
"KANSAS CITY, Mo., April 30.--A small tornado passed near Pleasant Hill, Mo., last night, unroofing several houses and blowing ...  ",https://www.nytimes.com/1885/05/01/archives/a-tornado-in-missouri.html,,,1,The New York Times,[],"{'main': 'A TORNADO IN MISSOURI.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A TORNADO IN MISSOURI.', 'name': None, 'seo': None, 'sub': None}",[],1885-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0ffc8a22-6b55-56ea-b0f0-6ea7783de5d6,0,nyt://article/0ffc8a22-6b55-56ea-b0f0-6ea7783de5d6,
"The twelfth annual report of the Trustees of the Church Mission to Deaf-Mutes shows that for the year ending Oct. 29 the Treasurer received $12,883 72, which with a balance of $11 54 from last year made a total of $12,875 26.  ",https://www.nytimes.com/1885/05/01/archives/to-help-deafmutes.html,,,8,The New York Times,[],"{'main': 'TO HELP DEAF-MUTES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TO HELP DEAF-MUTES.', 'name': None, 'seo': None, 'sub': None}",[],1885-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/11dd8fab-427c-5af9-a015-8032374cb6df,0,nyt://article/11dd8fab-427c-5af9-a015-8032374cb6df,
"BOSTON, Mass., April 30.--About 9 o'clock to-night as James Cassidy, on his way home from Watertown to Newton, was walking along the sidewalk on Watertown-street, near the centre ...  ",https://www.nytimes.com/1885/05/01/archives/shooting-the-wrong-man.html,,,1,The New York Times,[],"{'main': 'SHOOTING THE WRONG MAN.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SHOOTING THE WRONG MAN.', 'name': None, 'seo': None, 'sub': None}",[],1885-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/135fecae-072a-5efe-bdc3-0b4ce9211710,0,nyt://article/135fecae-072a-5efe-bdc3-0b4ce9211710,
"Charles F. Lyon, of No. 413 West Nineteenth-street, formerly bookkeeper of the Mutual Gaslight Company, pleaded guilty to grand larceny in the second degree before Judge Gildersleeve yesterday.  ",https://www.nytimes.com/1885/05/01/archives/sent-to-the-reformatory.html,,,8,The New York Times,[],"{'main': 'SENT TO THE REFORMATORY.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SENT TO THE REFORMATORY.', 'name': None, 'seo': None, 'sub': None}",[],1885-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/14a81892-bc44-5a5f-b40f-d0b89b2565bd,0,nyt://article/14a81892-bc44-5a5f-b40f-d0b89b2565bd,
