abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
NEW YORK. The Encyclopedia of  Bridge was published in 1935 by the late Ely Culbertson when he was the loading figure in bridge and his empire was so extensive that he employed four or five experts on a full-time basis as writers and editors.  ,https://www.nytimes.com/1963/02/01/archives/bridge-prepared-hand-presents-challenge-to-both-sides.html,,,,9.0,The New York Times,[],"{'main': 'Bridge:; Prepared Hand Presents Challenge to Both Sides', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Bridge:; Prepared Hand Presents Challenge to Both Sides', 'name': None, 'seo': None, 'sub': None}",[],1963-02-01 05:00:00+00:00,article,,Archives,"{'original': 'By Albert H. Morehead Special To the New York Times', 'person': [{'firstname': 'Albert', 'middlename': 'H.', 'lastname': 'Morehead', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/00fa5df5-2905-5406-8304-5ba03b00ad07,0,nyt://article/00fa5df5-2905-5406-8304-5ba03b00ad07,
"NEW YORK.  Commercial aid industrial loans at leading New York City banks showed an increase for the first time this year, the Federal Reserve Bank of New York reported in its ...  statement for the week ended Wednesday.  ",https://www.nytimes.com/1963/02/01/archives/new-york-business-loans-up-for-the-first-time-this-year.html,,,B,11.0,The New York Times,[],"{'main': 'New York Business Loans Up For the First Time This Year', 'kicker': '1', 'content_kicker': None, 'print_headline': 'New York Business Loans Up For the First Time This Year', 'name': None, 'seo': None, 'sub': None}",[],1963-02-01 05:00:00+00:00,article,,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/06595f30-34e5-5d1d-8229-39abb26b9bef,0,nyt://article/06595f30-34e5-5d1d-8229-39abb26b9bef,
"Portland (Ore) Gen Elec Co offers to build 180-mi power line from Round Butte Dam to Klamath Falls, Ore, as part of proposed Calif-Pacific NW link",https://www.nytimes.com/1963/02/01/archives/portland-company-offers-power-link.html,"Portland (Ore) Gen Elec Co offers to build 180-mi power line from Round Butte Dam to Klamath Falls, Ore, as part of proposed Calif-Pacific NW link",,Business & Finance,11.0,The New York Times,[],"{'main': 'Portland Company Offers Power Link', 'kicker': None, 'content_kicker': None, 'print_headline': 'Portland Company Offers Power Link', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ELECTRIC LIGHT END POWER', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS SECTION', 'rank': 3, 'major': 'N'}]",1963-02-01 05:00:00+00:00,article,,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0680e830-71b7-5760-8387-ffebeab04754,0,nyt://article/0680e830-71b7-5760-8387-ffebeab04754,
,https://www.nytimes.com/1963/02/01/archives/article-2-no-title.html,,,B,14.0,The New York Times,[],"{'main': 'Article 2 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 2 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1963-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0ae92213-aee7-5eaa-b51b-1f36f8c887b4,0,nyt://article/0ae92213-aee7-5eaa-b51b-1f36f8c887b4,
"A commendable chance to watch the deftness of France's oldest and newest top male stars, Jean Gabin and Jean-Paul Belmondo, in a nice little comic exercise may be had with ""Monkey in Winter,"" a new French film at the Baronet.Nothing great or profound is offered in this whimsey from Henri Verneuil—nothing even particularly taxing to the talents of either of its stars. It is simply a genial conformation of an old buck who dreams of bygone days and a young buck who dreams of personal triumphs that he has not been able to achieve.The crusty and grumpy old fellow, played by Gabin, of course, keeps a tiny hotel on the seacoast in a town somewhere near Deauville, where he soberly molders with his trim wife and muses on his youth in China with the French marines. And it is to this place that the young one, the crag-faced Belmondo, comes to lick his wounds in the dead of winter and seek some solace in drinking.The old fellow, sullen at first, resentful at having the young one challenge his bleak sobriety, finally breaks down before the pathos of the young one in whom he sees a counterpart of the pitiful little monkeys that used to seek winter refuge in the Asian cities long ago. He manfully and charitably joins him in a titanic all-night binge that presumably purges both of them of their troubles.The solution for both men's problems seems purely theatrical at best—a contrivance to gratify the audience more than it gratifies them. But it works as entertainment. The boisterous carouse of the two, in which they give the whole town some excitement with a glorious fireworks display, makes a sparklingly comical climax and gives both actors a chance to show their charm and dexterity as toss-pots.There are other charming details—Mr. Gabin marching grumpily to bed, a dreary domestic ritual that he performs delightfully with the excellent support of Suzanne Flon; Mr. Belmondo, slightly pickled, pursuing his secret dream of being a great bullfighter by waving his coat in front of passing motor cars; or Mr. Gabin playing sober father to the piteously potted younger man.Set in the sadness of winter, with rain lashing through the seaside town and glimpses of gray, angry ocean, this moodily masculine story has a strong strain of wistfulness that laces its robust humor and gives it more than merely comic quality. In a sense it is a minor groping toward the heart of the human comedy.Miss Flon is touching in the role of the troubled wife, Noel Roquevert is highly amusing as a quixotic storekeeper, Paul Frankeur does a good job as an ancient drinking companion of Gabin and little Gabrielle Dorziat is affecting as Mr. Belmondo's neglected child. Under Mr. Verneuil's direction, the film has a true Gallic flavor. English subtitles suggest the rich French dialogue.",https://www.nytimes.com/1963/02/01/archives/screen-wistful-humormonkey-in-winter-has-true-gallic-taste.html,,"A commendable chance to watch the deftness of France's oldest and newest top male stars, Jean Gabin and Jean-Paul Belmondo, in a nice little comic exercise may be had with ""Monkey in Winter,"" a new French film at the Baronet.Nothing great or profound is offered in this whimsey from Henri Verneuil—nothing even particularly taxing to the talents of either of its stars. It is simply a genial conformation of an old buck who dreams of bygone days and a young buck who dreams of personal triumphs that he has not been able to achieve.The crusty and grumpy old fellow, played by Gabin, of course, keeps a tiny hotel on the seacoast in a town somewhere near Deauville, where he soberly molders with his trim wife and muses on his youth in China with the French marines. And it is to this place that the young one, the crag-faced Belmondo, comes to lick his wounds in the dead of winter and seek some solace in drinking.The old fellow, sullen at first, resentful at having the young one challenge his bleak sobriety, finally breaks down before the pathos of the young one in whom he sees a counterpart of the pitiful little monkeys that used to seek winter refuge in the Asian cities long ago. He manfully and charitably joins him in a titanic all-night binge that presumably purges both of them of their troubles.The solution for both men's problems seems purely theatrical at best—a contrivance to gratify the audience more than it gratifies them. But it works as entertainment. The boisterous carouse of the two, in which they give the whole town some excitement with a glorious fireworks display, makes a sparklingly comical climax and gives both actors a chance to show their charm and dexterity as toss-pots.There are other charming details—Mr. Gabin marching grumpily to bed, a dreary domestic ritual that he performs delightfully with the excellent support of Suzanne Flon; Mr. Belmondo, slightly pickled, pursuing his secret dream of being a great bullfighter by waving his coat in front of passing motor cars; or Mr. Gabin playing sober father to the piteously potted younger man.Set in the sadness of winter, with rain lashing through the seaside town and glimpses of gray, angry ocean, this moodily masculine story has a strong strain of wistfulness that laces its robust humor and gives it more than merely comic quality. In a sense it is a minor groping toward the heart of the human comedy.Miss Flon is touching in the role of the troubled wife, Noel Roquevert is highly amusing as a quixotic storekeeper, Paul Frankeur does a good job as an ancient drinking companion of Gabin and little Gabrielle Dorziat is affecting as Mr. Belmondo's neglected child. Under Mr. Verneuil's direction, the film has a true Gallic flavor. English subtitles suggest the rich French dialogue.",,,The New York Times,[],"{'main': ""Screen: Wistful Humor:Monkey in Winter' Has True Gallic Taste"", 'kicker': None, 'content_kicker': None, 'print_headline': ""Screen: Wistful Humor:Monkey in Winter' Has True Gallic Taste"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MOTION PICTURES', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'Monkey in Winter (Movie)', 'rank': 2, 'major': 'N'}]",1963-02-01 05:00:00+00:00,article,,Archives,"{'original': 'By Bosley Crowther Special To the New York Times', 'person': [{'firstname': 'Bosley', 'middlename': 'Crowther', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Review,nyt://article/0b445bcd-9957-57e7-882f-7836175d2318,580,nyt://article/0b445bcd-9957-57e7-882f-7836175d2318,
"SEOUL, Korea, Jan. 31-- Day by day, almost hour by hour, the United States has been facing a critical decision presented by the continuing struggle for political power in South Korea.  ",https://www.nytimes.com/1963/02/01/archives/us-treads-softly-in-korea-crisis-defers-action-despite-growing.html,,,,8.0,The New York Times,[],"{'main': 'U.S. Treads Softly in Korea Crisis; Defers Action Despite Growing Danger in Power Struggle Knives Are Still Out U.S. Relies on Junta', 'kicker': '1', 'content_kicker': None, 'print_headline': 'U.S. Treads Softly in Korea Crisis; Defers Action Despite Growing Danger in Power Struggle Knives Are Still Out U.S. Relies on Junta', 'name': None, 'seo': None, 'sub': None}",[],1963-02-01 05:00:00+00:00,article,,Archives,"{'original': 'By A.m. Rosenthal Special To the New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0fb32f08-540d-5d10-b95f-626166697caa,0,nyt://article/0fb32f08-540d-5d10-b95f-626166697caa,
"LONDON, Jan. 31--For several weeks the Soviet Union has been, selling substantial amounts of gold on the London and Western European markets, according to reliable financial sources here.  ",https://www.nytimes.com/1963/02/01/archives/soviet-is-selling-gold-in-the-west-london-is-pondering-cause-of.html,,,B,11.0,The New York Times,[],"{'main': 'SOVIET IS SELLING GOLD IN THE WEST; London Is Pondering Cause of Substantial Offerings by the Russians Another Selling Wave', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SOVIET IS SELLING GOLD IN THE WEST; London Is Pondering Cause of Substantial Offerings by the Russians Another Selling Wave', 'name': None, 'seo': None, 'sub': None}",[],1963-02-01 05:00:00+00:00,article,,Archives,"{'original': 'By Lawrence Fellows Special To the New York Times', 'person': [{'firstname': 'Lawrence', 'middlename': 'Fellows', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/106321c9-b98f-582a-9049-696b5fcd0643,0,nyt://article/106321c9-b98f-582a-9049-696b5fcd0643,
"Mil secs, after Cabinet meeting, order intensified drive against Peronism; move foreshadows ban on Peronista party role in elections planned for June; comment",https://www.nytimes.com/1963/02/01/archives/peronists-facing-new-crackdown-argentinas-military-fears-tieup-with.html,"Mil secs, after Cabinet meeting, order intensified drive against Peronism; move foreshadows ban on Peronista party role in elections planned for June; comment",,,2.0,The New York Times,[],"{'main': ""PERONISTS FACING NEW CRACKDOWN; Argentina's Military Fears Tie-up With Frondizi Grave Doubts Raised National Front Feared"", 'kicker': None, 'content_kicker': None, 'print_headline': ""PERONISTS FACING NEW CRACKDOWN; Argentina's Military Fears Tie-up With Frondizi Grave Doubts Raised National Front Feared"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'ARGENTINA', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}]",1963-02-01 05:00:00+00:00,article,,Archives,"{'original': 'By Edward C. Burks Special To the New York Times', 'person': [{'firstname': 'Edward', 'middlename': 'C.', 'lastname': 'Burks', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/11137e03-cd93-5bea-b894-e9909b38bfa8,0,nyt://article/11137e03-cd93-5bea-b894-e9909b38bfa8,
"Sen liberals set back in drive to curb filibusters when Sen, 53-42, votes to table Const question propounded by Vice Pres Johnson over whether Sen, at beginning of new Cong, can end debate on rules change by simple majority vote regardless of Rule 22 (continuing-body issue); liberals split during debate over claim by some of their number that Vice Pres has 'inherent powers' to end debate; those opposing view hold it invites Exec Branch domination of Sen",https://www.nytimes.com/1963/02/01/archives/filibuster-foes-set-back-in-senate-test-53-to-42-liberals-split.html,"Sen liberals set back in drive to curb filibusters when Sen, 53-42, votes to table Const question propounded by Vice Pres Johnson over whether Sen, at beginning of new Cong, can end debate on rules change by simple majority vote regardless of Rule...",,,1.0,The New York Times,[],"{'main': 'Filibuster Foes Set Back In Senate Test, 53 to 42; Liberals, Split Over Procedure, Face Full Defeat Monday After Losing Chance to Wear Down Southerners FILIBUSTER FOES LOSE TEST VOTE 5 Attempts in 10 Years', 'kicker': None, 'content_kicker': None, 'print_headline': 'Filibuster Foes Set Back In Senate Test, 53 to 42; Liberals, Split Over Procedure, Face Full Defeat Monday After Losing Chance to Wear Down Southerners FILIBUSTER FOES LOSE TEST VOTE 5 Attempts in 10 Years', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEBATE CURBS', 'rank': 3, 'major': 'N'}]",1963-02-01 05:00:00+00:00,article,,Archives,"{'original': 'By E.w. Kenworthy Special To the New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/12349337-7a20-5288-b50f-ccc8e6353843,0,nyt://article/12349337-7a20-5288-b50f-ccc8e6353843,
Illus and pors,https://www.nytimes.com/1963/02/01/archives/hallstein-hopeful-on-british-outlook.html,Illus and pors,,,2.0,The New York Times,[],"{'main': 'HALLSTEIN HOPEFUL ON BRITISH OUTLOOK', 'kicker': None, 'content_kicker': None, 'print_headline': 'HALLSTEIN HOPEFUL ON BRITISH OUTLOOK', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'European Economic Community', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'DILLON, CLARENCE DOUGLAS', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'COMMERCE', 'rank': 3, 'major': 'N'}]",1963-02-01 05:00:00+00:00,article,,Archives,"{'original': 'Special to The New York Times.Associated Press Wirephoto', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1277e2f9-92f8-5dbd-85c2-78befdf764ba,0,nyt://article/1277e2f9-92f8-5dbd-85c2-78befdf764ba,
