abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"Scientific Jest, A.",https://www.nytimes.com/1878/03/01/archives/a-scientific-jest.html,"Scientific Jest, A.",,4,The New York Times,[],"{'main': 'A SCIENTIFIC JEST.', 'kicker': None, 'content_kicker': None, 'print_headline': 'A SCIENTIFIC JEST.', 'name': None, 'seo': None, 'sub': None}",[],1878-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/006dcdba-4bf8-5bf5-b4cb-efa1d361c62c,0,nyt://article/006dcdba-4bf8-5bf5-b4cb-efa1d361c62c
,https://www.nytimes.com/1878/03/01/archives/richfords-poisoned-well.html,,,5,The New York Times,[],"{'main': ""RICHFORD'S POISONED WELL."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""RICHFORD'S POISONED WELL."", 'name': None, 'seo': None, 'sub': None}",[],1878-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0078ef61-7600-5eb1-ad50-f9d61a7779df,0,nyt://article/0078ef61-7600-5eb1-ad50-f9d61a7779df
"Krickaldorf, Katrina",https://www.nytimes.com/1878/03/01/archives/two-cases-of-arson-the-suspicious-circumstances-on-which-conrad.html,"Krickaldorf, Katrina",,2,The New York Times,[],"{'main': 'TWO CASES OF ARSON.; THE SUSPICIOUS CIRCUMSTANCES ON WHICH CONRAD MULLER WAS ARRESTED--AN INDICTMENT FOUND AGAINST KATRINA KRECKELDORF.', 'kicker': None, 'content_kicker': None, 'print_headline': 'TWO CASES OF ARSON.; THE SUSPICIOUS CIRCUMSTANCES ON WHICH CONRAD MULLER WAS ARRESTED--AN INDICTMENT FOUND AGAINST KATRINA KRECKELDORF.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'ARSON', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ARSON', 'rank': 2, 'major': 'N'}]",1878-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00a23be3-eedc-52b5-a3e8-1ed5edf586aa,0,nyt://article/00a23be3-eedc-52b5-a3e8-1ed5edf586aa
,https://www.nytimes.com/1878/03/01/archives/decline-in-eastern-freight-rates.html,,,1,The New York Times,[],"{'main': 'DECLINE IN EASTERN FREIGHT RATES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'DECLINE IN EASTERN FREIGHT RATES.', 'name': None, 'seo': None, 'sub': None}",[],1878-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01f5ca2c-6d9f-575f-87ce-45fe81b268b4,0,nyt://article/01f5ca2c-6d9f-575f-87ce-45fe81b268b4
Thomas Extra Public Rehearsals,https://www.nytimes.com/1878/03/01/archives/amusements-mr-thomas-concerts.html,Thomas Extra Public Rehearsals,,5,The New York Times,[],"{'main': ""AMUSEMENTS.; MR. THOMAS' CONCERTS."", 'kicker': None, 'content_kicker': None, 'print_headline': ""AMUSEMENTS.; MR. THOMAS' CONCERTS."", 'name': None, 'seo': None, 'sub': None}",[],1878-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03d36e97-cf63-5009-8671-39fc2dbf4413,0,nyt://article/03d36e97-cf63-5009-8671-39fc2dbf4413
"In answer to numerous requests, we have agreed to issue at an early day a supplement to THE TIMES, printed in Spanish, devoted exclusively to New-York interests, and designed to convey to merchants in the principal cities of Mexico and Central and South American some necessary information as to the advantages of New-York City as a centre for the distribution ...  ",https://www.nytimes.com/1878/03/01/archives/spanishamerican-supplements-to-the-times.html,,,5,The New York Times,[],"{'main': 'SPANISH-AMERICAN SUPPLEMENTS TO THE TIMES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SPANISH-AMERICAN SUPPLEMENTS TO THE TIMES.', 'name': None, 'seo': None, 'sub': None}",[],1878-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0603c2a4-9511-5700-8cd0-c09a3e3cc8cf,0,nyt://article/0603c2a4-9511-5700-8cd0-c09a3e3cc8cf
Literary Notes,https://www.nytimes.com/1878/03/01/archives/literary-notes.html,Literary Notes,,3,The New York Times,[],"{'main': 'LITERARY NOTES.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LITERARY NOTES.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Reviews', 'rank': 1, 'major': 'N'}]",1878-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08f4bdbf-4f80-5808-95a2-1ce9cdff7949,0,nyt://article/08f4bdbf-4f80-5808-95a2-1ce9cdff7949
"Mary Ann Shute, the oldest unmarried lady in Elizabeth, died yesterday at the advanced age of 88. Miss Shute's father was an officer in the Revolution.  ",https://www.nytimes.com/1878/03/01/archives/newjersey.html,,,8,The New York Times,[],"{'main': 'NEW-JERSEY.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NEW-JERSEY.', 'name': None, 'seo': None, 'sub': None}",[],1878-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09b0ec8d-564e-501f-9441-085fab0c1395,0,nyt://article/09b0ec8d-564e-501f-9441-085fab0c1395
Railroad Freight Rates and Commerce of New-York City; New-York City Chamber of Commerce on,https://www.nytimes.com/1878/03/01/archives/freight-discrimination-what-the-merchants-say-about-it-report-of-a.html,Railroad Freight Rates and Commerce of New-York City; New-York City Chamber of Commerce on,,8,The New York Times,[],"{'main': ""FREIGHT DISCRIMINATION.; WHAT THE MERCHANTS SAY ABOUT IT REPORT OF A COMMITTEE OF THE CHAMBER OF COMMERCE--WHY NEW-YORK IS GRADUALLY LOSING HER COMMERCE--THE ISSUE TO BE SQUARELY MET--MERCHANTS IN EARNEST AT LAST--MR. VANDERBILT'S VIEWS--MR. RUGGLES' PROPOSITION--THE RESOLUTIONS ADOPTED."", 'kicker': None, 'content_kicker': None, 'print_headline': ""FREIGHT DISCRIMINATION.; WHAT THE MERCHANTS SAY ABOUT IT REPORT OF A COMMITTEE OF THE CHAMBER OF COMMERCE--WHY NEW-YORK IS GRADUALLY LOSING HER COMMERCE--THE ISSUE TO BE SQUARELY MET--MERCHANTS IN EARNEST AT LAST--MR. VANDERBILT'S VIEWS--MR. RUGGLES' PROPOSITION--THE RESOLUTIONS ADOPTED."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'VANDERBILT, WILLIAM H.', 'rank': 2, 'major': 'N'}]",1878-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0af7b32d-7b98-5f00-ba8d-89b38d28a604,0,nyt://article/0af7b32d-7b98-5f00-ba8d-89b38d28a604
,https://www.nytimes.com/1878/03/01/archives/passengers-sailed.html,,,8,The New York Times,[],"{'main': 'PASSENGERS SAILED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'PASSENGERS SAILED.', 'name': None, 'seo': None, 'sub': None}",[],1878-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b7da385-76f1-5bc3-8b6d-e3f455f8740e,0,nyt://article/0b7da385-76f1-5bc3-8b6d-e3f455f8740e
"Shepherd, N., Coney Island Fire-eater, by his Wife's Paramour",https://www.nytimes.com/1878/03/01/archives/a-fireeater-in-court-his-domestic-troubles-caused-by-an-italianthe.html,"Shepherd, N., Coney Island Fire-eater, by his Wife's Paramour",,2,The New York Times,[],"{'main': 'A FIRE-EATER IN COURT.; HIS DOMESTIC TROUBLES CAUSED BY AN ITALIAN--THE LATTER CHARGED WITH AN ATTEMPT TO MURDER HIM.', 'kicker': None, 'content_kicker': None, 'print_headline': 'A FIRE-EATER IN COURT.; HIS DOMESTIC TROUBLES CAUSED BY AN ITALIAN--THE LATTER CHARGED WITH AN ATTEMPT TO MURDER HIM.', 'name': None, 'seo': None, 'sub': None}",[],1878-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/13a9d0bf-4053-57b7-a0e4-9e6b13aa6e15,0,nyt://article/13a9d0bf-4053-57b7-a0e4-9e6b13aa6e15
