abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
,https://www.nytimes.com/1869/05/01/archives/commercial-convention-at-memphis.html,,,1,The New York Times,[],"{'main': 'Commercial Convention at Memphis.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Commercial Convention at Memphis.', 'name': None, 'seo': None, 'sub': None}",[],1869-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/007c3dff-dc88-53b5-a501-d1082c819334,0,nyt://article/007c3dff-dc88-53b5-a501-d1082c819334
"The Republican Association of the Twentieth Assembly District held an adjourned meeting, last evening, at No. 932 Third-avenue. The acting President being absent, Mr. ABRAHAM KENNEDY was called to the chari. It will be recollected that at the last meeting of this Association, the President, JAMES JACKSON, and the Secretary, ALEX. HILL,  ",https://www.nytimes.com/1869/05/01/archives/twentieth-assembly-district-republican-association.html,,,8,The New York Times,[],"{'main': 'Twentieth Assembly District Republican Association.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Twentieth Assembly District Republican Association.', 'name': None, 'seo': None, 'sub': None}",[],1869-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/009cb9a4-1bf2-5e34-8377-cbe699eb7776,0,nyt://article/009cb9a4-1bf2-5e34-8377-cbe699eb7776
"The bill to widen Underhill-avenue, Brooklyn, was, on motion of Mr. PIERCE, recommitted to the Committee on Municipal Affairs. BILLS PASSED. Incorporating the Grand Lodge of the Independent Order of Good Templars of the State of New-York. To amend the charter of the Insurers.  ",https://www.nytimes.com/1869/05/01/archives/the-sate-legislature-senate.html,,,5,The New York Times,[],"{'main': 'THE SATE LEGISLATURE.; SENATE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE SATE LEGISLATURE.; SENATE.', 'name': None, 'seo': None, 'sub': None}",[],1869-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01c0f619-09da-5fa5-8617-a8752ddee472,0,nyt://article/01c0f619-09da-5fa5-8617-a8752ddee472
"APRIL 30.--In steamship Siberia, from Liverpool--James Corkill, Mr. Holroyde, William Gardner, Miss Kate Cullinane, Miss M. Cullinane, Miss Delia Lynch. Sister Mary Augustine Whelan, Sister Mary Patricia Waldron, Mrs. and Miss Penson. Mr. Fraser, Mr. Cayley, John Radeliffe, Mr. and Miss McMurray, L. D. Marens, Miss Fanny Dyas, Miss Mary Dyas, Miss Elistra Dyas, Mr. and Mrs. Alfred Luard.  ",https://www.nytimes.com/1869/05/01/archives/passengers-arrived.html,,,8,The New York Times,[],"{'main': 'Passengers Arrived.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Passengers Arrived.', 'name': None, 'seo': None, 'sub': None}",[],1869-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a56b695-b734-54f4-83a0-31e14160e245,0,nyt://article/0a56b695-b734-54f4-83a0-31e14160e245
Defects of Social Machinery,https://www.nytimes.com/1869/05/01/archives/the-defects-of-social-machinery-in-newyork.html,Defects of Social Machinery,,4,The New York Times,[],"{'main': 'The Defects of social Machinery in New-york.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Defects of social Machinery in New-york.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}]",1869-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b45988b-e895-516c-ae18-8a21af24f12d,0,nyt://article/0b45988b-e895-516c-ae18-8a21af24f12d
Sunday School National Convention at Newark,https://www.nytimes.com/1869/05/01/archives/the-national-sunday-school-convention-at-newark.html,Sunday School National Convention at Newark,,1,The New York Times,[],"{'main': 'The National Sunday School Convention at Newark.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The National Sunday School Convention at Newark.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 1, 'major': 'N'}]",1869-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0f6f2715-a757-5572-af01-070c461f25a0,0,nyt://article/0f6f2715-a757-5572-af01-070c461f25a0
"A section of the Salina-street bridge over the Eric Canal, in this city, fell about 9 o'clock this evening, as steamer No. 1, weighing four tons, was being drawn over it toward a the. The engine is a complete wreek, and the valuable team of horses which drew it were instantly killed. There were hut two persons on the machine at the time it fell.  ",https://www.nytimes.com/1869/05/01/archives/fall-of-a-bridge-at-syracusethree-men-injured.html,,,1,The New York Times,[],"{'main': 'Fall of a Bridge at Syracuse--Three Men Injured.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Fall of a Bridge at Syracuse--Three Men Injured.', 'name': None, 'seo': None, 'sub': None}",[],1869-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/109f1147-732c-5b80-8f8d-a005e31e4a76,0,nyt://article/109f1147-732c-5b80-8f8d-a005e31e4a76
"BARRETT.--On Thursday morning, April 29, LOUIS PERCIVAL, youngest child of Isaac S. and Jennie H. Barrett, aged 2 years 1 month and 17 days. The relatives and friends of the family are invited to attend the funeral from the residence of his parents, No. 80 Lexington-av., corner of 26th-st., on Saturday, May 1. at 9 o'clock A. M.  ",https://www.nytimes.com/1869/05/01/archives/died.html,,,5,The New York Times,[],"{'main': 'DIED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'DIED.', 'name': None, 'seo': None, 'sub': None}",[],1869-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1346893a-5430-5121-834d-2fc84e8182fe,0,nyt://article/1346893a-5430-5121-834d-2fc84e8182fe
,https://www.nytimes.com/1869/05/01/archives/the-steamer-st-george-ashore.html,,,1,The New York Times,[],"{'main': 'The Steamer St. George Ashore.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Steamer St. George Ashore.', 'name': None, 'seo': None, 'sub': None}",[],1869-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/185ab6bd-3876-55b6-b66b-2a2ef5ae6a0e,0,nyt://article/185ab6bd-3876-55b6-b66b-2a2ef5ae6a0e
,https://www.nytimes.com/1869/05/01/archives/financial.html,,,3,The New York Times,[],"{'main': 'FINANCIAL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FINANCIAL.', 'name': None, 'seo': None, 'sub': None}",[],1869-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1af0ed8e-67f5-5665-9abf-6b1175769617,0,nyt://article/1af0ed8e-67f5-5665-9abf-6b1175769617
