abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
,https://www.nytimes.com/1869/03/01/archives/religious-services-obsequies-of-the-late-david-t-valentinediscourse.html,,,8,The New York Times,[],"{'main': ""RELIGIOUS SERVICES.; Obsequies of the Late David T. Valentine--discourse by Rev. Dr. J. R. Kendrick. Special Sermon to Policemen by Rev-Walter Delafield. Temperance Meeting. The Duty of Sustaining Civil Government-Sermon by Rev. Dr. Thompson. Sermon by Rev. Philips Brooks Before the Young Men's Christian Association. Dedication of Norfrand-avenue, Brooklyn, M. E. Chapel. A New Home for the Aged and Indigent. West Fiftieth-street Presbyterian Church."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""RELIGIOUS SERVICES.; Obsequies of the Late David T. Valentine--discourse by Rev. Dr. J. R. Kendrick. Special Sermon to Policemen by Rev-Walter Delafield. Temperance Meeting. The Duty of Sustaining Civil Government-Sermon by Rev. Dr. Thompson. Sermon by Rev. Philips Brooks Before the Young Men's Christian Association. Dedication of Norfrand-avenue, Brooklyn, M. E. Chapel. A New Home for the Aged and Indigent. West Fiftieth-street Presbyterian Church."", 'name': None, 'seo': None, 'sub': None}",[],1869-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08f23dd9-b613-564f-8a10-4f372ea10fd6,0,nyt://article/08f23dd9-b613-564f-8a10-4f372ea10fd6
Washington Metropolitan Memorial M. E. Church Dedication,https://www.nytimes.com/1869/03/01/archives/washington-more-speculations-regarding-gen-grants-cabinetwho-is-the.html,Washington Metropolitan Memorial M. E. Church Dedication,,1,The New York Times,[],"{'main': ""WASHINGTON.; More Speculations Regarding Gen. Grant's Cabinet--Who is the Member from Pennsylvania--The Public Credit Bill--The Inauguration Ceremonies. CHURCH DEDICATION."", 'kicker': None, 'content_kicker': None, 'print_headline': ""WASHINGTON.; More Speculations Regarding Gen. Grant's Cabinet--Who is the Member from Pennsylvania--The Public Credit Bill--The Inauguration Ceremonies. CHURCH DEDICATION."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 1, 'major': 'N'}]",1869-03-01T05:00:00+0000,article,None,Archives,"{'original': 'Special Dispatches to the New-York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1bb57949-5375-5f9d-a325-c97fc6bc1559,0,nyt://article/1bb57949-5375-5f9d-a325-c97fc6bc1559
Reduction--President Johnson's Efforts to Prevent,https://www.nytimes.com/1869/03/01/archives/mr-johnson-on-army-reduction.html,Reduction--President Johnson's Efforts to Prevent,,4,The New York Times,[],"{'main': 'Mr. Johnson on Army Reduction.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Mr. Johnson on Army Reduction.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Editorials', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Editorials', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'ARMY', 'rank': 3, 'major': 'N'}]",1869-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/21de308a-0c3d-5cf9-a909-bc236e359436,0,nyt://article/21de308a-0c3d-5cf9-a909-bc236e359436
"New-York City, Railroads by Steam in, Bill",https://www.nytimes.com/1869/03/01/archives/railroad-commission-the-bill-introduced-in-the-assembly-to-create.html,"New-York City, Railroads by Steam in, Bill",,1,The New York Times,[],"{'main': 'RAILROAD COMMISSION.; The Bill Introduced in the Assembly to Create the New-York Steam Railroad Commissioners.', 'kicker': None, 'content_kicker': None, 'print_headline': 'RAILROAD COMMISSION.; The Bill Introduced in the Assembly to Create the New-York Steam Railroad Commissioners.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'New York State', 'rank': 2, 'major': 'N'}]",1869-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2ae47074-cf24-5377-8f49-becb813ad2b5,0,nyt://article/2ae47074-cf24-5377-8f49-becb813ad2b5
"Climate, Emigration, &c. Cor. TIMES",https://www.nytimes.com/1869/03/01/archives/tennessee-facts-and-figures-concerning-the-climate-soil-and.html,"Climate, Emigration, &c. Cor. TIMES",,2,The New York Times,[],"{'main': 'TENNESSEE.; Facts and Figures Concerning the Climate, Soil and Productions of East Tennessee--The Growing Demand for Such News by Immigrants--The Knoxville Industrial Association.', 'kicker': None, 'content_kicker': None, 'print_headline': 'TENNESSEE.; Facts and Figures Concerning the Climate, Soil and Productions of East Tennessee--The Growing Demand for Such News by Immigrants--The Knoxville Industrial Association.', 'name': None, 'seo': None, 'sub': None}",[],1869-03-01T05:00:00+0000,article,None,Archives,"{'original': 'From Our Own Correspondent', 'person': [{'firstname': 'From', 'middlename': 'Our', 'lastname': 'Own', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/2f76535b-cc5e-509e-bdf0-66116b02980e,0,nyt://article/2f76535b-cc5e-509e-bdf0-66116b02980e
"About 9 o'clock this morning a man, apparently about 60 years old, while passing the City Hotel, dropped suddenly to the sidewalk, powerless. He was raised and carried into the hotel, and a physician called, but it was found that the apparent swoon was in reality death. He was poorly clad, and had no money about him, excepting a few cents.  ",https://www.nytimes.com/1869/03/01/archives/sudden-death-an-educated-and-once-influential-man-drops-dead-in-the.html,,,2,The New York Times,[],"{'main': 'SUDDEN DEATH.; An Educated and Once Influential Man Drops Dead in the Street--Evidences of Poverty and Suffering.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SUDDEN DEATH.; An Educated and Once Influential Man Drops Dead in the Street--Evidences of Poverty and Suffering.', 'name': None, 'seo': None, 'sub': None}",[],1869-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2f9265f3-00d9-58b9-838d-c611e0981ce0,0,nyt://article/2f9265f3-00d9-58b9-838d-c611e0981ce0
Report of Lieutenant-Colonel Rose on Kuklux Outrages,https://www.nytimes.com/1869/03/01/archives/the-kuklux-report-of-lieutcol-rose-regarding-the-kuklux-outranges.html,Report of Lieutenant-Colonel Rose on Kuklux Outrages,,1,The New York Times,[],"{'main': 'THE KUKLUX.; Report of Lieut.-Col. Rose Regarding the Kuklux Outranges in Virginia.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE KUKLUX.; Report of Lieut.-Col. Rose Regarding the Kuklux Outranges in Virginia.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Virginia', 'rank': 2, 'major': 'N'}]",1869-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3340ef21-e3aa-5fe3-8d8e-0851a1769611,0,nyt://article/3340ef21-e3aa-5fe3-8d8e-0851a1769611
"Late advices from Mexico have been received here. The report is untrue that Gen. CANTO made his escape while being conveyed to Durango to stand trial for the murder of Gen. PATONI. He arrived at Durango on the 8th of January, and was delivered up to the tribunal which will decide his case.  ",https://www.nytimes.com/1869/03/01/archives/mexico-the-national-reorganized-in-sinaloagen-vega-appointed.html,,,1,The New York Times,[],"{'main': 'MEXICO.; The National Reorganized in Sinaloa--Gen. Vega Appointed Governor of Lower California.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MEXICO.; The National Reorganized in Sinaloa--Gen. Vega Appointed Governor of Lower California.', 'name': None, 'seo': None, 'sub': None}",[],1869-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3c6a57d3-866e-5431-bd64-9460d930d99d,0,nyt://article/3c6a57d3-866e-5431-bd64-9460d930d99d
The Pollard Case,https://www.nytimes.com/1869/03/01/archives/the-pollard-murder.html,The Pollard Case,,4,The New York Times,[],"{'main': 'The Pollard Murder.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Pollard Murder.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Editorials', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Editorials', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'MURDERS', 'rank': 3, 'major': 'N'}]",1869-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/43627621-aa7b-5ae5-be7f-9e69eef84e03,0,nyt://article/43627621-aa7b-5ae5-be7f-9e69eef84e03
"Madrid Letter, Feb. 10",https://www.nytimes.com/1869/03/01/archives/european-news-by-mail-arrival-of-the-bremen-steamship-weser-affairs.html,"Madrid Letter, Feb. 10",,5,The New York Times,[],"{'main': 'EUROPEAN NEWS BY MAIL.; ARRIVAL OF THE BREMEN STEAMSHIP WESER. AFFAIRS IN SPAIN. AFFAIRS IN ENGLAND.', 'kicker': None, 'content_kicker': None, 'print_headline': 'EUROPEAN NEWS BY MAIL.; ARRIVAL OF THE BREMEN STEAMSHIP WESER. AFFAIRS IN SPAIN. AFFAIRS IN ENGLAND.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'FOREIGN', 'rank': 1, 'major': 'N'}]",1869-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/45f1d2e4-47d9-56a6-8158-02614750b903,0,nyt://article/45f1d2e4-47d9-56a6-8158-02614750b903
Brady's Gallery. Cor. E. Croswell,https://www.nytimes.com/1869/03/01/archives/bradys-gallery-of-national-personagessuggestions-as-to-its.html,Brady's Gallery. Cor. E. Croswell,,5,The New York Times,[],"{'main': ""Brady's Gallery of National Personages--Suggestions as to its Preservation."", 'kicker': None, 'content_kicker': None, 'print_headline': ""Brady's Gallery of National Personages--Suggestions as to its Preservation."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Art', 'rank': 2, 'major': 'N'}]",1869-03-01T05:00:00+0000,article,None,Archives,"{'original': 'EDWIN CROSWELL', 'person': [{'firstname': 'Edwin', 'middlename': None, 'lastname': 'CROSWELL', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/4dc34af1-1935-5133-8ca5-7651aa107fc9,0,nyt://article/4dc34af1-1935-5133-8ca5-7651aa107fc9
,https://www.nytimes.com/1869/03/01/archives/spain-a-new-minister-to-the-united-statesattempted-insurrection-in.html,,,1,The New York Times,[],"{'main': 'SPAIN.; A New Minister to the United States--Attempted Insurrection in Barcelona.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SPAIN.; A New Minister to the United States--Attempted Insurrection in Barcelona.', 'name': None, 'seo': None, 'sub': None}",[],1869-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/5723f9bc-37cc-50d2-bbae-191992abff3c,0,nyt://article/5723f9bc-37cc-50d2-bbae-191992abff3c
,https://www.nytimes.com/1869/03/01/archives/financial.html,,,6,The New York Times,[],"{'main': 'FINANCIAL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FINANCIAL.', 'name': None, 'seo': None, 'sub': None}",[],1869-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/6064a3b9-62ed-56cd-a0f1-d278f6ca01d1,0,nyt://article/6064a3b9-62ed-56cd-a0f1-d278f6ca01d1
