abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
ACADEMY OF MUSIC -- FAUST.,https://www.nytimes.com/1864/03/01/archives/amusements-this-evening.html,,ACADEMY OF MUSIC -- FAUST.,4,The New York Times,[],"{'main': 'Amusements this Evening.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Amusements this Evening.', 'name': None, 'seo': None, 'sub': None}",[],1864-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/106638e9-118d-51ee-9e5e-e5b68f7f4643,126,nyt://article/106638e9-118d-51ee-9e5e-e5b68f7f4643
"Men who consider public affairs a mere personal struggle are very positive that the present Cabinet can't stand much longer. President LINCOLN and Secretary CHASE are both named for the next Presidency; it is calculated that, therefore, there must be competition between them; and if competition, antagonism; and if antagonism, a smash.  ",https://www.nytimes.com/1864/03/01/archives/will-the-cabinet-be-broken-.html,,"Men who consider public affairs a mere personal struggle are very positive that the present Cabinet can't stand much longer. President LINCOLN and Secretary CHASE are both named for the next Presidency; it is calculated that, therefore, there must be competition between them; and if competition, antagonism; and if antagonism, a smash.",4,The New York Times,[],"{'main': 'Will the Cabinet be Broken ?', 'kicker': None, 'content_kicker': None, 'print_headline': 'Will the Cabinet be Broken ?', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Editorials', 'rank': 1, 'major': 'N'}]",1864-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1441e23b-5b12-5b06-8a06-a4940a0a08aa,1011,nyt://article/1441e23b-5b12-5b06-8a06-a4940a0a08aa
"CONKLIN -- COLE. -- On Thursday, Feb. 25, by Rev. J.W. Lindsey, EUGENE H. CONKLIN to CHARLOTTE C. COLE, both of this City.",https://www.nytimes.com/1864/03/01/archives/married.html,,"CONKLIN -- COLE. -- On Thursday, Feb. 25, by Rev. J.W. Lindsey, EUGENE H. CONKLIN to CHARLOTTE C. COLE, both of this City.",5,The New York Times,[],"{'main': 'MARRIED.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MARRIED.', 'name': None, 'seo': None, 'sub': None}",[],1864-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/160e2ac8-478c-5d0d-8beb-d09feff18dbb,116,nyt://article/160e2ac8-478c-5d0d-8beb-d09feff18dbb
"At the outbreak of the rebellion we were the first to relieve the general apprehension as to the financial strength of the loyal States, by demonstrating the proposition that the revolting ones would carry away with them hardly an appreciable portion of the wealth of the country, for the reason that wealth ...  ",https://www.nytimes.com/1864/03/01/archives/material-progress-of-the-country-in-spite-of-the-war.html,,"At the outbreak of the rebellion we were the first to relieve the general apprehension as to the financial strength of the loyal States, by demonstrating the proposition that the revolting ones would carry away with them hardly an appreciable portion of the wealth of the country, for the reason that wealth must always be in ratio, to the industry of a people in the degree that it is assisted by the contrivances of science and art. Muscular action has long since ceased to be the chief instrument in production. But the use of labor-saving machinery is in direct ratio to the intelligence of the workman. It has been the traditional policy of the Slave States to blindfold labor; of the Free, to enlighten it. Hence the infinite superiority of the latter -- a superiority which has been almost wholly gained within the last twenty years by the progress they have made in the mechanic arts.",4,The New York Times,[],"{'main': 'Material Progress of the Country in Spite of the War.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Material Progress of the Country in Spite of the War.', 'name': None, 'seo': None, 'sub': None}",[],1864-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/20da7f3f-0e25-539a-b2f7-b36742487584,1026,nyt://article/20da7f3f-0e25-539a-b2f7-b36742487584
Neutrality Policy; the Ministers and the Opposition,https://www.nytimes.com/1864/03/01/archives/the-british-ministry-and-the-opposition.html,Neutrality Policy; the Ministers and the Opposition,"The symptoms of weakness on the part of the Ministry in England are increasing every day; and it is quite evident that nothing but the want of leaders and want of policy on the part of the Opposition prevents a crisis that would result in the ousting of the Palmerston-Russell Cabinet. Everybody is dissatisfied with the position held by England in her relations with foreign Powers, and her internal condition, though the Custom-house returns convey an appearance of prosperity, is by no means satisfactory. She has never recovered the prestige lost by the Crimean war; and every opportunity that has since offered itself of doing so has been suffered to pass, in obedience to considerations which no English Minister in these days dares to overlook.",4,The New York Times,[],"{'main': 'The British Ministry and the Opposition.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The British Ministry and the Opposition.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Great Britain', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Editorials', 'rank': 2, 'major': 'N'}]",1864-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/357eaca3-45e8-5f91-8d7d-e255996e3c5f,868,nyt://article/357eaca3-45e8-5f91-8d7d-e255996e3c5f
"Battle of, Full Account. TIMES Cor.",https://www.nytimes.com/1864/03/01/archives/the-repulse-in-florida-a-full-account-of-the-late-battle-our-forces.html,"Battle of, Full Account. TIMES Cor.","JACKSONVILLE, Fla., Monday, Feb. 22, 1864.",1,The New York Times,[],"{'main': ""THE REPULSE IN FLORIDA; A Full Account of the Late Battle. OUR FORCES LED INTO A TRAP. Five Thousand Come Suddenly Upon Fifteen Thousand. Terrible Ordeal of Hamilton's Battery. Forty Men and Forty Horses Lost in Twenty Minutes. Heroic Fighting Against Overwhelming Odds.A VERY FULL LIST OF THE CASUALTIES. Our Forces Entrenching Themselves Near Jacksonville. THE MARCH."", 'kicker': None, 'content_kicker': None, 'print_headline': ""THE REPULSE IN FLORIDA; A Full Account of the Late Battle. OUR FORCES LED INTO A TRAP. Five Thousand Come Suddenly Upon Fifteen Thousand. Terrible Ordeal of Hamilton's Battery. Forty Men and Forty Horses Lost in Twenty Minutes. Heroic Fighting Against Overwhelming Odds.A VERY FULL LIST OF THE CASUALTIES. Our Forces Entrenching Themselves Near Jacksonville. THE MARCH."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'WAR', 'rank': 1, 'major': 'N'}]",1864-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3692d0bf-932a-5307-a377-e588f9095d7c,4789,nyt://article/3692d0bf-932a-5307-a377-e588f9095d7c
"The receipts of the principal kinds of Produce, since our last, have been: 115 bbls. Ashes, 6,391 bbls. Flour, 255 bbls, and 2,164 bags Corn Meal, 117 bushels Wheat, 1,909 bushels Corn, 25,428 bushels Oats, 736 bushels Barley, 2,045 bushels Malt, 2,480 pkgs. Provisions, and 1,460 bbls. Whisky.",https://www.nytimes.com/1864/03/01/archives/general-markets.html,,"The receipts of the principal kinds of Produce, since our last, have been: 115 bbls. Ashes, 6,391 bbls. Flour, 255 bbls, and 2,164 bags Corn Meal, 117 bushels Wheat, 1,909 bushels Corn, 25,428 bushels Oats, 736 bushels Barley, 2,045 bushels Malt, 2,480 pkgs. Provisions, and 1,460 bbls. Whisky.",5,The New York Times,[],"{'main': 'GENERAL MARKETS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'GENERAL MARKETS.', 'name': None, 'seo': None, 'sub': None}",[],1864-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3714f230-7f8f-5a0a-a0a3-98c17c64746f,1360,nyt://article/3714f230-7f8f-5a0a-a0a3-98c17c64746f
"The Board of Councilmen met yesterday, but transacted but little business of general importance. A resolution was adopted to grant the Managers of the Metropolitan Sanitary Fair the sidewalk, for the length of three hundred feet, fronting the Palace Garden grounds, for a temporary structure, with a sidewalk ten feet wide ...  ",https://www.nytimes.com/1864/03/01/archives/general-news.html,,"The Board of Councilmen met yesterday, but transacted but little business of general importance. A resolution was adopted to grant the Managers of the Metropolitan Sanitary Fair the sidewalk, for the length of three hundred feet, fronting the Palace Garden grounds, for a temporary structure, with a sidewalk ten feet wide around it for the passage of pedestrians -- this permission to exist only while the great Fair shall last; and the Croton Board were directed to establish hydrants in the Fair buildings. The resolution granting the use of the Chamber of the Board to the Superior Court, Special Term, for the month of March, was called up by Mr. GROSS, and was adopted. A resolution was adopted directing the Comptroller to make a new issue of Central Park Improvement Fund stock, to the amount of $300,000. Messrs. JACQUES and GROSS advocated economy and a lesser sum, believing $150,000 or so would answer for this year; but their opposition was unavailing, the vote standing 14 to 10. The Board changed the hour of meeting for 4 o'clock P.M., and adjourned to Thursday.",4,The New York Times,[],"{'main': 'GENERAL NEWS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'GENERAL NEWS.', 'name': None, 'seo': None, 'sub': None}",[],1864-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3a074cc8-ee0e-58c5-9370-a504718b44c3,613,nyt://article/3a074cc8-ee0e-58c5-9370-a504718b44c3
The Husted case came up again in chambers yesterday morning. His Honor said that the order in relation to the custody of the child should stand as it was until the decision in the divorce suit pending between the parties.,https://www.nytimes.com/1864/03/01/archives/law-reports-the-husted-case-supreme-court-chambers-before-justice.html,,The Husted case came up again in chambers yesterday morning. His Honor said that the order in relation to the custody of the child should stand as it was until the decision in the divorce suit pending between the parties.,5,The New York Times,[],"{'main': 'LAW REPORTS.; The Husted Case. SUPREME COURT CHAMBERS. Before Justice Barnard.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LAW REPORTS.; The Husted Case. SUPREME COURT CHAMBERS. Before Justice Barnard.', 'name': None, 'seo': None, 'sub': None}",[],1864-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3a2c7496-13f5-5088-a37f-91f4cc99a198,40,nyt://article/3a2c7496-13f5-5088-a37f-91f4cc99a198
Report on by Mr. Sumner--Senate,https://www.nytimes.com/1864/03/01/archives/proceedings-of-congress-senate.html,Report on by Mr. Sumner--Senate,"WASHINGTON, Monday, Feb. 29.",8,The New York Times,[],"{'main': 'PROCEEDINGS OF CONGRESS.; SENATE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'PROCEEDINGS OF CONGRESS.; SENATE.', 'name': None, 'seo': None, 'sub': None}",[],1864-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3c543c09-513b-5b69-860a-c51211a9437c,1559,nyt://article/3c543c09-513b-5b69-860a-c51211a9437c
