abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
Appn. for injunction agt. delivery of title deeds,https://www.nytimes.com/1856/06/02/archives/newyork-city-fires-the-brick-church-propercy-arguments-on-motion.html,Appn. for injunction agt. delivery of title deeds,,,3.0,The New York Times,[],"{'main': 'NEW-YORK CITY.; Fires. THE BRICK CHURCH PROPERCY, Arguments on Motion for an Injunction. The Vandervoort Case. COURT CALENDAR. SUPERIOR COURT', 'kicker': None, 'content_kicker': None, 'print_headline': 'NEW-YORK CITY.; Fires. THE BRICK CHURCH PROPERCY, Arguments on Motion for an Injunction. The Vandervoort Case. COURT CALENDAR. SUPERIOR COURT', 'name': None, 'seo': None, 'sub': None}",[],1856-06-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/165a95e4-c685-5c3e-91ad-614e16fbb376,0,nyt://article/165a95e4-c685-5c3e-91ad-614e16fbb376,
,https://www.nytimes.com/1856/06/02/archives/bank-notices.html,,,,7.0,The New York Times,[],"{'main': 'BANK NOTICES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BANK NOTICES.', 'name': None, 'seo': None, 'sub': None}",[],1856-06-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1d3e455d-6922-56e3-bffe-96067086d489,0,nyt://article/1d3e455d-6922-56e3-bffe-96067086d489,
"Arrival of the Empire City. The Empire City left the Balize on the 24th, at 8 A. M., and at 8 P. M. most day met and exchanged ?? with the U. S. Mail Steamship Co.'s steamer Gronade, Captain GEIFFIN, Tast from Havana, and ?? to New-Orleans.  ",https://www.nytimes.com/1856/06/02/archives/later-from-havana.html,,,,4.0,The New York Times,[],"{'main': 'LATER FROM HAVANA.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LATER FROM HAVANA.', 'name': None, 'seo': None, 'sub': None}",[],1856-06-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1e89f6c3-6424-56ed-95b1-8cbc1cecd71e,0,nyt://article/1e89f6c3-6424-56ed-95b1-8cbc1cecd71e,
,https://www.nytimes.com/1856/06/02/archives/insurance.html,,,,7.0,The New York Times,[],"{'main': 'INSURANCE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'INSURANCE.', 'name': None, 'seo': None, 'sub': None}",[],1856-06-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1f59b966-56a9-575a-8d92-62bff6517d42,0,nyt://article/1f59b966-56a9-575a-8d92-62bff6517d42,
In Nicaragua,https://www.nytimes.com/1856/06/02/archives/important-from-nicaragua-disturbances-at-chontales-the-courtmartial.html,In Nicaragua,,,1.0,The New York Times,[],"{'main': 'IMPORTANT FROM NICARAGUA.; DISTURBANCES AT CHONTALES. THE COURT-MARTIAL ON SOHLES SINGER. WALKER FIRMLY ESTABLISHED. RIVAS RE-ELECTED PRESIDENT. PROBABLE END OF THE WAR. Particulars of the Costa Rican Retreat ARRVIAL OF THE ORIZABI. RAVAGES OF CHOLERA IN THEIR RAWKE. THE TRANSIT ROUTE AGAIN OPEN.', 'kicker': None, 'content_kicker': None, 'print_headline': 'IMPORTANT FROM NICARAGUA.; DISTURBANCES AT CHONTALES. THE COURT-MARTIAL ON SOHLES SINGER. WALKER FIRMLY ESTABLISHED. RIVAS RE-ELECTED PRESIDENT. PROBABLE END OF THE WAR. Particulars of the Costa Rican Retreat ARRVIAL OF THE ORIZABI. RAVAGES OF CHOLERA IN THEIR RAWKE. THE TRANSIT ROUTE AGAIN OPEN.', 'name': None, 'seo': None, 'sub': None}",[],1856-06-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/26829233-ef15-5ff7-beb3-ef00cbe1ffff,0,nyt://article/26829233-ef15-5ff7-beb3-ef00cbe1ffff,
"The Canal Auditor is advised of a break on the Champlain Canal, which occurred near Coverl, on the 29th and 30th inst. Two hundred feet of heavy bank on sixteen mile level was carried away. It will take at least one week to repair the break.  ",https://www.nytimes.com/1856/06/02/archives/canal-and-lake-navigaiton.html,,,,1.0,The New York Times,[],"{'main': 'Canal and Lake Navigaiton.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Canal and Lake Navigaiton.', 'name': None, 'seo': None, 'sub': None}",[],1856-06-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2d7a6c13-19a7-5206-aca4-670bad0bb15a,0,nyt://article/2d7a6c13-19a7-5206-aca4-670bad0bb15a,
"The Lousiville Journal says: ""We are glad that all the repretas a papers of the South take exactly the same view of the BROOKS and SUMMr afair that we have taken. All of them say that SUMME is entitled to no sympathy personally, but that BROOKS has been guil of a great outrage that ought to be punished.""  ",https://www.nytimes.com/1856/06/02/archives/respectable-papers.html,,,,4.0,The New York Times,[],"{'main': 'Respectable Papers.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Respectable Papers.', 'name': None, 'seo': None, 'sub': None}",[],1856-06-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2e899a41-8d3a-5102-ba83-5b5fe52527ee,0,nyt://article/2e899a41-8d3a-5102-ba83-5b5fe52527ee,
"Mortality in Brooklyn. During the week ending the 31st May there were 50 deathe in Brooklyn: males, 24; femalse, 26; adults, 17; minors, 23. Principal Discases.-- Consumption, 7; conveulsions, Propsy of the barin, 5 each; scarlet fever, 4; pureperal fever, 3;  ",https://www.nytimes.com/1856/06/02/archives/long-island.html,,,,3.0,The New York Times,[],"{'main': 'LONG ISLAND.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LONG ISLAND.', 'name': None, 'seo': None, 'sub': None}",[],1856-06-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/4030122b-bd6a-5d2e-afa2-f4d2116e2692,0,nyt://article/4030122b-bd6a-5d2e-afa2-f4d2116e2692,
,https://www.nytimes.com/1856/06/02/archives/married.html,,,,8.0,The New York Times,[],"{'main': 'MARRIED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MARRIED.', 'name': None, 'seo': None, 'sub': None}",[],1856-06-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/40aff79c-6c46-5032-b436-0866bf503d80,0,nyt://article/40aff79c-6c46-5032-b436-0866bf503d80,
"When the foundations of the City Hall were laid its location was far away front the centre of business: it was comparatively a rural district, in the rear of the Hall was the Almshouse, and on one side it was flanked by the Bridewell, while on the other was that now obsolute institution the Debtors' Prison.  ",https://www.nytimes.com/1856/06/02/archives/the-business-centre-of-newyork.html,,,,4.0,The New York Times,[],"{'main': 'The Business Centre of New-York.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Business Centre of New-York.', 'name': None, 'seo': None, 'sub': None}",[],1856-06-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/47aaae16-0451-5b63-9081-5d03dcfa88d2,0,nyt://article/47aaae16-0451-5b63-9081-5d03dcfa88d2,
