abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
,https://www.nytimes.com/1899/09/01/archives/harriman-loses-to-shaw-amateur-golf-champion-meets-defeat-on.html,,,4,The New York Times,[],"{'main': ""HARRIMAN LOSES TO SHAW.; Amateur Golf Champion Meets Defeat on Newport's Links."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""HARRIMAN LOSES TO SHAW.; Amateur Golf Champion Meets Defeat on Newport's Links."", 'name': None, 'seo': None, 'sub': None}",[],1899-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03ef5cd0-a745-599c-8cbd-db3c476f3ec2,0,nyt://article/03ef5cd0-a745-599c-8cbd-db3c476f3ec2,
,https://www.nytimes.com/1899/09/01/archives/yellow-fever-at-key-west.html,,,1,The New York Times,[],"{'main': 'YELLOW FEVER AT KEY WEST.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'YELLOW FEVER AT KEY WEST.', 'name': None, 'seo': None, 'sub': None}",[],1899-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0527abda-b724-5583-85ed-7a42c102b145,0,nyt://article/0527abda-b724-5583-85ed-7a42c102b145,
"PUERTO PLATA, Aug. 31. -- President Figuereo yielded his executive authority to his Council of Ministers at 12 M. to-day. Official notice of the change in administration has been received from the capital by Gen. Imbert, who is the Provisional Governor of this city by direction of the Revolutionary Committee.  ",https://www.nytimes.com/1899/09/01/archives/article-1-no-title.html,,,7,The New York Times,[],"{'main': 'Article 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1899-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/066d14aa-37fb-5ea5-8fe0-e7fd2fa73012,0,nyt://article/066d14aa-37fb-5ea5-8fe0-e7fd2fa73012,
Controller Coler's Announcement of Plans of Increasing Supply from City's Own Works,https://www.nytimes.com/1899/09/01/archives/yielding-to-public-opinion.html,Controller Coler's Announcement of Plans of Increasing Supply from City's Own Works,,6,The New York Times,[],"{'main': 'YIELDING TO PUBLIC OPINION.', 'kicker': None, 'content_kicker': None, 'print_headline': 'YIELDING TO PUBLIC OPINION.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}]",1899-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a3c7712-fa1a-59a7-9039-917e82235c4f,0,nyt://article/0a3c7712-fa1a-59a7-9039-917e82235c4f,
Little Valley; Address on Expansion At,https://www.nytimes.com/1899/09/01/archives/gov-roosevelt-on-expansion-he-tells-a-large-audience-that-the-job.html,Little Valley; Address on Expansion At,,1,The New York Times,[],"{'main': 'GOV. ROOSEVELT ON EXPANSION; He Tells a Large Audience that the Job in the Philippines Must Not Be Left.', 'kicker': None, 'content_kicker': None, 'print_headline': 'GOV. ROOSEVELT ON EXPANSION; He Tells a Large Audience that the Job in the Philippines Must Not Be Left.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York State', 'rank': 1, 'major': 'N'}]",1899-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0db38fe2-f86f-57de-a7a2-36183d8795ee,0,nyt://article/0db38fe2-f86f-57de-a7a2-36183d8795ee,
Disappears,https://www.nytimes.com/1899/09/01/archives/mrs-koefoed-not-found-note-written-by-missing-woman-monday-the-last.html,Disappears,,12,The New York Times,[],"{'main': 'MRS. KOEFOED NOT FOUND; Note Written by Missing Woman Monday the Last Word of Her. SUICIDE HAS BEEN HINTED AT But Charles G. Wilson, Her Stepfather, Thinks It More Likely that Persons Are Detaining Her.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MRS. KOEFOED NOT FOUND; Note Written by Missing Woman Monday the Last Word of Her. SUICIDE HAS BEEN HINTED AT But Charles G. Wilson, Her Stepfather, Thinks It More Likely that Persons Are Detaining Her.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Cotton', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'CROP', 'rank': 2, 'major': 'N'}]",1899-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0dd62e10-ae75-5cf7-aba5-bb382a521587,0,nyt://article/0dd62e10-ae75-5cf7-aba5-bb382a521587,
,https://www.nytimes.com/1899/09/01/archives/if-pick-robbed-in-chicago-new-yorker-was-relieved-of-80-by-a-female.html,,,7,The New York Times,[],"{'main': 'I.F. PICK ROBBED IN CHICAGO.; New Yorker Was Relieved of $80 by a Female Acquaintance.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'I.F. PICK ROBBED IN CHICAGO.; New Yorker Was Relieved of $80 by a Female Acquaintance.', 'name': None, 'seo': None, 'sub': None}",[],1899-09-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0ddffe5f-cd90-5050-b616-432a4329d958,0,nyt://article/0ddffe5f-cd90-5050-b616-432a4329d958,
Pittsburg Companies Combination,https://www.nytimes.com/1899/09/01/archives/rail-coal-mine-combine-pittsburg-coal-company-absorbs-property-of.html,Pittsburg Companies Combination,,6,The New York Times,[],"{'main': 'RAIL COAL MINE COMBINE.; Pittsburg Coal Company Absorbs Property of 104 Firms and Individuals -- Capital, $64,000,000.', 'kicker': None, 'content_kicker': None, 'print_headline': 'RAIL COAL MINE COMBINE.; Pittsburg Coal Company Absorbs Property of 104 Firms and Individuals -- Capital, $64,000,000.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Coal', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Coal', 'rank': 2, 'major': 'N'}]",1899-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/12b02ebe-84d1-5c0b-bef0-44b555621c1d,0,nyt://article/12b02ebe-84d1-5c0b-bef0-44b555621c1d,
,https://www.nytimes.com/1899/09/01/archives/produce-exchanges-long-holiday.html,,,9,The New York Times,[],"{'main': ""Produce Exchange's Long Holiday."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Produce Exchange's Long Holiday."", 'name': None, 'seo': None, 'sub': None}",[],1899-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/13090d19-1764-56d5-a114-b7ef70091056,0,nyt://article/13090d19-1764-56d5-a114-b7ef70091056,
"SANTO DOMINGO, Aug. 31. -- President Figuereo has resigned.  ",https://www.nytimes.com/1899/09/01/archives/resignation-of-figuereo-dominican-president-yields-his-executive.html,,,7,The New York Times,[],"{'main': 'RESIGNATION OF FIGUEREO; Dominican President Yields His Executive Authority. THE REVOLUTION SUCCESSFUL Ministers to Hold Offices Till Provisional Government Is Formed -- Jimenes Likely to be President. ', 'kicker': '1', 'content_kicker': None, 'print_headline': 'RESIGNATION OF FIGUEREO; Dominican President Yields His Executive Authority. THE REVOLUTION SUCCESSFUL Ministers to Hold Offices Till Provisional Government Is Formed -- Jimenes Likely to be President. ', 'name': None, 'seo': None, 'sub': None}",[],1899-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/13e8a74e-988b-5746-8247-cea436623440,0,nyt://article/13e8a74e-988b-5746-8247-cea436623440,
"Twelve thousand people enjoyed the free excursion to Union Grove, Carteret, N.J., given to the women and children of the west side by the Tammany organization of the Seventh Assembly District yesterday. The crowd was conveyed to the grove on the steamer Bay Queen and the barges Susquehanna, Sands, Spear, and Columbia.  ",https://www.nytimes.com/1899/09/01/archives/west-siders-big-outing-the-annual-tammany-excursion-from-the.html,,,7,The New York Times,[],"{'main': ""WEST SIDERS' BIG OUTING.; The Annual Tammany Excursion from the Seventh Assembly District."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""WEST SIDERS' BIG OUTING.; The Annual Tammany Excursion from the Seventh Assembly District."", 'name': None, 'seo': None, 'sub': None}",[],1899-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/15588ac3-3b90-572d-a4aa-61814e9bef52,0,nyt://article/15588ac3-3b90-572d-a4aa-61814e9bef52,
,https://www.nytimes.com/1899/09/01/archives/damage-by-gale-in-labrador.html,,,1,The New York Times,[],"{'main': 'DAMAGE BY GALE IN LABRADOR.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'DAMAGE BY GALE IN LABRADOR.', 'name': None, 'seo': None, 'sub': None}",[],1899-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1b11207d-8028-5a17-a8f5-e9243820cccc,0,nyt://article/1b11207d-8028-5a17-a8f5-e9243820cccc,
,https://www.nytimes.com/1899/09/01/archives/front-page-4-no-title.html,,,1,The New York Times,[],"{'main': 'Front Page 4 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 4 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1899-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1bf4772b-7f7b-5309-9778-5e9db5822c9f,0,nyt://article/1bf4772b-7f7b-5309-9778-5e9db5822c9f,
,https://www.nytimes.com/1899/09/01/archives/dewey-leaves-villefranche-he-is-evidently-afraid-of-his-welcome-in.html,,,4,The New York Times,[],"{'main': 'DEWEY LEAVES VILLEFRANCHE.; He Is Evidently Afraid of His Welcome in America.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'DEWEY LEAVES VILLEFRANCHE.; He Is Evidently Afraid of His Welcome in America.', 'name': None, 'seo': None, 'sub': None}",[],1899-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1fd6fedb-6e51-55fa-a8c8-aef04625a2cc,0,nyt://article/1fd6fedb-6e51-55fa-a8c8-aef04625a2cc,
"President Figuereo's Resignation; Provisional Government Formed; Jimines Likely to be President; Santo Domingo Improvement Company's Prospects of Continuation of Contract Discussed by Charles W. Wells, Vice President",https://www.nytimes.com/1899/09/01/archives/jimenes-will-sail-today-to-leave-cuba-for-santo-domingo-governor.html,"President Figuereo's Resignation; Provisional Government Formed; Jimines Likely to be President; Santo Domingo Improvement Company's Prospects of Continuation of Contract Discussed by Charles W. Wells, Vice President",,7,The New York Times,[],"{'main': 'JIMENES WILL SAIL TO-DAY.; To Leave Cuba for Santo Domingo -- Governor General Brooke Orders His Release -- He Expects to be Elected.', 'kicker': None, 'content_kicker': None, 'print_headline': 'JIMENES WILL SAIL TO-DAY.; To Leave Cuba for Santo Domingo -- Governor General Brooke Orders His Release -- He Expects to be Elected.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'SANTO DOMINGO', 'rank': 1, 'major': 'N'}]",1899-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/22dcad20-e936-58ed-a1f1-80b5238015cd,0,nyt://article/22dcad20-e936-58ed-a1f1-80b5238015cd,
,https://www.nytimes.com/1899/09/01/archives/air-brake-company-increases-capital.html,,,6,The New York Times,[],"{'main': 'Air Brake Company Increases Capital.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Air Brake Company Increases Capital.', 'name': None, 'seo': None, 'sub': None}",[],1899-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/22e011e1-7d91-5ee2-8033-aebc7a780dcf,0,nyt://article/22e011e1-7d91-5ee2-8033-aebc7a780dcf,
