abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
,https://www.nytimes.com/1899/11/01/archives/capt-nicoll-ludlow-retired.html,,,8,The New York Times,[],"{'main': 'Capt. Nicoll Ludlow Retired.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Capt. Nicoll Ludlow Retired.', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01818707-3863-591d-9795-f6fb0bd09456,0,nyt://article/01818707-3863-591d-9795-f6fb0bd09456,
,https://www.nytimes.com/1899/11/01/archives/loyal-french-canadians.html,,,6,The New York Times,[],"{'main': 'Loyal French Canadians.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Loyal French Canadians.', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': 'C.H', 'person': [{'firstname': 'C.', 'middlename': 'H', 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/02acacf5-465e-5b5f-acc3-69f8cd930fb0,0,nyt://article/02acacf5-465e-5b5f-acc3-69f8cd930fb0,
,https://www.nytimes.com/1899/11/01/archives/milk-dealer-in-chicago.html,,,2,The New York Times,[],"{'main': 'MILK DEALER IN CHICAGO.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MILK DEALER IN CHICAGO.', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/030e6cac-c5e4-59ec-9bd7-b6d34ae2b989,0,nyt://article/030e6cac-c5e4-59ec-9bd7-b6d34ae2b989,
,https://www.nytimes.com/1899/11/01/archives/boston-hears-roosevelt-governor-of-new-york-talks-to-bay-state.html,,,3,The New York Times,[],"{'main': 'BOSTON HEARS ROOSEVELT; Governor of New York Talks to Bay State Republicans. PHILIPPINE WAR HIS TOPIC Toastmaster Hayes Places Mr. McKinley in Nomination for the Presidency in 1900 -- Senator Lodge Talks.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BOSTON HEARS ROOSEVELT; Governor of New York Talks to Bay State Republicans. PHILIPPINE WAR HIS TOPIC Toastmaster Hayes Places Mr. McKinley in Nomination for the Presidency in 1900 -- Senator Lodge Talks.', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03a5948a-8040-5625-b5ec-bc6ff3c39b43,0,nyt://article/03a5948a-8040-5625-b5ec-bc6ff3c39b43,
Illness Becomes Critical; He Will Not Resume His Political Duties,https://www.nytimes.com/1899/11/01/archives/condition-of-mr-hobart-vice-president-will-not-again-resume-his.html,Illness Becomes Critical; He Will Not Resume His Political Duties,,1,The New York Times,[],"{'main': ""CONDITION OF MR. HOBART; Vice President Will Not Again Resume His Political Duties. FAMILY MAKES A STATEMENT Details of the Patient's Malady Gone Into by His Physicians -- May Die at Any Moment."", 'kicker': None, 'content_kicker': None, 'print_headline': ""CONDITION OF MR. HOBART; Vice President Will Not Again Resume His Political Duties. FAMILY MAKES A STATEMENT Details of the Patient's Malady Gone Into by His Physicians -- May Die at Any Moment."", 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0542236a-0f9a-58cb-970c-bb7b6f9434c5,0,nyt://article/0542236a-0f9a-58cb-970c-bb7b6f9434c5,
,https://www.nytimes.com/1899/11/01/archives/human-sacrifice-to-obeah-negro-in-dominica-is-charged-with.html,,,5,The New York Times,[],"{'main': 'HUMAN SACRIFICE TO OBEAH.; Negro in Dominica Is Charged with Murdering a Child.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'HUMAN SACRIFICE TO OBEAH.; Negro in Dominica Is Charged with Murdering a Child.', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05c8a6bc-9070-5aa9-b593-9846a3140652,0,nyt://article/05c8a6bc-9070-5aa9-b593-9846a3140652,
"Ladenburg, Thalmann & Co.'s Suit Against the Pennsylvania Railroad Company, Charging It with Giving Rebates to the Standard Oil Company",https://www.nytimes.com/1899/11/01/archives/procedure-of-the-governor-will-appoint-a-democrat-if-possible-to.html,"Ladenburg, Thalmann & Co.'s Suit Against the Pennsylvania Railroad Company, Charging It with Giving Rebates to the Standard Oil Company",,14,The New York Times,[],"{'main': ""PROCEDURE OF THE GOVERNOR.; Will Appoint a Democrat, If Possible, to Hear Gardiner's Case."", 'kicker': None, 'content_kicker': None, 'print_headline': ""PROCEDURE OF THE GOVERNOR.; Will Appoint a Democrat, If Possible, to Hear Gardiner's Case."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'OIL', 'rank': 1, 'major': 'N'}]",1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0805962a-e2b1-5267-a1a5-e01fdcf25cdd,0,nyt://article/0805962a-e2b1-5267-a1a5-e01fdcf25cdd,
Woman's Auxiliary Formed in New York City,https://www.nytimes.com/1899/11/01/archives/aid-of-crippled-children-womans-auxiliary-to-the.html,Woman's Auxiliary Formed in New York City,,14,The New York Times,[],"{'main': ""AID OF CRIPPLED CHILDREN.; Woman's Auxiliary to the Interdenominational Guild Formed."", 'kicker': None, 'content_kicker': None, 'print_headline': ""AID OF CRIPPLED CHILDREN.; Woman's Auxiliary to the Interdenominational Guild Formed."", 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08a3c80f-70a6-53fd-9f1c-1af43f089d28,0,nyt://article/08a3c80f-70a6-53fd-9f1c-1af43f089d28,
,https://www.nytimes.com/1899/11/01/archives/coal-famine-in-honolulu.html,,,5,The New York Times,[],"{'main': 'Coal Famine in Honolulu.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Coal Famine in Honolulu.', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a6e0ab3-3d06-5bad-ad80-6b3f10782ba1,0,nyt://article/0a6e0ab3-3d06-5bad-ad80-6b3f10782ba1,
,https://www.nytimes.com/1899/11/01/archives/gen-buller-at-cape-town-crowds-lining-the-route-cheer-him-when-he.html,,,2,The New York Times,[],"{'main': 'GEN. BULLER AT CAPE TOWN.; Crowds Lining the Route Cheer Him When He Lands There.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'GEN. BULLER AT CAPE TOWN.; Crowds Lining the Route Cheer Him When He Lands There.', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0baa09d6-f826-5544-ae91-5b6b08d54a81,0,nyt://article/0baa09d6-f826-5544-ae91-5b6b08d54a81,
,https://www.nytimes.com/1899/11/01/archives/to-register-letters-at-home.html,,,2,The New York Times,[],"{'main': 'To Register Letters at Home.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'To Register Letters at Home.', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0c45700a-8ba2-54de-8885-31004229d07d,0,nyt://article/0c45700a-8ba2-54de-8885-31004229d07d,
,https://www.nytimes.com/1899/11/01/archives/rules-against-the-express-companies.html,,,10,The New York Times,[],"{'main': 'Rules Against the Express Companies.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Rules Against the Express Companies.', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0da33efb-df85-532f-8ad8-273997ef4338,0,nyt://article/0da33efb-df85-532f-8ad8-273997ef4338,
"PRINCETON, N.J., Oct. 31. -- The coaches to-day took advantage of the soggy field to stay indoors and hold a little secret conference with the men. It was learned from good authority that to-day witnessed a new departure, and established an era of good feeling between the coaches, the Captain, and the men.  ",https://www.nytimes.com/1899/11/01/archives/new-tactics-at-princeton-secret-conference-results-in-an.html,,,8,The New York Times,[],"{'main': 'NEW TACTICS AT PRINCETON.; Secret Conference Results in an Understanding in the Eleven. ', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NEW TACTICS AT PRINCETON.; Secret Conference Results in an Understanding in the Eleven. ', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0db74ed8-b7da-58c9-ba59-be65993db8fb,0,nyt://article/0db74ed8-b7da-58c9-ba59-be65993db8fb,
"The article in your valued paper of this morning, headed ""Dead Letter Lessons,"" seems to me, and to several friends who, like myself, have frequently suffered from the inefficient postal service of this great city, to cast unjust blame on the much-abused public, in an attempt to laud the negligent officials.  ",https://www.nytimes.com/1899/11/01/archives/the-local-postal-service.html,,,6,The New York Times,[],"{'main': 'THE LOCAL POSTAL SERVICE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE LOCAL POSTAL SERVICE.', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': 'A.M', 'person': [{'firstname': 'A.', 'middlename': 'M', 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/110c2753-f7c8-55e6-80df-41ce06433a60,0,nyt://article/110c2753-f7c8-55e6-80df-41ce06433a60,
"Four scores of more than 900 were rolled in the Harlem League at the Palace Alleys, One Hundred and Twenty-fifth Street and Third Avenue, last night.  ",https://www.nytimes.com/1899/11/01/archives/harlem-league-tournament-four-scores-of-more-than-nine-hundred.html,,,8,The New York Times,[],"{'main': 'HARLEM LEAGUE TOURNAMENT.; Four Scores of More Than Nine Hundred Rolled -- Standard Makes 961 Pins.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'HARLEM LEAGUE TOURNAMENT.; Four Scores of More Than Nine Hundred Rolled -- Standard Makes 961 Pins.', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/12f4981e-21b6-5371-991c-2eef339aec7f,0,nyt://article/12f4981e-21b6-5371-991c-2eef339aec7f,
,https://www.nytimes.com/1899/11/01/archives/finds-a-childs-grave-empty-thomas-hughes-the-exminstrel-makes-a.html,,,4,The New York Times,[],"{'main': ""FINDS A CHILD'S GRAVE EMPTY.; Thomas Hughes, the ex-Minstrel, Makes a Startling Discovery."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""FINDS A CHILD'S GRAVE EMPTY.; Thomas Hughes, the ex-Minstrel, Makes a Startling Discovery."", 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/15e08515-9686-562a-87d3-97d5cac3d478,0,nyt://article/15e08515-9686-562a-87d3-97d5cac3d478,
,https://www.nytimes.com/1899/11/01/archives/front-page-6-no-title.html,,,1,The New York Times,[],"{'main': 'Front Page 6 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 6 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1b066294-b332-5065-b75a-e5a9c59ba585,0,nyt://article/1b066294-b332-5065-b75a-e5a9c59ba585,
Death,https://www.nytimes.com/1899/11/01/archives/lord-hylton-dead-he-took-part-in-the-charge-of-the-light-brigade-at.html,Death,,5,The New York Times,[],"{'main': 'LORD HYLTON DEAD.; He Took Part in the Charge of the Light Brigade at Balaklava.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LORD HYLTON DEAD.; He Took Part in the Charge of the Light Brigade at Balaklava.', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1b296645-0bb1-557e-b877-2aefa64899e9,0,nyt://article/1b296645-0bb1-557e-b877-2aefa64899e9,
"LONDON, Oct. 31. -- At the Lewes Autumn meeting to-day the Lewes Nursery Handicap was won by Ardeer. Tathwell Lassie finished second and Beatrice Maude, ridden by J. Reiff, was third. Twelve horses ran.  ",https://www.nytimes.com/1899/11/01/archives/lewes-autumn-meeting-l-rein-wins-the-race-for-the-juvenile-plate-on.html,,,8,The New York Times,[],"{'main': 'LEWES AUTUMN MEETING.; L. Rein Wins the Race for the Juvenile Plate on Dewey Rose.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LEWES AUTUMN MEETING.; L. Rein Wins the Race for the Juvenile Plate on Dewey Rose.', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1b6d8b0c-5aaa-5077-9499-ec2463b34c9b,0,nyt://article/1b6d8b0c-5aaa-5077-9499-ec2463b34c9b,
Mazet Committee Witness; Ramapo Company Testimony by Former President; Cross Examination by Mr. Hoffman,https://www.nytimes.com/1899/11/01/archives/general-tracy-before-mazet-former-president-of-ramapo-tells-of-the.html,Mazet Committee Witness; Ramapo Company Testimony by Former President; Cross Examination by Mr. Hoffman,,1,The New York Times,[],"{'main': ""GENERAL TRACY BEFORE MAZET; Former President of Ramapo Tells of the Company's Schemes. NOT CONNECTED WITH IT NOW Danger of Scandal and Criticism the Cause of His Resignation. The Witness Twice Moved to Tears, and Afterward to Anger -- Denial that Platt and Morton Are Interested. GENERA TRACY BEFORE MAZET"", 'kicker': None, 'content_kicker': None, 'print_headline': ""GENERAL TRACY BEFORE MAZET; Former President of Ramapo Tells of the Company's Schemes. NOT CONNECTED WITH IT NOW Danger of Scandal and Criticism the Cause of His Resignation. The Witness Twice Moved to Tears, and Afterward to Anger -- Denial that Platt and Morton Are Interested. GENERA TRACY BEFORE MAZET"", 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1b992d56-3750-5ae9-98c3-b67f71c45f18,0,nyt://article/1b992d56-3750-5ae9-98c3-b67f71c45f18,
,https://www.nytimes.com/1899/11/01/archives/woman-gets-a-bomb.html,,,2,The New York Times,[],"{'main': 'WOMAN GETS A BOMB.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'WOMAN GETS A BOMB.', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1ea8aedf-87e0-5475-99b6-22aa6f2fd693,0,nyt://article/1ea8aedf-87e0-5475-99b6-22aa6f2fd693,
,https://www.nytimes.com/1899/11/01/archives/whites-official-report-brief-account-of-the-disaster-to-his-command.html,,,1,The New York Times,[],"{'main': ""WHITE'S OFFICIAL REPORT.; Brief Account of the Disaster to His Command, for Which He Assumes Full Responsibility."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""WHITE'S OFFICIAL REPORT.; Brief Account of the Disaster to His Command, for Which He Assumes Full Responsibility."", 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1eef0cf0-465a-5aeb-a0bd-779c199e54a7,0,nyt://article/1eef0cf0-465a-5aeb-a0bd-779c199e54a7,
,https://www.nytimes.com/1899/11/01/archives/bishop-mclaren-very-ill-suffering-with-painful-boils-which-may.html,,,1,The New York Times,[],"{'main': 'BISHOP McLAREN VERY ILL.; Suffering with Painful Boils Which May Become Carbuncles.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BISHOP McLAREN VERY ILL.; Suffering with Painful Boils Which May Become Carbuncles.', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1f4d8d5a-e1bc-564a-b0e8-ab6dd265a0cd,0,nyt://article/1f4d8d5a-e1bc-564a-b0e8-ab6dd265a0cd,
"Ladysmith Battle; Carlton's Column (1,000) Captured",https://www.nytimes.com/1899/11/01/archives/criticism-of-gen-white-battle-said-to-be-a-repetition-of-majuba.html,"Ladysmith Battle; Carlton's Column (1,000) Captured",,1,The New York Times,[],"{'main': 'CRITICISM OF GEN. WHITE.; Battle Said to be a Repetition of Majuba Hill -- Rumor that He Is to be Superseded Discredited.', 'kicker': None, 'content_kicker': None, 'print_headline': 'CRITICISM OF GEN. WHITE.; Battle Said to be a Repetition of Majuba Hill -- Rumor that He Is to be Superseded Discredited.', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1feb045d-ccb2-565a-ad76-a49116389e31,0,nyt://article/1feb045d-ccb2-565a-ad76-a49116389e31,
,https://www.nytimes.com/1899/11/01/archives/front-page-5-no-title.html,,,1,The New York Times,[],"{'main': 'Front Page 5 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 5 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1899-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/23c7bf1f-40e4-5e24-a063-919bb5d24035,0,nyt://article/23c7bf1f-40e4-5e24-a063-919bb5d24035,
