abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"Five races are announced for to-day at Guttenberg, the distances, entries, and weights being as follows:  ",https://www.nytimes.com/1888/12/01/archives/the-guttenberg-entries.html,,,2,The New York Times,[],"{'main': 'THE GUTTENBERG ENTRIES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE GUTTENBERG ENTRIES.', 'name': None, 'seo': None, 'sub': None}",[],1888-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03878b42-a6af-546a-b4bf-1fa2df264941,0,nyt://article/03878b42-a6af-546a-b4bf-1fa2df264941
"Missouri Pacific stock showed enough weakness yesterday morning to carry most of the stock market down with it, but in the afternoon dispatches came from Chicago promising such good results from the meeting of the ...  ",https://www.nytimes.com/1888/12/01/archives/wallstreet-talk.html,,,5,The New York Times,[],"{'main': 'WALL-STREET TALK.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'WALL-STREET TALK.', 'name': None, 'seo': None, 'sub': None}",[],1888-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/053ce348-6fab-53d3-a70a-c510992a3375,0,nyt://article/053ce348-6fab-53d3-a70a-c510992a3375
Directors Changed,https://www.nytimes.com/1888/12/01/archives/baltimore-and-ohio-rumors.html,Directors Changed,,2,The New York Times,[],"{'main': 'BALTIMORE AND OHIO RUMORS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'BALTIMORE AND OHIO RUMORS.', 'name': None, 'seo': None, 'sub': None}",[],1888-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/057c4157-9148-5d46-9884-a20e288cd08e,0,nyt://article/057c4157-9148-5d46-9884-a20e288cd08e
"King, J. B.; Killed in New-Haven; G. Donovan Suspected",https://www.nytimes.com/1888/12/01/archives/the-murderer-escaped.html,"King, J. B.; Killed in New-Haven; G. Donovan Suspected",,1,The New York Times,[],"{'main': 'THE MURDERER ESCAPED.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE MURDERER ESCAPED.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MURDERS', 'rank': 1, 'major': 'N'}]",1888-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05f59bf1-ac4e-5540-bf62-9ffbd9ed66f5,0,nyt://article/05f59bf1-ac4e-5540-bf62-9ffbd9ed66f5
Indianapolis Switchmen,https://www.nytimes.com/1888/12/01/archives/the-switchmens-strike.html,Indianapolis Switchmen,,1,The New York Times,[],"{'main': ""THE SWITCHMEN'S STRIKE."", 'kicker': None, 'content_kicker': None, 'print_headline': ""THE SWITCHMEN'S STRIKE."", 'name': None, 'seo': None, 'sub': None}",[],1888-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/061ef0f9-86da-5adc-a127-1492a54f2488,0,nyt://article/061ef0f9-86da-5adc-a127-1492a54f2488
"The first of the series of assemblies which are held during the Winter season by the society people of Orange occurred last night in Upper Music Hall, which had been prettily decorated ...  ",https://www.nytimes.com/1888/12/01/archives/first-of-the-orange-assemblies.html,,,8,The New York Times,[],"{'main': 'FIRST OF THE ORANGE ASSEMBLIES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FIRST OF THE ORANGE ASSEMBLIES.', 'name': None, 'seo': None, 'sub': None}",[],1888-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0c5cec7c-4dac-54f4-8cd7-cc724554911e,0,nyt://article/0c5cec7c-4dac-54f4-8cd7-cc724554911e
United States Steamer Haytian Republic Seized While Forcing Blockade,https://www.nytimes.com/1888/12/01/archives/capt-ramsays-denial-the-boston-did-not-refuse-help-to-the-haytian.html,United States Steamer Haytian Republic Seized While Forcing Blockade,,2,The New York Times,[],"{'main': ""CAPT. RAMSAY'S DENIAL.; THE BOSTON DID NOT REFUSE HELP TO THE HAYTIAN REPUBLIC."", 'kicker': None, 'content_kicker': None, 'print_headline': ""CAPT. RAMSAY'S DENIAL.; THE BOSTON DID NOT REFUSE HELP TO THE HAYTIAN REPUBLIC."", 'name': None, 'seo': None, 'sub': None}",[],1888-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/10676736-b3f3-5327-aa7f-813cf39a2a3c,0,nyt://article/10676736-b3f3-5327-aa7f-813cf39a2a3c
Death,https://www.nytimes.com/1888/12/01/archives/obituary-1-no-title.html,Death,,5,The New York Times,[],"{'main': 'Obituary 1 -- No Title', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obituary 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1888-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/125f298c-c496-5b38-ac8e-91370f5dada5,0,nyt://article/125f298c-c496-5b38-ac8e-91370f5dada5
Death,https://www.nytimes.com/1888/12/01/archives/in-and-about-the-city-james-j-kelsos-funeral-the-services-attended.html,Death,,8,The New York Times,[],"{'main': ""IN AND ABOUT THE CITY.; JAMES J. KELSO'S FUNERAL. THE SERVICES ATTENDED BY A GREAT ASSEMBLAGE OF FRIENDS."", 'kicker': None, 'content_kicker': None, 'print_headline': ""IN AND ABOUT THE CITY.; JAMES J. KELSO'S FUNERAL. THE SERVICES ATTENDED BY A GREAT ASSEMBLAGE OF FRIENDS."", 'name': None, 'seo': None, 'sub': None}",[],1888-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/13e64618-c7a8-57ca-89eb-0485aacedb93,0,nyt://article/13e64618-c7a8-57ca-89eb-0485aacedb93
"CALUMET, Mich., Nov. 30.--Fire was discovered at the eighth level of No. 3 Shaft of the Calumet branch of the Calumet and Hecla Mine this morning. A large party of men was working at the time of the fire, which when ...",https://www.nytimes.com/1888/12/01/archives/calumet-mine-on-fire-eight-miners-lose-their-lives-in-a-shaft.html,,,1,The New York Times,[],"{'main': 'CALUMET MINE ON FIRE; EIGHT MINERS LOSE THEIR LIVES IN A SHAFT. STOCKHOLDERS IGNORANT OF SOME THINGS, BUT WISE ENOUGH TO SPECULATE IN THE MARKET.', 'kicker': None, 'content_kicker': None, 'print_headline': 'CALUMET MINE ON FIRE; EIGHT MINERS LOSE THEIR LIVES IN A SHAFT. STOCKHOLDERS IGNORANT OF SOME THINGS, BUT WISE ENOUGH TO SPECULATE IN THE MARKET.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Mines and Mining', 'rank': 1, 'major': 'N'}]",1888-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/14b36a5d-2b79-5151-a4d7-3823b58454b3,0,nyt://article/14b36a5d-2b79-5151-a4d7-3823b58454b3
