abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"SHENANDOAH, Penn., Jan. 31.--A few years ago the ground near the Kohinoor Colliery was undermined by Messrs. Heckscher  Co., and in settling damaged several houses. Martin Conville brought suit for damages, and was yesterday awarded over $1,500. Other parties will now sue to recover.  ",https://www.nytimes.com/1883/02/01/archives/damages-for-undermined-property.html,,,2,The New York Times,[],"{'main': 'DAMAGES FOR UNDERMINED PROPERTY.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'DAMAGES FOR UNDERMINED PROPERTY.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/017d7d3b-8d18-536a-bc7f-6e93850cff4d,0,nyt://article/017d7d3b-8d18-536a-bc7f-6e93850cff4d
"Alexander Hanson, a watch-maker at No. 12 Greenwich-street, was arrested recently for pawning watches left him by his patrons to be repaired.  ",https://www.nytimes.com/1883/02/01/archives/a-dishonest-watchmaker.html,,,3,The New York Times,[],"{'main': 'A DISHONEST WATCH-MAKER.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A DISHONEST WATCH-MAKER.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01df85ea-c87d-5642-8e87-98f61ffde3f8,0,nyt://article/01df85ea-c87d-5642-8e87-98f61ffde3f8
A large number of male and female teachers of the public schools filled the lobby of the Board of Education yesterday afternoon to learn in what direction the Commissioners would economize so as to meet the deficiency caused by the smaller appropriation granted this year ...  ,https://www.nytimes.com/1883/02/01/archives/the-educational-estimates-smaller-salaries-no-special-teachers-and.html,,,5,The New York Times,[],"{'main': 'THE EDUCATIONAL ESTIMATES.; SMALLER SALARIES, NO SPECIAL TEACHERS, AND NO COLORED SCHOOLS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE EDUCATIONAL ESTIMATES.; SMALLER SALARIES, NO SPECIAL TEACHERS, AND NO COLORED SCHOOLS.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0824590b-59c9-5e65-a413-9ec70d0d4646,0,nyt://article/0824590b-59c9-5e65-a413-9ec70d0d4646
"BOSTON, Jan. 31.--The funeral of Mr. Gearfield Learned, of the Shipping List, was attended at  West Newton to-day by a large number of newspaper men and printers, and the Dalhousie Lodge, F. and A. M. of which he was a member. The body was interred in the Newtown Cemetery.  ",https://www.nytimes.com/1883/02/01/archives/funeral-of-gearfield-learned.html,,,5,The New York Times,[],"{'main': 'FUNERAL OF GEARFIELD LEARNED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FUNERAL OF GEARFIELD LEARNED.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/12254c37-296f-5e82-a592-c937bce477cb,0,nyt://article/12254c37-296f-5e82-a592-c937bce477cb
"The decision of the Court of Appeals in the case of John Ryan, a policeman, who claimed salary deducted for time lost by sickness by the Police authorities, had not been received at Police ...  ",https://www.nytimes.com/1883/02/01/archives/important-to-the-police-force.html,,,8,The New York Times,[],"{'main': 'IMPORTANT TO THE POLICE FORCE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'IMPORTANT TO THE POLICE FORCE.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/15141ff3-7765-5d09-98c9-15c00f976ea0,0,nyt://article/15141ff3-7765-5d09-98c9-15c00f976ea0
"OMAHA, Jan. 31.--On the seventeenth joint Senatorial ballot Gen. Charles F. Manderson received 75 votes, and was elected. The Democrats voted as follows: Boyd, 17; Morton...  ",https://www.nytimes.com/1883/02/01/archives/contests-for-the-senate-gen-manderson-elected.html,,,1,The New York Times,[],"{'main': 'CONTESTS FOR THE SENATE.; GEN. MANDERSON ELECTED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'CONTESTS FOR THE SENATE.; GEN. MANDERSON ELECTED.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/18290649-4996-5237-8dc7-9804206a0eba,0,nyt://article/18290649-4996-5237-8dc7-9804206a0eba
"ALBANY, Jan. 31.--The following companies were incorporated to-day: Manhattan Steam Navigation Company, of New-York; capital, $80,000. Hay Island Mining Company, of New-York; capital, $1,000,000.  ",https://www.nytimes.com/1883/02/01/archives/new-corporations.html,,,2,The New York Times,[],"{'main': 'NEW CORPORATIONS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NEW CORPORATIONS.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1c6afa5f-f06b-5ec7-92e0-52036087afe3,0,nyt://article/1c6afa5f-f06b-5ec7-92e0-52036087afe3
"At the dinner of the Boston Bar Association on Tuesday evening Dr. Oliver Wendell Holmes was introduced as the father who went in search of a Captain, and, finding him, presents to us now his son, the Judge. Dr. Holmes, on rising, held up ...  ",https://www.nytimes.com/1883/02/01/archives/the-doctor-and-the-judge-his-son.html,,,5,The New York Times,[],"{'main': 'THE DOCTOR AND THE JUDGE, HIS SON.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE DOCTOR AND THE JUDGE, HIS SON.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1cdc7e53-fd4e-5508-9cb9-4349c9d1aef5,0,nyt://article/1cdc7e53-fd4e-5508-9cb9-4349c9d1aef5
,https://www.nytimes.com/1883/02/01/archives/article-1-no-title.html,,,2,The New York Times,[],"{'main': 'Article 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2097fd1a-d002-58cc-885b-8dd54f0f4d23,0,nyt://article/2097fd1a-d002-58cc-885b-8dd54f0f4d23
"DENVER, Col., Jan. 31.--Last night one of the most disastrous snow-slides ever known in the Rocky Mountain region occurred about three miles from Crested Butte.  ",https://www.nytimes.com/1883/02/01/archives/fearful-snowslides-thirty-men-buried-under-an-avalanche-and-an.html,,,1,The New York Times,[],"{'main': 'FEARFUL SNOW-SLIDES.; THIRTY MEN BURIED UNDER AN AVALANCHE AND AN ENGINE DITCHED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FEARFUL SNOW-SLIDES.; THIRTY MEN BURIED UNDER AN AVALANCHE AND AN ENGINE DITCHED.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/211eb345-a9fc-543f-9522-5f7dfbe64e87,0,nyt://article/211eb345-a9fc-543f-9522-5f7dfbe64e87
"The Executors of the estate of the late David Jones, of New-Rochelle, who died leaving property valued at $4,000,000, yesterday filed in the Westchester County Surrogate's ...  ",https://www.nytimes.com/1883/02/01/archives/the-estate-of-david-jones.html,,,2,The New York Times,[],"{'main': 'THE ESTATE OF DAVID JONES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE ESTATE OF DAVID JONES.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/22793771-0d95-5951-8347-0114757f2033,0,nyt://article/22793771-0d95-5951-8347-0114757f2033
"TRENTON, N.J., Jan. 31.--The most important business transacted in the Assembly to-day was the passage of McLaughlin's bill, which legalizes peaceful strikes.  ",https://www.nytimes.com/1883/02/01/archives/newjersey-legislation.html,,,1,The New York Times,[],"{'main': 'NEW-JERSEY LEGISLATION.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NEW-JERSEY LEGISLATION.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/22aed12d-1d2c-5576-a8cd-86fedb4eec8d,0,nyt://article/22aed12d-1d2c-5576-a8cd-86fedb4eec8d
"CHICAGO, Jan. 31.--A dispatch from Matamoros, Mexico, says: ""At the fire-works factory of Senor Meyra, in Amacueca, yesterday, a terrific exlosion occurred, followed by flying rockets and bombs. Meyra and four other members of his family were burned to death, and a number of other persons were badly injured.""  ",https://www.nytimes.com/1883/02/01/archives/fatal-explosion-of-fireworks.html,,,1,The New York Times,[],"{'main': 'FATAL EXPLOSION OF FIRE-WORKS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FATAL EXPLOSION OF FIRE-WORKS.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/23333c86-9a4c-5401-9ab8-6739124737ab,0,nyt://article/23333c86-9a4c-5401-9ab8-6739124737ab
"WASHINGTON, Jan. 31.--At 12 o'clock to-day the Senate resumed consideration of the Tariff bill. Mr. VOORHEES made an argument against the proposed reduction on sugar, which he regarded as indefensible whether regarded from the protectionist or the ""tariff for revenue"" point of view.  ",https://www.nytimes.com/1883/02/01/archives/changing-tariff-rates-the-sugar-and-chemical-schedules.html,,,3,The New York Times,[],"{'main': 'CHANGING TARIFF RATES; THE SUGAR AND CHEMICAL SCHEDULES DISCUSSED.LITTLE PROGRESS MADE IN THE SENATE--THE HOUSE STRIKES OUT THE DUTY ON QUININE AFTER A FUNNY SPEECH.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'CHANGING TARIFF RATES; THE SUGAR AND CHEMICAL SCHEDULES DISCUSSED.LITTLE PROGRESS MADE IN THE SENATE--THE HOUSE STRIKES OUT THE DUTY ON QUININE AFTER A FUNNY SPEECH.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/26060ce7-e2f2-5b7c-9fc1-22d88023234b,0,nyt://article/26060ce7-e2f2-5b7c-9fc1-22d88023234b
"ALBANY, Jan. 31.--The Senate Railroad Committee voted this afternoon to give the elevated railroads a hearing on the Five Cent Fare bill a week from today. The Senate Insurance Committee voted to give the representatives of the ...  ",https://www.nytimes.com/1883/02/01/archives/notes-from-the-capital.html,,,2,The New York Times,[],"{'main': 'NOTES FROM THE CAPITAL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NOTES FROM THE CAPITAL.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/26d53b8a-99b7-5fa7-89c7-cd715728cd2c,0,nyt://article/26d53b8a-99b7-5fa7-89c7-cd715728cd2c
,https://www.nytimes.com/1883/02/01/archives/article-5-no-title.html,,,4,The New York Times,[],"{'main': 'Article 5 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 5 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/29dfe410-1e82-5b0c-b4c6-238a1cff662c,0,nyt://article/29dfe410-1e82-5b0c-b4c6-238a1cff662c
"The amended bill incorporating the Maritime Canal Company of Nicaragua, as reported from the Senate Committee on Foreign Affairs by Senator MILLER, of California, yesterday, materially simplifies the financial relations which it is proposed that the United States shall have with the ...  ",https://www.nytimes.com/1883/02/01/archives/the-nicaragua-canal-bill.html,,,4,The New York Times,[],"{'main': 'THE NICARAGUA CANAL BILL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE NICARAGUA CANAL BILL.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2ad4f83f-7b41-565e-b775-0adcec3f8b7c,0,nyt://article/2ad4f83f-7b41-565e-b775-0adcec3f8b7c
"A motion for a mandamus to compel Controller Campbell to deliver to Charles Jones a warrant for $9,835 26, drawn in C. Jones's favor and signed by the Mayor and Controller, was denied yesterday by Judge Barrett, in Supreme Court, Chambers.  ",https://www.nytimes.com/1883/02/01/archives/fraud-reasonably-inferred.html,,,3,The New York Times,[],"{'main': 'FRAUD REASONABLY INFERRED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FRAUD REASONABLY INFERRED.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2c091604-c6fc-50ca-bb01-8e8e7b8f0519,0,nyt://article/2c091604-c6fc-50ca-bb01-8e8e7b8f0519
"PITTSBURG, Penn., Jan. 31.--Next week the lodges of the Amalgamated Association throughout the country will commence a revision of the rates of wages paid the past year with a view to arranging a new scale, to go into effect June 1. It is not thought that any radical increase will be demanded.  ",https://www.nytimes.com/1883/02/01/archives/to-revise-rates-of-payment.html,,,1,The New York Times,[],"{'main': 'TO REVISE RATES OF PAYMENT.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TO REVISE RATES OF PAYMENT.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2d5dc280-3867-52e7-8f12-8ad2db0cf393,0,nyt://article/2d5dc280-3867-52e7-8f12-8ad2db0cf393
"NEW-HAVEN, Conn., Jan. 31.--L. Candee  Co., rubber works, to-day decided to stop work on Feb. 10. This will throw 1,500 persons out of employment. President Henry L. Hotchkiss said he could not tell when they would resume. The high prices of the raw material would cause a loss if manufacturing were continued with the present prices of manufactured goods. They would resume when the results of over-production ceased.  ",https://www.nytimes.com/1883/02/01/archives/over-production-of-rubber.html,,,5,The New York Times,[],"{'main': 'OVER PRODUCTION OF RUBBER.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'OVER PRODUCTION OF RUBBER.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2fb3df4c-39a0-56c4-beda-df3942eb8867,0,nyt://article/2fb3df4c-39a0-56c4-beda-df3942eb8867
"WASHINGTON, Jan. 31.--Owing to an unexpected decrease of expenditures, the reduction of the public debt for the month of January will probably exceed $13,000,000, or about the amount of the monthly average for the first half of the current fiscal year.  ",https://www.nytimes.com/1883/02/01/archives/the-overflowing-treasury-another-large-debt-reduction-owing-to.html,,,1,The New York Times,[],"{'main': 'THE OVERFLOWING TREASURY.; ANOTHER LARGE DEBT REDUCTION OWING TO DECREASED PENSION EXPENSES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE OVERFLOWING TREASURY.; ANOTHER LARGE DEBT REDUCTION OWING TO DECREASED PENSION EXPENSES.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/319f8c6c-e84a-572e-b35e-8af00551ce75,0,nyt://article/319f8c6c-e84a-572e-b35e-8af00551ce75
"NEWBURG, N.Y., Jan. 31.--William F. Cody, better known as Buffalo Bill, is ill here with pneumonia. The performance announced to be given to-night by his combination has been abandoned.  ",https://www.nytimes.com/1883/02/01/archives/illness-of-buffalo-bill.html,,,1,The New York Times,[],"{'main': 'ILLNESS OF BUFFALO BILL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ILLNESS OF BUFFALO BILL.', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/324b3cb9-8f43-5ac9-a748-eea40d5ad88f,0,nyt://article/324b3cb9-8f43-5ac9-a748-eea40d5ad88f
,https://www.nytimes.com/1883/02/01/archives/article-4-no-title.html,,,4,The New York Times,[],"{'main': 'Article 4 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 4 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1883-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3288bdc5-ca2b-50e2-9a3e-1422d56624f7,0,nyt://article/3288bdc5-ca2b-50e2-9a3e-1422d56624f7
