abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
Divorced by wife,https://www.nytimes.com/1911/02/01/archives/divorces-exconvict-rice-wife-says-mining-broker-beat-her-to-get-her.html,Divorced by wife,,8,The New York Times,[],"{'main': 'DIVORCES EX-CONVICT RICE.; Wife Says Mining Broker Beat Her to Get Her Property.', 'kicker': None, 'content_kicker': None, 'print_headline': 'DIVORCES EX-CONVICT RICE.; Wife Says Mining Broker Beat Her to Get Her Property.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'HERZIG, SIMON', 'rank': 1, 'major': 'N'}]",1911-02-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/03f41567-94b0-5275-bf01-f391bcea6ed9,0,nyt://article/03f41567-94b0-5275-bf01-f391bcea6ed9,
,https://www.nytimes.com/1911/02/01/archives/few-changes-in-football-rules-forward-pass-regarded-as-most.html,,,12,The New York Times,[],"{'main': 'FEW CHANGES IN FOOTBALL RULES; Forward Pass Regarded as Most Objectionable and Worthless in the Code.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FEW CHANGES IN FOOTBALL RULES; Forward Pass Regarded as Most Objectionable and Worthless in the Code.', 'name': None, 'seo': None, 'sub': None}",[],1911-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05872d2a-c38c-580f-9e7a-3385b60d08f9,0,nyt://article/05872d2a-c38c-580f-9e7a-3385b60d08f9,
Ger mil dirigible Gross III makes Gotha-Berlin trip,https://www.nytimes.com/1911/02/01/archives/dirigible-goes-200-miles-military-airship-gross-iii-travels-from.html,Ger mil dirigible Gross III makes Gotha-Berlin trip,,2,The New York Times,[],"{'main': 'DIRIGIBLE GOES 200 MILES.; Military Airship Gross III. Travels from Berlin to Gotha.', 'kicker': None, 'content_kicker': None, 'print_headline': 'DIRIGIBLE GOES 200 MILES.; Military Airship Gross III. Travels from Berlin to Gotha.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'AERONAUTICS', 'rank': 1, 'major': 'N'}]",1911-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05e9bed4-3e4e-5b48-a55f-3523f0746272,0,nyt://article/05e9bed4-3e4e-5b48-a55f-3523f0746272,
"Every man and woman in this city who may be subject to a wrongful or unnecessary arrest, every accused person guaranteed a speedy trial, all first offenders, and the masses of the poor who suffer wrongs and seek redress are deeply concerned in the attempt at Albany to defeat the reforms of the lower criminal courts under the Chief Magistrates and Justices appointed by Mayor GAYNOR.  ",https://www.nytimes.com/1911/02/01/archives/judge-madoos-work.html,,,10,The New York Times,[],"{'main': ""JUDGE M'ADOO'S WORK."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""JUDGE M'ADOO'S WORK."", 'name': None, 'seo': None, 'sub': None}",[],1911-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/068c1ba1-8f56-51ad-9d0f-c4e06c850082,0,nyt://article/068c1ba1-8f56-51ad-9d0f-c4e06c850082,
"At the monthly meeting of the Board of City Magistrates held yesterday in the old Police Headquarters Building in Mulberry Street proposed changes and amendments to the inferior courts law, passed by the Legislature last year, were approved by the board. They will be incorporated in a bill soon to be introduced in the Legislature.  ",https://www.nytimes.com/1911/02/01/archives/would-amend-courts-law-city-magistrates-offer-a-few-suggestions-to.html,,,6,The New York Times,[],"{'main': 'WOULD AMEND COURTS LAW.; City Magistrates Offer a Few Suggestions to the Legislature.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'WOULD AMEND COURTS LAW.; City Magistrates Offer a Few Suggestions to the Legislature.', 'name': None, 'seo': None, 'sub': None}",[],1911-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0727ee87-6a9e-5fc9-9e96-e948248fd6b9,0,nyt://article/0727ee87-6a9e-5fc9-9e96-e948248fd6b9,
,https://www.nytimes.com/1911/02/01/archives/montreal-against-treaty-board-of-trade-passes-strong-resolution.html,,,2,The New York Times,[],"{'main': 'MONTREAL AGAINST TREATY.; Board of Trade Passes Strong Resolution Opposing Reciprocity Proposal.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MONTREAL AGAINST TREATY.; Board of Trade Passes Strong Resolution Opposing Reciprocity Proposal.', 'name': None, 'seo': None, 'sub': None}",[],1911-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/079d8f28-824f-544c-95be-1d7c269be8df,0,nyt://article/079d8f28-824f-544c-95be-1d7c269be8df,
,https://www.nytimes.com/1911/02/01/archives/birth-notice-1-no-title.html,,,11,The New York Times,[],"{'main': 'Birth Notice 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Birth Notice 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1911-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08ee47b8-0688-57f9-b299-f21b90676e77,0,nyt://article/08ee47b8-0688-57f9-b299-f21b90676e77,
Gives $1.25 million for philanthropies at his birthplace Dunfermline,https://www.nytimes.com/1911/02/01/archives/new-carnegie-gift-to-his-birthplace-additional-1250000-for.html,Gives $1.25 million for philanthropies at his birthplace Dunfermline,,3,The New York Times,[],"{'main': 'NEW CARNEGIE GIFT TO HIS BIRTHPLACE; Additional $1,250,000 for Philanthropies at Dunfermline Brings Fund Up to $3,750,000.', 'kicker': None, 'content_kicker': None, 'print_headline': 'NEW CARNEGIE GIFT TO HIS BIRTHPLACE; Additional $1,250,000 for Philanthropies at Dunfermline Brings Fund Up to $3,750,000.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'DUNFERMLINE, SCOTLAND', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Carnegie, Andrew', 'rank': 2, 'major': 'N'}]",1911-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0aa3b1da-235a-5981-b582-9eccb0ed9d8f,0,nyt://article/0aa3b1da-235a-5981-b582-9eccb0ed9d8f,
"When Policeman Frederick C. Hoffman reported at the East Twenty-second Street Station to turn out with his platoon at the 6 o'clock roll call last night he was ordered out of the ranks, stripped of his shield, revolver, and keys and locked up in a cell charged with grand larceny. The warrant issued by Magistrate O'Connor in the Yorkville Court accuses him of misappropriating the funds of the Mutual Protective Association of the Police Department.  ",https://www.nytimes.com/1911/02/01/archives/policeman-put-in-a-cell-stripped-of-his-shield-on-charge-of.html,,,20,The New York Times,[],"{'main': 'POLICEMAN PUT IN A CELL.; Stripped of His Shield on Charge of Stealing Association Dues.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'POLICEMAN PUT IN A CELL.; Stripped of His Shield on Charge of Stealing Association Dues.', 'name': None, 'seo': None, 'sub': None}",[],1911-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0e672185-bfeb-503a-b78d-8bda950f519e,0,nyt://article/0e672185-bfeb-503a-b78d-8bda950f519e,
ed,https://www.nytimes.com/1911/02/01/archives/the-banking-position.html,ed,,10,The New York Times,[],"{'main': 'THE BANKING POSITION.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE BANKING POSITION.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Courts', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Banks and Banking', 'rank': 2, 'major': 'N'}]",1911-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0f6939d0-2b52-5ae5-a3d4-3dc338dded36,0,nyt://article/0f6939d0-2b52-5ae5-a3d4-3dc338dded36,
,https://www.nytimes.com/1911/02/01/archives/carlisle-may-play-harvard.html,,,9,The New York Times,[],"{'main': 'Carlisle May Play Harvard.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Carlisle May Play Harvard.', 'name': None, 'seo': None, 'sub': None}",[],1911-02-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1004db84-ac28-5c80-9ae2-39012448d576,0,nyt://article/1004db84-ac28-5c80-9ae2-39012448d576,
It is hardly surprising that the Stock Exchange yesterday responded promptly to the Union Pacific announcement of a great construction programme. President Lovett's statement of the decision of the Directors of the extensive Harriman system is one of the most novel and important documents in the annals of American railroading and finance.  ,https://www.nytimes.com/1911/02/01/archives/financial-markets-stocks-strong-and-active-call-money-rates-2-38-2.html,,,14,The New York Times,[],"{'main': 'FINANCIAL MARKETS; Stocks Strong and Active -- Call Money Rates, 2 3/8 2 1/2 Per Cent.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FINANCIAL MARKETS; Stocks Strong and Active -- Call Money Rates, 2 3/8 2 1/2 Per Cent.', 'name': None, 'seo': None, 'sub': None}",[],1911-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/11a21d50-b781-5daa-bbaf-3579d17da287,0,nyt://article/11a21d50-b781-5daa-bbaf-3579d17da287,
"WASHINGTON, Jan. 31. -- ""McCurdy is disappointed, but a good sport,"" said Lieut. Commander Stirling of the torpedo boat destroyer Paulding in a wireless report to the Navy Department on the result of the attempted airship flight from Key West, Fla., to Havana, Cuba. The aviator covered a total distance of 90 miles, according to Commander Stirling's dispatch.  ",https://www.nytimes.com/1911/02/01/archives/article-3-no-title.html,,,2,The New York Times,[],"{'main': 'Article 3 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 3 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1911-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/123da0c2-b611-5dff-acb0-97e14b4114bd,0,nyt://article/123da0c2-b611-5dff-acb0-97e14b4114bd,
"CLEVELAND, Ohio, Jan. 31. -- The fight between Abe Attell, featherweight champion, and Tommy Kilbane here last night, in which Attell broke his right flat shoulder bone, was declared no contest by Referee Will McKay to-day.  ",https://www.nytimes.com/1911/02/01/archives/attells-injuries-serious-fighters-right-shoulder-bone-broken-and.html,,,12,The New York Times,[],"{'main': ""ATTELL'S INJURIES SERIOUS.; Fighter's Right Shoulder Bone Broken and Left Arm Sprained."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""ATTELL'S INJURIES SERIOUS.; Fighter's Right Shoulder Bone Broken and Left Arm Sprained."", 'name': None, 'seo': None, 'sub': None}",[],1911-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/12dd3ac1-3fa9-508b-bcb3-cb5ca522942e,0,nyt://article/12dd3ac1-3fa9-508b-bcb3-cb5ca522942e,
"Editorial on some prize plays, NYC",https://www.nytimes.com/1911/02/01/archives/prize-plays.html,"Editorial on some prize plays, NYC",,10,The New York Times,[],"{'main': 'PRIZE PLAYS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'PRIZE PLAYS.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'THEATRE', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'GENERAL', 'rank': 2, 'major': 'N'}]",1911-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/157819e7-d554-5f3a-a2a1-aa2d8164a171,0,nyt://article/157819e7-d554-5f3a-a2a1-aa2d8164a171,
makes Key-West-Havana flight,https://www.nytimes.com/1911/02/01/archives/daring-feats-by-mccurdy-hero-of-flight-across-straits-of-florida.html,makes Key-West-Havana flight,,2,The New York Times,[],"{'main': 'DARING FEATS BY McCURDY.; Hero of Flight Across Straits of Florida Delights Havana Crowd.', 'kicker': None, 'content_kicker': None, 'print_headline': 'DARING FEATS BY McCURDY.; Hero of Flight Across Straits of Florida Delights Havana Crowd.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'AERONAUTICS', 'rank': 1, 'major': 'N'}]",1911-02-01T05:00:00+0000,article,None,Archives,"{'original': 'Special Cable to THE NEW YORK TIMES', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/15ce439b-70ed-53ee-8028-dc6c10397b41,0,nyt://article/15ce439b-70ed-53ee-8028-dc6c10397b41,
"M A Wright, 80, has successful operation",https://www.nytimes.com/1911/02/01/archives/restore-her-sight-at-80-operation-on-mrs-mary-a-wrights-eyes-proves.html,"M A Wright, 80, has successful operation",,3,The New York Times,[],"{'main': ""RESTORE HER SIGHT AT 80.; Operation on Mrs. Mary A. Wright's Eyes Proves Successful."", 'kicker': None, 'content_kicker': None, 'print_headline': ""RESTORE HER SIGHT AT 80.; Operation on Mrs. Mary A. Wright's Eyes Proves Successful."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Cataracts', 'rank': 1, 'major': 'N'}]",1911-02-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1a6c696c-c55f-5c3e-897e-07920271c9a7,0,nyt://article/1a6c696c-c55f-5c3e-897e-07920271c9a7,
Huppuch accepts apptmt,https://www.nytimes.com/1911/02/01/archives/huppuch-accepts-a-place-but-will-not-begin-his-public-service.html,Huppuch accepts apptmt,,6,The New York Times,[],"{'main': 'HUPPUCH ACCEPTS A PLACE; But Will Not Begin His Public Service Commission Duties Just Yet.', 'kicker': None, 'content_kicker': None, 'print_headline': 'HUPPUCH ACCEPTS A PLACE; But Will Not Begin His Public Service Commission Duties Just Yet.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York State', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Public Service Commission', 'rank': 2, 'major': 'N'}]",1911-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1ab439cc-e49c-57c5-97b0-ac00433d9ba1,0,nyt://article/1ab439cc-e49c-57c5-97b0-ac00433d9ba1,
"Rabbi Wise and J Addams s, NYC Consumers League, on indus conditions in US",https://www.nytimes.com/1911/02/01/archives/says-workshops-cost-many-lives-dr-wise-tells-the-consumers-league.html,"Rabbi Wise and J Addams s, NYC Consumers League, on indus conditions in US",,5,The New York Times,[],"{'main': ""SAYS WORKSHOPS COST MANY LIVES; Dr. Wise Tells the Consumers' League That We Suffer from Industrial Recklessness."", 'kicker': None, 'content_kicker': None, 'print_headline': ""SAYS WORKSHOPS COST MANY LIVES; Dr. Wise Tells the Consumers' League That We Suffer from Industrial Recklessness."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'LABOR', 'rank': 1, 'major': 'N'}]",1911-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1d9574f1-0a4d-53d5-a8d3-8357c0a92e08,0,nyt://article/1d9574f1-0a4d-53d5-a8d3-8357c0a92e08,
NYC Aldermen reject resolution to limit length of hatpins,https://www.nytimes.com/1911/02/01/archives/tammany-kills-the-hatpin-bill-measure-to-limit-the-length-of-them.html,NYC Aldermen reject resolution to limit length of hatpins,,5,The New York Times,[],"{'main': 'TAMMANY KILLS THE HATPIN BILL; Measure to Limit the Length of Them Voted Down by the Aldermen.', 'kicker': None, 'content_kicker': None, 'print_headline': 'TAMMANY KILLS THE HATPIN BILL; Measure to Limit the Length of Them Voted Down by the Aldermen.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': ""HATS, WOMEN'S"", 'rank': 1, 'major': 'N'}]",1911-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/226c52a9-8027-5c5a-9231-bfd31b932fa4,0,nyt://article/226c52a9-8027-5c5a-9231-bfd31b932fa4,
