abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
English Subsidy,https://www.nytimes.com/1899/05/01/archives/the-pacific-cable-outlook-canada-informed-that-great-britain-will.html,English Subsidy,,,1,The New York Times,[],"{'main': 'THE PACIFIC CABLE OUTLOOK.; Canada Informed that Great Britain Will Take But Little Interest.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE PACIFIC CABLE OUTLOOK.; Canada Informed that Great Britain Will Take But Little Interest.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': ')', 'rank': 1, 'major': 'N'}]",1899-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01007249-5bb8-5bbd-9af0-25bd89c16b35,0,nyt://article/01007249-5bb8-5bbd-9af0-25bd89c16b35,
,https://www.nytimes.com/1899/05/01/archives/stole-10000-from-hope-mine-the-miner-thought-he-was-going-to-die.html,,,,1,The New York Times,[],"{'main': 'STOLE $10,000 FROM HOPE MINE.; The Miner Thought He Was Going to Die and Told Where It Was Hidden.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'STOLE $10,000 FROM HOPE MINE.; The Miner Thought He Was Going to Die and Told Where It Was Hidden.', 'name': None, 'seo': None, 'sub': None}",[],1899-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/040258b0-75a1-544a-80d7-f8cbd0b136d2,0,nyt://article/040258b0-75a1-544a-80d7-f8cbd0b136d2,
"The first veritable Summer Sunday found society in suburbs, in the country, and not a few in the city. There are many people who will remain in town until June and who will take little excursions and pay week-end visits and go out to the neighboring links and golf. At Baltusrol yesterday, for instance, the links were crowded.  ",https://www.nytimes.com/1899/05/01/archives/what-is-doing-in-society.html,,,,7,The New York Times,[],"{'main': 'WHAT IS DOING IN SOCIETY.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'WHAT IS DOING IN SOCIETY.', 'name': None, 'seo': None, 'sub': None}",[],1899-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/064b5a28-fc6f-5896-a7ac-50ff66aca25d,0,nyt://article/064b5a28-fc6f-5896-a7ac-50ff66aca25d,
,https://www.nytimes.com/1899/05/01/archives/lightning-causes-big-damage-factories-at-northville-and-hastings.html,,,,1,The New York Times,[],"{'main': 'LIGHTNING CAUSES BIG DAMAGE.; Factories at Northville and Hastings, Mich., Completely Destroyed.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LIGHTNING CAUSES BIG DAMAGE.; Factories at Northville and Hastings, Mich., Completely Destroyed.', 'name': None, 'seo': None, 'sub': None}",[],1899-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/077f236d-4190-5041-b0c0-70bf161fe8d0,0,nyt://article/077f236d-4190-5041-b0c0-70bf161fe8d0,
"SAN FRANCISCO, April 30. -- The United States transport Sherman arrived here from Manila, and was followed into port shortly afterward by the Grant. Both ships were ordered into quarantine. On the way over one of the crew of the Sherman died of smallpox. How long the ship and passengers will be obliged to remain in quarantine is a problem, but it is possible that the officers may be released to-day.  ",https://www.nytimes.com/1899/05/01/archives/transports-from-manila-the-grant-and-the-sherman-have-arrived-at.html,,,,2,The New York Times,[],"{'main': 'TRANSPORTS FROM MANILA.; The Grant and the Sherman Have Arrived at San Francisco.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TRANSPORTS FROM MANILA.; The Grant and the Sherman Have Arrived at San Francisco.', 'name': None, 'seo': None, 'sub': None}",[],1899-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/114612a6-d3f3-5933-bbb7-fdbb19b27df2,0,nyt://article/114612a6-d3f3-5933-bbb7-fdbb19b27df2,
,https://www.nytimes.com/1899/05/01/archives/spains-economic-condition-rad.html,,,,7,The New York Times,[],"{'main': ""Spain's Economic Condition Rad."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Spain's Economic Condition Rad."", 'name': None, 'seo': None, 'sub': None}",[],1899-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/137169e0-ec34-5dc2-930f-d6a14d592fde,0,nyt://article/137169e0-ec34-5dc2-930f-d6a14d592fde,
,https://www.nytimes.com/1899/05/01/archives/the-song-the-soldiers-sing.html,,,,6,The New York Times,[],"{'main': 'The Song the Soldiers Sing.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Song the Soldiers Sing.', 'name': None, 'seo': None, 'sub': None}",[],1899-05-01 05:00:00+00:00,article,,Archives,"{'original': 'From The Pittsburg (Penn.) Commercial Gazette', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1c158f12-e423-527f-93f4-a463e3918041,0,nyt://article/1c158f12-e423-527f-93f4-a463e3918041,
,https://www.nytimes.com/1899/05/01/archives/mr-altgeld-may-die-soon.html,,,,1,The New York Times,[],"{'main': 'MR. ALTGELD MAY DIE SOON.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MR. ALTGELD MAY DIE SOON.', 'name': None, 'seo': None, 'sub': None}",[],1899-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1e4a5fb3-14ba-5379-b9a0-45d58240612e,0,nyt://article/1e4a5fb3-14ba-5379-b9a0-45d58240612e,
,https://www.nytimes.com/1899/05/01/archives/gold-watch-given-to-warden-sage.html,,,,1,The New York Times,[],"{'main': 'Gold Watch Given to Warden Sage.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Gold Watch Given to Warden Sage.', 'name': None, 'seo': None, 'sub': None}",[],1899-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1fa0dae1-ccf4-5014-9c0b-2463df0c6610,0,nyt://article/1fa0dae1-ccf4-5014-9c0b-2463df0c6610,
,https://www.nytimes.com/1899/05/01/archives/concessions-to-russians-in-persia.html,,,,7,The New York Times,[],"{'main': 'Concessions to Russians in Persia.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Concessions to Russians in Persia.', 'name': None, 'seo': None, 'sub': None}",[],1899-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/222c4c51-ec50-5daf-8c76-24dec40eacf5,0,nyt://article/222c4c51-ec50-5daf-8c76-24dec40eacf5,
