abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
"An important report was presented, signed by the Lieutenant-Governor and all the Commissioners of the Canal Fund, setting forth the fact that the surplus fund for the payment of the interest on the Canal debt is entirely exhausted, and that to pay the interest and the deficiency of the debt $1,039,000 will be needed. This amount, they intimate, must be provided for by the Legislature,  ",https://www.nytimes.com/1859/04/01/archives/newyork-legislature-senate.html,,,,1.0,The New York Times,[],"{'main': 'NEW-YORK LEGISLATURE.; SENATE', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NEW-YORK LEGISLATURE.; SENATE', 'name': None, 'seo': None, 'sub': None}",[],1859-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00a6ce38-0b0a-5eae-941a-8936c3f291fa,0,nyt://article/00a6ce38-0b0a-5eae-941a-8936c3f291fa,
,https://www.nytimes.com/1859/04/01/archives/insurance.html,,,,7.0,The New York Times,[],"{'main': 'INSURANCE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'INSURANCE.', 'name': None, 'seo': None, 'sub': None}",[],1859-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0bbf14ac-574a-5e5c-a007-75530d7f9d83,0,nyt://article/0bbf14ac-574a-5e5c-a007-75530d7f9d83,
"Mr. DAWSON, the President of the Northwest Transportation Company was in England, recently, and offered to convey the ma is for Fraser's River and China across British American territory, instead of having them sent, as at present, by Panama or by the Mediterranean.  ",https://www.nytimes.com/1859/04/01/archives/canadian-affairs-the-northwestthe-british-government-and-the.html,,,,1.0,The New York Times,[],"{'main': 'CANADIAN AFFAIRS.; The Northwest--The British Government and the overland Mail--Sir Edward Bulwer Lytton said to be coming to Govern Canada--The Red River Country and Customs Duties--The Canadian Tariff and Reciprocity.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'CANADIAN AFFAIRS.; The Northwest--The British Government and the overland Mail--Sir Edward Bulwer Lytton said to be coming to Govern Canada--The Red River Country and Customs Duties--The Canadian Tariff and Reciprocity.', 'name': None, 'seo': None, 'sub': None}",[],1859-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0ddd24d6-53da-5fdf-a267-ec555cc027af,0,nyt://article/0ddd24d6-53da-5fdf-a267-ec555cc027af,
,https://www.nytimes.com/1859/04/01/archives/movements-of-ocean-steamers.html,,,,8.0,The New York Times,[],"{'main': 'Movements of Ocean Steamers.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Movements of Ocean Steamers.', 'name': None, 'seo': None, 'sub': None}",[],1859-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1248966c-365e-5504-b0db-305c1a4e025c,0,nyt://article/1248966c-365e-5504-b0db-305c1a4e025c,
,https://www.nytimes.com/1859/04/01/archives/financial.html,,,,7.0,The New York Times,[],"{'main': 'FINANCIAL', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FINANCIAL', 'name': None, 'seo': None, 'sub': None}",[],1859-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/12b59e1a-f5fc-5f1f-8c3d-3718971df357,0,nyt://article/12b59e1a-f5fc-5f1f-8c3d-3718971df357,
"We, lend no faith to the charges brought against the Administration of favoring the reopening of the Slave-trade. They are partisan in their motive and evince the usual unscrupulousness of partisanship in distorting and exaggerating facts so as to give them plausibility. There has clearly been laxity and remissness in enforcing the law against slave-dealers, in cases which have recently attracted the public attention.  ",https://www.nytimes.com/1859/04/01/archives/the-slavetrade-again.html,,,,4.0,The New York Times,[],"{'main': 'The Slave-trade Again.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Slave-trade Again.', 'name': None, 'seo': None, 'sub': None}",[],1859-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/136232c6-5f54-5695-8f66-c5bf95c6a81a,0,nyt://article/136232c6-5f54-5695-8f66-c5bf95c6a81a,
"THE MISSIONARY BRIG MORNING STAR A FAILURE,-There are sorry accounts from the Sandwich Islands concerning the brig Morning Star, the missionary packet lately built by the contributions of the Sunday School children in the Atlantic States. The Honoluiu Commercial Advertiser says she had put Into that port for repairs.  ",https://www.nytimes.com/1859/04/01/archives/article-6-no-title.html,,,,4.0,The New York Times,[],"{'main': 'Article 6 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 6 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1859-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1481711b-587a-553d-95d1-ead4e97ff128,0,nyt://article/1481711b-587a-553d-95d1-ead4e97ff128,
"DEAR SIR: Without hesitation, I reply at once to yours of the 15th inst., received yesterday, by deciaring that I do "" intend to support Mr. LETCHER for the office of Governor;"" and, upon the hypothesis that he would adhere to the State and National platform of Democratic principles, I have never intended otherwise.  ",https://www.nytimes.com/1859/04/01/archives/governor-wise-and-the-election-in-virginialetter-from-governor-wise.html,,,,1.0,The New York Times,[],"{'main': 'Governor Wise and the Election in Virginia--Letter from Governor Wise.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Governor Wise and the Election in Virginia--Letter from Governor Wise.', 'name': None, 'seo': None, 'sub': None}",[],1859-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1d690d02-ef68-5ad5-826a-bba210816b1c,0,nyt://article/1d690d02-ef68-5ad5-826a-bba210816b1c,
"To the Editor of the New-York Times: I chain the privilege of saying to your readers that the statement in your paper yesterday in referance to Mrs. HATCH and myself is in every essential particular false. The facts are these: I attended her lecture Sunday last, and quietly took my seat in the audience without having any conversation with any one, and though Mrs. H. was in the ante-room fifteen  ",https://www.nytimes.com/1859/04/01/archives/mr-and-mrs-hatchcard-from-dr-hatch.html,,,,8.0,The New York Times,[],"{'main': 'Mr. and Mrs. Hatch--Card from Dr. Hatch.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Mr. and Mrs. Hatch--Card from Dr. Hatch.', 'name': None, 'seo': None, 'sub': None}",[],1859-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1e7b4a48-fd07-596a-88d2-c999ca9de29a,0,nyt://article/1e7b4a48-fd07-596a-88d2-c999ca9de29a,
"ANOTHER LETTER FROM COMMODORE STEWART BORDENTOWN, (N. J.,) Monday, March 27, 1859. To my most ancient and venerable friends, lessors. Gales  Seaton, Editors of the National Intelligencer, Washington: GENTLEMEN: I observe in your paper of the 23d instant some strictures in relation to President JEFFERSON's gunboats and their objects,  ",https://www.nytimes.com/1859/04/01/archives/mr-jeffersons-gunboats.html,,,,1.0,The New York Times,[],"{'main': ""Mr. Jefferson's Gunboats."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Mr. Jefferson's Gunboats."", 'name': None, 'seo': None, 'sub': None}",[],1859-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1fd6ac22-c86f-5ab3-ba6a-2cef98b10880,0,nyt://article/1fd6ac22-c86f-5ab3-ba6a-2cef98b10880,
