abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
Furey vs. Craig,https://www.nytimes.com/1877/11/01/archives/brooklyn.html,Furey vs. Craig,,8,The New York Times,[],"{'main': 'BROOKLYN.', 'kicker': None, 'content_kicker': None, 'print_headline': 'BROOKLYN.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}]",1877-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01db98e3-2d42-5b7c-82a2-bbbe9985a05e,0,nyt://article/01db98e3-2d42-5b7c-82a2-bbbe9985a05e
,https://www.nytimes.com/1877/11/01/archives/a-six-hundredfoot-leap.html,,,5,The New York Times,[],"{'main': 'A SIX HUNDRED-FOOT LEAP.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A SIX HUNDRED-FOOT LEAP.', 'name': None, 'seo': None, 'sub': None}",[],1877-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/023115bf-d8a2-5374-8635-d38bb8a02b5c,0,nyt://article/023115bf-d8a2-5374-8635-d38bb8a02b5c
"Apportionment, Board of; Provisional Estimates for 1878",https://www.nytimes.com/1877/11/01/archives/editorial-article-7-no-title.html,"Apportionment, Board of; Provisional Estimates for 1878",,4,The New York Times,[],"{'main': 'Editorial Article 7 -- No Title', 'kicker': None, 'content_kicker': None, 'print_headline': 'Editorial Article 7 -- No Title', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}]",1877-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05f88438-b657-5363-866c-a9d130d17598,0,nyt://article/05f88438-b657-5363-866c-a9d130d17598
Election Urged,https://www.nytimes.com/1877/11/01/archives/a-german-demonstration-condemning-tammany-hall-a-representative.html,Election Urged,,5,The New York Times,[],"{'main': 'A GERMAN DEMONSTRATION; CONDEMNING TAMMANY HALL. A REPRESENTATIVE MEETING AT GERMANIA ASSEMBLY ROOMS RESOLUTIONS URGING REFORM IN LOCAL AFFAIRS ADDRESSES BY SIGISMUND KAUFMANN, CORONER ELLINGER, AVD OTHERS. VICE-PRESIDENTS. SECRETARIES. THE RESOLUTIONS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'A GERMAN DEMONSTRATION; CONDEMNING TAMMANY HALL. A REPRESENTATIVE MEETING AT GERMANIA ASSEMBLY ROOMS RESOLUTIONS URGING REFORM IN LOCAL AFFAIRS ADDRESSES BY SIGISMUND KAUFMANN, CORONER ELLINGER, AVD OTHERS. VICE-PRESIDENTS. SECRETARIES. THE RESOLUTIONS.', 'name': None, 'seo': None, 'sub': None}",[],1877-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0883fbd6-0662-55ee-94db-b40f8e62c6fd,0,nyt://article/0883fbd6-0662-55ee-94db-b40f8e62c6fd
,https://www.nytimes.com/1877/11/01/archives/the-fire-department-political-axe.html,,,8,The New York Times,[],"{'main': 'THE FIRE DEPARTMENT POLITICAL AXE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE FIRE DEPARTMENT POLITICAL AXE.', 'name': None, 'seo': None, 'sub': None}",[],1877-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a5384d2-f1cd-5701-8d9a-5ebe5bf3a0e2,0,nyt://article/0a5384d2-f1cd-5701-8d9a-5ebe5bf3a0e2
"There were 61 failures reported in this City during the month of October, the largest numbor of any mouth this year, but the liabilities, which are in round numbers $3,600,000, are not so great as in some other months. The number of failures has increased about 30 per cent. over the record for the month of September, while the aggregate liabilities is smaller by $100,000.  ",https://www.nytimes.com/1877/11/01/archives/business-troubles-list-of-failures-in-this-city-during-the-month-of.html,,,8,The New York Times,[],"{'main': 'BUSINESS TROUBLES.; LIST OF FAILURES IN THIS CITY DURING THE MONTH OF OCTOBER.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BUSINESS TROUBLES.; LIST OF FAILURES IN THIS CITY DURING THE MONTH OF OCTOBER.', 'name': None, 'seo': None, 'sub': None}",[],1877-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0e2164ab-6d6e-5203-8793-d6605d5c3d1f,0,nyt://article/0e2164ab-6d6e-5203-8793-d6605d5c3d1f
,https://www.nytimes.com/1877/11/01/archives/court-calendars-this-day.html,,,3,The New York Times,[],"{'main': 'COURT CALENDARS THIS DAY.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'COURT CALENDARS THIS DAY.', 'name': None, 'seo': None, 'sub': None}",[],1877-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1091c318-da76-535d-b9cc-2c0e2f3c4049,0,nyt://article/1091c318-da76-535d-b9cc-2c0e2f3c4049
Delay in Action on Treaties; H. Fish on,https://www.nytimes.com/1877/11/01/archives/delayed-reports-of-treaties-senator-summers-action-in-congress-a.html,Delay in Action on Treaties; H. Fish on,,5,The New York Times,[],"{'main': ""DELAYED REPORTS OF TREATIES.; SENATOR SUMMER'S ACTION IN CONGRESS A LETTER FROM HON. HAMILTON FISH."", 'kicker': None, 'content_kicker': None, 'print_headline': ""DELAYED REPORTS OF TREATIES.; SENATOR SUMMER'S ACTION IN CONGRESS A LETTER FROM HON. HAMILTON FISH."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Sumner, Charles', 'rank': 1, 'major': 'N'}]",1877-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/11d6ff32-e141-5560-8506-12592bcd0ebb,0,nyt://article/11d6ff32-e141-5560-8506-12592bcd0ebb
,https://www.nytimes.com/1877/11/01/archives/passengers-sailed.html,,,8,The New York Times,[],"{'main': 'PASSENGERS SAILED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'PASSENGERS SAILED.', 'name': None, 'seo': None, 'sub': None}",[],1877-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1359e2eb-9cb5-540e-ad4f-05b02d25a58b,0,nyt://article/1359e2eb-9cb5-540e-ad4f-05b02d25a58b
,https://www.nytimes.com/1877/11/01/archives/mr-thomas-concerts.html,,,5,The New York Times,[],"{'main': ""MR. THOMAS' CONCERTS"", 'kicker': '1', 'content_kicker': None, 'print_headline': ""MR. THOMAS' CONCERTS"", 'name': None, 'seo': None, 'sub': None}",[],1877-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/193bee80-c58e-51de-bb6d-4a0366e2eaff,0,nyt://article/193bee80-c58e-51de-bb6d-4a0366e2eaff
