abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
"Kassenger's Mill, Penn.; Chas. Long of $10, 00 by Burglars",https://www.nytimes.com/1868/03/01/archives/a-miller-assaulted-and-robbed-of-10000-by-disguised-ruffians.html,"Kassenger's Mill, Penn.; Chas. Long of $10, 00 by Burglars",,,5,The New York Times,[],"{'main': 'A Miller Assaulted and Robbed of $10,000 by Disguised Ruffians.', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Miller Assaulted and Robbed of $10,000 by Disguised Ruffians.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 1, 'major': 'N'}]",1868-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0dd0ccdc-e848-5c1b-b5e4-42b9d58b10ee,0,nyt://article/0dd0ccdc-e848-5c1b-b5e4-42b9d58b10ee,
"At 3 o' clock to-day our German fellow-citizens come together, in the large hall of the Cooper Institute, called there by a number of their most influential fellow-countrymen, to give expression to their determination to support the Excise Law, and thus confuse the prevailing idea that the German element among us is in favor of open houses and ??ad libiturn consumption of lager on Sundays.  ",https://www.nytimes.com/1868/03/01/archives/the-germans-espouse-the-excise-law.html,,,,4,The New York Times,[],"{'main': 'The Germans Espouse the Excise Law.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Germans Espouse the Excise Law.', 'name': None, 'seo': None, 'sub': None}",[],1868-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/157c2d64-f86b-53c5-9010-435ece7673bd,0,nyt://article/157c2d64-f86b-53c5-9010-435ece7673bd,
The German Press and the Parties it Represents,https://www.nytimes.com/1868/03/01/archives/current-literature.html,The German Press and the Parties it Represents,,,2,The New York Times,[],"{'main': 'CURRENT LITERATURE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'CURRENT LITERATURE.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Germany', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'POETRY', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'POETRY', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'FICTION', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'POETRY', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'FOREIGN', 'rank': 10, 'major': 'N'}]",1868-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1a5caebd-6abc-5a91-b89e-e060bd8e6915,0,nyt://article/1a5caebd-6abc-5a91-b89e-e060bd8e6915,
"Florence Letter, Feb. 11",https://www.nytimes.com/1868/03/01/archives/affairs-in-italy-the-political-worldthe-rumored-intended.html,"Florence Letter, Feb. 11",,,3,The New York Times,[],"{'main': 'AFFAIRS IN ITALY.; The Political World--the Rumored Intended Resignation of the King--The Disturbance at Padua--Admiral Farragut--Personal.', 'kicker': None, 'content_kicker': None, 'print_headline': 'AFFAIRS IN ITALY.; The Political World--the Rumored Intended Resignation of the King--The Disturbance at Padua--Admiral Farragut--Personal.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Italy', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'FOREIGN', 'rank': 2, 'major': 'N'}]",1868-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1c436ab6-bcb7-5369-bb04-868ac46616ea,0,nyt://article/1c436ab6-bcb7-5369-bb04-868ac46616ea,
Sixth Annual Commencement,https://www.nytimes.com/1868/03/01/archives/local-intelligence.html,Sixth Annual Commencement,,,8,The New York Times,[],"{'main': 'LOCAL INTELLIGENCE', 'kicker': None, 'content_kicker': None, 'print_headline': 'LOCAL INTELLIGENCE', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 3, 'major': 'N'}]",1868-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1f0cf936-d205-539c-ba46-e04b8d493339,0,nyt://article/1f0cf936-d205-539c-ba46-e04b8d493339,
Presentation of the Articles and Text of. (House),https://www.nytimes.com/1868/03/01/archives/impeachment-debate-in-the-senate-relative-to-the-trial-of-the.html,Presentation of the Articles and Text of. (House),,,1,The New York Times,[],"{'main': 'IMPEACHMENT.; Debate in the Senate Relative to the Trial of the President. Articles of Impeachment Presented in the House. The Vote on their adoption to be Taken To-morrow.', 'kicker': None, 'content_kicker': None, 'print_headline': 'IMPEACHMENT.; Debate in the Senate Relative to the Trial of the President. Articles of Impeachment Presented in the House. The Vote on their adoption to be Taken To-morrow.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Impeachment', 'rank': 1, 'major': 'N'}]",1868-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/241c89ff-0389-5ba2-976a-c22dd45e7848,0,nyt://article/241c89ff-0389-5ba2-976a-c22dd45e7848,
,https://www.nytimes.com/1868/03/01/archives/steamboats.html,,,,7,The New York Times,[],"{'main': 'STEAMBOATS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'STEAMBOATS.', 'name': None, 'seo': None, 'sub': None}",[],1868-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/37296cfa-3e0b-5479-9fb4-9035cb715ff3,0,nyt://article/37296cfa-3e0b-5479-9fb4-9035cb715ff3,
The Republican Convention of Berks County was held this afternoon. Selections were made for Presidential electors and delegates to the National Convention. The delegates to the National Convention were instructed to support Gen. GRANT for President.  ,https://www.nytimes.com/1868/03/01/archives/republican-convention-in-pennsylvania.html,,,,5,The New York Times,[],"{'main': 'Republican Convention in Pennsylvania.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Republican Convention in Pennsylvania.', 'name': None, 'seo': None, 'sub': None}",[],1868-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/39d99580-9568-551e-a819-e9acee20cd14,0,nyt://article/39d99580-9568-551e-a819-e9acee20cd14,
"The new pantomime to be produced at the Olympic Theatre is named ""Humpty Dumpty."" Miles. SANGALI and BETTY RIGE will lead the ballet, and Miss CARRIE MOORE and JOHN ENGLER, champion skaters, are engaged for a ""Carnival on the Ice"" which is to be one of the features.  ",https://www.nytimes.com/1868/03/01/archives/theatrical-miscellaneous-dramatic-noteshome-and-foreign-news.html,,,,4,The New York Times,[],"{'main': 'THEATRICAL.; Miscellaneous Dramatic Notes--Home and Foreign News.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THEATRICAL.; Miscellaneous Dramatic Notes--Home and Foreign News.', 'name': None, 'seo': None, 'sub': None}",[],1868-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3b97082c-552e-5d99-8dfc-1423196560f5,0,nyt://article/3b97082c-552e-5d99-8dfc-1423196560f5,
"The Select Committee of ten, appointed to draft an address to the people, and to submit the form thereof to the Convention, do report the following: IN CONVENTION, ALBANY, Feb. 28, 1868. The delegates of the people in Convention assembled, to revise and amend the Constitution of the State, having ended their labors, present to the people for their adoption, an amended Constitution of fourteen articles, to be considered together.  ",https://www.nytimes.com/1868/03/01/archives/the-new-constitution-address-of-the-convention-to-the-people-of-the.html,,,,1,The New York Times,[],"{'main': 'THE NEW CONSTITUTION.; Address of the Convention to the People of the State.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE NEW CONSTITUTION.; Address of the Convention to the People of the State.', 'name': None, 'seo': None, 'sub': None}",[],1868-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3fe5b3db-754c-5283-b9bd-8225b13a9653,0,nyt://article/3fe5b3db-754c-5283-b9bd-8225b13a9653,
