abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"The mails for Havana by the Blenville, will close today, Wednesday, at 11 o'clock A.M.  The mails for Europe by the Africa will close to-day, Wednesday, at 12 P.M.  The mails for California, Oregon, the Sandwich Islands, New-Granada and the South Pacific, by the Ariel, will close to-day, Wednesday, at 10 o'clock.  ",https://www.nytimes.com/1860/08/01/archives/ocean-mails.html,,"The mails for Havana by the Blenville, will close today, Wednesday, at 11 o'clock A.M.",8,The New York Times,[],"{'main': 'Ocean Mails.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Ocean Mails.', 'name': None, 'seo': None, 'sub': None}",[],1860-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0008ead3-6852-5d5e-a151-e5ce4170442e,54,nyt://article/0008ead3-6852-5d5e-a151-e5ce4170442e
"In spite of the prevalent caloric last evening, a fair audience assembled at Stuyvesant Institute to hear sundry speeches before the Young Men's Republican Union. President ROGERS, promptly at 8 o'clock, introduced A.J. SPOONER, of Brooklyn, who beguiled the audience for half an hour with an off-hand address, giving the Republican view of the approaching Presidential campaign. He was anxious to hear Hon. O.S. FERRY speak, because -- among other citizens of Brooklyn -- he was interested in the ferry question. [Laughter.]",https://www.nytimes.com/1860/08/01/archives/local-politics-young-mens-republican-union-speeches-of-hon-os-ferry.html,,"In spite of the prevalent caloric last evening, a fair audience assembled at Stuyvesant Institute to hear sundry speeches before the Young Men's Republican Union. President ROGERS, promptly at 8 o'clock, introduced A.J. SPOONER, of Brooklyn, who beguiled the audience for half an hour with an off-hand address, giving the Republican view of the approaching Presidential campaign. He was anxious to hear Hon. O.S. FERRY speak, because -- among other citizens of Brooklyn -- he was interested in the ferry question. [Laughter.]",5,The New York Times,[],"{'main': ""LOCAL POLITICS.; YOUNG MEN'S REPUBLICAN UNION. SPEECHES OF HON. O.S. FERRY, OF CONNECTICUT, A.J. SPOONER SONGS BY THE PHILADELPHIA CONTINENTALS."", 'kicker': None, 'content_kicker': None, 'print_headline': ""LOCAL POLITICS.; YOUNG MEN'S REPUBLICAN UNION. SPEECHES OF HON. O.S. FERRY, OF CONNECTICUT, A.J. SPOONER SONGS BY THE PHILADELPHIA CONTINENTALS."", 'name': None, 'seo': None, 'sub': None}",[],1860-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09012761-4706-5a28-bbd7-984f78878972,1158,nyt://article/09012761-4706-5a28-bbd7-984f78878972
"On Monday afternoon as a lady named Mary B. Lewis, was passing through Lexington avenue, her porte-monnaie, continuing $20, was snatched from her hand by Isaac Gesner, a young pickpocket. Officer Hutchinson, of the Eighteenth Precinct, witnessed the transaction, pursued the thief, arrested him and recovered the money. Yesterday morning the prisoner was taken before Justice QUACKENBUSH, at the Jefferson Market Police Court, by whom he was held to answer. A few hours later he was removed for trial to the Court of Special Sessions, where, having been found guilty, he was sentenced to confinement in the Penitentiary for four months. Scarce fourteen hours elapsed between the time of the arrest and conviction, and if such instances of the speedy measuring out of justice were less rare, doubtless a marked decrease in the number of offences would be the result.",https://www.nytimes.com/1860/08/01/archives/police-reports-justice-promptly-administered.html,,"On Monday afternoon as a lady named Mary B. Lewis, was passing through Lexington avenue, her porte-monnaie, continuing $20, was snatched from her hand by Isaac Gesner, a young pickpocket. Officer Hutchinson, of the Eighteenth Precinct, witnessed the transaction, pursued the thief, arrested him and recovered the money. Yesterday morning the prisoner was taken before Justice QUACKENBUSH, at the Jefferson Market Police Court, by whom he was held to answer. A few hours later he was removed for trial to the Court of Special Sessions, where, having been found guilty, he was sentenced to confinement in the Penitentiary for four months. Scarce fourteen hours elapsed between the time of the arrest and conviction, and if such instances of the speedy measuring out of justice were less rare, doubtless a marked decrease in the number of offences would be the result.",8,The New York Times,[],"{'main': 'Police Reports.; JUSTICE PROMPTLY ADMINISTERED.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Police Reports.; JUSTICE PROMPTLY ADMINISTERED.', 'name': None, 'seo': None, 'sub': None}",[],1860-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0da561ee-6e81-51e8-bc01-38016fe6c10e,491,nyt://article/0da561ee-6e81-51e8-bc01-38016fe6c10e
"Hon. JEFFERSON DAVIS wrote the following letter in reply to an invitation to address a Breckinridge ratification meeting at Vicksburgh, Mississippi:  ",https://www.nytimes.com/1860/08/01/archives/letter-from-hon-jefferson-davis.html,,"WASHINGTON, D.C., July 8, 1860.",3,The New York Times,[],"{'main': 'Letter from Hon. Jefferson Davis.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Letter from Hon. Jefferson Davis.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'PRESIDENTIAL ELECTION OF 1860', 'rank': 2, 'major': 'N'}]",1860-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/11e91007-43b9-54a7-9a6d-9b6be360be67,420,nyt://article/11e91007-43b9-54a7-9a6d-9b6be360be67
"HANOVER, Saturday, July 28, 1860. We are completely disappointed in Dartmouth  Commencement. Mr. EDWARD EVERETT has failed to deliver his expected oration before the United Literary Societies, the ""Social Fraternity"" and the ""Brothers in Unity."" In lieu, however, Col. E.G. PARKER, of Boston, delivered an address on ""True Statesmanship and False Demagogueism,"" which evinced extensive learning in illustration and a deep penetration into the political history of America.  ",https://www.nytimes.com/1860/08/01/archives/dartmouth-college-commencement.html,,Correspondence of the New-York Times:,5,The New York Times,[],"{'main': 'Dartmouth College Commencement.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Dartmouth College Commencement.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Dartmouth College', 'rank': 1, 'major': 'N'}]",1860-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/13abf292-f56a-5406-b799-d4db7f40e602,364,nyt://article/13abf292-f56a-5406-b799-d4db7f40e602
"The Emmet Guard, of New-Haven, arrived in the City early yesterday morning, by the steamer Elm City, and were received at the landing by Company A. Sixty-ninth Regiment. Capt. FLOOD, whose guests they will be during their stay in the City. Col. CORCORAN and Lieut. Col. NUGENT, together with a detachment of Company F., Fourth Regiment, under the command of Capt. MAHON, also joined in the reception of the Guards on their landing. As the steamer approached Peck-slip, a salute of nine guns was fired, and a large concourse of people soon collected, who greeted the Guards on their landing with welcome cheers. The Emmet Guard numbers about seventy-five men, and is a fine appearing company. Following are the names of the officers:",https://www.nytimes.com/1860/08/01/archives/reception-of-the-emmet-guard-of-newhaven.html,,"The Emmet Guard, of New-Haven, arrived in the City early yesterday morning, by the steamer Elm City, and were received at the landing by Company A. Sixty-ninth Regiment. Capt. FLOOD, whose guests they will be during their stay in the City. Col. CORCORAN and Lieut. Col. NUGENT, together with a detachment of Company F., Fourth Regiment, under the command of Capt. MAHON, also joined in the reception of the Guards on their landing. As the steamer approached Peck-slip, a salute of nine guns was fired, and a large concourse of people soon collected, who greeted the Guards on their landing with welcome cheers. The Emmet Guard numbers about seventy-five men, and is a fine appearing company. Following are the names of the officers:",8,The New York Times,[],"{'main': 'Reception of the Emmet Guard, of NewHaven.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Reception of the Emmet Guard, of NewHaven.', 'name': None, 'seo': None, 'sub': None}",[],1860-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1b25456b-79e8-59a3-b5f4-67be3d9b98f2,290,nyt://article/1b25456b-79e8-59a3-b5f4-67be3d9b98f2
"ST. LOUIS, Tuesday, July 31.",https://www.nytimes.com/1860/08/01/archives/fire-in-st-louis.html,,"ST. LOUIS, Tuesday, July 31.",1,The New York Times,[],"{'main': 'Fire in St. Louis.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Fire in St. Louis.', 'name': None, 'seo': None, 'sub': None}",[],1860-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1e1288f4-bafb-555e-b197-ae3296ef4c4d,27,nyt://article/1e1288f4-bafb-555e-b197-ae3296ef4c4d
"FORT PIERRE, UPPER MISSOURI, Saturday, June 2, 1860.",https://www.nytimes.com/1860/08/01/archives/from-the-upper-missouri-expedition-to-forts-renton-and-dalles.html,,"FORT PIERRE, UPPER MISSOURI, Saturday, June 2, 1860.",2,The New York Times,[],"{'main': 'FROM THE UPPER MISSOURI.; Expedition to Forts Renton and Dalles Progress of the Detachment Officer in Command.', 'kicker': None, 'content_kicker': None, 'print_headline': 'FROM THE UPPER MISSOURI.; Expedition to Forts Renton and Dalles Progress of the Detachment Officer in Command.', 'name': None, 'seo': None, 'sub': None}",[],1860-08-01T05:00:00+0000,article,None,Archives,"{'original': 'Correspondence of the New-York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/25a2c121-8444-5f27-bcef-3d603ba3dbec,1255,nyt://article/25a2c121-8444-5f27-bcef-3d603ba3dbec
We have the following additional news by the Pony Express:  ,https://www.nytimes.com/1860/08/01/archives/further-by-the-pony-express-advices-from-california-oregon.html,,"ST. JOSEPH, Tuesday, July 31.",1,The New York Times,[],"{'main': 'FURTHER BY THE PONY EXPRESS.; Advices from California, Oregon, Washington Territory, and British Columbia. Later from Japan.', 'kicker': None, 'content_kicker': None, 'print_headline': 'FURTHER BY THE PONY EXPRESS.; Advices from California, Oregon, Washington Territory, and British Columbia. Later from Japan.', 'name': None, 'seo': None, 'sub': None}",[],1860-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/268d78d5-cdb6-58ba-9683-2a4881f16c9e,955,nyt://article/268d78d5-cdb6-58ba-9683-2a4881f16c9e
"UNION HALL, SARATOGA, Saturday, July 28, 1860.",https://www.nytimes.com/1860/08/01/archives/a-week-at-saratoga-the-place-and-the-changes-visitors-a.html,,"UNION HALL, SARATOGA, Saturday, July 28, 1860.",2,The New York Times,[],"{'main': 'A WEEK AT SARATOGA.; The Place and the Changes Visitors A Presidential Candidate and his Wife Hotels, Amusements, &c., &c.', 'kicker': None, 'content_kicker': None, 'print_headline': 'A WEEK AT SARATOGA.; The Place and the Changes Visitors A Presidential Candidate and his Wife Hotels, Amusements, &c., &c.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Travel and Vacations', 'rank': 1, 'major': 'N'}]",1860-08-01T05:00:00+0000,article,None,Archives,"{'original': 'Correspondence of the New-York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/2b7544cc-2f4d-558b-b3fa-0a8521cf3602,1405,nyt://article/2b7544cc-2f4d-558b-b3fa-0a8521cf3602
