abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
BANKS. LOANS. SPECIE.,https://www.nytimes.com/1860/05/01/archives/city-bank-statements-weekly-averages-of-the-newyork-city-banks.html,,BANKS. LOANS. SPECIE.,2,The New York Times,[],"{'main': 'CITY BANK STATEMENTS.; WEEKLY AVERAGES OF THE NEW-YORK CITY BANKS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'CITY BANK STATEMENTS.; WEEKLY AVERAGES OF THE NEW-YORK CITY BANKS.', 'name': None, 'seo': None, 'sub': None}",[],1860-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/07ed864f-111b-504b-8cf6-6a3e77d837b2,762,nyt://article/07ed864f-111b-504b-8cf6-6a3e77d837b2
Special Dispatch to the New-York Times.,https://www.nytimes.com/1860/05/01/archives/the-view-at-the-capital.html,,Special Dispatch to the New-York Times.,1,The New York Times,[],"{'main': 'THE VIEW AT THE CAPITAL.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE VIEW AT THE CAPITAL.', 'name': None, 'seo': None, 'sub': None}",[],1860-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0826127a-0369-5441-af80-92c3922a7722,47,nyt://article/0826127a-0369-5441-af80-92c3922a7722
NIBLO'S GARDEN -- ROYAL AMPHITHEATRE EQUESTRIAN TROUPE.,https://www.nytimes.com/1860/05/01/archives/amusements-this-evening.html,,NIBLO'S GARDEN -- ROYAL AMPHITHEATRE EQUESTRIAN TROUPE.,4,The New York Times,[],"{'main': 'Amusements this Evening.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Amusements this Evening.', 'name': None, 'seo': None, 'sub': None}",[],1860-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b24a97e-69e8-585b-a30d-96f70faa9441,110,nyt://article/0b24a97e-69e8-585b-a30d-96f70faa9441
"NEW-ORLEANS, Sunday, April 29.",https://www.nytimes.com/1860/05/01/archives/fires-in-neworleans.html,,"NEW-ORLEANS, Sunday, April 29.",4,The New York Times,[],"{'main': 'Fires in New-Orleans.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Fires in New-Orleans.', 'name': None, 'seo': None, 'sub': None}",[],1860-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0d01b03c-a2db-547e-8835-0a4ffd1c7db6,33,nyt://article/0d01b03c-a2db-547e-8835-0a4ffd1c7db6
"Sebastian Eustache, keeper of the theatrical and drinking saloon, Nos. 515 and 517 Fourth-street, gave bail in $300 before Justice BRENNAN yesterday to answer a complaint for giving a dramatic entertainment on Sunday. Warrants were issued for the arrest of Edward Hannam and Otto Hoym, proprietors of the New-York Stadt Theatre, and James Connor and _____ Sich, of the Volks Garten, No. 45 Bowery, on a similar charge. Frederick Hellberg and John Reed were likewise required to find bail in $300 to answer a charge of gambling in a game called Tivoli, at the Volks Garten. The following-named parties were arrested for selling liquor: John Dudliss, No. 108 Avenue D; Henry John, No. 58 Avenue B; John McGann, No. 180 Rivington-street; Michael McCoy, No. 77 Cannon-street; Thomas Kerrigan, No. 169 First-avenue; Louis Taegg, No. 93 Delancey-street; Mich. McCoy, No. 289 Rivington-street; John Fuller, No. 129 Bowery; Henry Schwartz. No. 57 Pike-street; John Gostar, corner of Broome and Cannon streets; Thomas Gleason, No. 284 Seventh-avenue; Thomas Mulligan, No. 384 Seventh-avenue; Laurence Byrne, corner of Sixth-avenue and Thirtieth-street; August Newman, corner of Twenty-ninth-street and Eleventh-avenue, and James Wallace, No. 238 First-avenue. Most of the accused were made to furnish a surety in $100 for their appearance to answer, although in some cases the bail was fixed at $300.",https://www.nytimes.com/1860/05/01/archives/police-reports-disregarding-the-sunday-law.html,,"Sebastian Eustache, keeper of the theatrical and drinking saloon, Nos. 515 and 517 Fourth-street, gave bail in $300 before Justice BRENNAN yesterday to answer a complaint for giving a dramatic entertainment on Sunday. Warrants were issued for the arrest of Edward Hannam and Otto Hoym, proprietors of the New-York Stadt Theatre, and James Connor and _____ Sich, of the Volks Garten, No. 45 Bowery, on a similar charge. Frederick Hellberg and John Reed were likewise required to find bail in $300 to answer a charge of gambling in a game called Tivoli, at the Volks Garten. The following-named parties were arrested for selling liquor: John Dudliss, No. 108 Avenue D; Henry John, No. 58 Avenue B; John McGann, No. 180 Rivington-street; Michael McCoy, No. 77 Cannon-street; Thomas Kerrigan, No. 169 First-avenue; Louis Taegg, No. 93 Delancey-street; Mich. McCoy, No. 289 Rivington-street; John Fuller, No. 129 Bowery; Henry Schwartz. No. 57 Pike-street; John Gostar, corner of Broome and Cannon streets; Thomas Gleason, No. 284 Seventh-avenue; Thomas Mulligan, No. 384 Seventh-avenue; Laurence Byrne, corner of Sixth-avenue and Thirtieth-street; August Newman, corner of Twenty-ninth-street and Eleventh-avenue, and James Wallace, No. 238 First-avenue. Most of the accused were made to furnish a surety in $100 for their appearance to answer, although in some cases the bail was fixed at $300.",8,The New York Times,[],"{'main': 'Police Reports.; DISREGARDING THE SUNDAY LAW.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Police Reports.; DISREGARDING THE SUNDAY LAW.', 'name': None, 'seo': None, 'sub': None}",[],1860-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/12831df8-eaf4-55a4-8b27-29d13b872795,729,nyt://article/12831df8-eaf4-55a4-8b27-29d13b872795
"Gov. MEDARY, of Kansas, was called before the Covode Committee, this morning, to know what evidence he had with regard to the passage of the English bill.  ",https://www.nytimes.com/1860/05/01/archives/from-washington-mr-wade-justifies-his-indorsement-of-the-helper.html,,Special Dispatch to the New-York Times.,1,The New York Times,[],"{'main': 'FROM WASHINGTON.; Mr. Wade Justifies his Indorsement of the Helper Book. A PLATFORM WITH TWO SIDES.', 'kicker': None, 'content_kicker': None, 'print_headline': 'FROM WASHINGTON.; Mr. Wade Justifies his Indorsement of the Helper Book. A PLATFORM WITH TWO SIDES.', 'name': None, 'seo': None, 'sub': None}",[],1860-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/16cf1cdd-81cc-54b4-8fe8-ac49a3cc379f,1015,nyt://article/16cf1cdd-81cc-54b4-8fe8-ac49a3cc379f
"Messrs. BOWEN and BERGEN met at Headquarters yesterday afternoon. A resolution was passed, reestablishing the roundsmen abolished by the old Board. Two roundsmen are to be appointed from the patrol force for each Precinct, and the sergeants are hereafter to be appointed from such roundsmen.",https://www.nytimes.com/1860/05/01/archives/police-commmissioners-roundsmen-appointed-reports-of-the-sanitary.html,,"Messrs. BOWEN and BERGEN met at Headquarters yesterday afternoon. A resolution was passed, reestablishing the roundsmen abolished by the old Board. Two roundsmen are to be appointed from the patrol force for each Precinct, and the sergeants are hereafter to be appointed from such roundsmen.",8,The New York Times,[],"{'main': 'POLICE COMMMISSIONERS.; ROUNDSMEN APPOINTED REPORTS OF THE SANITARY POLICE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'POLICE COMMMISSIONERS.; ROUNDSMEN APPOINTED REPORTS OF THE SANITARY POLICE.', 'name': None, 'seo': None, 'sub': None}",[],1860-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1e721f52-1fa8-5417-8a1d-ca3bbe518ca7,105,nyt://article/1e721f52-1fa8-5417-8a1d-ca3bbe518ca7
"AFFAIRS AT QUARANTINE -- The Legislature, at its last session, was forgetful enough to adjourn, without making any appropriation for Quarantine purposes, and the consequence is, that no settled plan has been adopted to prevent the introduction of pestilence among us from foreign ports, during the near approaching season. The Commissioners of Emigration now have no jurisdiction over the matter at all, and the Board which was, is without money. Should there be no way discovered by which the necessary funds to sustain the floating Hospitals can be raised, there is but one resource, and that a disagreeable one to the Staten Islanders. The sheds still stand within the inclosure at Tompkinsville, and they are the only place in which the sick can be cared for. Even to use these sheds, money is required for medical attendance and nursing, and of this, as is understood, there is none to be had. It is rumored Congress will be applied to, to pass a law, making Sandy Hook a permanent quarantine, and the Staten Islanders, still fearful of their old neighbor, are about requesting their representative in Congress to push this matter and get it through, if possible, before the end of the present session.",https://www.nytimes.com/1860/05/01/archives/staten-island.html,,"AFFAIRS AT QUARANTINE -- The Legislature, at its last session, was forgetful enough to adjourn, without making any appropriation for Quarantine purposes, and the consequence is, that no settled plan has been adopted to prevent the introduction of pestilence among us from foreign ports, during the near approaching season. The Commissioners of Emigration now have no jurisdiction over the matter at all, and the Board which was, is without money. Should there be no way discovered by which the necessary funds to sustain the floating Hospitals can be raised, there is but one resource, and that a disagreeable one to the Staten Islanders. The sheds still stand within the inclosure at Tompkinsville, and they are the only place in which the sick can be cared for. Even to use these sheds, money is required for medical attendance and nursing, and of this, as is understood, there is none to be had. It is rumored Congress will be applied to, to pass a law, making Sandy Hook a permanent quarantine, and the Staten Islanders, still fearful of their old neighbor, are about requesting their representative in Congress to push this matter and get it through, if possible, before the end of the present session.",8,The New York Times,[],"{'main': 'Staten Island.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Staten Island.', 'name': None, 'seo': None, 'sub': None}",[],1860-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/21ca38f0-d7f5-55fc-bf6a-7c296973b759,203,nyt://article/21ca38f0-d7f5-55fc-bf6a-7c296973b759
"The delay of the Common Council in awarding the Central Paris Commissioners sufficient funds to carry on the work has retarded the progress of the Park to a great extent. The appropriation of a quarter of a million of dollars was only allowed last week, and the money has not yet been paid over. There are at present but 700 men engaged, but as soon as the needful is forthcoming the force will be more than doubted, so that full 1,500 men will be employed within a few weeks.",https://www.nytimes.com/1860/05/01/archives/central-park-matters-plan-of-work-for-the-year-summer-features-of.html,,"The delay of the Common Council in awarding the Central Paris Commissioners sufficient funds to carry on the work has retarded the progress of the Park to a great extent. The appropriation of a quarter of a million of dollars was only allowed last week, and the money has not yet been paid over. There are at present but 700 men engaged, but as soon as the needful is forthcoming the force will be more than doubted, so that full 1,500 men will be employed within a few weeks.",5,The New York Times,[],"{'main': 'Central Park Matters.; PLAN OF WORK FOR THE YEAR SUMMER FEATURES OF THE PARK ALTERATIONS AND IMPROVEMENTS THE RIDES, DRIVES AND BRIDLE ROADS, &C., &C.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Central Park Matters.; PLAN OF WORK FOR THE YEAR SUMMER FEATURES OF THE PARK ALTERATIONS AND IMPROVEMENTS THE RIDES, DRIVES AND BRIDLE ROADS, &C., &C.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'CENTRAL PARK (NYC)', 'rank': 1, 'major': 'N'}]",1860-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/288a7c52-4baa-5395-b781-ecd27f15c64f,1274,nyt://article/288a7c52-4baa-5395-b781-ecd27f15c64f
Special Dispatch to the New-York Times.,https://www.nytimes.com/1860/05/01/archives/charleston-convention-adoption-of-the-minority-report-secession-of.html,,Special Dispatch to the New-York Times.,1,The New York Times,[],"{'main': 'CHARLESTON CONVENTION.; Adoption of the Minority Report. Secession of the Southern Delegations. Davis and Everett Proposed by the Bolters.', 'kicker': None, 'content_kicker': None, 'print_headline': 'CHARLESTON CONVENTION.; Adoption of the Minority Report. Secession of the Southern Delegations. Davis and Everett Proposed by the Bolters.', 'name': None, 'seo': None, 'sub': None}",[],1860-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2a4bce2c-6ef6-5b70-81d6-0688dfa48da9,298,nyt://article/2a4bce2c-6ef6-5b70-81d6-0688dfa48da9
