abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
The following is a list of Americans arrived in Paris from the 22d of January.,https://www.nytimes.com/1860/03/01/archives/personal.html,,The following is a list of Americans arrived in Paris from the 22d of January.,11,The New York Times,[],"{'main': 'PERSONAL.', 'kicker': None, 'content_kicker': None, 'print_headline': 'PERSONAL.', 'name': None, 'seo': None, 'sub': None}",[],1860-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a7b557f-5ea8-5a69-b652-ad795d77360f,1411,nyt://article/0a7b557f-5ea8-5a69-b652-ad795d77360f,
"North -- Albany, Buffalo and Canadas...........3 P.M.",https://www.nytimes.com/1860/03/01/archives/city-postoffice-departure-of-domestic-mails.html,,"North -- Albany, Buffalo and Canadas...........3 P.M.",8,The New York Times,[],"{'main': 'CITY POST-OFFICE.; Departure of Domestic Mails.', 'kicker': None, 'content_kicker': None, 'print_headline': 'CITY POST-OFFICE.; Departure of Domestic Mails.', 'name': None, 'seo': None, 'sub': None}",[],1860-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0bcd1b19-d7f5-50da-aec0-3cbe573c2767,207,nyt://article/0bcd1b19-d7f5-50da-aec0-3cbe573c2767,
"A telegram from Charleston has announced the reresult of a meeting of citizens called on Thursday evening last, to consider the expediency of appointing delegates to the Democratic National Convention. The Mercury gives a report of the proceedings. The preamble to the resolutions adopted by the meeting, defines the views of the citizens of Charleston, as follows:  ",https://www.nytimes.com/1860/03/01/archives/south-carolina-on-the-national-convention.html,,"A telegram from Charleston has announced the reresult of a meeting of citizens called on Thursday evening last, to consider the expediency of appointing delegates to the Democratic National Convention. The Mercury gives a report of the proceedings. The preamble to the resolutions adopted by the meeting, defines the views of the citizens of Charleston, as follows:",2,The New York Times,[],"{'main': 'SOUTH CAROLINA ON THE NATIONAL CONVENTION.', 'kicker': None, 'content_kicker': None, 'print_headline': 'SOUTH CAROLINA ON THE NATIONAL CONVENTION.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'South Carolina', 'rank': 1, 'major': 'N'}]",1860-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/16c4f33b-9f7b-50fb-8b6a-1fc14817608f,444,nyt://article/16c4f33b-9f7b-50fb-8b6a-1fc14817608f,
"E.M. Badger vs. S.W. Benedict.--This case, which was tried a week since before Judge DALY, of the Common Pleas, and was then briefly noticed in the TIMES, involves a point of considerable interest to those engaged in the book-publishing business.  ",https://www.nytimes.com/1860/03/01/archives/interesting-to-authors-responsibility-of-printers-for-safekeeping.html,,"E.M. Badger vs. S.W. Benedict.--This case, which was tried a week since before Judge DALY, of the Common Pleas, and was then briefly noticed in the TIMES, involves a point of considerable interest to those engaged in the book-publishing business.",2,The New York Times,[],"{'main': 'Interesting to Authors.; RESPONSIBILITY OF PRINTERS FOR SAFE-KEEPING OF STEREOTYPE PLATES.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Interesting to Authors.; RESPONSIBILITY OF PRINTERS FOR SAFE-KEEPING OF STEREOTYPE PLATES.', 'name': None, 'seo': None, 'sub': None}",[],1860-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/19802527-2a32-5f12-a919-17f4394f0ba4,707,nyt://article/19802527-2a32-5f12-a919-17f4394f0ba4,
"The Cartmen of this City have proposed to form themselves into a society to be called the United Cartmen's Protective Association. Its objects are to protect against hostile influences, and to elevate as a class, the Cartmen of the City of New-York.  ",https://www.nytimes.com/1860/03/01/archives/cartmens-protective-association-speech-of-his-honor-mayor-wood.html,,"The Cartmen of this City have proposed to form themselves into a society to be called the United Cartmen's Protective Association. Its objects are to protect against hostile influences, and to elevate as a class, the Cartmen of the City of New-York. A meeting of those friendly to the objects of the Association was held last evening in Convention Hall, Wooster-street, at which some two hundred persons were present. Mr. ABRAHAM E. DAYTON, the President, called the meeting to order. He said they, no doubt, had seen it stated in the newspapers that Hon. FERNANDO WOOD had consented to address them that evening. They had organized simply to promote the interests of the Cartmen, and they invited all that class of persons to join them in carrying out the objects of their Association. An Ode was then sung to the tune of the ""Star Spangled Banner.""",8,The New York Times,[],"{'main': ""Cartmen's Protective Association.; SPEECH OF HIS HONOR MAYOR WOOD."", 'kicker': None, 'content_kicker': None, 'print_headline': ""Cartmen's Protective Association.; SPEECH OF HIS HONOR MAYOR WOOD."", 'name': None, 'seo': None, 'sub': None}",[],1860-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/19b4955a-5c8c-5540-8cef-3652b051ccdd,1237,nyt://article/19b4955a-5c8c-5540-8cef-3652b051ccdd,
"LEONARD, J. -- Sachs vs. Sacks. -- Plaintiff must pay $2 per week pending the suit; $25 to pay counsel to defend this action.",https://www.nytimes.com/1860/03/01/archives/decisions-supreme-courtchambers.html,,"LEONARD, J. -- Sachs vs. Sacks. -- Plaintiff must pay $2 per week pending the suit; $25 to pay counsel to defend this action.",3,The New York Times,[],"{'main': 'Decisions.; SUPREME COURT--CHAMBERS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Decisions.; SUPREME COURT--CHAMBERS.', 'name': None, 'seo': None, 'sub': None}",[],1860-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1a6cb1e5-7ebd-5e76-97d9-2a993d991a05,149,nyt://article/1a6cb1e5-7ebd-5e76-97d9-2a993d991a05,
The casting of the Westminster bell was a fortnight cooling.  The screw propeller has been employed as a fixed water wheel power in some of our rapid rivers.  ,https://www.nytimes.com/1860/03/01/archives/scientific-notes.html,,The casting of the Westminster bell was a fortnight cooling.,11,The New York Times,[],"{'main': 'SCIENTIFIC NOTES.', 'kicker': None, 'content_kicker': None, 'print_headline': 'SCIENTIFIC NOTES.', 'name': None, 'seo': None, 'sub': None}",[],1860-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1dfc27ce-a345-5336-ae4a-45daa1d5a7dc,1567,nyt://article/1dfc27ce-a345-5336-ae4a-45daa1d5a7dc,
"The return to this port of the United States sloop-of-war Brooklyn, after an unusually curt absence, has been already announced. The fact is understood to be the result of a correspondence between Secretary TOUCEY, District-Attorney WINANT, of Richmond County, and Col. RAY TOMPKINS, who acted as foreman of the Coroner's Jury which, at the time of the alleged murder of RITTER, a seaman on board the vessel, was impanneled to hold an inquisition in the circumstances.",https://www.nytimes.com/1860/03/01/archives/the-homicide-on-the-brooklyn-action-of-the-united-states.html,,"The return to this port of the United States sloop-of-war Brooklyn, after an unusually curt absence, has been already announced. The fact is understood to be the result of a correspondence between Secretary TOUCEY, District-Attorney WINANT, of Richmond County, and Col. RAY TOMPKINS, who acted as foreman of the Coroner's Jury which, at the time of the alleged murder of RITTER, a seaman on board the vessel, was impanneled to hold an inquisition in the circumstances.",8,The New York Times,[],"{'main': 'THE HOMICIDE ON THE BROOKLYN.; Action of the United States Authorities--The Vessel Ordered Home, and an Investigation Commenced.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE HOMICIDE ON THE BROOKLYN.; Action of the United States Authorities--The Vessel Ordered Home, and an Investigation Commenced.', 'name': None, 'seo': None, 'sub': None}",[],1860-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2882f090-a656-5356-a650-5242f7e5ddbe,1672,nyt://article/2882f090-a656-5356-a650-5242f7e5ddbe,
"On the 31st January, a Contract of Transit from the Atlantic to the Pacific, over the territory of Nicaragua, was signed at Granada, between Capt. GEO. F. CAUTY, acting as agent for the British Navigation and Transit Company, and Senors FERNANDO GUZMAN and FULGENCIO VEGA, Commissioners appointed by the Government of Nicaragua. The contract is drawn for a period of forty years, with the privilege of renewal for fifty-nine years more, at the option of the Nicaraguan Government.",https://www.nytimes.com/1860/03/01/archives/the-nicaragua-transit-the-cauty-convention-with-the-governmen-of.html,,"On the 31st January, a Contract of Transit from the Atlantic to the Pacific, over the territory of Nicaragua, was signed at Granada, between Capt. GEO. F. CAUTY, acting as agent for the British Navigation and Transit Company, and Senors FERNANDO GUZMAN and FULGENCIO VEGA, Commissioners appointed by the Government of Nicaragua. The contract is drawn for a period of forty years, with the privilege of renewal for fifty-nine years more, at the option of the Nicaraguan Government.",11,The New York Times,[],"{'main': 'THE NICARAGUA TRANSIT.; The Cauty Convention with the Governmen of Nicaragua--Grant of Rights and Privileges.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE NICARAGUA TRANSIT.; The Cauty Convention with the Governmen of Nicaragua--Grant of Rights and Privileges.', 'name': None, 'seo': None, 'sub': None}",[],1860-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2cde9ba5-5976-5c0d-ba87-a79fed6aa3eb,1097,nyt://article/2cde9ba5-5976-5c0d-ba87-a79fed6aa3eb,
"The seventh annual meeting of the Children's Aid Society was held yesterday P.M., in the Directors' room of the Metropolitan Bank. In the absence of the President, J.E. WILLIAMS, Esq., was called to the chair. The annual reports of the Secretary and Treasurer were presented, abstracts of which will be found below. A communication was received from ...  ",https://www.nytimes.com/1860/03/01/archives/childrens-aid-society-the-seventh-annual-meetingreport-of-the.html,,"The seventh annual meeting of the Children's Aid Society was held yesterday P.M., in the Directors' room of the Metropolitan Bank. In the absence of the President, J.E. WILLIAMS, Esq., was called to the chair. The annual reports of the Secretary and Treasurer were presented, abstracts of which will be found below. A communication was received from ARCHIBALD RUSSELL, one of the Trustees, declining a reelection, on account of a press of other duties. The meeting then went into an election of Trustees for the ensuing year, with the following result: John L. Mason. James R. Spalding, Robert J. Livingston, WM. L. King, Charles L. Brace.",8,The New York Times,[],"{'main': ""CHILDREN'S AID SOCIETY.; The Seventh Annual Meeting--Report of the Secretary--Election of Officers, &c., &c."", 'kicker': None, 'content_kicker': None, 'print_headline': ""CHILDREN'S AID SOCIETY.; The Seventh Annual Meeting--Report of the Secretary--Election of Officers, &c., &c."", 'name': None, 'seo': None, 'sub': None}",[],1860-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2d7a50f5-4bcc-5a95-ab66-70ec56a48443,1929,nyt://article/2d7a50f5-4bcc-5a95-ab66-70ec56a48443,
