abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
"The defeat of the Teller resolution in the House was inevitable, since that body still exhibits a sense of responsibility to the opinion of the Nation. Danger and disgrace are averted, but not all the evil consequences.  ",https://www.nytimes.com/1898/02/01/archives/the-duty-of-the-hour.html,,,,6,The New York Times,[],"{'main': 'THE DUTY OF THE HOUR.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE DUTY OF THE HOUR.', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00fc4b59-c57e-5f5d-b3d8-6f50fb24676a,0,nyt://article/00fc4b59-c57e-5f5d-b3d8-6f50fb24676a,
New York County Medical Society's Committee's Argument Before Estimate Board Criticised; Defense Heard,https://www.nytimes.com/1898/02/01/archives/policeman-rescues-a-child-mr-and-mrs-hirschfield-in-their-flight.html,New York County Medical Society's Committee's Argument Before Estimate Board Criticised; Defense Heard,,,1,The New York Times,[],"{'main': 'POLICEMAN RESCUES A CHILD.; Mr. and Mrs. Hirschfield in Their Flight from a Burning Tenement Leave Their Baby in Bed.', 'kicker': None, 'content_kicker': None, 'print_headline': 'POLICEMAN RESCUES A CHILD.; Mr. and Mrs. Hirschfield in Their Flight from a Burning Tenement Leave Their Baby in Bed.', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01e01b4e-1f46-5822-a073-27ef0b0ef237,0,nyt://article/01e01b4e-1f46-5822-a073-27ef0b0ef237,
Last Meeting Under Old Charter,https://www.nytimes.com/1898/02/01/archives/city-budgets-cut-down-board-of-estimate-allows-the-police.html,Last Meeting Under Old Charter,,,12,The New York Times,[],"{'main': 'CITY BUDGETS CUT DOWN; Board of Estimate Allows the Police Department $10,924,447 Out of $13,622,467 Asked For. ELEVEN APPROPRIATIONS MADE Total Reduction of $3,042,296.51 from the $20,380,390.36 Applied For -- New East River Bridge Commission Wants $4,140,000.', 'kicker': None, 'content_kicker': None, 'print_headline': 'CITY BUDGETS CUT DOWN; Board of Estimate Allows the Police Department $10,924,447 Out of $13,622,467 Asked For. ELEVEN APPROPRIATIONS MADE Total Reduction of $3,042,296.51 from the $20,380,390.36 Applied For -- New East River Bridge Commission Wants $4,140,000.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'EDUCATION BOARD', 'rank': 3, 'major': 'N'}]",1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/021c2d71-61eb-5a6a-9e2a-a9e18fe5710c,0,nyt://article/021c2d71-61eb-5a6a-9e2a-a9e18fe5710c,
,https://www.nytimes.com/1898/02/01/archives/adirondack-colony-for-consumptives.html,,,,4,The New York Times,[],"{'main': 'Adirondack Colony for Consumptives.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Adirondack Colony for Consumptives.', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0294c385-4461-5081-b53b-a36e5cfd7e96,0,nyt://article/0294c385-4461-5081-b53b-a36e5cfd7e96,
,https://www.nytimes.com/1898/02/01/archives/haverhill-boodler-sentenced.html,,,,3,The New York Times,[],"{'main': 'Haverhill ""Boodler"" Sentenced.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Haverhill ""Boodler"" Sentenced.', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0618e87e-7f97-5f2a-96a0-d2c8313ecf4e,0,nyt://article/0618e87e-7f97-5f2a-96a0-d2c8313ecf4e,
,https://www.nytimes.com/1898/02/01/archives/dinner-at-secretary-gages.html,,,,3,The New York Times,[],"{'main': ""Dinner at Secretary Gage's."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Dinner at Secretary Gage's."", 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08cbf666-c59f-5c2a-b49a-3677dee2c2c1,0,nyt://article/08cbf666-c59f-5c2a-b49a-3677dee2c2c1,
,https://www.nytimes.com/1898/02/01/archives/news-of-the-railroads-the-agreement-of-the-coalcarrying-roads-of.html,,,,5,The New York Times,[],"{'main': 'NEWS OF THE RAILROADS.; The Agreement of the Coal-Carrying Roads of Ohio to Go into Effect To-day.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NEWS OF THE RAILROADS.; The Agreement of the Coal-Carrying Roads of Ohio to Go into Effect To-day.', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0afa93c4-232a-5492-91bd-8981b28de22a,0,nyt://article/0afa93c4-232a-5492-91bd-8981b28de22a,
Auburn Convicts Revolt Against Keeper Murray,https://www.nytimes.com/1898/02/01/archives/mutiny-in-auburn-prison-convicts-in-the-cane-shop-attack-keeper.html,Auburn Convicts Revolt Against Keeper Murray,,,1,The New York Times,[],"{'main': 'MUTINY IN AUBURN PRISON.; Convicts in the Cane Shop Attack Keeper Murray and Are Put Down with Difficulty.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MUTINY IN AUBURN PRISON.; Convicts in the Cane Shop Attack Keeper Murray and Are Put Down with Difficulty.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'PRISONS', 'rank': 1, 'major': 'N'}]",1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b0b563a-b034-50a6-b897-ece2a34a26f2,0,nyt://article/0b0b563a-b034-50a6-b897-ece2a34a26f2,
,https://www.nytimes.com/1898/02/01/archives/mrs-saums-gown-afire-new-york-man-saves-his-wifes-life-near.html,,,,1,The New York Times,[],"{'main': ""MRS. SAUM'S GOWN AFIRE.; New York Man Saves His Wife's Life Near Fishkill Landing."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""MRS. SAUM'S GOWN AFIRE.; New York Man Saves His Wife's Life Near Fishkill Landing."", 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0bf16e9d-3291-55e6-b971-b05b27ef392c,0,nyt://article/0bf16e9d-3291-55e6-b971-b05b27ef392c,
,https://www.nytimes.com/1898/02/01/archives/count-bismarcks-duel-result-of-herr-maubachs-disrespectful-allusion.html,,,,7,The New York Times,[],"{'main': ""COUNT BISMARCK'S DUEL.; Result of Herr Maubach's Disrespectful Allusion to the Countess."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""COUNT BISMARCK'S DUEL.; Result of Herr Maubach's Disrespectful Allusion to the Countess."", 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0c5defc3-4505-5843-b477-fcdd94e04a3b,0,nyt://article/0c5defc3-4505-5843-b477-fcdd94e04a3b,
,https://www.nytimes.com/1898/02/01/archives/mr-pettigrew-to-speak-mr-hale-objects-to-hawaiian-discussion-in-the.html,,,,3,The New York Times,[],"{'main': 'MR. PETTIGREW TO SPEAK.; Mr. Hale Objects to Hawaiian Discussion in the Open Senate. ', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MR. PETTIGREW TO SPEAK.; Mr. Hale Objects to Hawaiian Discussion in the Open Senate. ', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0cac906e-fb03-5857-bad4-339bca8c9a78,0,nyt://article/0cac906e-fb03-5857-bad4-339bca8c9a78,
,https://www.nytimes.com/1898/02/01/archives/article-5-no-title.html,,,,2,The New York Times,[],"{'main': 'Article 5 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 5 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/108afe41-06f0-535a-8750-0143b88c9996,0,nyt://article/108afe41-06f0-535a-8750-0143b88c9996,
,https://www.nytimes.com/1898/02/01/archives/british-engineers-at-work-about-25-per-cent-of-the-strikers.html,,,,7,The New York Times,[],"{'main': 'BRITISH ENGINEERS AT WORK.; About 25 Per Cent. of the Strikers Employed and Others to Follow.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BRITISH ENGINEERS AT WORK.; About 25 Per Cent. of the Strikers Employed and Others to Follow.', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1162b2a7-8a2f-5ce1-bd86-03ec595cf307,0,nyt://article/1162b2a7-8a2f-5ce1-bd86-03ec595cf307,
,https://www.nytimes.com/1898/02/01/archives/to-stop-the-sale-of-spurious-oils.html,,,,4,The New York Times,[],"{'main': 'To Stop the Sale of Spurious Oils.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'To Stop the Sale of Spurious Oils.', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/12040dd1-d1d8-5427-b1c9-e018291078f2,0,nyt://article/12040dd1-d1d8-5427-b1c9-e018291078f2,
"ST. PAUL, Jan. 31. -- L.S. Miller left on this afternoon. Northern Pacific train for Seattle, and will at once enter upon the duties of General Manager of the Seattle and International Railroad, recently acquired by the Northern Pacific Railroad Company, and formerly known as the Seattle, Lake Shore and Eastern.  ",https://www.nytimes.com/1898/02/01/archives/ls-miller-for-general-manager.html,,,,5,The New York Times,[],"{'main': 'L.S. Miller for General Manager', 'kicker': '1', 'content_kicker': None, 'print_headline': 'L.S. Miller for General Manager', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/13659396-6e06-5fd5-b391-53e1548fb982,0,nyt://article/13659396-6e06-5fd5-b391-53e1548fb982,
Cable Connections with United States and Canada Opened,https://www.nytimes.com/1898/02/01/archives/new-cable-to-jamaica-line-by-way-of-turks-island-and-bermuda-opened.html,Cable Connections with United States and Canada Opened,,,7,The New York Times,[],"{'main': ""NEW CABLE TO JAMAICA.; Line by Way of Turk's Island and Bermuda Opened for Business."", 'kicker': None, 'content_kicker': None, 'print_headline': ""NEW CABLE TO JAMAICA.; Line by Way of Turk's Island and Bermuda Opened for Business."", 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1864b17d-8512-5ef6-9d39-9df8019fb459,0,nyt://article/1864b17d-8512-5ef6-9d39-9df8019fb459,
,https://www.nytimes.com/1898/02/01/archives/to-deaden-the-noise-of-trains.html,,,,12,The New York Times,[],"{'main': 'To Deaden the Noise of Trains.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'To Deaden the Noise of Trains.', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/189fb62b-2cb4-5b99-9725-6e7fbcbea5cb,0,nyt://article/189fb62b-2cb4-5b99-9725-6e7fbcbea5cb,
Bill Enlarging Powers Reported to Senate; Bill as Substitute for Public Health Department,https://www.nytimes.com/1898/02/01/archives/the-marine-hospital-service-senator-vests-committee-opposes-a.html,Bill Enlarging Powers Reported to Senate; Bill as Substitute for Public Health Department,,,3,The New York Times,[],"{'main': ""THE MARINE HOSPITAL SERVICE.; Senator Vest's Committee Opposes a Department of Public Health."", 'kicker': None, 'content_kicker': None, 'print_headline': ""THE MARINE HOSPITAL SERVICE.; Senator Vest's Committee Opposes a Department of Public Health."", 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1c4efcf8-184b-510c-9584-c0e9d58a3eda,0,nyt://article/1c4efcf8-184b-510c-9584-c0e9d58a3eda,
Death,https://www.nytimes.com/1898/02/01/archives/allen-fairbank-dead-the-victim-of-a-famous-robbery-in-illinois.html,Death,,,1,The New York Times,[],"{'main': 'ALLEN FAIRBANK DEAD.; The Victim of a Famous Robbery in Illinois Leaves an Estate of $400,000.', 'kicker': None, 'content_kicker': None, 'print_headline': 'ALLEN FAIRBANK DEAD.; The Victim of a Famous Robbery in Illinois Leaves an Estate of $400,000.', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1c7f3713-0dfe-5e1e-b991-a0cbbdca2cdf,0,nyt://article/1c7f3713-0dfe-5e1e-b991-a0cbbdca2cdf,
Death,https://www.nytimes.com/1898/02/01/archives/death-list-of-a-day.html,Death,,,7,The New York Times,[],"{'main': 'DEATH LIST OF A DAY.', 'kicker': None, 'content_kicker': None, 'print_headline': 'DEATH LIST OF A DAY.', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1cc1d986-467b-5c80-8b4b-7671c67f082d,0,nyt://article/1cc1d986-467b-5c80-8b4b-7671c67f082d,
Freight Money Paid Foreign Carries; Senator Frye Corrected,https://www.nytimes.com/1898/02/01/archives/senator-fryes-figures.html,Freight Money Paid Foreign Carries; Senator Frye Corrected,,,6,The New York Times,[],"{'main': ""SENATOR FRYE'S FIGURES."", 'kicker': None, 'content_kicker': None, 'print_headline': ""SENATOR FRYE'S FIGURES."", 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': 'JOHN CODMAN', 'person': [{'firstname': 'John', 'middlename': None, 'lastname': 'CODMAN', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/20d741c1-127d-596b-a960-fa6643c3dad1,0,nyt://article/20d741c1-127d-596b-a960-fa6643c3dad1,
Silver Law (Bland-Allison) of 1878; Baldwin-Baker Suit to Test Constitutionality,https://www.nytimes.com/1898/02/01/archives/the-blandallison-act-friendly-suit-by-silver-men-to-test-its.html,Silver Law (Bland-Allison) of 1878; Baldwin-Baker Suit to Test Constitutionality,,,1,The New York Times,[],"{'main': 'THE BLAND-ALLISON ACT.; Friendly Suit by Silver Men to Test Its Constitutionality.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE BLAND-ALLISON ACT.; Friendly Suit by Silver Men to Test Its Constitutionality.', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2275b43e-f9b2-58cb-8d7c-a2ecd6fc1cb2,0,nyt://article/2275b43e-f9b2-58cb-8d7c-a2ecd6fc1cb2,
,https://www.nytimes.com/1898/02/01/archives/port-arthur-open-to-trade-great-britain-blamed-for-withdrawing-her.html,,,,7,The New York Times,[],"{'main': 'PORT ARTHUR OPEN TO TRADE.; Great Britain Blamed for Withdrawing Her Demand for the Opening of Ta-Lien-Wan.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'PORT ARTHUR OPEN TO TRADE.; Great Britain Blamed for Withdrawing Her Demand for the Opening of Ta-Lien-Wan.', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/25cd0fff-594a-51ec-8e94-4711ebd12538,0,nyt://article/25cd0fff-594a-51ec-8e94-4711ebd12538,
,https://www.nytimes.com/1898/02/01/archives/front-page-1-no-title.html,,,,1,The New York Times,[],"{'main': 'Front Page 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/289d1c9d-a763-53ca-8ddd-8fab92d32730,0,nyt://article/289d1c9d-a763-53ca-8ddd-8fab92d32730,
,https://www.nytimes.com/1898/02/01/archives/the-canal-investigation.html,,,,4,The New York Times,[],"{'main': 'The Canal Investigation.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Canal Investigation.', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/29ae60a6-8f48-5884-8860-3c0a06960b31,0,nyt://article/29ae60a6-8f48-5884-8860-3c0a06960b31,
English Ports Opened on Equal Terms with Russia and Germany; Demands Not Withdrawn,https://www.nytimes.com/1898/02/01/archives/england-and-the-east.html,English Ports Opened on Equal Terms with Russia and Germany; Demands Not Withdrawn,,,6,The New York Times,[],"{'main': 'ENGLAND AND THE EAST.', 'kicker': None, 'content_kicker': None, 'print_headline': 'ENGLAND AND THE EAST.', 'name': None, 'seo': None, 'sub': None}",[],1898-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2a89420c-e32f-518c-b27b-fa5bf4300e0d,0,nyt://article/2a89420c-e32f-518c-b27b-fa5bf4300e0d,
