abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
The quartet of elephants in the Central Park Menagorie had an exciting time of it yesterday. The new building erected for their especial use and which is said to be one of the best elephant cages in the world was so nearly completed last week that Manager Conklin decided ...,https://www.nytimes.com/1889/04/01/archives/moving-big-elephants-the-new-cage-in-central-park-tested-yesterday.html,,,,2,The New York Times,[],"{'main': 'MOVING BIG ELEPHANTS.; THE NEW CAGE IN CENTRAL PARK TESTED YESTERDAY.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MOVING BIG ELEPHANTS.; THE NEW CAGE IN CENTRAL PARK TESTED YESTERDAY.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}]",1889-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03fc3902-d5ad-5bde-a46e-a27bbf34c5ff,0,nyt://article/03fc3902-d5ad-5bde-a46e-a27bbf34c5ff,
"Congresses, Forty-eighth. Forty-ninth, Fiftieth; Majorities and Tariff Legislation",https://www.nytimes.com/1889/04/01/archives/a-pretentious-minority-democratic-high-and-low-tariff-management.html,"Congresses, Forty-eighth. Forty-ninth, Fiftieth; Majorities and Tariff Legislation",,,1,The New York Times,[],"{'main': ""A PRETENTIOUS MINORITY; DEMOCRATIC HIGH AND LOW TARIFF MANAGEMENT. RANDALL'S RULE A HISTORY OF LOSSES --THE GAINS WITH CARLISLE AND REVENUE REFORM."", 'kicker': None, 'content_kicker': None, 'print_headline': ""A PRETENTIOUS MINORITY; DEMOCRATIC HIGH AND LOW TARIFF MANAGEMENT. RANDALL'S RULE A HISTORY OF LOSSES --THE GAINS WITH CARLISLE AND REVENUE REFORM."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Democratic Party', 'rank': 1, 'major': 'N'}]",1889-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/040e1854-c1df-5603-95d7-781dd934c02a,0,nyt://article/040e1854-c1df-5603-95d7-781dd934c02a,
"CINCINNATI, March 31.--Resident members and Trustees of the Whisky Trust held an important, though secret, meeting at the Grand Hotel here to-day to perfect plans for the coming election of officers at Peoria.  ",https://www.nytimes.com/1889/04/01/archives/the-whisky-trust-in-danger.html,,,,1,The New York Times,[],"{'main': 'THE WHISKY TRUST IN DANGER.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE WHISKY TRUST IN DANGER.', 'name': None, 'seo': None, 'sub': None}",[],1889-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05860593-f782-5a5d-b87a-6c65998969d5,0,nyt://article/05860593-f782-5a5d-b87a-6c65998969d5,
"Among the many signs of business activity one of the most significant is the large number of new banks and trust companies now starting. Four new ones this week have been supplied by the Marvin Safe Company with safes or vaults. This company has also just delivered a 30-ton vault for the Chatham National Bank, corner Broadway and John-street, who will soon occupy their new offices.--Tribune.  ",https://www.nytimes.com/1889/04/01/archives/more-new-banks-organized.html,,,,5,The New York Times,[],"{'main': 'MORE NEW BANKS ORGANIZED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MORE NEW BANKS ORGANIZED.', 'name': None, 'seo': None, 'sub': None}",[],1889-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a051255-ff9f-5f57-bea8-0cfadd9e2586,0,nyt://article/0a051255-ff9f-5f57-bea8-0cfadd9e2586,
"ST. LOUIS, March 31.--Asa Kellogg, General Agent of the Southern Pacific Railroad at Cincinnati, committed suicide at the Southern Hotel, this morning.  ",https://www.nytimes.com/1889/04/01/archives/railroad-agents-suicide.html,,,,1,The New York Times,[],"{'main': ""RAILROAD AGENT'S SUICIDE."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""RAILROAD AGENT'S SUICIDE."", 'name': None, 'seo': None, 'sub': None}",[],1889-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0aeb9afc-cd82-5e47-8c14-8e6031f56cbc,0,nyt://article/0aeb9afc-cd82-5e47-8c14-8e6031f56cbc,
"WASHINGTON, March 31.--The loss of the Trenton and the Vandalia will, it is expected, be followed by a long and circumstantial report from Rear-Admiral Kimberly, which will undoubtedly make clear all the details of the storm and wreck, about which there is just now ...  ",https://www.nytimes.com/1889/04/01/archives/admiral-kimberlys-charge.html,,,,1,The New York Times,[],"{'main': ""ADMIRAL KIMBERLY'S CHARGE."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""ADMIRAL KIMBERLY'S CHARGE."", 'name': None, 'seo': None, 'sub': None}",[],1889-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0bcb11a4-05de-5e1e-8a86-4093fcbb1d15,0,nyt://article/0bcb11a4-05de-5e1e-8a86-4093fcbb1d15,
"West, J. R., and Son; James Sheldon Arrested",https://www.nytimes.com/1889/04/01/archives/an-escaped-murderer-captured.html,"West, J. R., and Son; James Sheldon Arrested",,,1,The New York Times,[],"{'main': 'AN ESCAPED MURDERER CAPTURED.', 'kicker': None, 'content_kicker': None, 'print_headline': 'AN ESCAPED MURDERER CAPTURED.', 'name': None, 'seo': None, 'sub': None}",[],1889-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0c5dcb6f-eb41-55f8-87b5-88fb7b7b34ba,0,nyt://article/0c5dcb6f-eb41-55f8-87b5-88fb7b7b34ba,
Binding Twine Trust; Farmers' Organization to Oppose,https://www.nytimes.com/1889/04/01/archives/just-what-they-voted-for-kansas-farmers-angry-because-the-price-of.html,Binding Twine Trust; Farmers' Organization to Oppose,,,2,The New York Times,[],"{'main': 'JUST WHAT THEY VOTED FOR.; KANSAS FARMERS ANGRY BECAUSE THE PRICE OF TWINE IS HIGH. ATTENTION, FARMERS!', 'kicker': None, 'content_kicker': None, 'print_headline': 'JUST WHAT THEY VOTED FOR.; KANSAS FARMERS ANGRY BECAUSE THE PRICE OF TWINE IS HIGH. ATTENTION, FARMERS!', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Kansas', 'rank': 1, 'major': 'N'}]",1889-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0e4e1ed5-9fed-59e9-9921-1462d169d228,0,nyt://article/0e4e1ed5-9fed-59e9-9921-1462d169d228,
"For 56 long and weary Winter days the bark St. Andrew had been tossing on the waves of the Atlantic when she hove in sight off Sandy Hook yesterday. She came from London with a cargo of chalk, and her passage had been an unlucky one from the start.  ",https://www.nytimes.com/1889/04/01/archives/a-long-and-rough-passage.html,,,,8,The New York Times,[],"{'main': 'A LONG AND ROUGH PASSAGE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A LONG AND ROUGH PASSAGE.', 'name': None, 'seo': None, 'sub': None}",[],1889-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0fb53385-603f-5664-9b1f-b29d3b7512ca,0,nyt://article/0fb53385-603f-5664-9b1f-b29d3b7512ca,
Denver (Colorado) Canon and Pacific Company; Organization Projected,https://www.nytimes.com/1889/04/01/archives/through-grand-canon.html,Denver (Colorado) Canon and Pacific Company; Organization Projected,,,5,The New York Times,[],"{'main': 'THROUGH GRAND CANON.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THROUGH GRAND CANON.', 'name': None, 'seo': None, 'sub': None}",[],1889-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/10ab02b2-edd3-5188-93b4-48bee3ae424f,0,nyt://article/10ab02b2-edd3-5188-93b4-48bee3ae424f,
"The large hall in the Utah House was crowded last evening by the members and friends of United Council, No. 1,035 American Legion of Honor, which gave one of its popular open sessions.  ",https://www.nytimes.com/1889/04/01/archives/united-council-entertaining.html,,,,5,The New York Times,[],"{'main': 'UNITED COUNCIL ENTERTAINING.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'UNITED COUNCIL ENTERTAINING.', 'name': None, 'seo': None, 'sub': None}",[],1889-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1234c65a-4b7b-5103-b4d2-9888f4626797,0,nyt://article/1234c65a-4b7b-5103-b4d2-9888f4626797,
"Mozocola, A.; Stabbed by A. Brianzo",https://www.nytimes.com/1889/04/01/archives/italian-murder-in-brooklyn.html,"Mozocola, A.; Stabbed by A. Brianzo",,,5,The New York Times,[],"{'main': 'ITALIAN MURDER IN BROOKLYN.', 'kicker': None, 'content_kicker': None, 'print_headline': 'ITALIAN MURDER IN BROOKLYN.', 'name': None, 'seo': None, 'sub': None}",[],1889-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/12615ef4-8e75-58bf-b002-6177418afe3c,0,nyt://article/12615ef4-8e75-58bf-b002-6177418afe3c,
"TRENTON, March 31.--There was some talk early last week of the sine die adjournment of the Legislature at the close of this week.  ",https://www.nytimes.com/1889/04/01/archives/the-newjersey-legislature.html,,,,1,The New York Times,[],"{'main': 'THE NEW-JERSEY LEGISLATURE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE NEW-JERSEY LEGISLATURE.', 'name': None, 'seo': None, 'sub': None}",[],1889-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1294aee1-ad53-5598-8d2b-0409746171d4,0,nyt://article/1294aee1-ad53-5598-8d2b-0409746171d4,
Negroes Abused in New-Richmond Schools,https://www.nytimes.com/1889/04/01/archives/the-race-war-in-ohio-great-excitement-over-the-school-question.html,Negroes Abused in New-Richmond Schools,,,1,The New York Times,[],"{'main': 'THE RACE WAR IN OHIO.; GREAT EXCITEMENT OVER THE SCHOOL QUESTION.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE RACE WAR IN OHIO.; GREAT EXCITEMENT OVER THE SCHOOL QUESTION.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Ohio', 'rank': 1, 'major': 'N'}]",1889-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/15835be9-573b-5684-88be-e881883808fb,0,nyt://article/15835be9-573b-5684-88be-e881883808fb,
"Elections of Justices of the Peace, Especially in Graves-end",https://www.nytimes.com/1889/04/01/archives/opposition-to-john-y-mkane.html,"Elections of Justices of the Peace, Especially in Graves-end",,,8,The New York Times,[],"{'main': ""OPPOSITION TO JOHN Y. M'KANE."", 'kicker': None, 'content_kicker': None, 'print_headline': ""OPPOSITION TO JOHN Y. M'KANE."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'KINGS COUNTY', 'rank': 1, 'major': 'N'}]",1889-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1a3101a0-f550-5e20-8b6c-971dcd125a53,0,nyt://article/1a3101a0-f550-5e20-8b6c-971dcd125a53,
Organized,https://www.nytimes.com/1889/04/01/archives/the-industrial-system-an-organization-opposed-to-it-formed-in-the.html,Organized,,,5,The New York Times,[],"{'main': 'THE INDUSTRIAL SYSTEM.; AN ORGANIZATION OPPOSED TO IT FORMED IN THE CITY.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE INDUSTRIAL SYSTEM.; AN ORGANIZATION OPPOSED TO IT FORMED IN THE CITY.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}]",1889-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1af3a22e-c0b6-5efa-b3b0-bfb8d3d96f9f,0,nyt://article/1af3a22e-c0b6-5efa-b3b0-bfb8d3d96f9f,
"JAMESTOWN, N.Y., March 31.--On the NewYork, Pennsylvania and Erie Railway to-day, three miles west of Jamestown, two freight trains came in collision.  ",https://www.nytimes.com/1889/04/01/archives/two-freight-trains-crashing.html,,,,2,The New York Times,[],"{'main': 'TWO FREIGHT TRAINS CRASHING.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TWO FREIGHT TRAINS CRASHING.', 'name': None, 'seo': None, 'sub': None}",[],1889-04-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1b58f208-5365-56a7-8462-c22b2790c655,0,nyt://article/1b58f208-5365-56a7-8462-c22b2790c655,
