abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
,https://www.nytimes.com/1891/01/01/archives/joseph-f-young-not-insane.html,,,8,The New York Times,[],"{'main': 'JOSEPH F. YOUNG NOT INSANE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'JOSEPH F. YOUNG NOT INSANE.', 'name': None, 'seo': None, 'sub': None}",[],1891-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/006f8af5-74f3-5970-8c3d-4855888bfee3,0,nyt://article/006f8af5-74f3-5970-8c3d-4855888bfee3
Central Vermont; Rutland Road Re-leased,https://www.nytimes.com/1891/01/01/archives/perpetual-lease-of-the-rutland.html,Central Vermont; Rutland Road Re-leased,,5,The New York Times,[],"{'main': 'PERPETUAL LEASE OF THE RUTLAND.', 'kicker': None, 'content_kicker': None, 'print_headline': 'PERPETUAL LEASE OF THE RUTLAND.', 'name': None, 'seo': None, 'sub': None}",[],1891-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01426299-2b2b-5672-a748-21c75718aaea,0,nyt://article/01426299-2b2b-5672-a748-21c75718aaea
Estimate and Apportionment Board; Budget for 1891,https://www.nytimes.com/1891/01/01/archives/editorial-article-1-no-title.html,Estimate and Apportionment Board; Budget for 1891,,4,The New York Times,[],"{'main': 'Editorial Article 1 -- No Title', 'kicker': None, 'content_kicker': None, 'print_headline': 'Editorial Article 1 -- No Title', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}]",1891-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05056dd4-c0ee-5f2e-b8b6-d570fa199f64,0,nyt://article/05056dd4-c0ee-5f2e-b8b6-d570fa199f64
,https://www.nytimes.com/1891/01/01/archives/article-2-no-title.html,,,3,The New York Times,[],"{'main': 'Article 2 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 2 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1891-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09ea866f-8d0f-5278-833e-eb4c4a2ef90c,0,nyt://article/09ea866f-8d0f-5278-833e-eb4c4a2ef90c
Pennsylvania Railroad Lays Tracks,https://www.nytimes.com/1891/01/01/archives/laying-tracks-in-elizabeth.html,Pennsylvania Railroad Lays Tracks,,4,The New York Times,[],"{'main': 'LAYING TRACKS IN ELIZABETH.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LAYING TRACKS IN ELIZABETH.', 'name': None, 'seo': None, 'sub': None}",[],1891-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0c6c4fa3-4572-5384-bdbe-cbd0611803b6,0,nyt://article/0c6c4fa3-4572-5384-bdbe-cbd0611803b6
Rochester Shoemakers,https://www.nytimes.com/1891/01/01/archives/the-rochester-strike-action-which-may-lead-to-the-shoemakers.html,Rochester Shoemakers,,1,The New York Times,[],"{'main': 'THE ROCHESTER STRIKE.; ACTION WHICH MAY LEAD TO THE SHOEMAKERS RESUMING WORK.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE ROCHESTER STRIKE.; ACTION WHICH MAY LEAD TO THE SHOEMAKERS RESUMING WORK.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Strikes', 'rank': 1, 'major': 'N'}]",1891-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0fca2343-7fd9-57a1-9b28-c9fa7f988bc3,0,nyt://article/0fca2343-7fd9-57a1-9b28-c9fa7f988bc3
"""Beau Brumme???l"" by R. Mansfield",https://www.nytimes.com/1891/01/01/archives/richard-mansfield.html,"""Beau Brumme???l"" by R. Mansfield",,5,The New York Times,[],"{'main': 'RICHARD MANSFIELD', 'kicker': None, 'content_kicker': None, 'print_headline': 'RICHARD MANSFIELD', 'name': None, 'seo': None, 'sub': None}",[],1891-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/113e781e-953f-5f9e-9709-733c53c4629c,0,nyt://article/113e781e-953f-5f9e-9709-733c53c4629c
New Year's Hop,https://www.nytimes.com/1891/01/01/archives/the-naval-academy-hop.html,New Year's Hop,,1,The New York Times,[],"{'main': 'THE NAVAL ACADEMY HOP.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE NAVAL ACADEMY HOP.', 'name': None, 'seo': None, 'sub': None}",[],1891-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/11ca9946-7375-5697-bddb-1995922a1aea,0,nyt://article/11ca9946-7375-5697-bddb-1995922a1aea
"McGowan, Martha; Thrown from Window at 161 West Sixty-second Street; Husband and Son Arrested",https://www.nytimes.com/1891/01/01/archives/foreign-money-invested-here-ca-pillsburys-story-to-a-committee-of.html,"McGowan, Martha; Thrown from Window at 161 West Sixty-second Street; Husband and Son Arrested",,3,The New York Times,[],"{'main': ""FOREIGN MONEY INVESTED HERE.; C.A. PILLSBURY'S STORY TO A COMMITTEE OF THE SALE OF HIS MILLS."", 'kicker': None, 'content_kicker': None, 'print_headline': ""FOREIGN MONEY INVESTED HERE.; C.A. PILLSBURY'S STORY TO A COMMITTEE OF THE SALE OF HIS MILLS."", 'name': None, 'seo': None, 'sub': None}",[],1891-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/13cad81d-81af-5b63-97cf-d6d1296ead14,0,nyt://article/13cad81d-81af-5b63-97cf-d6d1296ead14
Marriage,https://www.nytimes.com/1891/01/01/archives/harvards-law-graduates-annual-report-of-the-treasurer-of-the.html,Marriage,,5,The New York Times,[],"{'main': ""HARVARD'S LAW GRADUATES.; ANNUAL REPORT OF THE TREASURER OF THE ASSOCIATION."", 'kicker': None, 'content_kicker': None, 'print_headline': ""HARVARD'S LAW GRADUATES.; ANNUAL REPORT OF THE TREASURER OF THE ASSOCIATION."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Harvard University', 'rank': 1, 'major': 'N'}]",1891-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1471d22f-37f9-53bc-b358-be8795721b1d,0,nyt://article/1471d22f-37f9-53bc-b358-be8795721b1d
,https://www.nytimes.com/1891/01/01/archives/rewarded-with-titles.html,,,1,The New York Times,[],"{'main': 'REWARDED WITH TITLES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'REWARDED WITH TITLES.', 'name': None, 'seo': None, 'sub': None}",[],1891-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/15dc6c67-0a71-5ac2-a35f-6f2d56f88af2,0,nyt://article/15dc6c67-0a71-5ac2-a35f-6f2d56f88af2
,https://www.nytimes.com/1891/01/01/archives/front-page-10-no-title.html,,,1,The New York Times,[],"{'main': 'Front Page 10 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 10 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1891-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/16b6c1bd-711c-5c62-b084-6a17ceabfcff,0,nyt://article/16b6c1bd-711c-5c62-b084-6a17ceabfcff
Tax Department; Annual Report,https://www.nytimes.com/1891/01/01/archives/the-citys-money-this-years-budget-as-approved-by-the-board-of.html,Tax Department; Annual Report,,2,The New York Times,[],"{'main': ""THE CITY'S MONEY.; THIS YEAR'S BUDGET AS APPROVED BY THE BOARD OF ESTIMATE."", 'kicker': None, 'content_kicker': None, 'print_headline': ""THE CITY'S MONEY.; THIS YEAR'S BUDGET AS APPROVED BY THE BOARD OF ESTIMATE."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 2, 'major': 'N'}]",1891-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/171c3854-dfde-555b-98b8-fb44a5082d81,0,nyt://article/171c3854-dfde-555b-98b8-fb44a5082d81
