abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
"BOSTON, Mass., Nov. 30. -- Gov. Guild of Massachusetts said that the millennium of American citizenship will come ""only when the aroused public conscience has educated,"" in a speech delivered this afternoon at a session of the Social Education Congress in Tremont Temple. The topic under discussion was ""Education for Citizenship.""  ",https://www.nytimes.com/1906/12/01/archives/gov-guild-on-citizenship-he-tells-social-education-congress.html,,,2,The New York Times,[],"{'main': 'GOV. GUILD ON CITIZENSHIP.; He Tells Social Education Congress Conscience Must Be Educated.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'GOV. GUILD ON CITIZENSHIP.; He Tells Social Education Congress Conscience Must Be Educated.', 'name': None, 'seo': None, 'sub': None}",[],1906-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00273891-50d1-5428-b7a7-ac516e782dff,0,nyt://article/00273891-50d1-5428-b7a7-ac516e782dff,
"Mrs. Patrick F. McGowan, wife of the President of the Board of Aldermen, who has been Acting Mayor in Mayor McClellan's absence, is in the New York Polyclinic Hospital, in East Thirty-fourth Street, suffering from a broken leg and other serious injuries.  ",https://www.nytimes.com/1906/12/01/archives/acting-mayors-wife-in-hospital-injured-mrs-pf-mcgowan-supposed-to.html,,,3,The New York Times,[],"{'main': ""ACTING MAYOR'S WIFE IN HOSPITAL, INJURED; Mrs. P.F. McGowan Supposed to Have Been Hurt in the Street. UNABLE YET TO TELL HOW Her Leg Broken and Her Face Badly Bruised -- Taken from a Corner Near Her Home."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""ACTING MAYOR'S WIFE IN HOSPITAL, INJURED; Mrs. P.F. McGowan Supposed to Have Been Hurt in the Street. UNABLE YET TO TELL HOW Her Leg Broken and Her Face Badly Bruised -- Taken from a Corner Near Her Home."", 'name': None, 'seo': None, 'sub': None}",[],1906-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01c029ab-6af4-5702-a467-acad06ca9ae2,0,nyt://article/01c029ab-6af4-5702-a467-acad06ca9ae2,
"Pays $27,397 tax not sought by NYC on forgotten mortgage",https://www.nytimes.com/1906/12/01/archives/seth-low-pays-taxes-the-city-didnt-ask-for-sends-check-for-27397-on.html,"Pays $27,397 tax not sought by NYC on forgotten mortgage",,4,The New York Times,[],"{'main': ""SETH LOW PAYS TAXES THE CITY DIDN'T ASK FOR; Sends Check for $27,397 on a Forgotten Mortgage. SAYS THE LAW IS UNJUST Tax Commissioner Purdy Supports ex-Mayor's View and Calls the Mortgage Tax Law Absurd."", 'kicker': None, 'content_kicker': None, 'print_headline': ""SETH LOW PAYS TAXES THE CITY DIDN'T ASK FOR; Sends Check for $27,397 on a Forgotten Mortgage. SAYS THE LAW IS UNJUST Tax Commissioner Purdy Supports ex-Mayor's View and Calls the Mortgage Tax Law Absurd."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'LOW, SETH', 'rank': 1, 'major': 'N'}]",1906-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0242a000-01ce-5a4a-b52b-4a5d4e385de2,0,nyt://article/0242a000-01ce-5a4a-b52b-4a5d4e385de2,
,https://www.nytimes.com/1906/12/01/archives/latest-shipping-news.html,,,1,The New York Times,[],"{'main': 'Latest Shipping News.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Latest Shipping News.', 'name': None, 'seo': None, 'sub': None}",[],1906-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0415197a-ad68-5725-a1dc-40079ab43869,0,nyt://article/0415197a-ad68-5725-a1dc-40079ab43869,
"GOLDFIELD, Nev., Nov. 30. -- Secretary E.H. Latimer of the Union Securities Company, which is credited with having placed $300,000 of mining stocks with the public, was arrested here to-day on a swindling charge.  ",https://www.nytimes.com/1906/12/01/archives/warrant-for-dr-lyman-former-new-yorker-is-accused-in-a-goldfield.html,,,3,The New York Times,[],"{'main': 'WARRANT FOR DR. LYMAN.; Former New Yorker Is Accused In a Goldfield Operation.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'WARRANT FOR DR. LYMAN.; Former New Yorker Is Accused In a Goldfield Operation.', 'name': None, 'seo': None, 'sub': None}",[],1906-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0508509a-215a-5308-8515-1c835759ae26,0,nyt://article/0508509a-215a-5308-8515-1c835759ae26,
Gov Pardee pardons Steffens and Wyman so they may testify against Ruef and Schmitz,https://www.nytimes.com/1906/12/01/archives/move-against-schmitz-heney-gets-pardons-for-ballot-box-stuffers-who.html,Gov Pardee pardons Steffens and Wyman so they may testify against Ruef and Schmitz,,4,The New York Times,[],"{'main': 'MOVE AGAINST SCHMITZ.; Heney Gets Pardons for Ballot Box Stuffers, Who Will Testify.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MOVE AGAINST SCHMITZ.; Heney Gets Pardons for Ballot Box Stuffers, Who Will Testify.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'SAN FRANCISCO, CALIF', 'rank': 1, 'major': 'N'}]",1906-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/07bce047-211e-5ddf-bc2e-c91374d39009,0,nyt://article/07bce047-211e-5ddf-bc2e-c91374d39009,
,https://www.nytimes.com/1906/12/01/archives/roosevelts-thru-puzzled-dining-scots-toastmaster-didnt-understand.html,,,16,The New York Times,[],"{'main': 'ROOSEVELT\'S ""THRU"" PUZZLED DINING SCOTS; Toastmaster Didn\'t Understand President\'s Simple Spelling. BIG NIGHT FOR ST. ANDREW\'S Carnegie Presents a Giant Loving Cup and Stirs Up Ambassador Durand About Scots and the Army.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ROOSEVELT\'S ""THRU"" PUZZLED DINING SCOTS; Toastmaster Didn\'t Understand President\'s Simple Spelling. BIG NIGHT FOR ST. ANDREW\'S Carnegie Presents a Giant Loving Cup and Stirs Up Ambassador Durand About Scots and the Army.', 'name': None, 'seo': None, 'sub': None}",[],1906-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/095e69c0-48b3-52cb-91bc-9b2fc6e1afbe,0,nyt://article/095e69c0-48b3-52cb-91bc-9b2fc6e1afbe,
""" Soccer"" football teams representing the steamships Philadelphia and Caronia met at The Cove, Livingston, S.I., yesterday to determine the football championship of the Atlantic. The game was one-sided, the American Line players winning by 6 goals to 1. There was intense rivalry between the members of the crews of the two ocean steamships.  ",https://www.nytimes.com/1906/12/01/archives/sailors-play-football-steamship-philadelphia-crew-defeats-caronia.html,,,10,The New York Times,[],"{'main': 'SAILORS PLAY FOOTBALL.; Steamship Philadelphia Crew Defeats Caronia Eleven at Soccer, 6 to 1.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SAILORS PLAY FOOTBALL.; Steamship Philadelphia Crew Defeats Caronia Eleven at Soccer, 6 to 1.', 'name': None, 'seo': None, 'sub': None}",[],1906-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0ad69376-d158-5a70-9af7-32f2fcc76d04,0,nyt://article/0ad69376-d158-5a70-9af7-32f2fcc76d04,
,https://www.nytimes.com/1906/12/01/archives/mrs-hobarts-bid-won-beats-a-syndicate-which-was-seeking-land.html,,,1,The New York Times,[],"{'main': ""MRS. HOBART'S BID WON.; Beats a Syndicate Which Was Seeking Land Adjoining Hers."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""MRS. HOBART'S BID WON.; Beats a Syndicate Which Was Seeking Land Adjoining Hers."", 'name': None, 'seo': None, 'sub': None}",[],1906-12-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0ae64f49-460c-568c-ab32-9bc6ec835941,0,nyt://article/0ae64f49-460c-568c-ab32-9bc6ec835941,
"M Powell plays Sibelius's new concerto for first time in Amer, Philharmonic Soc concert",https://www.nytimes.com/1906/12/01/archives/the-philharmonic-concert-miss-maud-powell-plays-sibeliuss-concerto.html,"M Powell plays Sibelius's new concerto for first time in Amer, Philharmonic Soc concert",,9,The New York Times,[],"{'main': ""THE PHILHARMONIC CONCERT.; Miss Maud Powell Plays Sibelius's Concerto for First Time in America."", 'kicker': None, 'content_kicker': None, 'print_headline': ""THE PHILHARMONIC CONCERT.; Miss Maud Powell Plays Sibelius's Concerto for First Time in America."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Music', 'rank': 1, 'major': 'N'}]",1906-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0bab1297-64a0-5803-99aa-774e5fea32e0,0,nyt://article/0bab1297-64a0-5803-99aa-774e5fea32e0,
