abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
"He, wife and sons Kermit and Archie return to White House from visit to Pine Knob, Va; Pres bagged wild turkey and other game",https://www.nytimes.com/1906/01/01/archives/president-back-again-reaches-washington-with-spoils-of-the-chase.html,"He, wife and sons Kermit and Archie return to White House from visit to Pine Knob, Va; Pres bagged wild turkey and other game",,1,The New York Times,[],"{'main': 'PRESIDENT BACK AGAIN.; Reaches Washington with Spoils of the Chase from Virginia.', 'kicker': None, 'content_kicker': None, 'print_headline': 'PRESIDENT BACK AGAIN.; Reaches Washington with Spoils of the Chase from Virginia.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Roosevelt, Theodore', 'rank': 1, 'major': 'N'}]",1906-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0075cb3b-0b0c-5152-aba5-e1315cd937e3,0,nyt://article/0075cb3b-0b0c-5152-aba5-e1315cd937e3,
,https://www.nytimes.com/1906/01/01/archives/anniversary-at-a-wedding-parents-of-the-bride-remembered-they.html,,,12,The New York Times,[],"{'main': 'ANNIVERSARY AT A WEDDING.; Parents of the Bride Remembered They Married Forty Years Ago.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ANNIVERSARY AT A WEDDING.; Parents of the Bride Remembered They Married Forty Years Ago.', 'name': None, 'seo': None, 'sub': None}",[],1906-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00a353c0-a84d-5baa-bcd1-46ceb47f6073,0,nyt://article/00a353c0-a84d-5baa-bcd1-46ceb47f6073,
Editorial on failure of revolutionary movement; sees need for Govt to carry out promises to people,https://www.nytimes.com/1906/01/01/archives/the-russian-opportunity.html,Editorial on failure of revolutionary movement; sees need for Govt to carry out promises to people,,6,The New York Times,[],"{'main': 'THE RUSSIAN OPPORTUNITY.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE RUSSIAN OPPORTUNITY.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Russia', 'rank': 1, 'major': 'N'}]",1906-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03e4e1fe-72df-504b-85b6-316bca18ae72,0,nyt://article/03e4e1fe-72df-504b-85b6-316bca18ae72,
,https://www.nytimes.com/1906/01/01/archives/front-page-1-no-title.html,,,1,The New York Times,[],"{'main': 'Front Page 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1906-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0f20b6b3-9de3-54e3-b135-3be19f0b1697,0,nyt://article/0f20b6b3-9de3-54e3-b135-3be19f0b1697,
"PLAINFIELD, N.J., Dec. 31. -- When William R. Stanbery, a nephew of the late Thomas Runyon, once Ambassador to Germany, and formely President of the Watchung Silk Manufacturing Company of this city, died at his home in Fanwood this afternoon, an automobile accident that happened on July 23 claimed its third victim.  ",https://www.nytimes.com/1906/01/01/archives/crash-causes-tragedies-a-suicide-and-two-other-fatalities-the.html,,,2,The New York Times,[],"{'main': 'CRASH CAUSES TRAGEDIES.; A Suicide and Two Other Fatalities the Result.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'CRASH CAUSES TRAGEDIES.; A Suicide and Two Other Fatalities the Result.', 'name': None, 'seo': None, 'sub': None}",[],1906-01-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1398772f-60cc-5af0-b487-1aa55ea89794,0,nyt://article/1398772f-60cc-5af0-b487-1aa55ea89794,
,https://www.nytimes.com/1906/01/01/archives/washington-flashes-signal-birth-of-new-year-announced-to-points-in.html,,,1,The New York Times,[],"{'main': 'WASHINGTON FLASHES SIGNAL; Birth of New Year Announced to Points in America and Abroad.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'WASHINGTON FLASHES SIGNAL; Birth of New Year Announced to Points in America and Abroad.', 'name': None, 'seo': None, 'sub': None}",[],1906-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1acb8ce6-f10f-57d2-9ac5-101a17fe5fb8,0,nyt://article/1acb8ce6-f10f-57d2-9ac5-101a17fe5fb8,
Dr Adler s,https://www.nytimes.com/1906/01/01/archives/educated-class-faces-a-crisis-says-dr-adler-must-take-a-positive.html,Dr Adler s,,7,The New York Times,[],"{'main': 'EDUCATED CLASS FACES A CRISIS, SAYS DR. ADLER; Must Take a Positive Stand and Keep the Masses Sane. THINKS EQUALITY OVERDONE Japan Is an Evil Example, Says the Speaker, of Cutting Nations to the Same Pattern.', 'kicker': None, 'content_kicker': None, 'print_headline': 'EDUCATED CLASS FACES A CRISIS, SAYS DR. ADLER; Must Take a Positive Stand and Keep the Masses Sane. THINKS EQUALITY OVERDONE Japan Is an Evil Example, Says the Speaker, of Cutting Nations to the Same Pattern.', 'name': None, 'seo': None, 'sub': None}",[],1906-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2145cb32-d814-5192-b23a-da0d710835d7,0,nyt://article/2145cb32-d814-5192-b23a-da0d710835d7,
New Eng hotels turning stables into garages for tourists,https://www.nytimes.com/1906/01/01/archives/better-auto-touring-planned-for-new-year-new-england-hotels-turning.html,New Eng hotels turning stables into garages for tourists,,4,The New York Times,[],"{'main': 'BETTER AUTO TOURING PLANNED FOR NEW YEAR; New England Hotels Turning Their Stables Into Garages. ROADS BEING IMPROVED Asa Goddard Finds Favorable Sentiment Toward Motoring Through Country Districts.', 'kicker': None, 'content_kicker': None, 'print_headline': 'BETTER AUTO TOURING PLANNED FOR NEW YEAR; New England Hotels Turning Their Stables Into Garages. ROADS BEING IMPROVED Asa Goddard Finds Favorable Sentiment Toward Motoring Through Country Districts.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'HOTELS', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'HORSES AND HORSE RACES', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'GARAGES', 'rank': 3, 'major': 'N'}]",1906-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2396150a-da56-5886-ae47-4fb2861dc069,0,nyt://article/2396150a-da56-5886-ae47-4fb2861dc069,
Thousands in Times Sq as elec beacon in Times Tower flashes '1906' for miles; din breaks record; restaurants crowded; watch night held at many chs,https://www.nytimes.com/1906/01/01/archives/thousands-greet-new-year-in-times-square-electric-beacon-in-tower.html,Thousands in Times Sq as elec beacon in Times Tower flashes '1906' for miles; din breaks record; restaurants crowded; watch night held at many chs,,1,The New York Times,[],"{'main': 'THOUSANDS GREET NEW YEAR IN TIMES SQUARE; Electric Beacon in Tower Flashes 1906 for Miles. THE STREETS WERE PACKED And the Din Broke All Records -- Restaurants Closed Doors to All Who Had No Tickets. THOUSANDS GREET NEW YEAR IN TIMES SQUARE', 'kicker': None, 'content_kicker': None, 'print_headline': 'THOUSANDS GREET NEW YEAR IN TIMES SQUARE; Electric Beacon in Tower Flashes 1906 for Miles. THE STREETS WERE PACKED And the Din Broke All Records -- Restaurants Closed Doors to All Who Had No Tickets. THOUSANDS GREET NEW YEAR IN TIMES SQUARE', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'NEW YORK TIMES', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'New Year', 'rank': 2, 'major': 'N'}]",1906-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/26afe611-1fa0-58f0-997d-b309c331a9a3,0,nyt://article/26afe611-1fa0-58f0-997d-b309c331a9a3,
,https://www.nytimes.com/1906/01/01/archives/he-did-laugh.html,,,6,The New York Times,[],"{'main': 'He Did Laugh.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'He Did Laugh.', 'name': None, 'seo': None, 'sub': None}",[],1906-01-01T05:00:00+0000,article,None,Archives,"{'original': 'From The London Chronicle', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/277a58fb-387c-578f-bfed-de28a34c3f65,0,nyt://article/277a58fb-387c-578f-bfed-de28a34c3f65,
