abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
In the aftermath of the annual Yale-Harvard boat races there seems to be a disposition in some quarters to take some of the sting away from the disappointment of Yale men over the defeat of their crew by stating that the rough water in which they rowed handicapped them unduly.  ,https://www.nytimes.com/1906/07/01/archives/college-boat-races-in-critical-review-harvards-defeat-of-yale-not.html,,,6,The New York Times,[],"{'main': ""COLLEGE BOAT RACES IN CRITICAL REVIEW; Harvard's Defeat of Yale Not Influenced by Water Conditions. FILLEY'S PART IN VICTORY Skill of Ithacans Overshadows That of Crimson Eight -- Courtney's Wonderful but Surprising Success."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""COLLEGE BOAT RACES IN CRITICAL REVIEW; Harvard's Defeat of Yale Not Influenced by Water Conditions. FILLEY'S PART IN VICTORY Skill of Ithacans Overshadows That of Crimson Eight -- Courtney's Wonderful but Surprising Success."", 'name': None, 'seo': None, 'sub': None}",[],1906-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00083f9d-1be7-5b64-94ef-1d863085d76a,0,nyt://article/00083f9d-1be7-5b64-94ef-1d863085d76a,
,https://www.nytimes.com/1906/07/01/archives/much-exaggerated.html,,,8,The New York Times,[],"{'main': 'Much Exaggerated.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Much Exaggerated.', 'name': None, 'seo': None, 'sub': None}",[],1906-07-01T05:00:00+0000,article,None,Archives,"{'original': 'From The Philadelphia Press', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/02d68d43-a2dd-5851-ab4c-5d358454becc,0,nyt://article/02d68d43-a2dd-5851-ab4c-5d358454becc,
"ALGONQUIN, N.Y., June 30. -- Lower Saranac Lake, with its miles of shore line owned by the State, is the campers' paradise. Camp supplies may be procured within easy distance of its shores, and the cottages of Summer resorters are so scattered on this end of the lake that one may move about at will without fear of disturbing any one else or being disturbed in turn.  ",https://www.nytimes.com/1906/07/01/archives/camp-life-at-algonquin.html,,,4,The New York Times,[],"{'main': 'CAMP LIFE AT ALGONQUIN.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'CAMP LIFE AT ALGONQUIN.', 'name': None, 'seo': None, 'sub': None}",[],1906-07-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/030665b3-6dc5-551c-9921-50275a6c121c,0,nyt://article/030665b3-6dc5-551c-9921-50275a6c121c,S
"ASBURY PARK, June 30. -- The advance guard of the Fourth of July visitors reached Asbury Park to-day, and these, with the regular week-end vacationists, made a respectable showing at the hotels. The Hotel Lafayette, recently remodeled, and the Coleman House both opened for the season to-day, and every hostelry in the resort is now ready for patrons.  ",https://www.nytimes.com/1906/07/01/archives/asbury-park-budget-an-ordinance-for-high-science-and-plans-for-the.html,,,4,The New York Times,[],"{'main': 'ASBURY PARK BUDGET.; An Ordinance for High Science and Plans for the Fourth.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ASBURY PARK BUDGET.; An Ordinance for High Science and Plans for the Fourth.', 'name': None, 'seo': None, 'sub': None}",[],1906-07-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/06e70e6e-d448-59e8-a90a-c2124e0b7659,0,nyt://article/06e70e6e-d448-59e8-a90a-c2124e0b7659,S
"The annual report of Collector Nevada N. Stranahan foreshadowed in THE TIMES a week ago, was made public yesterday. It shows that during the fiscal year just ended the duties collected on merchandise entering this port aggregated $200,698,294.71. The amount collected the previous fiscal year was $172,270,607.95.  ",https://www.nytimes.com/1906/07/01/archives/record-port-collections-imports-here-last-fiscal-year-paid-over.html,,,13,The New York Times,[],"{'main': 'RECORD PORT COLLECTIONS.; Imports Here Last Fiscal Year Paid Over $200,000,000 Duties.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'RECORD PORT COLLECTIONS.; Imports Here Last Fiscal Year Paid Over $200,000,000 Duties.', 'name': None, 'seo': None, 'sub': None}",[],1906-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0aa20809-1198-5946-88e0-26fd0580d48e,0,nyt://article/0aa20809-1198-5946-88e0-26fd0580d48e,
"PEEKSKILL, June 30. -- To-day saw the last change in the personnel of the troops at the State Camp. With the departure of the Twelfth Regiment and the arrival of the Fourteenth and Forty-seventh the fourth week was ended and the fifth and final week of the season began.  ",https://www.nytimes.com/1906/07/01/archives/last-week-in-state-camp-the-seventh-goes-home-and-fortyseventh-and.html,,,5,The New York Times,[],"{'main': 'LAST WEEK IN STATE CAMP.; The Seventh Goes Home and Forty-seventh and Fourteenth Arrive.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LAST WEEK IN STATE CAMP.; The Seventh Goes Home and Forty-seventh and Fourteenth Arrive.', 'name': None, 'seo': None, 'sub': None}",[],1906-07-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0b1313c9-7730-5d6e-b4de-8d5b81bced14,0,nyt://article/0b1313c9-7730-5d6e-b4de-8d5b81bced14,
,https://www.nytimes.com/1906/07/01/archives/editorial-article-1-no-title.html,,,8,The New York Times,[],"{'main': 'Editorial Article 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Editorial Article 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1906-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0bc7a95e-fbcf-52d0-bc3f-2079121eb0e8,0,nyt://article/0bc7a95e-fbcf-52d0-bc3f-2079121eb0e8,
,https://www.nytimes.com/1906/07/01/archives/archbishop-for-polish-church-here.html,,,5,The New York Times,[],"{'main': 'Archbishop for Polish Church Here.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Archbishop for Polish Church Here.', 'name': None, 'seo': None, 'sub': None}",[],1906-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0c74c434-3a57-5a4e-a731-e2570b05481a,0,nyt://article/0c74c434-3a57-5a4e-a731-e2570b05481a,
"WASHINGTON, June 30. -- William Randolph Hearst to-night telegraphed the following from San Francisco in answer to the speech made by Senator Bailey in the Senate on Thursday:  ",https://www.nytimes.com/1906/07/01/archives/hearst-replies-to-bailey-says-the-senator-wears-the-scarlet-trust.html,,,6,The New York Times,[],"{'main': 'HEARST REPLIES TO BAILEY.; Says the Senator Wears the Scarlet Trust Livery.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'HEARST REPLIES TO BAILEY.; Says the Senator Wears the Scarlet Trust Livery.', 'name': None, 'seo': None, 'sub': None}",[],1906-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0cd02280-48f5-5b2f-99b0-2f23a147f259,0,nyt://article/0cd02280-48f5-5b2f-99b0-2f23a147f259,
,https://www.nytimes.com/1906/07/01/archives/does-a-new-york-clergyman-earn-a-vacation-are-his-labors-so-arduous.html,,,1,The New York Times,[],"{'main': ""Does a New York Clergyman Earn a Vacation?; Are His Labors So Arduous That He Would Go Insane If He Didn't Get One, as Bishop Potter Said? The Rev. Percy S. Grant Outlines the Work of a Conscientious Clergyman Upon Whom Devolves the Duty of Running a Wide-awake Church -- Sunday the Easiest Day of the Week for Him."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Does a New York Clergyman Earn a Vacation?; Are His Labors So Arduous That He Would Go Insane If He Didn't Get One, as Bishop Potter Said? The Rev. Percy S. Grant Outlines the Work of a Conscientious Clergyman Upon Whom Devolves the Duty of Running a Wide-awake Church -- Sunday the Easiest Day of the Week for Him."", 'name': None, 'seo': None, 'sub': None}",[],1906-07-01T05:00:00+0000,article,None,Archives,"{'original': 'ION', 'person': [{'firstname': 'Ion', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0e113254-3ea7-552b-a5e4-945d6389c834,0,nyt://article/0e113254-3ea7-552b-a5e4-945d6389c834,F
