abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
,https://www.nytimes.com/1906/11/01/archives/article-6-no-title.html,,,7,The New York Times,[],"{'main': 'Article 6 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 6 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1906-11-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/01d25ac8-c705-5f85-82e4-20103bd126c2,0,nyt://article/01d25ac8-c705-5f85-82e4-20103bd126c2,
,https://www.nytimes.com/1906/11/01/archives/hearst-the-promise-keeper-in-justice-to-mr-lexow.html,,,8,The New York Times,[],"{'main': 'HEARST THE PROMISE KEEPER.; In Justice to Mr. Lexow.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'HEARST THE PROMISE KEEPER.; In Justice to Mr. Lexow.', 'name': None, 'seo': None, 'sub': None}",[],1906-11-01T05:00:00+0000,article,None,Archives,"{'original': 'THOS. F. MURPHY', 'person': [{'firstname': 'Thos', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/03b253ae-90bf-57e0-bc0c-1b5aa42d5b1f,0,nyt://article/03b253ae-90bf-57e0-bc0c-1b5aa42d5b1f,
"HAVANA, Oct. 31. -- There is a growing feeling that the pacification of Cuba by the present methods is impossible, and that Gov. Magoon's labors will be futile. Senator Sanguilly, Independent, says the United States ought simply to have intervened, without giving any pledges.  ",https://www.nytimes.com/1906/11/01/archives/magoons-failure-feared-belief-that-cuba-cannot-be-pacified-by-the.html,,,4,The New York Times,[],"{'main': ""MAGOON'S FAILURE FEARED.; Belief That Cuba Cannot Be Pacified by the Present Methods."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""MAGOON'S FAILURE FEARED.; Belief That Cuba Cannot Be Pacified by the Present Methods."", 'name': None, 'seo': None, 'sub': None}",[],1906-11-01T05:00:00+0000,article,None,Archives,"{'original': 'Special Cable to THE NEW YORK TIMES', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0539bcdb-4576-5888-9454-ffb7b852df11,0,nyt://article/0539bcdb-4576-5888-9454-ffb7b852df11,
"Dwellers in apartments in West Ninety-eighth Street, between Broadway and Amsterdam Avenue, were awakened early yesterday by an explosion resembling the boom of distant big guns. Rushing to the windows, they saw a column of water, mud, and Belgian blocks rising from the middle of the street to the sky level, burst like the feathers in the Prince of Wale's coat of arms, and fall with a Niagara roar to the street.  ",https://www.nytimes.com/1906/11/01/archives/36inch-main-breaks-deluge-on-west-side-water-pours-into-houses-at.html,,,16,The New York Times,[],"{'main': '36-INCH MAIN BREAKS; DELUGE ON WEST SIDE; Water Pours Into Houses at 98th Street and Broadway. CAR CAUGHT IN A LAKE Cobblestones Swept Away Like Wisps of Straw -- Janitor Narrowly Escapes Drowning.', 'kicker': '1', 'content_kicker': None, 'print_headline': '36-INCH MAIN BREAKS; DELUGE ON WEST SIDE; Water Pours Into Houses at 98th Street and Broadway. CAR CAUGHT IN A LAKE Cobblestones Swept Away Like Wisps of Straw -- Janitor Narrowly Escapes Drowning.', 'name': None, 'seo': None, 'sub': None}",[],1906-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/099e1e4f-4dc8-5a1f-925b-13fcc249ecc6,0,nyt://article/099e1e4f-4dc8-5a1f-925b-13fcc249ecc6,
"Officials of the Board of Education deprecated yesterday the cut in the department budget made by the Board of Estimate. After spending months in carefully preparing the budget, the Finance Committee of the Board of Education decided that $26,795,398.13 would be needed to run the system next year.  ",https://www.nytimes.com/1906/11/01/archives/cut-in-school-budget-hampers-school-work-decrease-of-187946997-wont.html,,,16,The New York Times,[],"{'main': ""CUT IN SCHOOL BUDGET HAMPERS SCHOOL WORK; Decrease of $1,879,469.97 Won't Leave Money Enough. WILL ASK FOR NEW LAWS May Appeal to the Legislature to Change the General Fund Assessment to a Per Capita Basis."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""CUT IN SCHOOL BUDGET HAMPERS SCHOOL WORK; Decrease of $1,879,469.97 Won't Leave Money Enough. WILL ASK FOR NEW LAWS May Appeal to the Legislature to Change the General Fund Assessment to a Per Capita Basis."", 'name': None, 'seo': None, 'sub': None}",[],1906-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0aa40843-f4f2-53cd-9bfd-81a1c748aa73,0,nyt://article/0aa40843-f4f2-53cd-9bfd-81a1c748aa73,
"When Wall Street road yesterday an advertisement of James W. Seymour, Jr., former European agent of the Mutual Life Insurance Company, stating that he had opened an office in Paris and was prepared to offer his services in the formation of foreign corporations backed by American capital, the Street thought that it had come upon an important item of news.  ",https://www.nytimes.com/1906/11/01/archives/seymour-will-form-corporations-abroad-mutual-lifes-former-agent-in.html,,,12,The New York Times,[],"{'main': ""SEYMOUR WILL FORM CORPORATIONS ABROAD; Mutual Life's Former Agent in Europe Opens Up in Paris. NOT TO AID INQUIRY DODGERS Of Course Not, Though Standard Oil Has Shown the Way -- Young McCurdy Says So."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""SEYMOUR WILL FORM CORPORATIONS ABROAD; Mutual Life's Former Agent in Europe Opens Up in Paris. NOT TO AID INQUIRY DODGERS Of Course Not, Though Standard Oil Has Shown the Way -- Young McCurdy Says So."", 'name': None, 'seo': None, 'sub': None}",[],1906-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0bbcdb8f-b65b-5bfd-bb1e-2f5b499985a3,0,nyt://article/0bbcdb8f-b65b-5bfd-bb1e-2f5b499985a3,
"WASHINGTON. Oct. 31. -- H.C. Stiles was one of the Americans selected to go to Berlin to endeavor to find a basis for the negotiation of a new commercial treaty between this country and Germany as a means of settling the tariff difficulties that grew out of American tariff regulations, which are so objectionable to Germany.  ",https://www.nytimes.com/1906/11/01/archives/article-1-no-title.html,,,5,The New York Times,[],"{'main': 'Article 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1906-11-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0df8d67e-8b29-5f3c-b2cb-c3e5a042ae37,0,nyt://article/0df8d67e-8b29-5f3c-b2cb-c3e5a042ae37,
"Hughes says Hearst helps to raise rents by dodging taxes, Syracuse s",https://www.nytimes.com/1906/11/01/archives/hughes-says-hearst-helps-to-raise-rents-by-dodging-taxes-the-thing.html,"Hughes says Hearst helps to raise rents by dodging taxes, Syracuse s",,1,The New York Times,[],"{'main': 'HUGHES SAYS HEARST HELPS TO RAISE RENTS; By Dodging Taxes, the Thing He Accuses Trusts of Doing. SPEAKS TO GREAT CROWDS Nearly 6,000 Syracusans Gather to Hear Him -- Audiences In Other Towns Brave Snow and Sleet.', 'kicker': None, 'content_kicker': None, 'print_headline': 'HUGHES SAYS HEARST HELPS TO RAISE RENTS; By Dodging Taxes, the Thing He Accuses Trusts of Doing. SPEAKS TO GREAT CROWDS Nearly 6,000 Syracusans Gather to Hear Him -- Audiences In Other Towns Brave Snow and Sleet.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York State', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ELECTIONS--GOVERNOR', 'rank': 2, 'major': 'N'}]",1906-11-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0ea4f511-83f6-578d-a6ed-735c57715223,0,nyt://article/0ea4f511-83f6-578d-a6ed-735c57715223,
,https://www.nytimes.com/1906/11/01/archives/aid-san-francisco-firm-creditors-compromise-on-losses-of-reiss.html,,,6,The New York Times,[],"{'main': 'AID SAN FRANCISCO FIRM.; Creditors Compromise on Losses of Reiss Brothers & Co. in the Big Fire.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'AID SAN FRANCISCO FIRM.; Creditors Compromise on Losses of Reiss Brothers & Co. in the Big Fire.', 'name': None, 'seo': None, 'sub': None}",[],1906-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0edd7ff0-8577-511d-a902-acc6b8de8bf4,0,nyt://article/0edd7ff0-8577-511d-a902-acc6b8de8bf4,
,https://www.nytimes.com/1906/11/01/archives/will-remember-hughes-the-800000-policy-holders-whose-friend-he.html,,,8,The New York Times,[],"{'main': 'WILL REMEMBER HUGHES.; The 800,000 Policy Holders Whose Friend He Proved Himself to Be.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'WILL REMEMBER HUGHES.; The 800,000 Policy Holders Whose Friend He Proved Himself to Be.', 'name': None, 'seo': None, 'sub': None}",[],1906-11-01T05:00:00+0000,article,None,Archives,"{'original': 'THEODORUS VAN WYCK', 'person': [{'firstname': 'Theodorus', 'middlename': 'Van', 'lastname': 'WYCK', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0fdb3648-f58d-50a1-b900-f518e3c37598,0,nyt://article/0fdb3648-f58d-50a1-b900-f518e3c37598,
