abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"The police returns, yesterday, reported a compliant which had been preferred by Mr. MOSES ADLER, of No. 173 Stanton-street, for robbery in the first degree. Mr. ADLER makes affidavit that between 9 and 10 o'clock yesterday morning, while he was passing through Ridge-street, near Broome, a young ruffian sprang upon him, and, grasping his throat with one hand, attempted with the other to steal his wallet from his pantaloons pocket. Mr. ADLER struggled with the robber, and, releasing himself from his clutch, fled into a butcher's shop across the street; but the fellow, not to be foiled, pursued him and made a second attempt, and might have succeeded, but for the interference of the butcher. The bandit now fled, and was in turn pursued by Mr. ADLER and the buthcer until they reached a street corner near which Policeman MURRAY was patrolling, and the alarm being given him, he headed off the fugitive, and with a number of well directed blows with his baton, brought him to terms. At court the prisoner described himself as WILLIAM FISHER, peddler, 22 years of age. The magistrate, having listened to the testimony, declined to accept bail, and committed him for trial. Mr. ADLER's wallet contained $2,000 in treasury notes. The foregoing is the police account. What [???] it more curious is, none of the police mag[???] have any knowledge of any such case.",https://www.nytimes.com/1865/09/01/archives/essex-market-before-justice-mansfield-street-robbery-yesterday.html,,"The police returns, yesterday, reported a compliant which had been preferred by Mr. MOSES ADLER, of No. 173 Stanton-street, for robbery in the first degree. Mr. ADLER makes affidavit that between 9 and 10 o'clock yesterday morning, while he was passing through Ridge-street, near Broome, a young ruffian sprang upon him, and, grasping his throat with one hand, attempted with the other to steal his wallet from his pantaloons pocket. Mr. ADLER struggled with the robber, and, releasing himself from his clutch, fled into a butcher's shop across the street; but the fellow, not to be foiled, pursued him and made a second attempt, and might have succeeded, but for the interference of the butcher. The bandit now fled, and was in turn pursued by Mr. ADLER and the buthcer until they reached a street corner near which Policeman MURRAY was patrolling, and the alarm being given him, he headed off the fugitive, and with a number of well directed blows with his baton, brought him to terms. At court the prisoner described himself as WILLIAM FISHER, peddler, 22 years of age. The magistrate, having listened to the testimony, declined to accept bail, and committed him for trial. Mr. ADLER's wallet contained $2,000 in treasury notes. The foregoing is the police account. What [???] it more curious is, none of the police mag[???] have any knowledge of any such case.",2,The New York Times,[],"{'main': 'Essex Market Before Justice Mansfield.; STREET ROBBERY YESTERDAY FORENOON. ALBANY CITY BANK. BURGLARY IN ROOSEVELT-STREET. PICKPOCKET CAUGHT.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Essex Market Before Justice Mansfield.; STREET ROBBERY YESTERDAY FORENOON. ALBANY CITY BANK. BURGLARY IN ROOSEVELT-STREET. PICKPOCKET CAUGHT.', 'name': None, 'seo': None, 'sub': None}",[],1865-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01992d9a-a703-565c-a483-56f024788d89,433,nyt://article/01992d9a-a703-565c-a483-56f024788d89
To the Editor of the New-York Times:,https://www.nytimes.com/1865/09/01/archives/the-cattle-nuisance.html,,To the Editor of the New-York Times:,8,The New York Times,[],"{'main': 'The Cattle Nuisance.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Cattle Nuisance.', 'name': None, 'seo': None, 'sub': None}",[],1865-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03f6987e-cfec-5ce3-80ab-6b62d18784d5,196,nyt://article/03f6987e-cfec-5ce3-80ab-6b62d18784d5
"BOSTON, Thursday, Aug. 32.",https://www.nytimes.com/1865/09/01/archives/musical.html,,"BOSTON, Thursday, Aug. 32.",1,The New York Times,[],"{'main': 'Musical.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Musical.', 'name': None, 'seo': None, 'sub': None}",[],1865-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06a8e074-6c42-57c8-9d89-c30c2308f0b5,22,nyt://article/06a8e074-6c42-57c8-9d89-c30c2308f0b5
"the Colchester Trial, >amp;c. Judge Edmonds' Letter",https://www.nytimes.com/1865/09/01/archives/more-of-spiritualism.html,"the Colchester Trial, >amp;c. Judge Edmonds' Letter","The article entitled ""Spiritualism and Jugglery,"" which appeared in our columns a few days ago, was prompted by a sense of the value of ""fair play"" a desire to do justice to our many intelligent and respected friends who are, in various degrees, believers in those manifestations, as against some of the daily papers, who were inclined to draw most sweeping and unwarrantable inferences from the results of the Colchester trial. We believed that article, coming from an outsider -- a professed non-believer in the supernatural origin of the phenomena -- to be, in its statements, its analyses and its strictures, eminently just and reasonable; indeed, to our personal knowledge, it was such as to command the acquiescence (except as to the extent of the matter conceded) of the most intelligent class of Spiritualists themselves.",4,The New York Times,[],"{'main': 'More of Spiritualism.', 'kicker': None, 'content_kicker': None, 'print_headline': 'More of Spiritualism.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Editorials', 'rank': 1, 'major': 'N'}]",1865-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09b15b8e-f905-563d-9596-c4b9aef889d7,1347,nyt://article/09b15b8e-f905-563d-9596-c4b9aef889d7
"We commend to the notice of the City Inspector the obstructions to travel in Broadway, in the shape of two enormous piles of old brick, between Fulton and Ann streets, The effect of these impediments is to choke up Broadway, from Wall-street to Barclay, adding greatly to the danger and disorder always peculiar to these [???] [???] busy blocks, Both these unsightly mounds together cannot be worth more than a thousand dollars, while ten times that amount must be lost each day in the breaking of vehicles, injuring of horses, and intolerable delays and risks to pedestrians. Will the City Inspector be kind enough to set a limit to this yielding of the public welfare to a paltry private interest?",https://www.nytimes.com/1865/09/01/archives/a-hint-to-mr-boole.html,,"We commend to the notice of the City Inspector the obstructions to travel in Broadway, in the shape of two enormous piles of old brick, between Fulton and Ann streets, The effect of these impediments is to choke up Broadway, from Wall-street to Barclay, adding greatly to the danger and disorder always peculiar to these [???] [???] busy blocks, Both these unsightly mounds together cannot be worth more than a thousand dollars, while ten times that amount must be lost each day in the breaking of vehicles, injuring of horses, and intolerable delays and risks to pedestrians. Will the City Inspector be kind enough to set a limit to this yielding of the public welfare to a paltry private interest?",4,The New York Times,[],"{'main': 'A HINT TO MR. BOOLE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'A HINT TO MR. BOOLE.', 'name': None, 'seo': None, 'sub': None}",[],1865-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a843e68-4159-59a6-8130-60ef7171b1fc,120,nyt://article/0a843e68-4159-59a6-8130-60ef7171b1fc
"CUSTOM-HOUSE, KEY WEST, Aug. 19, 1865.",https://www.nytimes.com/1865/09/01/archives/from-key-west-an-abandoned-vessel.html,,"CUSTOM-HOUSE, KEY WEST, Aug. 19, 1865.",2,The New York Times,[],"{'main': 'FROM KEY WEST.; An Abandoned Vessel.', 'kicker': None, 'content_kicker': None, 'print_headline': 'FROM KEY WEST.; An Abandoned Vessel.', 'name': None, 'seo': None, 'sub': None}",[],1865-09-01T05:00:00+0000,article,None,Archives,"{'original': 'Correspondence of the New-York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0bd8bfc2-ae8f-597f-8991-9b49a9f578aa,354,nyt://article/0bd8bfc2-ae8f-597f-8991-9b49a9f578aa
"Central Park, Eighth Report",https://www.nytimes.com/1865/09/01/archives/the-central-park-the-commissioners-report.html,"Central Park, Eighth Report",The Board of Commissioners of the Central Park have issued their eighth annual report. There are so many interesting facts contained in it that it is worthy of somewhat more than a mere passing allusion.,4,The New York Times,[],"{'main': ""The Central Park The Commissioners' Report."", 'kicker': None, 'content_kicker': None, 'print_headline': ""The Central Park The Commissioners' Report."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Editorials', 'rank': 2, 'major': 'N'}]",1865-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0c142af4-b9c5-5ebb-bac4-2e0b9bb4b57b,743,nyt://article/0c142af4-b9c5-5ebb-bac4-2e0b9bb4b57b
"After last night, people may go home. That is, people who come to Long Banch to find a rehash of the elegancies of le beau monde in which they move when they are at home people who are unaccustomed to gay society three-fourths of the year, and who seek it at watering-places; the other fourth, people whose ...  ",https://www.nytimes.com/1865/09/01/archives/the-watering-places-long-branch-the-last-hop-fitz-frisky-in-heaven.html,,"LONG BRANCH, N.J., Friday Aug. 25, 1865.",1,The New York Times,[],"{'main': 'THE WATERING PLACES.; LONG BRANCH. The Last Hop Fitz Frisky in Heaven Araminta Sublime Jenkins on a New Track He Becomes a Schneider The Romance of the Ocean Shore The Surrounding Country--Who are Here, &c,', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE WATERING PLACES.; LONG BRANCH. The Last Hop Fitz Frisky in Heaven Araminta Sublime Jenkins on a New Track He Becomes a Schneider The Romance of the Ocean Shore The Surrounding Country--Who are Here, &c,', 'name': None, 'seo': None, 'sub': None}",[],1865-09-01T05:00:00+0000,article,None,Archives,"{'original': 'Correspondence of the New-York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1678d211-4206-5a82-9538-27d57a295a7d,1749,nyt://article/1678d211-4206-5a82-9538-27d57a295a7d
"BOYD. -- At Yorkville, N.Y., on Friday, Aug. 25, of congestion of the brain, MARTHA MYGATT, youngest child of James M. and Harriet M. Boyd, aged 7 months.",https://www.nytimes.com/1865/09/01/archives/died.html,,"BOYD. -- At Yorkville, N.Y., on Friday, Aug. 25, of congestion of the brain, MARTHA MYGATT, youngest child of James M. and Harriet M. Boyd, aged 7 months.",5,The New York Times,[],"{'main': 'DIED.', 'kicker': None, 'content_kicker': None, 'print_headline': 'DIED.', 'name': None, 'seo': None, 'sub': None}",[],1865-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/17c4e1ec-4f20-5edf-9f78-c99cf23140bc,530,nyt://article/17c4e1ec-4f20-5edf-9f78-c99cf23140bc
City Wharves and Piers; G. W. B. on,https://www.nytimes.com/1865/09/01/archives/wharves-and-piers.html,City Wharves and Piers; G. W. B. on,To the Editor of the New-York Times:,8,The New York Times,[],"{'main': 'Wharves and Piers.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Wharves and Piers.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'NEW YORK', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 2, 'major': 'N'}]",1865-09-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/19b5ceb4-5e3e-56a9-ad35-313f544ea7b6,155,nyt://article/19b5ceb4-5e3e-56a9-ad35-313f544ea7b6
