abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
"The New-Orleans Picayune has the following, in relation to the negro insurrections: We have abstained thus far from giving publicity, in detail to the many reports which have been sent to us, or reached us in out exchanges, of slave disturbances in various parts of the Southern States.  ",https://www.nytimes.com/1857/01/01/archives/the-negro-troubles-neworleans-picayune-has-the-follo.html,,,,3.0,The New York Times,[],"{'main': 'The Negro Troubles. ?? New-Orleans Picayune has the follo??', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Negro Troubles. ?? New-Orleans Picayune has the follo??', 'name': None, 'seo': None, 'sub': None}",[],1857-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0cc0436e-87f9-53c3-84ce-db19012bd082,0,nyt://article/0cc0436e-87f9-53c3-84ce-db19012bd082,
"Mr. WILLIAM HENRY SMITH, who has recently published a pamphlet in England, claiming for BACON the authorship of SHAKESPEARE'S plays, or at least, a large participation therein, in following up the subject by the delivery of lectures in support of his theory. Hon. STEPHEN A. MALLORY has been reelected a Senator of the United States from the State of Florida for six years from the 4th of March next.  ",https://www.nytimes.com/1857/01/01/archives/personal.html,,,,4.0,The New York Times,[],"{'main': 'Personal.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Personal.', 'name': None, 'seo': None, 'sub': None}",[],1857-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0ef0f5f2-2783-57c4-ac7c-1aae0c73c8ac,0,nyt://article/0ef0f5f2-2783-57c4-ac7c-1aae0c73c8ac,
,https://www.nytimes.com/1857/01/01/archives/bank-notices.html,,,,7.0,The New York Times,[],"{'main': 'BANK NOTICES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BANK NOTICES.', 'name': None, 'seo': None, 'sub': None}",[],1857-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0fbfcd07-af9c-5e31-bde7-f3d83995e48d,0,nyt://article/0fbfcd07-af9c-5e31-bde7-f3d83995e48d,
,https://www.nytimes.com/1857/01/01/archives/newjersey-city-prison-report-the-new-ferryhouse.html,,,,8.0,The New York Times,[],"{'main': 'NEW-JERSEY.; City Prison Report. THE NEW FERRY-HOUSE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NEW-JERSEY.; City Prison Report. THE NEW FERRY-HOUSE.', 'name': None, 'seo': None, 'sub': None}",[],1857-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/10548cd9-bdee-53d3-adae-12c5c5c14d7f,0,nyt://article/10548cd9-bdee-53d3-adae-12c5c5c14d7f,
Vetoes Tax Levy,https://www.nytimes.com/1857/01/01/archives/newyork-city-board-of-aldermen-the-work-of-dissolution-both-boards.html,Vetoes Tax Levy,,,3.0,The New York Times,[],"{'main': ""NEW-YORK CITY.; Board of Aldermen. THE WORK OF DISSOLUTION. BOTH BOARDS AJOURN Two More Vetoes. MUNICIPAL. Board of Councilmen. Mr. Sumner's Lecture on Spain and her Revolutions. Young Men's Christian Association. Tried to Kill Herself. Pacific Emigration. Stealing Silk. Moral Insanity Again. Killed by a Fail. Fires. Applying to the State for a Fire Engine. State Superintendent of Public Instruction."", 'kicker': None, 'content_kicker': None, 'print_headline': ""NEW-YORK CITY.; Board of Aldermen. THE WORK OF DISSOLUTION. BOTH BOARDS AJOURN Two More Vetoes. MUNICIPAL. Board of Councilmen. Mr. Sumner's Lecture on Spain and her Revolutions. Young Men's Christian Association. Tried to Kill Herself. Pacific Emigration. Stealing Silk. Moral Insanity Again. Killed by a Fail. Fires. Applying to the State for a Fire Engine. State Superintendent of Public Instruction."", 'name': None, 'seo': None, 'sub': None}",[],1857-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/14fd7f1c-0a8f-5946-bed2-180bf5a69da0,0,nyt://article/14fd7f1c-0a8f-5946-bed2-180bf5a69da0,
"THE FATHER OF THIRTY CHILDREN.--About a year ago, Mr. JESSE HARBOX, of Concord township, in this county informed us that he was the father of twenty-nine children, and that he was not without hope that he would yet be blessed with the thirtieth. Well, sure enough, (as old Williams would say,) the old gentleman was in town the other day,  ",https://www.nytimes.com/1857/01/01/archives/front-page-4-no-title.html,,,,1.0,The New York Times,[],"{'main': 'Front Page 4 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 4 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1857-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1c2792b1-361c-58d1-8cd8-fad76a0e7386,0,nyt://article/1c2792b1-361c-58d1-8cd8-fad76a0e7386,
"To the Editor of the New-York Daily Times: DEAR SIR: It is stated in your paper this morning that Rev. DANIEL WALDO, Chaplain to Congress, is the oldest surviving graduate of Yale College. By turning to the Triennial Catalogue for 1856, you will see that Mr. WALDO is of the class of 1788 Dr. STEBBINS, of the the same class, has died since the catalogue was printed.  ",https://www.nytimes.com/1857/01/01/archives/the-oldest-graduate-of-yale-college.html,,,,6.0,The New York Times,[],"{'main': 'The Oldest Graduate of Yale College.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Oldest Graduate of Yale College.', 'name': None, 'seo': None, 'sub': None}",[],1857-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1dbc1f7e-5532-50d1-85e2-cf6b3e0ebaa9,0,nyt://article/1dbc1f7e-5532-50d1-85e2-cf6b3e0ebaa9,
"Our Spanish papers are in high glee at the expected destruction of Walker and his friends, but for fear of a mistake in their calculations, they have not yet appointed the day of final reckoning. The Guatemalian forces have been enforced by large numbers of runaway Spaniards from Cuba, most of whom were attached to General SANTA ANA's army.  ",https://www.nytimes.com/1857/01/01/archives/affairs-at-havana-the-spanish-press-on-walkercontemplated-change-in.html,,,,2.0,The New York Times,[],"{'main': 'Affairs at Havana.; THE SPANISH PRESS ON WALKER--CONTEMPLATED CHANGE IN THE GOVERNMENT OF THE ISLAND--PROSPECTS OF A FAMINE--DOMINICAN AFFAIRS--THE MEXICAN QUESTION, ETC.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Affairs at Havana.; THE SPANISH PRESS ON WALKER--CONTEMPLATED CHANGE IN THE GOVERNMENT OF THE ISLAND--PROSPECTS OF A FAMINE--DOMINICAN AFFAIRS--THE MEXICAN QUESTION, ETC.', 'name': None, 'seo': None, 'sub': None}",[],1857-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/377cebc3-69e1-5304-9d56-9e5031bc1809,0,nyt://article/377cebc3-69e1-5304-9d56-9e5031bc1809,
,https://www.nytimes.com/1857/01/01/archives/front-page-6-no-title.html,,,,1.0,The New York Times,[],"{'main': 'Front Page 6 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 6 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1857-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/37fb4e85-9d2e-5a79-a67d-53405e3d3b0f,0,nyt://article/37fb4e85-9d2e-5a79-a67d-53405e3d3b0f,
,https://www.nytimes.com/1857/01/01/archives/article-8-no-title.html,,,,4.0,The New York Times,[],"{'main': 'Article 8 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 8 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1857-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3ca3bb0f-c855-5238-9a57-12ce15e4134f,0,nyt://article/3ca3bb0f-c855-5238-9a57-12ce15e4134f,
