abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"CLEVELAND, Sept. 30.--James H. McGhindley, alias J.H. Martin, alias H.B. Mason, was arraigned before United States Commissioner Williams today charged with fraudulently drawing pensions in the names of a large number of widows ...  ",https://www.nytimes.com/1887/10/01/archives/caught-after-eighteen-years.html,,,5,The New York Times,[],"{'main': 'CAUGHT AFTER EIGHTEEN YEARS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'CAUGHT AFTER EIGHTEEN YEARS.', 'name': None, 'seo': None, 'sub': None}",[],1887-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00ba09b0-ba9b-5fcd-ad42-5b0aff2c454e,0,nyt://article/00ba09b0-ba9b-5fcd-ad42-5b0aff2c454e
"DETROIT, Mich., Sept. 30.--A remarkable case of imposture and of capital shrewdness in exposing it came to light to-day at the State prison at Jackson.  ",https://www.nytimes.com/1887/10/01/archives/shamming-seven-months-a-convicts-novel-attempt-to-procure-a-pardon.html,,,2,The New York Times,[],"{'main': ""SHAMMING SEVEN MONTHS.; A CONVICT'S NOVEL ATTEMPT TO PROCURE A PARDON."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""SHAMMING SEVEN MONTHS.; A CONVICT'S NOVEL ATTEMPT TO PROCURE A PARDON."", 'name': None, 'seo': None, 'sub': None}",[],1887-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/019da68f-ec2b-574a-baea-b20a0defd8ef,0,nyt://article/019da68f-ec2b-574a-baea-b20a0defd8ef
"It was rumored yesterday that the leaders of the United Labor Party had made up a slate for county and municipal offices, as follows: President of the Board of Aldermen--Joseph Wilkinson; Judge of the City Court--Dr. James W. Kramer or Prof. Scott; City Judges--Louis F. Post ...  ",https://www.nytimes.com/1887/10/01/archives/the-labor-politicians.html,,,3,The New York Times,[],"{'main': 'THE LABOR POLITICIANS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE LABOR POLITICIANS.', 'name': None, 'seo': None, 'sub': None}",[],1887-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/02437742-f3a0-58d8-a9bd-3d76eb1610b3,0,nyt://article/02437742-f3a0-58d8-a9bd-3d76eb1610b3
Water Supply Shut Off Stopping Elevators,https://www.nytimes.com/1887/10/01/archives/presenting-the-facts.html,Water Supply Shut Off Stopping Elevators,,3,The New York Times,[],"{'main': 'PRESENTING THE FACTS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'PRESENTING THE FACTS.', 'name': None, 'seo': None, 'sub': None}",[],1887-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0360612f-1cd3-5a15-b160-b815212e9ce8,0,nyt://article/0360612f-1cd3-5a15-b160-b815212e9ce8
,https://www.nytimes.com/1887/10/01/archives/personal-intelligence.html,,,5,The New York Times,[],"{'main': 'PERSONAL INTELLIGENCE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'PERSONAL INTELLIGENCE.', 'name': None, 'seo': None, 'sub': None}",[],1887-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/040b8089-75a5-500d-8003-26e0aa4445b2,0,nyt://article/040b8089-75a5-500d-8003-26e0aa4445b2
,https://www.nytimes.com/1887/10/01/archives/outgoing-steamships.html,,,3,The New York Times,[],"{'main': 'OUTGOING STEAMSHIPS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'OUTGOING STEAMSHIPS.', 'name': None, 'seo': None, 'sub': None}",[],1887-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06a27784-c7a2-57d3-b7d7-f9223d45ec35,0,nyt://article/06a27784-c7a2-57d3-b7d7-f9223d45ec35
"A new candidate for Mayor of Brooklyn has arisen in the person of the Hon. David A. Boody, a prominent member of the Citizens' League. His aspirations were disclosed yesterday by Frederick R. Lee, the President of the league.  ",https://www.nytimes.com/1887/10/01/archives/a-candidate-for-mayor.html,,,2,The New York Times,[],"{'main': 'A CANDIDATE FOR MAYOR.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A CANDIDATE FOR MAYOR.', 'name': None, 'seo': None, 'sub': None}",[],1887-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/07298131-4531-5331-ab8b-dcac6cf879d7,0,nyt://article/07298131-4531-5331-ab8b-dcac6cf879d7
"In two well known instances, those of the Northern Cheyennes and those of the Apaches, Gen. GEORGE CROOK, after gaining the admiration of the frontiersmen for his skill and successas an ""Indianfighter,"" risked ...  ",https://www.nytimes.com/1887/10/01/archives/gen-crook-and-the-utes.html,,,4,The New York Times,[],"{'main': 'GEN. CROOK AND THE UTES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'GEN. CROOK AND THE UTES.', 'name': None, 'seo': None, 'sub': None}",[],1887-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09684256-2294-5ad0-9c1a-61da9870eb44,0,nyt://article/09684256-2294-5ad0-9c1a-61da9870eb44
,https://www.nytimes.com/1887/10/01/archives/editorial-article-3-no-title.html,,,4,The New York Times,[],"{'main': 'Editorial Article 3 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Editorial Article 3 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1887-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0f033240-99f1-5521-bf90-f8714a90cd8a,0,nyt://article/0f033240-99f1-5521-bf90-f8714a90cd8a
,https://www.nytimes.com/1887/10/01/archives/marriage-announcement-1-no-title.html,,,5,The New York Times,[],"{'main': 'Marriage Announcement 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Marriage Announcement 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1887-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/113b13eb-ddcd-55e0-bdd5-806cddd49539,0,nyt://article/113b13eb-ddcd-55e0-bdd5-806cddd49539
