abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
Wins in Court of Appeals,https://www.nytimes.com/1902/04/01/archives/the-allens-case.html,Wins in Court of Appeals,,6,The New York Times,[],"{'main': '""THE"" ALLEN\'S CASE.', 'kicker': None, 'content_kicker': None, 'print_headline': '""THE"" ALLEN\'S CASE.', 'name': None, 'seo': None, 'sub': None}",[],1902-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/032f0d51-7954-53b6-bc86-e5e607d11550,0,nyt://article/032f0d51-7954-53b6-bc86-e5e607d11550,
,https://www.nytimes.com/1902/04/01/archives/tree-blown-through-a-house.html,,,2,The New York Times,[],"{'main': 'Tree Blown Through a House.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Tree Blown Through a House.', 'name': None, 'seo': None, 'sub': None}",[],1902-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/046fec7c-ecc8-52c2-a7fe-a03d97d4a615,0,nyt://article/046fec7c-ecc8-52c2-a7fe-a03d97d4a615,
,https://www.nytimes.com/1902/04/01/archives/incorporated-in-delaware.html,,,10,The New York Times,[],"{'main': 'Incorporated in Delaware.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Incorporated in Delaware.', 'name': None, 'seo': None, 'sub': None}",[],1902-04-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/081da34f-54ab-5fe6-9b87-ce2aab212de0,0,nyt://article/081da34f-54ab-5fe6-9b87-ce2aab212de0,
,https://www.nytimes.com/1902/04/01/archives/interscholastic-athletics.html,,,13,The New York Times,[],"{'main': 'INTERSCHOLASTIC ATHLETICS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'INTERSCHOLASTIC ATHLETICS.', 'name': None, 'seo': None, 'sub': None}",[],1902-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0872df62-eb07-5f59-af74-b4414c482fc0,0,nyt://article/0872df62-eb07-5f59-af74-b4414c482fc0,
"The traffic managers of railroads in the territory between New York and Chicago and St. Louis and of the steamship lines plying on the Great Lakes have reached an agreement which establishes a new flour and grain freight rates from the West to the Atlantic seaboard, and which, it is expected, will prevent the demoralization of rates and the complaints of small shippers about preferences and discrimination in favor of large shippers.  ",https://www.nytimes.com/1902/04/01/archives/news-of-the-railroads-lake-steamship-and-railroad-lines-reach.html,,,5,The New York Times,[],"{'main': 'NEWS OF THE RAILROADS; Lake Steamship and Railroad Lines Reach Agreement.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NEWS OF THE RAILROADS; Lake Steamship and Railroad Lines Reach Agreement.', 'name': None, 'seo': None, 'sub': None}",[],1902-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/088adefe-f3cc-5d59-9241-e5c7717538a9,0,nyt://article/088adefe-f3cc-5d59-9241-e5c7717538a9,
Seattle by Right of Sword,https://www.nytimes.com/1902/04/01/archives/by-right-of-sword-the-dramatization-of-marchmonts-novel-a-success-a.html,Seattle by Right of Sword,,9,The New York Times,[],"{'main': '""BY RIGHT OF SWORD.""; The Dramatization of Marchmont\'s Novel a Success at Seattle.', 'kicker': None, 'content_kicker': None, 'print_headline': '""BY RIGHT OF SWORD.""; The Dramatization of Marchmont\'s Novel a Success at Seattle.', 'name': None, 'seo': None, 'sub': None}",[],1902-04-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0c80ba58-987f-511d-9a5f-348a53456da9,0,nyt://article/0c80ba58-987f-511d-9a5f-348a53456da9,
carriage suit,https://www.nytimes.com/1902/04/01/archives/mrs-howard-gould-sued-action-brought-to-recover-price-of-landau-she.html,carriage suit,,1,The New York Times,[],"{'main': 'MRS. HOWARD GOULD SUED.; Action Brought to Recover Price of Landau She Rejected.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MRS. HOWARD GOULD SUED.; Action Brought to Recover Price of Landau She Rejected.', 'name': None, 'seo': None, 'sub': None}",[],1902-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0cb9db8f-9cd4-58b7-98a1-d7a0cc3e482c,0,nyt://article/0cb9db8f-9cd4-58b7-98a1-d7a0cc3e482c,
,https://www.nytimes.com/1902/04/01/archives/sighted-the-etruria-on-march-25.html,,,6,The New York Times,[],"{'main': 'Sighted the Etruria on March 25.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Sighted the Etruria on March 25.', 'name': None, 'seo': None, 'sub': None}",[],1902-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0ce738a9-e04d-533e-98a2-421a2a59a501,0,nyt://article/0ce738a9-e04d-533e-98a2-421a2a59a501,
Life,https://www.nytimes.com/1902/04/01/archives/new-play-by-anson-pond-life-brought-out-at-the-garden-theatre.html,Life,,9,The New York Times,[],"{'main': 'NEW PLAY BY ANSON POND; ""Life"" Brought Out at the Garden Theatre.', 'kicker': None, 'content_kicker': None, 'print_headline': 'NEW PLAY BY ANSON POND; ""Life"" Brought Out at the Garden Theatre.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'MADISON SQUARE GARDEN', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'AMUSEMENTS', 'rank': 2, 'major': 'N'}]",1902-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0eac2b3b-f0f5-5037-b9d3-597f81c57b19,0,nyt://article/0eac2b3b-f0f5-5037-b9d3-597f81c57b19,
"Lieber, Dr. Ernst; Berlin",https://www.nytimes.com/1902/04/01/archives/dr-ernst-lieser-dead-was-the-leader-of-the-ultramontane-party-in.html,"Lieber, Dr. Ernst; Berlin",,9,The New York Times,[],"{'main': 'DR. ERNST LIESER DEAD.; Was the Leader of the Ultramontane Party in the ReichstaguBorn in 1838.', 'kicker': None, 'content_kicker': None, 'print_headline': 'DR. ERNST LIESER DEAD.; Was the Leader of the Ultramontane Party in the ReichstaguBorn in 1838.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'DEATHS', 'rank': 1, 'major': 'N'}]",1902-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/10c05364-a3a0-54e9-ac32-b9807d3023b9,0,nyt://article/10c05364-a3a0-54e9-ac32-b9807d3023b9,
