abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
,https://www.nytimes.com/1902/01/01/archives/advice-to-panama-company.html,,,3,The New York Times,[],"{'main': 'ADVICE TO PANAMA COMPANY.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ADVICE TO PANAMA COMPANY.', 'name': None, 'seo': None, 'sub': None}",[],1902-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01262db5-cdb7-57da-898a-75f91c6acae0,0,nyt://article/01262db5-cdb7-57da-898a-75f91c6acae0,
"MILWAUKEE, Dec. 31 -- The report that the Pennsylvania is planning to invade the upper peninsula of Michigan, together with the Cleveland Iron Cliffs Railway properties, has been revived, and deals that are said to be in prospect for various short lines of railroad tend to confirm the rumor, mor.  ",https://www.nytimes.com/1902/01/01/archives/upper-michigan-prospect.html,,,3,The New York Times,[],"{'main': 'UPPER, MICHIGAN PROSPECT.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'UPPER, MICHIGAN PROSPECT.', 'name': None, 'seo': None, 'sub': None}",[],1902-01-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0178dc3a-56ad-5f75-b597-af9add53b868,0,nyt://article/0178dc3a-56ad-5f75-b597-af9add53b868,
,https://www.nytimes.com/1902/01/01/archives/january-interest-and-dividend-disbursements.html,,,6,The New York Times,[],"{'main': 'JANUARY INTEREST AND DIVIDEND DISBURSEMENTS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'JANUARY INTEREST AND DIVIDEND DISBURSEMENTS.', 'name': None, 'seo': None, 'sub': None}",[],1902-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01a055e9-032b-5243-a5fb-f16caa4d1543,0,nyt://article/01a055e9-032b-5243-a5fb-f16caa4d1543,
"PHILADELPHIA, Dec. 31 -- There was a general shrinkage in the Philadelphia stock market, except for a group of prominent stocks, including the Readings, Lehigh Valley, the Choctaws, American Railways, and Lehigh Navigation. The losses were chiefly in the industrials, with the Asphalt securities lending in the downward course.  ",https://www.nytimes.com/1902/01/01/archives/philadelphia-prices.html,,,11,The New York Times,[],"{'main': 'PHILADELPHIA PRICES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'PHILADELPHIA PRICES.', 'name': None, 'seo': None, 'sub': None}",[],1902-01-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/037c198a-fe41-500d-a2f8-e0fa6609a26f,0,nyt://article/037c198a-fe41-500d-a2f8-e0fa6609a26f,
,https://www.nytimes.com/1902/01/01/archives/new-york-states-income-was-unusually-large-state-controllers.html,,,2,The New York Times,[],"{'main': ""NEW YORK STATE'S INCOME WAS UNUSUALLY LARGE.; State Controller's Department Received Nearly $5,000,000 During the Year from Corporation Taxes Alone."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""NEW YORK STATE'S INCOME WAS UNUSUALLY LARGE.; State Controller's Department Received Nearly $5,000,000 During the Year from Corporation Taxes Alone."", 'name': None, 'seo': None, 'sub': None}",[],1902-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05726a99-9efe-5aa8-beee-b6a4a16c64df,0,nyt://article/05726a99-9efe-5aa8-beee-b6a4a16c64df,
"Mark M. Pagan, Jersey City's new Republican Mayor, will enter upon his duties at noon to-day, when he and Edward Hoos, the retiring Mayor, who is a Democrat, will receive calls together in the Mayor's office at the City Hull. Mayor Fagan announced his appointments yesterday. T are taken from both parties and are as lows:  ",https://www.nytimes.com/1902/01/01/archives/jersey-citys-new-mayor-mark-m-fagan-makes-public-his-appointments.html,,,5,The New York Times,[],"{'main': ""JERSEY CITY'S NEW MAYOR; Mark M. Fagan Makes Public His Appointments. Office Holders Selected from the Democratic as Well as the Republican Party."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""JERSEY CITY'S NEW MAYOR; Mark M. Fagan Makes Public His Appointments. Office Holders Selected from the Democratic as Well as the Republican Party."", 'name': None, 'seo': None, 'sub': None}",[],1902-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06027850-48c6-5ec7-9643-baf0b3f44711,0,nyt://article/06027850-48c6-5ec7-9643-baf0b3f44711,
Utah Indian mine concessions for the Florence Co.,https://www.nytimes.com/1902/01/01/archives/utah-indian-mines-to-be-monopolized-new-jersey-company-to-obtain.html,Utah Indian mine concessions for the Florence Co.,,1,The New York Times,[],"{'main': 'UTAH INDIAN MINES TO BE MONOPOLIZED; New Jersey Company to Obtain Sole Privilege of Them. Postmaster General Payne and Other Politicians Said to be Interested -- Concession Said to be Worth $1,000,000.', 'kicker': None, 'content_kicker': None, 'print_headline': 'UTAH INDIAN MINES TO BE MONOPOLIZED; New Jersey Company to Obtain Sole Privilege of Them. Postmaster General Payne and Other Politicians Said to be Interested -- Concession Said to be Worth $1,000,000.', 'name': None, 'seo': None, 'sub': None}",[],1902-01-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/067091e7-1dea-5d3e-b47b-ed960b083452,0,nyt://article/067091e7-1dea-5d3e-b47b-ed960b083452,
Siegfried; Jean de Reszke,https://www.nytimes.com/1902/01/01/archives/full-dress-rehearsal-of-siegfried-in-paris-every-indication-that.html,Siegfried; Jean de Reszke,,3,The New York Times,[],"{'main': 'FULL DRESS REHEARSAL OF ""SIEGFRIED"" IN PARIS.; Every Indication that the Opera Will Be a Success -- Jean de Reszke\'s Personal Triumph.', 'kicker': None, 'content_kicker': None, 'print_headline': 'FULL DRESS REHEARSAL OF ""SIEGFRIED"" IN PARIS.; Every Indication that the Opera Will Be a Success -- Jean de Reszke\'s Personal Triumph.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Paris', 'rank': 1, 'major': 'N'}]",1902-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0826a18f-edbf-5d7f-97e9-e3bc49a28612,0,nyt://article/0826a18f-edbf-5d7f-97e9-e3bc49a28612,
,https://www.nytimes.com/1902/01/01/archives/young-mann-died-of-broken-neck.html,,,1,The New York Times,[],"{'main': 'Young Mann Died of Broken Neck.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Young Mann Died of Broken Neck.', 'name': None, 'seo': None, 'sub': None}",[],1902-01-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/09904008-b62f-5511-9731-d03e856f8052,0,nyt://article/09904008-b62f-5511-9731-d03e856f8052,
,https://www.nytimes.com/1902/01/01/archives/the-rebuke-to-gen-miles.html,,,6,The New York Times,[],"{'main': 'THE ""REBUKE"" TO GEN. MILES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE ""REBUKE"" TO GEN. MILES.', 'name': None, 'seo': None, 'sub': None}",[],1902-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b52f6c2-df3c-567d-a663-fb39109a6f5e,0,nyt://article/0b52f6c2-df3c-567d-a663-fb39109a6f5e,
