abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
The House of Lords to-day had a brief debate on the Sunday Trading bill and adjourned... In the House of Commons Mr. GLADSTONE promised the early introduction of practical measures for education in Ireland and Scotland.  ,https://www.nytimes.com/1870/03/01/archives/europe-proceedings-in-the-british-parliament-estimates-for-the.html,,,,1,The New York Times,[],"{'main': ""EUROPE.; Proceedings in the British Parliament Estimates for the Navy--The Ironclad Fleet. Telegraphic Communication with India Complete--Spanish Polities--Distress in Italy--Pere Hyacinthe. A Scullers' Match on the Thames--Saddler the Winner."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""EUROPE.; Proceedings in the British Parliament Estimates for the Navy--The Ironclad Fleet. Telegraphic Communication with India Complete--Spanish Polities--Distress in Italy--Pere Hyacinthe. A Scullers' Match on the Thames--Saddler the Winner."", 'name': None, 'seo': None, 'sub': None}",[],1870-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/07212845-5da9-5218-954f-451ba6562510,0,nyt://article/07212845-5da9-5218-954f-451ba6562510,
"Last evening the chapel of the University of New-York was filled with a select assemblage consisting of the Professors and students, and the relatives and fair friends of the successful candidates for honors in the Medical Department. The members of the Faculty, including the Chancellor, Ferris, John W. Draper, M. D., President;  ",https://www.nytimes.com/1870/03/01/archives/conferring-of-degrees-at-the-university-of-newyork.html,,,,1,The New York Times,[],"{'main': 'Conferring of Degrees at the University of New-York.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Conferring of Degrees at the University of New-York.', 'name': None, 'seo': None, 'sub': None}",[],1870-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1370c77e-5b8a-5e98-9444-27cdee8d9d3b,0,nyt://article/1370c77e-5b8a-5e98-9444-27cdee8d9d3b,
,https://www.nytimes.com/1870/03/01/archives/miniature-almanacthis-day.html,,,,8,The New York Times,[],"{'main': 'MINIATURE ALMANAC--THIS DAY.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MINIATURE ALMANAC--THIS DAY.', 'name': None, 'seo': None, 'sub': None}",[],1870-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/13f13b1b-735b-5d27-b7c4-8bd457a740ae,0,nyt://article/13f13b1b-735b-5d27-b7c4-8bd457a740ae,
"At about 11 o'clock last evening PATRICK J. MEHEN, of Hudson City, N. J., editor of the Irish American, and a prominent Feman, was passing through Fourth-street, between Broadway and Mercer-street, when he was suddenly approached from behind by a red-whiskered man, who fired two shots at him, one of which took effect in his neck,  ",https://www.nytimes.com/1870/03/01/archives/another-murder-a-prominent-fenian-editor-shot-down-in-the-streetthe.html,,,,1,The New York Times,[],"{'main': 'ANOTHER MURDER.; A Prominent Fenian Editor Shot Down in the Street--The Wound Supposed to be Mortal--Arrest of the Assasin and his Denial of the Crime. Further Particulars--Account from Another Reporter. Still Another Affray.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ANOTHER MURDER.; A Prominent Fenian Editor Shot Down in the Street--The Wound Supposed to be Mortal--Arrest of the Assasin and his Denial of the Crime. Further Particulars--Account from Another Reporter. Still Another Affray.', 'name': None, 'seo': None, 'sub': None}",[],1870-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/184ad6e8-4ca4-5a9a-bba2-04bbfcbbdbf7,0,nyt://article/184ad6e8-4ca4-5a9a-bba2-04bbfcbbdbf7,
,https://www.nytimes.com/1870/03/01/archives/marine-intelligence-cleared-arrived-below-by-telegraph-marine.html,,,,8,The New York Times,[],"{'main': 'MARINE INTELLIGENCE.; Cleared. Arrived. Below. By Telegraph. Marine Disasters. Spoken, &c. Foreign Ports.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MARINE INTELLIGENCE.; Cleared. Arrived. Below. By Telegraph. Marine Disasters. Spoken, &c. Foreign Ports.', 'name': None, 'seo': None, 'sub': None}",[],1870-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1df71ec0-4068-58ca-9827-92dd7d56e89b,0,nyt://article/1df71ec0-4068-58ca-9827-92dd7d56e89b,
"At the Yorkville Police Court yesterday JAS COLLINS, a young vagrant of the worst character, was arraigned. He was detected by Officer DALB? in the act of stealing a valuable horse blanket, the property of Mr. GEO. BROWN.  ",https://www.nytimes.com/1870/03/01/archives/a-nineteenth-ward-desperado.html,,,,8,The New York Times,[],"{'main': 'A Nineteenth Ward Desperado.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A Nineteenth Ward Desperado.', 'name': None, 'seo': None, 'sub': None}",[],1870-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1f148ec3-3df9-533e-9c2f-828803ac6616,0,nyt://article/1f148ec3-3df9-533e-9c2f-828803ac6616,
"The propeller New-Jersey, which left here on Friday for Norfolk with a large freight, was burned to the water's edge and sunk in ten fathoms of water, off Sharp's Island in Chesapeake Bay. The Captain and crew escaped in the boats and were picked up and brought to this city by the propeller Transit. The New-Jersey was valued at 850,000, and insured for half that sum.  ",https://www.nytimes.com/1870/03/01/archives/burning-of-a-propeller-in-chesapeake-baya-mississippi-steamboat.html,,,,1,The New York Times,[],"{'main': 'Burning of a Propeller in Chesapeake Bay--A Mississippi Steamboat Sunk.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Burning of a Propeller in Chesapeake Bay--A Mississippi Steamboat Sunk.', 'name': None, 'seo': None, 'sub': None}",[],1870-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1f888351-5f8c-54d3-a415-08803588a23f,0,nyt://article/1f888351-5f8c-54d3-a415-08803588a23f,
"Hon. J. Tilling hast, of Albany; Hon. E. B. Phillips, of Chicago; Hon. L. Drullard, of Buffalo; Hon. David Campbell, of Pittsfield and E. P. Campbell, Esq., of Detroit, are at the St. Nicholas Hotel. Hon. Samuel Norris, of California; Hon. J. M. Killough, of Texas; Hon. J. ?? Boyce, of Canada; Hon. H. H. Wainwright, of Philadelphia, on. L.  ",https://www.nytimes.com/1870/03/01/archives/personal.html,,,,1,The New York Times,[],"{'main': 'Personal.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Personal.', 'name': None, 'seo': None, 'sub': None}",[],1870-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2001e74f-af9b-52ad-a164-f021746d743b,0,nyt://article/2001e74f-af9b-52ad-a164-f021746d743b,
"A fire broke out last evening, about 9 o'clock, on the third floor of No. 59 Maiden-lance, which was not extinguished until after some hours' labor and great damage. It extended into as follows: FLEISCHMANN  Co., plate glass and mirrors, first floor and basement, No. 59, damage $8,000; insurance $3,000. HENRY BESSELS,  ",https://www.nytimes.com/1870/03/01/archives/deatructive-fire-in-maidenlane.html,,,,1,The New York Times,[],"{'main': 'Deatructive Fire in Maiden-Lane.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Deatructive Fire in Maiden-Lane.', 'name': None, 'seo': None, 'sub': None}",[],1870-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/20157bb3-f610-5da5-859c-dfab2b9b692f,0,nyt://article/20157bb3-f610-5da5-859c-dfab2b9b692f,
"The body of JAMES REARDON, a night watchman in the employ of the Morris and Es-sex Railroad Company, at the Iron Dock, in Hoboken, was found in the last evening. REARDON had been missing from his home in South Eighth-street, in Jersey City, since Wednesday last, and suspicions of foul play were entertained, though no marks of violence were found upon his body.  ",https://www.nytimes.com/1870/03/01/archives/another-watchman-supposed-to-have-been-murdered.html,,,,5,The New York Times,[],"{'main': 'Another Watchman Supposed to Have Been Murdered.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Another Watchman Supposed to Have Been Murdered.', 'name': None, 'seo': None, 'sub': None}",[],1870-03-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/35c279e8-8e61-51d8-a8e1-2c8bf9a41391,0,nyt://article/35c279e8-8e61-51d8-a8e1-2c8bf9a41391,
