abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
,https://www.nytimes.com/1852/10/01/archives/article-8-no-title.html,,,,3.0,The New York Times,[],"{'main': 'Article 8 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 8 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1852-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0211ddd6-75e6-52c5-ae2e-cb227c843022,0,nyt://article/0211ddd6-75e6-52c5-ae2e-cb227c843022,
"Music should make our stately friend of the Courier more accommodating to the softer sex. Unamiable, we dare not call him, but ungallant we must suspect him to be, in refusing to gratify that delightful curiosity and exquisite taste which his absent lady readers desire to indulge touching the toilette of SONTAG.  ",https://www.nytimes.com/1852/10/01/archives/letter-to-the-editor.html,,,,4.0,The New York Times,[],"{'main': 'Letter to the Editor', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Letter to the Editor', 'name': None, 'seo': None, 'sub': None}",[],1852-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04caf150-d960-5877-a5df-28f25decc7fa,0,nyt://article/04caf150-d960-5877-a5df-28f25decc7fa,
"The accumulations in the office of the Assistant Treasurer, in this city, begin to excite some degree of uneasiness in the money circles. Although the disbursements of the month just closed, have amounted to two and a quarter millions dollars, the unexpected increase of receipts from Custom duties, has left a balance of 87,279,000, or 8574,009 in excess of the balance at the close of August.  ",https://www.nytimes.com/1852/10/01/archives/the-subtreasury.html,,,,4.0,The New York Times,[],"{'main': 'The Sub-Treasury.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Sub-Treasury.', 'name': None, 'seo': None, 'sub': None}",[],1852-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/069451a8-e229-5f67-9c59-b042c97f7cae,0,nyt://article/069451a8-e229-5f67-9c59-b042c97f7cae,
"IMPORTANT NAUTICAL DISCOVERY.--It may not be generally known that the latitude of a ship cannot be taken if the sun and the horizon be not both visible at the same time, and that the artificial horizon used on land to obtain the latitude of a place, cannot be used at sea. Owing to the constant motion of the ship destroying the horizontal surface.  ",https://www.nytimes.com/1852/10/01/archives/article-9-no-title.html,,,,3.0,The New York Times,[],"{'main': 'Article 9 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 9 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1852-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06cc7867-d1ef-51f8-aaa3-01a67fe8759c,0,nyt://article/06cc7867-d1ef-51f8-aaa3-01a67fe8759c,
,https://www.nytimes.com/1852/10/01/archives/front-page-14-no-title.html,,,,1.0,The New York Times,[],"{'main': 'Front Page 14 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 14 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1852-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08da853f-daa0-58c6-8f72-d56b79bfe53c,0,nyt://article/08da853f-daa0-58c6-8f72-d56b79bfe53c,
,https://www.nytimes.com/1852/10/01/archives/front-page-9-no-title.html,,,,1.0,The New York Times,[],"{'main': 'Front Page 9 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 9 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1852-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0bb61c8d-a88b-5766-b91a-911ef10f72fc,0,nyt://article/0bb61c8d-a88b-5766-b91a-911ef10f72fc,
"The following was telegraphed from London to Liverpool on Saturday morning, the 18th inst.: ""The London Morning Post says: ""We are now enabled to corroborate the announcement made in our first edition, that the funeral of the Duke of WELLINGTON will be a public ceremonial.  ",https://www.nytimes.com/1852/10/01/archives/the-latest-from-europe-by-the-canada.html,,,,1.0,The New York Times,[],"{'main': 'The Latest from Europe by the Canada.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Latest from Europe by the Canada.', 'name': None, 'seo': None, 'sub': None}",[],1852-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1287d092-d0b0-5660-a5d1-4a23b07566d6,0,nyt://article/1287d092-d0b0-5660-a5d1-4a23b07566d6,
,https://www.nytimes.com/1852/10/01/archives/front-page-4-no-title.html,,,,1.0,The New York Times,[],"{'main': 'Front Page 4 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 4 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1852-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/15e054c7-af77-53f6-9ae0-977f492d02fd,0,nyt://article/15e054c7-af77-53f6-9ae0-977f492d02fd,
Historical sketch of,https://www.nytimes.com/1852/10/01/archives/literary-and-critical.html,Historical sketch of,,,2.0,The New York Times,[],"{'main': 'LITERARY AND CRITICAL.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LITERARY AND CRITICAL.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'China', 'rank': 1, 'major': 'N'}]",1852-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/18eaf01e-34a4-5db6-9dfb-a4db41d9f76c,0,nyt://article/18eaf01e-34a4-5db6-9dfb-a4db41d9f76c,
State of the political prisoners there,https://www.nytimes.com/1852/10/01/archives/political-prisoners-in-naples.html,State of the political prisoners there,,,6.0,The New York Times,[],"{'main': 'Political Prisoners in Naples.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Political Prisoners in Naples.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Naples', 'rank': 1, 'major': 'N'}]",1852-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1aa061e8-3ed4-52be-9adc-bdedefc87240,0,nyt://article/1aa061e8-3ed4-52be-9adc-bdedefc87240,
