abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
,https://www.nytimes.com/1867/07/01/archives/article-5-no-title.html,,,2,The New York Times,[],"{'main': 'Article 5 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 5 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1867-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00136a88-2dd2-5f21-85be-d526d399f26e,0,nyt://article/00136a88-2dd2-5f21-85be-d526d399f26e
"The following is a copy of paragraph 6, Special Orders No. 72, issued by Major-Gen. SHERIDAN. It is rumored that other officials will be likely to share the fate of those named below for similar reasons:  ",https://www.nytimes.com/1867/07/01/archives/removal-of-civil-officers-in-texas.html,,,2,The New York Times,[],"{'main': 'Removal of Civil Officers in Texas.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Removal of Civil Officers in Texas.', 'name': None, 'seo': None, 'sub': None}",[],1867-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/07985498-4269-512f-a47f-34a1cf8d8196,0,nyt://article/07985498-4269-512f-a47f-34a1cf8d8196
with Names of Heroes,https://www.nytimes.com/1867/07/01/archives/vermont-democratic-state-convention.html,with Names of Heroes,,1,The New York Times,[],"{'main': 'Vermont Democratic State Convention.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Vermont Democratic State Convention.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Vermont', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 2, 'major': 'N'}]",1867-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09ce9f51-1caa-56a2-a09f-850c2e74d473,0,nyt://article/09ce9f51-1caa-56a2-a09f-850c2e74d473
"THE PARDON OF GEN. LONGSTREET.--All genuine Radical Republicans who can lift their thoughts to the comprehension of the great question of the reconstruction of the entire South and the restoration of harmony and peace throughout the length and breadth of our land, will be glad to learn that Gen. LONGSTREET has been pardoned by the President, and is again a citizen of the United States.  ",https://www.nytimes.com/1867/07/01/archives/article-4-no-title.html,,,2,The New York Times,[],"{'main': 'Article 4 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 4 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1867-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0e30165c-9301-5fd3-969b-54b4ac6638c0,0,nyt://article/0e30165c-9301-5fd3-969b-54b4ac6638c0
"A friend who read our note on the common mis-spelling of KOSCIUSZKO'S name in America, insists that it is pronounced here much worse than it is spelt, It appears that to persons acquainted with the Polish and Sclavonian tongues,  ",https://www.nytimes.com/1867/07/01/archives/taking-liberties-with-heroic-names.html,,,4,The New York Times,[],"{'main': 'Taking Liberties With Heroic Names.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Taking Liberties With Heroic Names.', 'name': None, 'seo': None, 'sub': None}",[],1867-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0f95abfc-8bf7-5904-9de4-9dcd985dab40,0,nyt://article/0f95abfc-8bf7-5904-9de4-9dcd985dab40
"Toronto Letter, June 2???",https://www.nytimes.com/1867/07/01/archives/affairs-in-canada-a-coalition-ministrytreatment-of-emigrants.html,"Toronto Letter, June 2???",,2,The New York Times,[],"{'main': 'AFFAIRS IN CANADA.; A Coalition Ministry--Treatment of Emigrants.', 'kicker': None, 'content_kicker': None, 'print_headline': 'AFFAIRS IN CANADA.; A Coalition Ministry--Treatment of Emigrants.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Canada', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'FOREIGN', 'rank': 2, 'major': 'N'}]",1867-07-01T05:00:00+0000,article,None,Archives,"{'original': 'Correspondence of the New-York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/18a994c4-1ad3-548c-b80f-bcc6174dee06,0,nyt://article/18a994c4-1ad3-548c-b80f-bcc6174dee06
"Receipts 1866 and 1867, by months",https://www.nytimes.com/1867/07/01/archives/washington-affairs-at-the-national-capital.html,"Receipts 1866 and 1867, by months",,5,The New York Times,[],"{'main': 'WASHINGTON.; AFFAIRS AT THE NATIONAL CAPITAL.', 'kicker': None, 'content_kicker': None, 'print_headline': 'WASHINGTON.; AFFAIRS AT THE NATIONAL CAPITAL.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'UNITED STATES TREASURY', 'rank': 2, 'major': 'N'}]",1867-07-01T05:00:00+0000,article,None,Archives,"{'original': 'Special Dispatches to the New-York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/2a94298b-6e41-59cc-a7e0-8149529a9325,0,nyt://article/2a94298b-6e41-59cc-a7e0-8149529a9325
"The Court came in at 9 o'clock. The Courthouse was crowded. Several witnesses were examined, among them the physicians who attended the inquest. One witness said that two or three weeks before the murder the prisoner had told him that he heard an Irishman say:  ",https://www.nytimes.com/1867/07/01/archives/the-maine-murders-continuation-of-the-examination-for-the.html,,,5,The New York Times,[],"{'main': 'THE MAINE MURDERS.; Continuation of the Examination for the Government--Testimony of the Negro Clifton Harris. Cross-Examination of Clifton HarriaClose of the Testimony for the Prosecution. Verrill, the Prisoner, Called to the Stand.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE MAINE MURDERS.; Continuation of the Examination for the Government--Testimony of the Negro Clifton Harris. Cross-Examination of Clifton HarriaClose of the Testimony for the Prosecution. Verrill, the Prisoner, Called to the Stand.', 'name': None, 'seo': None, 'sub': None}",[],1867-07-01T05:00:00+0000,article,None,Archives,"{'original': 'Special Correspondence of the New-York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/2ec11caa-16ac-5952-9a0b-02af97af53aa,0,nyt://article/2ec11caa-16ac-5952-9a0b-02af97af53aa
"Negroes and Taxes, Politics, &c.; Correspondence TIMES",https://www.nytimes.com/1867/07/01/archives/south-carolina-negroes-and-city-taxesa-railroad-snarlgen-burtonthe.html,"Negroes and Taxes, Politics, &c.; Correspondence TIMES",,1,The New York Times,[],"{'main': 'SOUTH CAROLINA.; Negroes and City Taxes--A Railroad Snarl--Gen. Burton--The University of South Carolina--Rain--Negro Churches--Politics, &c.', 'kicker': None, 'content_kicker': None, 'print_headline': 'SOUTH CAROLINA.; Negroes and City Taxes--A Railroad Snarl--Gen. Burton--The University of South Carolina--Rain--Negro Churches--Politics, &c.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'South Carolina', 'rank': 1, 'major': 'N'}]",1867-07-01T05:00:00+0000,article,None,Archives,"{'original': 'From Our Own Correspondent', 'person': [{'firstname': 'From', 'middlename': 'Our', 'lastname': 'Own', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/30d7da3a-c407-5e9a-8c4d-3cee927409aa,0,nyt://article/30d7da3a-c407-5e9a-8c4d-3cee927409aa
"Somerville, N. J.; Beard, Boy, by Jacob Vanarsdale",https://www.nytimes.com/1867/07/01/archives/horrible-murder-of-a-child-in-newjersey.html,"Somerville, N. J.; Beard, Boy, by Jacob Vanarsdale",,1,The New York Times,[],"{'main': 'Horrible Murder of a Child in New-Jersey.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Horrible Murder of a Child in New-Jersey.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 1, 'major': 'N'}]",1867-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3aa013fd-6f7b-50c6-8cf1-491e9e4b1c51,0,nyt://article/3aa013fd-6f7b-50c6-8cf1-491e9e4b1c51
