abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
,https://www.nytimes.com/1905/08/01/archives/photograph-of-baron-komura.html,,,6,The New York Times,[],"{'main': 'Photograph of Baron Komura.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Photograph of Baron Komura.', 'name': None, 'seo': None, 'sub': None}",[],1905-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0042609f-346e-5d0e-877b-ce945fcee6d6,0,nyt://article/0042609f-346e-5d0e-877b-ce945fcee6d6,
,https://www.nytimes.com/1905/08/01/archives/british-ships-coming-in-september.html,,,5,The New York Times,[],"{'main': 'British Ships Coming in September.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'British Ships Coming in September.', 'name': None, 'seo': None, 'sub': None}",[],1905-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0381a738-53cd-56d3-91b3-b1fa68166c69,0,nyt://article/0381a738-53cd-56d3-91b3-b1fa68166c69,
Editorial on union singers,https://www.nytimes.com/1905/08/01/archives/a-new-artistic-standard.html,Editorial on union singers,,6,The New York Times,[],"{'main': 'A NEW ARTISTIC STANDARD.', 'kicker': None, 'content_kicker': None, 'print_headline': 'A NEW ARTISTIC STANDARD.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'PARKS AND PLAYGROUNDS', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Music', 'rank': 2, 'major': 'N'}]",1905-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/048ca7cd-7651-5912-b18c-4c406fe25c3e,0,nyt://article/048ca7cd-7651-5912-b18c-4c406fe25c3e,
"Japanese naval officers describe victories at Port Arthur and in Sea of Japan, Nippon Club, NYC",https://www.nytimes.com/1905/08/01/archives/japanese-naval-heroes-tell-of-their-victory-kamimura-oguro-and-sato.html,"Japanese naval officers describe victories at Port Arthur and in Sea of Japan, Nippon Club, NYC",,2,The New York Times,[],"{'main': ""JAPANESE NAVAL HEROES TELL OF THEIR VICTORY; Kamimura, Oguro, and Sato Guests of the Nippon Club. PEACE ENVOYS STAYED AWAY Every Detail of Japan's Triumph Is Ascribed to the Virtues of the Emperor."", 'kicker': None, 'content_kicker': None, 'print_headline': ""JAPANESE NAVAL HEROES TELL OF THEIR VICTORY; Kamimura, Oguro, and Sato Guests of the Nippon Club. PEACE ENVOYS STAYED AWAY Every Detail of Japan's Triumph Is Ascribed to the Virtues of the Emperor."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'RUSSO-JAPANESE WAR', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'RUSSO-JAPANESE WAR', 'rank': 2, 'major': 'N'}]",1905-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/057673ce-2f0d-5754-b9f9-85643938ac48,0,nyt://article/057673ce-2f0d-5754-b9f9-85643938ac48,
France suspects Ger of trying to obtain commercial concessions,https://www.nytimes.com/1905/08/01/archives/france-suspects-germany-activity-of-concession-hunters-in-morocco.html,France suspects Ger of trying to obtain commercial concessions,,2,The New York Times,[],"{'main': 'FRANCE SUSPECTS GERMANY.; Activity of Concession Hunters in Morocco May Make Trouble.', 'kicker': None, 'content_kicker': None, 'print_headline': 'FRANCE SUSPECTS GERMANY.; Activity of Concession Hunters in Morocco May Make Trouble.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Morocco', 'rank': 1, 'major': 'N'}]",1905-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05b85b72-2210-5e8f-9462-bb6ea7bedb89,0,nyt://article/05b85b72-2210-5e8f-9462-bb6ea7bedb89,
Diplomats believe Assembly will avert a revolt,https://www.nytimes.com/1905/08/01/archives/optimism-now-in-russia-diplomats-believe-the-coming-assembly-will-a.html,Diplomats believe Assembly will avert a revolt,,2,The New York Times,[],"{'main': 'OPTIMISM NOW IN RUSSIA.; Diplomats Believe the Coming Assembly Will Avert a Revolt.', 'kicker': None, 'content_kicker': None, 'print_headline': 'OPTIMISM NOW IN RUSSIA.; Diplomats Believe the Coming Assembly Will Avert a Revolt.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Russia', 'rank': 1, 'major': 'N'}]",1905-08-01T05:00:00+0000,article,None,Archives,"{'original': 'LONDON TIMES -- NEW YORK TIMES', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0847c19b-8c32-56b8-9064-e688476753a9,0,nyt://article/0847c19b-8c32-56b8-9064-e688476753a9,
,https://www.nytimes.com/1905/08/01/archives/kisses-and-rice-for-runaway-bride.html,,,4,The New York Times,[],"{'main': 'Kisses and Rice for Runaway Bride.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Kisses and Rice for Runaway Bride.', 'name': None, 'seo': None, 'sub': None}",[],1905-08-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/089daf7d-4861-5b02-b5d6-cec237931122,0,nyt://article/089daf7d-4861-5b02-b5d6-cec237931122,
"BERLIN, July 31. -- On excellent authority I learn that the probable origin of the report that a plan was under way to close the Baltic Sea to British warships had its origin in an attempt on the part of the Russian Government to prevent the flood of explosives and other revolutionary material from coming into the Czar's domains.  ",https://www.nytimes.com/1905/08/01/archives/russia-tries-to-stop-a-flood-of-explosives-asks-neighboring-nations.html,,,2,The New York Times,[],"{'main': 'RUSSIA TRIES TO STOP A FLOOD OF EXPLOSIVES; Asks Neighboring Nations to Balk Revolutionaries. NOT TRYING TO CURB BRITAIN Assurances in St. Petersburg That the Czar Does Not Want to Close the Baltic.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'RUSSIA TRIES TO STOP A FLOOD OF EXPLOSIVES; Asks Neighboring Nations to Balk Revolutionaries. NOT TRYING TO CURB BRITAIN Assurances in St. Petersburg That the Czar Does Not Want to Close the Baltic.', 'name': None, 'seo': None, 'sub': None}",[],1905-08-01T05:00:00+0000,article,None,Archives,"{'original': 'Special Cable to THE NEW YORK TIMES', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0adcb6bb-3fec-563f-a245-960456be45c4,0,nyt://article/0adcb6bb-3fec-563f-a245-960456be45c4,
He and Harris freed; Jerome says he will rev evidence,https://www.nytimes.com/1905/08/01/archives/andrews-and-harris-go-free-from-court-discharged-without-comment-on.html,He and Harris freed; Jerome says he will rev evidence,,12,The New York Times,[],"{'main': 'ANDREWS AND HARRIS GO FREE FROM COURT; Discharged Without Comment on Evidence or Motives. JEROME MAY ACT FURTHER Says He Will Review the Evidence for Possible Mistakes -- Andrews to Sail To-morrow.', 'kicker': None, 'content_kicker': None, 'print_headline': 'ANDREWS AND HARRIS GO FREE FROM COURT; Discharged Without Comment on Evidence or Motives. JEROME MAY ACT FURTHER Says He Will Review the Evidence for Possible Mistakes -- Andrews to Sail To-morrow.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'ANDREWS, CHAMPE S', 'rank': 1, 'major': 'N'}]",1905-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0bdcf5cf-b7a4-58cc-88f3-0955023add6c,0,nyt://article/0bdcf5cf-b7a4-58cc-88f3-0955023add6c,
I noticed a few days ago an article in your paper from a celebrated woman lecturer calling for missionary work among the indolent rich.  ,https://www.nytimes.com/1905/08/01/archives/blind-criticism-of-the-rich-a-woman-lecturers-comments-criticised.html,,,6,The New York Times,[],"{'main': ""BLIND CRITICISM OF THE RICH.; A Woman Lecturer's Comments Criticised In Turn."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""BLIND CRITICISM OF THE RICH.; A Woman Lecturer's Comments Criticised In Turn."", 'name': None, 'seo': None, 'sub': None}",[],1905-08-01T05:00:00+0000,article,None,Archives,"{'original': 'F.J', 'person': [{'firstname': 'F.', 'middlename': 'J', 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0c54da4b-374a-51a4-b765-60e8167eac9e,0,nyt://article/0c54da4b-374a-51a4-b765-60e8167eac9e,
Attorney General Julius M. Mayer began suit yesterday on behalf of the people of the State of New York against the Equitable Life Assurance Society and the forty-nine men now living who were its Directors during the period covered by the investigation which the State authorities have made into the Equitable's affairs.  ,https://www.nytimes.com/1905/08/01/archives/equitable-suits-begun-by-mayer-harriman-was-served-before-he-left.html,,,1,The New York Times,[],"{'main': ""EQUITABLE SUITS BEGUN BY MAYER; Harriman Was Served Before He Left for Japan. PERHAPS HE WON'T TESTIFY The Attorney General Refuses to Say Whether He Will Be Called -- Asks Division of Surplus. EQUITABLE SUITS BEGUN BY MAYER"", 'kicker': '2', 'content_kicker': None, 'print_headline': ""EQUITABLE SUITS BEGUN BY MAYER; Harriman Was Served Before He Left for Japan. PERHAPS HE WON'T TESTIFY The Attorney General Refuses to Say Whether He Will Be Called -- Asks Division of Surplus. EQUITABLE SUITS BEGUN BY MAYER"", 'name': None, 'seo': None, 'sub': None}",[],1905-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0d004ecc-08c2-53b5-8a7c-8d71fe7773e1,0,nyt://article/0d004ecc-08c2-53b5-8a7c-8d71fe7773e1,
,https://www.nytimes.com/1905/08/01/archives/taft-party-at-nagasaki.html,,,2,The New York Times,[],"{'main': 'Taft Party at Nagasaki.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Taft Party at Nagasaki.', 'name': None, 'seo': None, 'sub': None}",[],1905-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0e1f51e3-5b48-5d81-b7f9-1f78cd8098b9,0,nyt://article/0e1f51e3-5b48-5d81-b7f9-1f78cd8098b9,
Text of lr written from London to readers of NY Daily News,https://www.nytimes.com/1905/08/01/archives/timothy-the-great-writes-to-the-bowery-big-tim-heard-edward-rex-say.html,Text of lr written from London to readers of NY Daily News,,7,The New York Times,[],"{'main': 'TIMOTHY THE GREAT WRITES TO THE BOWERY; Big Tim Heard Edward Rex Say ""We Win"" at the Races. HIS VISIT TO PARLIAMENT Hats Worn There, He Declares, That Are Older Than the Wearers -- Shocks Him to See Women Smoke.', 'kicker': None, 'content_kicker': None, 'print_headline': 'TIMOTHY THE GREAT WRITES TO THE BOWERY; Big Tim Heard Edward Rex Say ""We Win"" at the Races. HIS VISIT TO PARLIAMENT Hats Worn There, He Declares, That Are Older Than the Wearers -- Shocks Him to See Women Smoke.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'SULLIVAN, TIMOTHY D', 'rank': 1, 'major': 'N'}]",1905-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/14d98545-fd6b-5945-8c9d-48a03c4ba640,0,nyt://article/14d98545-fd6b-5945-8c9d-48a03c4ba640,
,https://www.nytimes.com/1905/08/01/archives/against-printer-palmer-commission-would-remove-him-and-cancel-type.html,,,2,The New York Times,[],"{'main': 'AGAINST PRINTER PALMER.; Commission Would Remove Him and Cancel Type Machine Contract.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'AGAINST PRINTER PALMER.; Commission Would Remove Him and Cancel Type Machine Contract.', 'name': None, 'seo': None, 'sub': None}",[],1905-08-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/167228f2-5d47-5930-bb43-9bcafcbe484a,0,nyt://article/167228f2-5d47-5930-bb43-9bcafcbe484a,
