abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
"Native loan of $50,000,000 oversubscribed; Central Ry. construction to be resumed",https://www.nytimes.com/1905/05/01/archives/japan-has-money-to-spare-able-to-resume-construction-of-railway.html,"Native loan of $50,000,000 oversubscribed; Central Ry. construction to be resumed",,4,The New York Times,[],"{'main': 'JAPAN HAS MONEY TO SPARE.; Able to Resume Construction of Railway Stopped When War Began.', 'kicker': None, 'content_kicker': None, 'print_headline': 'JAPAN HAS MONEY TO SPARE.; Able to Resume Construction of Railway Stopped When War Began.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Japan', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': '$150,000,000 TO BE BORROWED', 'rank': 2, 'major': 'N'}]",1905-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04e23bbf-a4e5-5561-9d47-d58667520282,0,nyt://article/04e23bbf-a4e5-5561-9d47-d58667520282,
,https://www.nytimes.com/1905/05/01/archives/regiment-goes-to-church-the-seventyfirst-hears-sermon-by-i-chaplain.html,,,14,The New York Times,[],"{'main': 'REGIMENT GOES TO CHURCH.; The Seventy-first Hears Sermon by I Chaplain, the Rcv. Dr. Tilton.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'REGIMENT GOES TO CHURCH.; The Seventy-first Hears Sermon by I Chaplain, the Rcv. Dr. Tilton.', 'name': None, 'seo': None, 'sub': None}",[],1905-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05fb7281-6d7d-5297-b396-ae7fc8f5c4fc,0,nyt://article/05fb7281-6d7d-5297-b396-ae7fc8f5c4fc,
,https://www.nytimes.com/1905/05/01/archives/utica-4-boston-nationals-2.html,,,7,The New York Times,[],"{'main': 'UTICA, 4; BOSTON NATIONALS, 2.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'UTICA, 4; BOSTON NATIONALS, 2.', 'name': None, 'seo': None, 'sub': None}",[],1905-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08ba3091-6ff6-5ba6-8930-6f59593d95e2,0,nyt://article/08ba3091-6ff6-5ba6-8930-6f59593d95e2,
,https://www.nytimes.com/1905/05/01/archives/onerous-position.html,,,8,The New York Times,[],"{'main': 'Onerous Position.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Onerous Position.', 'name': None, 'seo': None, 'sub': None}",[],1905-05-01T05:00:00+0000,article,None,Archives,"{'original': 'From The Washington Star', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0b13c050-747b-5cf5-8ccf-9fbcc68c230c,0,nyt://article/0b13c050-747b-5cf5-8ccf-9fbcc68c230c,
,https://www.nytimes.com/1905/05/01/archives/part-of-the-exhibit.html,,,8,The New York Times,[],"{'main': 'Part of the Exhibit.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Part of the Exhibit.', 'name': None, 'seo': None, 'sub': None}",[],1905-05-01T05:00:00+0000,article,None,Archives,"{'original': 'From The Chicago Tribune', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0c85dff8-83ff-5bb2-8006-2f92e8d5b8ba,0,nyt://article/0c85dff8-83ff-5bb2-8006-2f92e8d5b8ba,
Tunghusiang; Japs driven from five positions,https://www.nytimes.com/1905/05/01/archives/linevitch-reports-success-japanese-driven-from-five-positions.html,Tunghusiang; Japs driven from five positions,,4,The New York Times,[],"{'main': ""LINEVITCH REPORTS SUCCESS.; Japanese Driven from Five Positions -- Russian Army's Easter."", 'kicker': None, 'content_kicker': None, 'print_headline': ""LINEVITCH REPORTS SUCCESS.; Japanese Driven from Five Positions -- Russian Army's Easter."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'MUKDEN CAMPAIGN, RETREAT, &C.', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'RUSSO-JAPANESE WAR', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'KUROPATKIN ADMITS CAPTURE OF SUCHUDZIA AND LANSCHANPA', 'rank': 3, 'major': 'N'}]",1905-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0cba8c3e-73b6-5a31-8502-8b56f21c65a1,0,nyt://article/0cba8c3e-73b6-5a31-8502-8b56f21c65a1,
,https://www.nytimes.com/1905/05/01/archives/womanly-woman-needs-no-protection.html,,,8,The New York Times,[],"{'main': 'Womanly Woman Needs No Protection', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Womanly Woman Needs No Protection', 'name': None, 'seo': None, 'sub': None}",[],1905-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0e9d2966-9408-5c6c-b834-780edb407b14,0,nyt://article/0e9d2966-9408-5c6c-b834-780edb407b14,
,https://www.nytimes.com/1905/05/01/archives/bandits-rob-stage-coaches-eastern-passengers-get-thrilling.html,,,1,The New York Times,[],"{'main': 'BANDITS ROB STAGE COACHES.; Eastern Passengers Get Thrilling Experience in California.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BANDITS ROB STAGE COACHES.; Eastern Passengers Get Thrilling Experience in California.', 'name': None, 'seo': None, 'sub': None}",[],1905-05-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/10d17aaa-63c1-5de3-95fa-255050c3455d,0,nyt://article/10d17aaa-63c1-5de3-95fa-255050c3455d,
,https://www.nytimes.com/1905/05/01/archives/jefferson-and-a-curio-dealer.html,,,8,The New York Times,[],"{'main': 'Jefferson and a Curio Dealer.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Jefferson and a Curio Dealer.', 'name': None, 'seo': None, 'sub': None}",[],1905-05-01T05:00:00+0000,article,None,Archives,"{'original': 'From The Pall Mall Gazette', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/110fdb77-b2f0-57cb-a269-f0aabbae3130,0,nyt://article/110fdb77-b2f0-57cb-a269-f0aabbae3130,
,https://www.nytimes.com/1905/05/01/archives/science-and-the-soul.html,,,8,The New York Times,[],"{'main': 'Science and the Soul.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Science and the Soul.', 'name': None, 'seo': None, 'sub': None}",[],1905-05-01T05:00:00+0000,article,None,Archives,"{'original': 'From The London Telegraph', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/116ad126-1f55-5ceb-b9e7-4175d7dfec03,0,nyt://article/116ad126-1f55-5ceb-b9e7-4175d7dfec03,
