abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
Supt. T. J. Brady; Indictment for Bribery Dismissed,https://www.nytimes.com/1896/07/01/archives/fiftyeight-buried-miners-the-list-of-those-entombed-in-the-twin.html,Supt. T. J. Brady; Indictment for Bribery Dismissed,,5,The New York Times,[],"{'main': 'FIFTY-EIGHT BURIED MINERS.; The List of Those Entombed in the Twin Shaft Mine Completed.', 'kicker': None, 'content_kicker': None, 'print_headline': 'FIFTY-EIGHT BURIED MINERS.; The List of Those Entombed in the Twin Shaft Mine Completed.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Building Department', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Explosions', 'rank': 3, 'major': 'N'}]",1896-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/030a2887-6060-56b2-8867-f1c265bb53fa,0,nyt://article/030a2887-6060-56b2-8867-f1c265bb53fa
Preliminary Meetings; Silver Men Confident; Bitterness Toward Eastern Sound-Money Men; Bland-Altgeld Alliance; Sergeant at Arms' Ticket Plan Criticised,https://www.nytimes.com/1896/07/01/archives/no-one-resisting-them-silver-men-are-having-things-their-own-way-in.html,Preliminary Meetings; Silver Men Confident; Bitterness Toward Eastern Sound-Money Men; Bland-Altgeld Alliance; Sergeant at Arms' Ticket Plan Criticised,,1,The New York Times,[],"{'main': 'NO ONE RESISTING THEM; Silver Men Are Having Things Their Own Way in Chicago. BOTH CONFIDENT AND IMPUDENT Say They Know What They Are About and Want No Advice That Runs Counter to Their Ideas. EXTREMELY BITTER AGAINST THE EAST Sound-Money Men May Find It Difficult to Get a Hearing When They Reach Chicago -- Bland Leading Candidate.', 'kicker': None, 'content_kicker': None, 'print_headline': 'NO ONE RESISTING THEM; Silver Men Are Having Things Their Own Way in Chicago. BOTH CONFIDENT AND IMPUDENT Say They Know What They Are About and Want No Advice That Runs Counter to Their Ideas. EXTREMELY BITTER AGAINST THE EAST Sound-Money Men May Find It Difficult to Get a Hearing When They Reach Chicago -- Bland Leading Candidate.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Democratic National Convention', 'rank': 1, 'major': 'N'}]",1896-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/14e0297c-399c-5531-9762-acb7be14bf1d,0,nyt://article/14e0297c-399c-5531-9762-acb7be14bf1d
Special Regatta,https://www.nytimes.com/1896/07/01/archives/another-race-for-asahi-special-regatta-of-the-indian-harbor-yacht.html,Special Regatta,,6,The New York Times,[],"{'main': ""ANOTHER RACE FOR ASAHI; SPECIAL REGATTA OF THE INDIAN HARBOR YACHT CLUB A SUCCESS. President Cleveland Saw the Yachts Finish from the Deck of E.C. Benedict's Steamer Oneida -- A Fresh Breeze Favored the Racers at the Start, but Died Out -- It Breezed Up Again and close Fin- ishes Resulted."", 'kicker': None, 'content_kicker': None, 'print_headline': ""ANOTHER RACE FOR ASAHI; SPECIAL REGATTA OF THE INDIAN HARBOR YACHT CLUB A SUCCESS. President Cleveland Saw the Yachts Finish from the Deck of E.C. Benedict's Steamer Oneida -- A Fresh Breeze Favored the Racers at the Start, but Died Out -- It Breezed Up Again and close Fin- ishes Resulted."", 'name': None, 'seo': None, 'sub': None}",[],1896-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/14ffa581-4a40-5f3e-85af-4adcfed863c5,0,nyt://article/14ffa581-4a40-5f3e-85af-4adcfed863c5
Appointments,https://www.nytimes.com/1896/07/01/archives/dispersed-by-the-police-strikers-create-a-small-riot-in-cleveland.html,Appointments,,1,The New York Times,[],"{'main': 'DISPERSED BY THE POLICE.; Strikers Create a Small Riot in Cleveland, Ohio.', 'kicker': None, 'content_kicker': None, 'print_headline': 'DISPERSED BY THE POLICE.; Strikers Create a Small Riot in Cleveland, Ohio.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'CLEVELAND', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'CLEVELAND, OHIO', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Cleveland, Grover', 'rank': 3, 'major': 'N'}]",1896-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1632ed39-c9e6-5aad-a7e9-d7be11961f77,0,nyt://article/1632ed39-c9e6-5aad-a7e9-d7be11961f77
,https://www.nytimes.com/1896/07/01/archives/president-of-texas-university.html,,,5,The New York Times,[],"{'main': 'President of Texas University.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'President of Texas University.', 'name': None, 'seo': None, 'sub': None}",[],1896-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/17fe8761-f5f9-59f7-ae6f-a7fbeb95bbb1,0,nyt://article/17fe8761-f5f9-59f7-ae6f-a7fbeb95bbb1
,https://www.nytimes.com/1896/07/01/archives/maryland-will-not-bolt-senator-gorman-will-again-be-made-national.html,,,2,The New York Times,[],"{'main': 'MARYLAND WILL NOT BOLT.; Senator Gorman Will Again Be Made National Committeeman. ', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MARYLAND WILL NOT BOLT.; Senator Gorman Will Again Be Made National Committeeman. ', 'name': None, 'seo': None, 'sub': None}",[],1896-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1b2019ab-b4c1-5c5c-ae87-280036156cb4,0,nyt://article/1b2019ab-b4c1-5c5c-ae87-280036156cb4
Election,https://www.nytimes.com/1896/07/01/archives/hobart-may-not-resign-if-hanna-wishes-he-will-remain-on-the.html,Election,,4,The New York Times,[],"{'main': 'HOBART MAY NOT RESIGN.; If Hanna Wishes He Will Remain on the National Committee.', 'kicker': None, 'content_kicker': None, 'print_headline': 'HOBART MAY NOT RESIGN.; If Hanna Wishes He Will Remain on the National Committee.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New Jersey', 'rank': 1, 'major': 'N'}]",1896-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1ef82545-6ed1-5ca0-a0be-142ee272d336,0,nyt://article/1ef82545-6ed1-5ca0-a0be-142ee272d336
Brevoort House; Closing Denied,https://www.nytimes.com/1896/07/01/archives/the-brevoort-not-to-be-closed.html,Brevoort House; Closing Denied,,8,The New York Times,[],"{'main': 'The Brevoort Not to be Closed.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Brevoort Not to be Closed.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'NEW YORK', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'HOTELS', 'rank': 2, 'major': 'N'}]",1896-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1ffdba76-2e8c-52c0-beae-bd8f29a3bc77,0,nyt://article/1ffdba76-2e8c-52c0-beae-bd8f29a3bc77
Democrats Will Resent Attempt to Control National Convention or Dictate Silver Plank; Views Criticised,https://www.nytimes.com/1896/07/01/archives/big-silver-conference-white-metal-men-will-look-after-the-temporary.html,Democrats Will Resent Attempt to Control National Convention or Dictate Silver Plank; Views Criticised,,2,The New York Times,[],"{'main': 'BIG SILVER CONFERENCE.; White Metal Men Will Look After the Temporary Organization.', 'kicker': None, 'content_kicker': None, 'print_headline': 'BIG SILVER CONFERENCE.; White Metal Men Will Look After the Temporary Organization.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Democratic Party', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Democratic National Convention', 'rank': 2, 'major': 'N'}]",1896-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/21c1f40e-9ae4-5437-84e8-a19123c6a2ae,0,nyt://article/21c1f40e-9ae4-5437-84e8-a19123c6a2ae
Marriage,https://www.nytimes.com/1896/07/01/archives/quinlan-farrell.html,Marriage,,4,The New York Times,[],"{'main': 'Quinlan -- Farrell.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Quinlan -- Farrell.', 'name': None, 'seo': None, 'sub': None}",[],1896-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/23a9559e-e452-546e-9cd5-fe55a733f9e2,0,nyt://article/23a9559e-e452-546e-9cd5-fe55a733f9e2
