abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
,https://www.nytimes.com/1896/03/01/archives/long-island.html,,,8,The New York Times,[],"{'main': 'Long Island.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Long Island.', 'name': None, 'seo': None, 'sub': None}",[],1896-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0001ae3c-6d4c-5b86-b95c-bd63c530aef2,0,nyt://article/0001ae3c-6d4c-5b86-b95c-bd63c530aef2
"The anti-Platt Republican leaders of the Twenty-fifth Assembly District are making systematic efforts to form an organization which may send contesting delegates to the State Convention. Circulars are sent out to voters of the district, accompanied by postal cards on which the recipients are asked to enroll their names and then return them to James B. Townsend, at 29 East Twenty-sceond Street, the State clubhouse.  ",https://www.nytimes.com/1896/03/01/archives/antiplatt-men-organizing-hard-work-being-done-in-the-twentyfifth.html,,,24,The New York Times,[],"{'main': 'ANTI-PLATT MEN ORGANIZING.; Hard Work Being Done in the Twenty-fifth Assembly District -- May Send Contesting Delegates.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ANTI-PLATT MEN ORGANIZING.; Hard Work Being Done in the Twenty-fifth Assembly District -- May Send Contesting Delegates.', 'name': None, 'seo': None, 'sub': None}",[],1896-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00c6d575-7ad9-5910-bd35-d3e17e54c061,0,nyt://article/00c6d575-7ad9-5910-bd35-d3e17e54c061
Bibliotaph Juniors' Orgy,https://www.nytimes.com/1896/03/01/archives/bibliotaph-juniors-orgy.html,Bibliotaph Juniors' Orgy,,32,The New York Times,[],"{'main': ""BIBLIOTAPH JUNIOR'S ORGY."", 'kicker': None, 'content_kicker': None, 'print_headline': ""BIBLIOTAPH JUNIOR'S ORGY."", 'name': None, 'seo': None, 'sub': None}",[],1896-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03ca2748-6a56-5be3-8b1f-7b1ec4d84503,0,nyt://article/03ca2748-6a56-5be3-8b1f-7b1ec4d84503
,https://www.nytimes.com/1896/03/01/archives/front-page-6-no-title.html,,,1,The New York Times,[],"{'main': 'Front Page 6 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 6 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1896-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03d042fc-d2ec-52d7-8b53-fb65d94cc2f9,0,nyt://article/03d042fc-d2ec-52d7-8b53-fb65d94cc2f9
"GLEN COVE, L.I., Feb. 29. -- Five persons had a narrow escape from drowning in the waters of the upper lake, near this village, yesterday afternoon.  ",https://www.nytimes.com/1896/03/01/archives/rescued-from-icy-waters-five-persons-saved-from-drowning-near-glen.html,,,4,The New York Times,[],"{'main': 'RESCUED FROM ICY WATERS.; Five Persons Saved from Drowning Near Glen Cove, L.I., by William MacCormack. ', 'kicker': '1', 'content_kicker': None, 'print_headline': 'RESCUED FROM ICY WATERS.; Five Persons Saved from Drowning Near Glen Cove, L.I., by William MacCormack. ', 'name': None, 'seo': None, 'sub': None}",[],1896-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/054afbaf-8b7f-5429-a4bd-e46673cfef3a,0,nyt://article/054afbaf-8b7f-5429-a4bd-e46673cfef3a
"From Macmillan's Magazine. To the student of political institutions perhaps the most characteristic thing about the history of the German Empire is the example that it gives us of the revival or reaffirmation, so to speak, of the principle of monarchy. That principle has received some rude shocks in recent years.  ",https://www.nytimes.com/1896/03/01/archives/maidstone-there-are-still-some-monarchics.html,,,30,The New York Times,[],"{'main': 'Maidstone.; There Are Still Some Monarchics. ', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Maidstone.; There Are Still Some Monarchics. ', 'name': None, 'seo': None, 'sub': None}",[],1896-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0575240b-542e-5370-b3fd-1be4aff7c46f,0,nyt://article/0575240b-542e-5370-b3fd-1be4aff7c46f
"LONDON, Feb. 29. -- The Westminster Gazette, in an article treating of the action of the United States Senate in regard to Cuba, says it is a difficult matter to conceive of Spain backing down even before the United States, especially when she has defied the prevailing American feeling in appointing to supreme command in Cuba a man bearing Capt. Gen. Weyler's reputation for severity.  ",https://www.nytimes.com/1896/03/01/archives/comment-in-england-views-of-london-newspapers-concerning-the.html,,,1,The New York Times,[],"{'main': ""COMMENT IN ENGLAND.; Views of London Newspapers Concerning the Senate's Action. SPAIN IS FULL OF WRATH "", 'kicker': '2', 'content_kicker': None, 'print_headline': ""COMMENT IN ENGLAND.; Views of London Newspapers Concerning the Senate's Action. SPAIN IS FULL OF WRATH "", 'name': None, 'seo': None, 'sub': None}",[],1896-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05d2bdb3-acb4-5c0d-a221-28479d51a0ef,0,nyt://article/05d2bdb3-acb4-5c0d-a221-28479d51a0ef
,https://www.nytimes.com/1896/03/01/archives/chicago-derby-declared-off.html,,,6,The New York Times,[],"{'main': 'Chicago Derby Declared Off.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Chicago Derby Declared Off.', 'name': None, 'seo': None, 'sub': None}",[],1896-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/076217c8-743d-572e-9d61-852ee511e6cd,0,nyt://article/076217c8-743d-572e-9d61-852ee511e6cd
Koreshaus of Florida; Creed; Dr. C. Teed's Rule,https://www.nytimes.com/1896/03/01/archives/the-koreshans-in-florida-the-sect-which-follows-dr-teed-who-claims.html,Koreshaus of Florida; Creed; Dr. C. Teed's Rule,,24,The New York Times,[],"{'main': 'THE KORESHANS IN FLORIDA; The Sect Which Follows Dr. Teed, Who Claims to be a Christ.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE KORESHANS IN FLORIDA; The Sect Which Follows Dr. Teed, Who Claims to be a Christ.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Florida', 'rank': 1, 'major': 'N'}]",1896-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/084ed022-a0b9-510e-a99a-e2dec6fd3fc5,0,nyt://article/084ed022-a0b9-510e-a99a-e2dec6fd3fc5
,https://www.nytimes.com/1896/03/01/archives/would-destroy-the-statue-a-crank-in-the-capitol-arrested-for.html,,,1,The New York Times,[],"{'main': 'WOULD DESTROY THE STATUE.; A Crank in the Capitol Arrested for Intemperate Language. ', 'kicker': '1', 'content_kicker': None, 'print_headline': 'WOULD DESTROY THE STATUE.; A Crank in the Capitol Arrested for Intemperate Language. ', 'name': None, 'seo': None, 'sub': None}",[],1896-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08a8b439-8b98-5e17-8d2a-5b4475fe701f,0,nyt://article/08a8b439-8b98-5e17-8d2a-5b4475fe701f
