abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
"At no time do we remember having seen so large a number of Firemen in procession as yesterday, turned out from this and adjoining Cities, to attend the funeral of their comrades killed at the fire in Broadway--although from the absence of apparatus, music or banners, the procession did not cover so much ground.  ",https://www.nytimes.com/1854/05/01/archives/the-broadway-calamity-obsequies-of-the-dead-procession-of-seven.html,,,,1.0,The New York Times,[],"{'main': 'THE BROADWAY CALAMITY.; OBSEQUIES OF THE DEAD. Procession of Seven Thousand Firemen.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE BROADWAY CALAMITY.; OBSEQUIES OF THE DEAD. Procession of Seven Thousand Firemen.', 'name': None, 'seo': None, 'sub': None}",[],1854-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00afc9d7-be12-5c18-9f66-94d0a61850c6,0,nyt://article/00afc9d7-be12-5c18-9f66-94d0a61850c6,
"During the terrific storm, about 8 o'clock on Saturday evening, our firemen were summoned by seven strokes of the City Hall bell, to attend another disastrous fire in the lower part of the great Metropolis. One of our reporters was promptly on the spot, t owing to  ",https://www.nytimes.com/1854/05/01/archives/newyork-city-large-fire-in-pearlstreet-loss-of-property-40000.html,,,,8.0,The New York Times,[],"{'main': ""NEW-YORK CITY.; LARGE FIRE IN PEARL-STREET. Loss of Property, $40,000. Narrow Escape from Suffocation. The Demoralizing Influence of Extravagance. Anniversary of the Seamen's Mission. THE VESTRY-STREET WESLEYAN METHODIST CHURCH.--Religious service was performed in this AN EXCITING LIBEL TRIAL ANOTHER VICTIM OF THE BROADWAY FIRE SUICIDE WITH FIREARMS THE SPURIOUS RANDALL BANK NOTES"", 'kicker': '1', 'content_kicker': None, 'print_headline': ""NEW-YORK CITY.; LARGE FIRE IN PEARL-STREET. Loss of Property, $40,000. Narrow Escape from Suffocation. The Demoralizing Influence of Extravagance. Anniversary of the Seamen's Mission. THE VESTRY-STREET WESLEYAN METHODIST CHURCH.--Religious service was performed in this AN EXCITING LIBEL TRIAL ANOTHER VICTIM OF THE BROADWAY FIRE SUICIDE WITH FIREARMS THE SPURIOUS RANDALL BANK NOTES"", 'name': None, 'seo': None, 'sub': None}",[],1854-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01f839d7-388c-5d96-b90f-5b4523213fbb,0,nyt://article/01f839d7-388c-5d96-b90f-5b4523213fbb,
"Your know that the Association transacts general business in what they call a "" General Meeting,"" which is always intended to be brief. But most of the scientific papers after fairly organizing and read in sectional meetings.  ",https://www.nytimes.com/1854/05/01/archives/scientific-convention-american-association-for-the-advancement-of.html,,,,2.0,The New York Times,[],"{'main': 'SCIENTIFIC CONVENTION.; American Association for the Advancement of Science. SIXTH ANNUAL MEETING AT WASHINGTON. THIRD DAY--GENERAL MEETING.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SCIENTIFIC CONVENTION.; American Association for the Advancement of Science. SIXTH ANNUAL MEETING AT WASHINGTON. THIRD DAY--GENERAL MEETING.', 'name': None, 'seo': None, 'sub': None}",[],1854-05-01 05:00:00+00:00,article,,Archives,"{'original': 'Special Correspondence of the New-York Daily Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/03003326-0f1b-52ed-bbf5-1dbcd0c65c74,0,nyt://article/03003326-0f1b-52ed-bbf5-1dbcd0c65c74,
"ACCIDENT ON THE PHILADELPHIA AND BALTIMORE RAILROAD.--The 9 o'clock A. M. express train, from New-York to Washington, encountered a serious accident on Saturday evening last, near the hamlet of Aberdeen, six miles from Havre de Grace.  ",https://www.nytimes.com/1854/05/01/archives/front-page-4-no-title.html,,,,1.0,The New York Times,[],"{'main': 'Front Page 4 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 4 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1854-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03efa412-1b6f-54a5-9a4a-831ba0a8c66f,0,nyt://article/03efa412-1b6f-54a5-9a4a-831ba0a8c66f,
,https://www.nytimes.com/1854/05/01/archives/fire-at-baltimore.html,,,,1.0,The New York Times,[],"{'main': 'Fire at Baltimore.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Fire at Baltimore.', 'name': None, 'seo': None, 'sub': None}",[],1854-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06b395b5-844e-5ee1-be21-f58edcf6414f,0,nyt://article/06b395b5-844e-5ee1-be21-f58edcf6414f,
"From the Boston Courier of Saturday. The brig Glamorgan, of New-York, from Congo River, Coast of Africa, March 11, arrived at this port yesterday morning, in charge of Lieut. DOWNES, Jr., of the United States Navy, she having been seized by the United States brig Perry, on suspicion of being a slaver, and sent home for trial.  ",https://www.nytimes.com/1854/05/01/archives/seizure-of-a-slaver.html,,,,2.0,The New York Times,[],"{'main': 'Seizure of a Slaver.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Seizure of a Slaver.', 'name': None, 'seo': None, 'sub': None}",[],1854-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08437e3b-aeeb-5740-a7c7-a9e18557aa2a,0,nyt://article/08437e3b-aeeb-5740-a7c7-a9e18557aa2a,
,https://www.nytimes.com/1854/05/01/archives/amusements.html,,,,1.0,The New York Times,[],"{'main': 'Amusements.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Amusements.', 'name': None, 'seo': None, 'sub': None}",[],1854-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0bf60a14-7713-57ae-9752-d4379441fecc,0,nyt://article/0bf60a14-7713-57ae-9752-d4379441fecc,
,https://www.nytimes.com/1854/05/01/archives/insurance.html,,,,7.0,The New York Times,[],"{'main': 'INSURANCE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'INSURANCE.', 'name': None, 'seo': None, 'sub': None}",[],1854-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0eb8e91c-a1fd-5594-9473-6e6f03fd7708,0,nyt://article/0eb8e91c-a1fd-5594-9473-6e6f03fd7708,
,https://www.nytimes.com/1854/05/01/archives/article-6-no-title.html,,,,8.0,The New York Times,[],"{'main': 'Article 6 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 6 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1854-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/14dd9453-db48-5fd8-9f7a-bb7534652f45,0,nyt://article/14dd9453-db48-5fd8-9f7a-bb7534652f45,
"To the Editor of the New-York Daily Times: DEAR SIR: In your paper of Saturday, April 29, complimentary notice is made of an eloquent passage in a discourse attributed to Rev. Dr. A. D. SMITH, on the death of Rev. Dr. C. HALL.  ",https://www.nytimes.com/1854/05/01/archives/correction.html,,,,2.0,The New York Times,[],"{'main': 'Correction.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Correction.', 'name': None, 'seo': None, 'sub': None}",[],1854-05-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/17531b8b-aed0-518a-8c4a-a4155e7479c0,0,nyt://article/17531b8b-aed0-518a-8c4a-a4155e7479c0,
