abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
"THE FATAL SHOOTING CASE. -- Yesterday afternoon, Coroner Hilton held ?? the City Hospital on the body of the little girl named Caroline ?? was shot at a German morter-house in William-street, by Fraucies Fischer both of whom ere employed by John Stratton. The evidence were to show gross ??lessness on the part of Fiseher for which he should receive severe punishment.  ",https://www.nytimes.com/1854/08/01/archives/article-3-no-title.html,,,,5.0,The New York Times,[],"{'main': 'Article 3 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 3 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1854-08-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03165e87-27de-5b09-a422-99cbac977dad,0,nyt://article/03165e87-27de-5b09-a422-99cbac977dad,
"There is a perennial freshness in the music of AUBER which invariably insures its success. The sparkling melodies, flowing choruses, and elogant instrumentation of his operas, make them peculiarly acceptable at this time of the year, when one does not care about anything particularly gloomy or abstruse, and prefers if possible to have some  ",https://www.nytimes.com/1854/08/01/archives/italian-opera.html,,,,4.0,The New York Times,[],"{'main': 'Italian Opera.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Italian Opera.', 'name': None, 'seo': None, 'sub': None}",[],1854-08-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0aff1085-f06b-5c08-bc9c-cf87cd2dbb9f,0,nyt://article/0aff1085-f06b-5c08-bc9c-cf87cd2dbb9f,
"THE COURTS. -- The Supreme Court Generad Term, which adjourned to yesterday morning, the 31st, for the purpose of rendering a decision in the Walker and Canal-street case, was adjourned over to this morning, owing to the fact that all the Judges were absent. Judge MITCHELL did not sit in the cause.  ",https://www.nytimes.com/1854/08/01/archives/new-york-city-unit-states-commissioners-office-the-courts.html,,,,3.0,The New York Times,[],"{'main': ""NEW - YORK CITY.; UNIT?? STATES COMMISSIONER'S OFFICE. THE COURTS."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""NEW - YORK CITY.; UNIT?? STATES COMMISSIONER'S OFFICE. THE COURTS."", 'name': None, 'seo': None, 'sub': None}",[],1854-08-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b9f7c06-4f31-5325-b1e3-cb9e4051d98e,0,nyt://article/0b9f7c06-4f31-5325-b1e3-cb9e4051d98e,
,https://www.nytimes.com/1854/08/01/archives/the-cholera.html,,,,8.0,The New York Times,[],"{'main': 'The Cholera.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Cholera.', 'name': None, 'seo': None, 'sub': None}",[],1854-08-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/13982d03-dc01-560a-8013-0c10383b82c2,0,nyt://article/13982d03-dc01-560a-8013-0c10383b82c2,
,https://www.nytimes.com/1854/08/01/archives/wenthor-in-washington-and-baltimore-colt-and-mineston-investigating.html,,,,8.0,The New York Times,[],"{'main': 'Wenthor in Washington and, Baltimore. -- Colt and Mineston Investigating Com-', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Wenthor in Washington and, Baltimore. -- Colt and Mineston Investigating Com-', 'name': None, 'seo': None, 'sub': None}",[],1854-08-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/15228b03-e6db-5f25-a469-cfc31843d57a,0,nyt://article/15228b03-e6db-5f25-a469-cfc31843d57a,
,https://www.nytimes.com/1854/08/01/archives/miniature-almanacthis-day.html,,,,8.0,The New York Times,[],"{'main': 'MINIATURE ALMANAC--THIS DAY.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MINIATURE ALMANAC--THIS DAY.', 'name': None, 'seo': None, 'sub': None}",[],1854-08-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/15613f7d-1889-5689-8a5c-85eee4c02509,0,nyt://article/15613f7d-1889-5689-8a5c-85eee4c02509,
The Insurrection - A new Ministry,https://www.nytimes.com/1854/08/01/archives/one-week-later-from-europe-arrival-of-the-alps-at-boston-cotton.html,The Insurrection - A new Ministry,,,1.0,The New York Times,[],"{'main': 'ONE WEEK LATER FROM EUROPE.; ARRIVAL OF THE ALPS AT BOSTON. Cotton Moderate----Breadstuffs Down----Consols 92 3.8. Cronstadt and Sebastapol not to be Attacked this Year. SPREAD OF THE SPANISH INSURRECTION. MILITARY OPERATIONS OF THE ALLIES AT A STAND. ARRIVAL OF THE STEAMSHIP ALPS AT BOSTON. THE STEAMSHIP CANADA AT HALIFAX. Nothing Important from the Seat of War. Rumored Death of Prince Paskiewitch.', 'kicker': None, 'content_kicker': None, 'print_headline': 'ONE WEEK LATER FROM EUROPE.; ARRIVAL OF THE ALPS AT BOSTON. Cotton Moderate----Breadstuffs Down----Consols 92 3.8. Cronstadt and Sebastapol not to be Attacked this Year. SPREAD OF THE SPANISH INSURRECTION. MILITARY OPERATIONS OF THE ALLIES AT A STAND. ARRIVAL OF THE STEAMSHIP ALPS AT BOSTON. THE STEAMSHIP CANADA AT HALIFAX. Nothing Important from the Seat of War. Rumored Death of Prince Paskiewitch.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Spain', 'rank': 1, 'major': 'N'}]",1854-08-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1d335cf8-39d6-51d3-8af2-a6311c3157e4,0,nyt://article/1d335cf8-39d6-51d3-8af2-a6311c3157e4,
"The publication of a new work by the authoress of Uncle Tom's Cubin, is an event of no ordinary interest. How many among the myriad readers of the latter remarkable works, will anxiously await the second offering from the same pen.  ",https://www.nytimes.com/1854/08/01/archives/mrs-stowes-new-book-sunny-memories-of-foreign-lands-by-n-h-stowe-jc.html,,,,2.0,The New York Times,[],"{'main': ""MRS. STOWE'S NEW BOOK; SUNNY MEMORIES OF FOREIGN LANDS, By N. ? H. STOWE, J.C. DERDY, New-York."", 'kicker': '2', 'content_kicker': None, 'print_headline': ""MRS. STOWE'S NEW BOOK; SUNNY MEMORIES OF FOREIGN LANDS, By N. ? H. STOWE, J.C. DERDY, New-York."", 'name': None, 'seo': None, 'sub': None}",[],1854-08-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/208f022e-8b39-55ac-8c01-8fcd211ce5a2,0,nyt://article/208f022e-8b39-55ac-8c01-8fcd211ce5a2,
,https://www.nytimes.com/1854/08/01/archives/insurance.html,,,,6.0,The New York Times,[],"{'main': 'INSURANCE', 'kicker': '1', 'content_kicker': None, 'print_headline': 'INSURANCE', 'name': None, 'seo': None, 'sub': None}",[],1854-08-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/22f128be-b72b-5545-a626-3c1d5361685e,0,nyt://article/22f128be-b72b-5545-a626-3c1d5361685e,
"A FOOT-RACE OF WINNERS AT THE HIPPO DROME.--A foot-race between the winners of the last week's racescume off at the Hippodrome last evning, seven only, out of nine, starting, viz: JOHN GREENALL, SAMUEL ACKER, SAMUEL JACKSON, MATT. CASSIDY, BOB. MILLER alias BILLY BARLOW, JOHN E. TAYLOR and THOS McKENNY.  ",https://www.nytimes.com/1854/08/01/archives/article-2-no-title.html,,,,4.0,The New York Times,[],"{'main': 'Article 2 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 2 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1854-08-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/23430c31-fcdc-5e8c-a24f-759dc235784e,0,nyt://article/23430c31-fcdc-5e8c-a24f-759dc235784e,
