abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
"In steamer City of Richmond, from Norfolk--J. Russell, A. Snyder, H. Bunnell, Mrs. J. Dwiget, J. Knight, Mrs. Sarah Masten, A. Richardson, Mrs. Wood, Capt. Embleton, J. R. Mason, R. Farrell, Mr. McCloude, Mrs. Higgins and 3 children, Mr. Kettelwell, J. Porter, W. Jones.  ",https://www.nytimes.com/1851/09/19/archives/passengers-arrived.html,,,,4.0,The New York Times,[],"{'main': 'Passengers Arrived.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Passengers Arrived.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-19 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/706a27a1-cbc0-5816-8976-9e750ee3b9a9,0,nyt://article/706a27a1-cbc0-5816-8976-9e750ee3b9a9,
,https://www.nytimes.com/1851/09/19/archives/state-of-the-ohio-river.html,,,,2.0,The New York Times,[],"{'main': 'State of the Ohio River.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'State of the Ohio River.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-19 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/7117f432-dbd2-504b-8f90-fb02b5844d99,0,nyt://article/7117f432-dbd2-504b-8f90-fb02b5844d99,
,https://www.nytimes.com/1851/09/19/archives/article-11-no-title.html,,,,3.0,The New York Times,[],"{'main': 'Article 11 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 11 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-09-19 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/718a22b0-498b-5f86-928d-1e090f621e88,0,nyt://article/718a22b0-498b-5f86-928d-1e090f621e88,
,https://www.nytimes.com/1851/09/19/archives/financial.html,,,,4.0,The New York Times,[],"{'main': 'FINANCIAL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FINANCIAL.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-19 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/761b59ef-2631-5693-942b-882c45e7ba1b,0,nyt://article/761b59ef-2631-5693-942b-882c45e7ba1b,
"The Supreme Court in the Albany District have just given a decision of considerable inter est. The Board of Supervisors of Greene county refused to levy a tax for the support of Common Schools, as required by the Free School Law of 1849. For this omission to comply with the requirements of the law the State officers refused to give them their share of the CommonSchool Fund.  ",https://www.nytimes.com/1851/09/19/archives/the-free-school-law.html,,,,2.0,The New York Times,[],"{'main': 'The Free School Law.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Free School Law.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-19 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/7ed909a8-7116-5ca9-a1c1-779e990101e5,0,nyt://article/7ed909a8-7116-5ca9-a1c1-779e990101e5,
,https://www.nytimes.com/1851/09/19/archives/article-6-no-title.html,,,,2.0,The New York Times,[],"{'main': 'Article 6 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 6 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-09-19 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/8007cd5a-1b4c-5527-a346-0792b36d8690,0,nyt://article/8007cd5a-1b4c-5527-a346-0792b36d8690,
"MICHOAN--The Whigs held their State Con-. vention on the 10th, and nominated T. F. GRIDLEY, for Governor, and G. H. HAZLETON, for Lieutenant Governor. Daniel Sinart, of Detroit, and H. G. Wells, of Kalamazoo, were appointed delegates at large to the National Convention, and district delegates were also appointed as follows: J. M. Ed.  ",https://www.nytimes.com/1851/09/19/archives/article-2-no-title.html,,,,2.0,The New York Times,[],"{'main': 'Article 2 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 2 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-09-19 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/8e822152-8e2f-5bc1-bac4-864237a2fe69,0,nyt://article/8e822152-8e2f-5bc1-bac4-864237a2fe69,
,https://www.nytimes.com/1851/09/19/archives/insurance.html,,,,3.0,The New York Times,[],"{'main': 'INSURANCE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'INSURANCE.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-19 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/8ee81ff2-7cb3-52bf-b01c-c04a938c6041,0,nyt://article/8ee81ff2-7cb3-52bf-b01c-c04a938c6041,
"We have intelligence from Santa Fe to August 3. Colonel Summer, now in authority there, and superceding Col. Munroe, as Col. Munroe a while ago superceded. Col. Washington, has changed the position of the military posts, Col. Summer has concentrated his troops at five posts far apart, and made the Moro his head quarters, a point of miles cast of Santa Fe. He is about establishing a new post on the San Juan,  ",https://www.nytimes.com/1851/09/19/archives/article-12-no-title.html,,,,4.0,The New York Times,[],"{'main': 'Article 12 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 12 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-09-19 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/951f9f01-6f17-5236-b4d0-3dcabfeee03d,0,nyt://article/951f9f01-6f17-5236-b4d0-3dcabfeee03d,
,https://www.nytimes.com/1851/09/19/archives/fatal-railroad-accident.html,,,,2.0,The New York Times,[],"{'main': 'Fatal Railroad Accident.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Fatal Railroad Accident.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-19 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/9ad65b93-9960-5547-88b5-2ec77fda4e0a,0,nyt://article/9ad65b93-9960-5547-88b5-2ec77fda4e0a,
