abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
Death of the Consul of Villanueva,https://www.nytimes.com/1858/02/01/archives/news-by-the-southern-mail.html,Death of the Consul of Villanueva,,1,The New York Times,[],"{'main': 'News by the Southern Mail.', 'kicker': None, 'content_kicker': None, 'print_headline': 'News by the Southern Mail.', 'name': None, 'seo': None, 'sub': None}",[],1858-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0759e445-3497-51ec-afb6-b6e4c1bfe5c3,0,nyt://article/0759e445-3497-51ec-afb6-b6e4c1bfe5c3
Testimony as to errors in his office,https://www.nytimes.com/1858/02/01/archives/frauds-in-the-comptrollers-office.html,Testimony as to errors in his office,,5,The New York Times,[],"{'main': ""Frauds in the Comptroller's Office."", 'kicker': None, 'content_kicker': None, 'print_headline': ""Frauds in the Comptroller's Office."", 'name': None, 'seo': None, 'sub': None}",[],1858-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0876ce8e-a061-53d9-a1f7-dedb01a56863,0,nyt://article/0876ce8e-a061-53d9-a1f7-dedb01a56863
,https://www.nytimes.com/1858/02/01/archives/miniature-almanacthis-day.html,,,8,The New York Times,[],"{'main': 'MINIATURE ALMANAC--THIS DAY.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MINIATURE ALMANAC--THIS DAY.', 'name': None, 'seo': None, 'sub': None}",[],1858-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a7ae25c-19a0-5252-9ba5-727330ac5fa5,0,nyt://article/0a7ae25c-19a0-5252-9ba5-727330ac5fa5
"LATE AT THE CHRISTENING.--A family residing in State-street, Brooklyn, determined to have their youngest christened at one of the churches yesterday, and with that end in view green BRIDGET was directed to take the baby and start for the church a little in advance of its parents. BRIDGET was not acquainted with the city, and, of course, lost her way.  ",https://www.nytimes.com/1858/02/01/archives/long-island.html,,,5,The New York Times,[],"{'main': 'LONG ISLAND.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LONG ISLAND.', 'name': None, 'seo': None, 'sub': None}",[],1858-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a9210ba-0c87-5a12-9d64-fe0dd30877fe,0,nyt://article/0a9210ba-0c87-5a12-9d64-fe0dd30877fe
,https://www.nytimes.com/1858/02/01/archives/marine-intelligence.html,,,8,The New York Times,[],"{'main': 'MARINE INTELLIGENCE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MARINE INTELLIGENCE.', 'name': None, 'seo': None, 'sub': None}",[],1858-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/107644c4-ca0f-52fb-a79d-d9255937ce42,0,nyt://article/107644c4-ca0f-52fb-a79d-d9255937ce42
"REDUCED VALUE OF REAL ESTATE.---At the meeting of tile committee of the Board of Councilmen on Friday last, it was stated by Mr. SCHIEFFELIN, aS an argument against carrying certain projected street improvements, in the Third and Fifth Wards, that the value of real estate had fallen so low the owners of the property to be benefited would be unable to pay the amount for the improvements.  ",https://www.nytimes.com/1858/02/01/archives/article-1-no-title.html,,,4,The New York Times,[],"{'main': 'Article 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1858-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/10a5a3d0-8d5f-5e36-9d27-a7fca87ae587,0,nyt://article/10a5a3d0-8d5f-5e36-9d27-a7fca87ae587
,https://www.nytimes.com/1858/02/01/archives/article-6-no-title.html,,,4,The New York Times,[],"{'main': 'Article 6 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 6 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1858-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1509c8be-a63a-5430-b857-96a4aa8de790,0,nyt://article/1509c8be-a63a-5430-b857-96a4aa8de790
"GALES AND DIETEORS AT SEAMEN DROWNED AND KILLED. The ship Arctic, Capt. ZEREGA, which sailed from Liverpool Nov. 24, and arrived at this port on Saturday last, has experienced the most boisterous passage of the season, lost two seamen overboard, and narrowly escaped foundering. Cant.  ",https://www.nytimes.com/1858/02/01/archives/sen-and-ship-news.html,,,4,The New York Times,[],"{'main': 'Sen and Ship News.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Sen and Ship News.', 'name': None, 'seo': None, 'sub': None}",[],1858-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/19003b93-5ef3-507c-86c1-f60f79409386,0,nyt://article/19003b93-5ef3-507c-86c1-f60f79409386
Congressional Inquiry,https://www.nytimes.com/1858/02/01/archives/the-case-of-the-indiana-senatorsthe-presidents-lecompton-messagegen.html,Congressional Inquiry,,1,The New York Times,[],"{'main': ""The Case of the Indiana Senators--The President's Lecompton Message--Gen. Scott not Going to California--The Fort Snelling Investigation, &c."", 'kicker': None, 'content_kicker': None, 'print_headline': ""The Case of the Indiana Senators--The President's Lecompton Message--Gen. Scott not Going to California--The Fort Snelling Investigation, &c."", 'name': None, 'seo': None, 'sub': None}",[],1858-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1acf9415-b421-5b91-8881-dbd84375e094,0,nyt://article/1acf9415-b421-5b91-8881-dbd84375e094
,https://www.nytimes.com/1858/02/01/archives/the-philadelphia-at-neworleans.html,,,1,The New York Times,[],"{'main': 'The Philadelphia at New-Orleans.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Philadelphia at New-Orleans.', 'name': None, 'seo': None, 'sub': None}",[],1858-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1f8b08de-77d9-5c7a-9071-c7c06f93bdb2,0,nyt://article/1f8b08de-77d9-5c7a-9071-c7c06f93bdb2
