abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"I would appeal through your journal to the officers of our churches where revival meetings are being daily held, on behalf of a better ventilation of their church buildings at such a time of constant use as the present. There ought to be, at all times during the meetings, be the weather what it may,  ",https://www.nytimes.com/1858/05/01/archives/ventilation-of-churches.html,,,8,The New York Times,[],"{'main': 'Ventilation of Churches.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Ventilation of Churches.', 'name': None, 'seo': None, 'sub': None}",[],1858-05-01T05:00:00+0000,article,None,Archives,"{'original': 'PUBLICUS', 'person': [{'firstname': 'Publicus', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0df1ec71-c91d-5461-976b-3bd358624490,0,nyt://article/0df1ec71-c91d-5461-976b-3bd358624490
"But for the blundering explanations and the equivocal denials of the unofficial organ, the public would have been satisfied that the Secretary of the Treasury entertained no purpose and would have no occasion to apply for an additional loan with which to cke out the relief afforded by the authority ?? already possesses to issue Treasury notes, and to keep in circulation $20,00,000 of that species of accommodation-papcr.  ",https://www.nytimes.com/1858/05/01/archives/will-a-loan-be-needednone-actually-demandedundeveloped-resources-of.html,,,1,The New York Times,[],"{'main': 'Will a Loan be Needed?--None actually Demanded--Undeveloped Resources of the Treasury--The Public Lands--Suppressed Appropriations.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Will a Loan be Needed?--None actually Demanded--Undeveloped Resources of the Treasury--The Public Lands--Suppressed Appropriations.', 'name': None, 'seo': None, 'sub': None}",[],1858-05-01T05:00:00+0000,article,None,Archives,"{'original': 'Correspondence of the New-York Times:', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/19c6903c-040c-5570-aa04-708269fd0d98,0,nyt://article/19c6903c-040c-5570-aa04-708269fd0d98
"WINE SELLERS AND CELLARS--At a Scientific Congress now sitting in Baltimore, one of the members, Professor SWALLOW, whose name would seem to be indicative of his specialty, read a paper on Missouri wines, from which we learn that when nature designed the State of Missouri as a wine-producing region, she also created the right kind of receptacles for stowing the precious juices of the soil.  ",https://www.nytimes.com/1858/05/01/archives/article-1-no-title.html,,,4,The New York Times,[],"{'main': 'Article 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1858-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1d4abcaa-c78b-55f5-9ac0-33d9db46410b,0,nyt://article/1d4abcaa-c78b-55f5-9ac0-33d9db46410b
"To the Editor of the New-York Times: In your paper of the 26th ult. you published the testimony of some of the crew of the A. Z., before the United State Commissiener, charging the Captain with cruel and unusual treatment of one of the crew-, thereby causing his death.  ",https://www.nytimes.com/1858/05/01/archives/the-case-of-captain-green.html,,,5,The New York Times,[],"{'main': 'The Case of Captain Green.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Case of Captain Green.', 'name': None, 'seo': None, 'sub': None}",[],1858-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/26b08f8f-a3cc-5ab7-83dc-7529b8f3d4a2,0,nyt://article/26b08f8f-a3cc-5ab7-83dc-7529b8f3d4a2
The Br. Mercantile Marine,https://www.nytimes.com/1858/05/01/archives/the-british-mercantile-marine.html,The Br. Mercantile Marine,,1,The New York Times,[],"{'main': 'The British Mercantile Marine.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The British Mercantile Marine.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Great Britain', 'rank': 1, 'major': 'N'}]",1858-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/27c013dc-61ab-5b3e-afbc-0d0a59ae8d58,0,nyt://article/27c013dc-61ab-5b3e-afbc-0d0a59ae8d58
,https://www.nytimes.com/1858/05/01/archives/lecompton-at-albany.html,,,1,The New York Times,[],"{'main': 'Lecompton at Albany.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Lecompton at Albany.', 'name': None, 'seo': None, 'sub': None}",[],1858-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2daad3ed-fd16-5a59-bfe2-ed78ae38c514,0,nyt://article/2daad3ed-fd16-5a59-bfe2-ed78ae38c514
,https://www.nytimes.com/1858/05/01/archives/financial.html,,,7,The New York Times,[],"{'main': 'FINANCIAL', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FINANCIAL', 'name': None, 'seo': None, 'sub': None}",[],1858-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/32e7baf1-f443-59a9-8b80-3b27f2ecdec6,0,nyt://article/32e7baf1-f443-59a9-8b80-3b27f2ecdec6
,https://www.nytimes.com/1858/05/01/archives/railroads.html,,,7,The New York Times,[],"{'main': 'RAILROADS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'RAILROADS.', 'name': None, 'seo': None, 'sub': None}",[],1858-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/4d6d4611-039a-528a-b8b6-e15e26c20ba9,0,nyt://article/4d6d4611-039a-528a-b8b6-e15e26c20ba9
"No. 187-The United States vs. Charles Fassat. Appeal from the District Court for the Northern District of California. Justice Campbell delivered the opinion of the Court, referring the decision, and remanding the cause for further proceedings.  ",https://www.nytimes.com/1858/05/01/archives/united-states-supreme-court.html,,,1,The New York Times,[],"{'main': 'United States Supreme Court.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'United States Supreme Court.', 'name': None, 'seo': None, 'sub': None}",[],1858-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/5e7b646e-c9fa-5419-924f-fe46cb31ee45,0,nyt://article/5e7b646e-c9fa-5419-924f-fe46cb31ee45
"The custom of counting chickens ere the eggs from which they are to be hatched have been laid, is a common one in this city, where people are supposed to take life hard and be of an ultra practical character. Our politicians are great ""architects of ruin.""  ",https://www.nytimes.com/1858/05/01/archives/massachusetts-politicians-counting-their.html,,,2,The New York Times,[],"{'main': 'MASSACHUSETTS.; Politicians Counting their Chickens--Theatricals-Sympathy with Orsini & Co.--Cars for Egypt-Removal of the Boston Library--Mortality in Boston-Prospects for May Day, &c., &c.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MASSACHUSETTS.; Politicians Counting their Chickens--Theatricals-Sympathy with Orsini & Co.--Cars for Egypt-Removal of the Boston Library--Mortality in Boston-Prospects for May Day, &c., &c.', 'name': None, 'seo': None, 'sub': None}",[],1858-05-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/64f96e7f-cc41-5925-b550-e74d794a63f7,0,nyt://article/64f96e7f-cc41-5925-b550-e74d794a63f7
