abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
,https://www.nytimes.com/1876/12/01/archives/shall-these-things-be.html,,,,1,The New York Times,[],"{'main': 'SHALL THESE THINGS BE?', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SHALL THESE THINGS BE?', 'name': None, 'seo': None, 'sub': None}",[],1876-12-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01e12845-1ee9-50ca-baa7-42c137065907,0,nyt://article/01e12845-1ee9-50ca-baa7-42c137065907,
Religious Liberty; Unveiling the Statue of,https://www.nytimes.com/1876/12/01/archives/statue-to-religious-liberty-he-unveiling-of-the-monument-at.html,Religious Liberty; Unveiling the Statue of,,,4,The New York Times,[],"{'main': 'STATUE TO RELIGIOUS LIBERTY.; HE UNVEILING OF THE MONUMENT AT PHILADELPHIA PRESENTED BY HEBREWS DESCRIPTION OF THE WORK OF ART.', 'kicker': None, 'content_kicker': None, 'print_headline': 'STATUE TO RELIGIOUS LIBERTY.; HE UNVEILING OF THE MONUMENT AT PHILADELPHIA PRESENTED BY HEBREWS DESCRIPTION OF THE WORK OF ART.', 'name': None, 'seo': None, 'sub': None}",[],1876-12-01 05:00:00+00:00,article,,Archives,"{'original': 'From Our Own Correspondent', 'person': [{'firstname': 'From', 'middlename': 'Our', 'lastname': 'Own', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/030f50ce-c21a-5084-9efb-3116c9c8fc73,0,nyt://article/030f50ce-c21a-5084-9efb-3116c9c8fc73,
,https://www.nytimes.com/1876/12/01/archives/wellcontested-scottish-games.html,,,,8,The New York Times,[],"{'main': 'WELL-CONTESTED SCOTTISH GAMES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'WELL-CONTESTED SCOTTISH GAMES.', 'name': None, 'seo': None, 'sub': None}",[],1876-12-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a42ce06-9caa-50fc-b321-f1a22f0f986a,0,nyt://article/0a42ce06-9caa-50fc-b321-f1a22f0f986a,
,https://www.nytimes.com/1876/12/01/archives/spain-and-cuba-share-debate-in-madrid-on-the-conduct-of-the-war-in.html,,,,5,The New York Times,[],"{'main': 'SPAIN AND CUBA.; SHARE DEBATE IN MADRID ON THE CONDUCT OF THE WAR IN CUBA 70,000 TROOPS IN THE ISLAND, AND ONLY 20,000 EFFECTIVE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'SPAIN AND CUBA.; SHARE DEBATE IN MADRID ON THE CONDUCT OF THE WAR IN CUBA 70,000 TROOPS IN THE ISLAND, AND ONLY 20,000 EFFECTIVE.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Spain', 'rank': 1, 'major': 'N'}]",1876-12-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0c942f94-799d-5d57-8f75-9d7f0b22a877,0,nyt://article/0c942f94-799d-5d57-8f75-9d7f0b22a877,
St. Genest's Criticism as to Le Demi Monde Militaire; Need of Reform in Administration of Departments,https://www.nytimes.com/1876/12/01/archives/the-french-army-recent-improvements-in-its-administration-how-a.html,St. Genest's Criticism as to Le Demi Monde Militaire; Need of Reform in Administration of Departments,,,3,The New York Times,[],"{'main': 'THE FRENCH ARMY.; RECENT IMPROVEMENTS IN ITS ADMINISTRATION. HOW A CORRESPONDENT MADE AN ATTACK ON THE MILITARY--PUTTING AN OFFICER INTO QUARANTINE--THE ARMY OPPOSED TO POLITICIANS--THE MEDICAL DEPARTMENT AND ITS INDEPENDENCE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE FRENCH ARMY.; RECENT IMPROVEMENTS IN ITS ADMINISTRATION. HOW A CORRESPONDENT MADE AN ATTACK ON THE MILITARY--PUTTING AN OFFICER INTO QUARANTINE--THE ARMY OPPOSED TO POLITICIANS--THE MEDICAL DEPARTMENT AND ITS INDEPENDENCE.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'France', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'France', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'ASSEMBLY', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'ARMY', 'rank': 4, 'major': 'N'}]",1876-12-01 05:00:00+00:00,article,,Archives,"{'original': 'From Our Own Correspondent', 'person': [{'firstname': 'From', 'middlename': 'Our', 'lastname': 'Own', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0edadbbf-b745-5086-9792-17e743b3483a,0,nyt://article/0edadbbf-b745-5086-9792-17e743b3483a,
Boston and Albany; G. Wheeler Arrested for Attempt to Wreck a Train,https://www.nytimes.com/1876/12/01/archives/miscreant-foiled-attempt-to-wreck-a-midnight-express-train-from.html,Boston and Albany; G. Wheeler Arrested for Attempt to Wreck a Train,,,2,The New York Times,[],"{'main': 'MISCREANT FOILED.; ATTEMPT TO WRECK A MIDNIGHT EXPRESS TRAIN FROM THIS CITY.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MISCREANT FOILED.; ATTEMPT TO WRECK A MIDNIGHT EXPRESS TRAIN FROM THIS CITY.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'ACCIDENTS', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Railroads', 'rank': 2, 'major': 'N'}]",1876-12-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/10a26365-ec38-5b99-a330-673f1cf27f65,0,nyt://article/10a26365-ec38-5b99-a330-673f1cf27f65,
,https://www.nytimes.com/1876/12/01/archives/the-oregon-elector.html,,,,5,The New York Times,[],"{'main': 'THE OREGON ELECTOR.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE OREGON ELECTOR.', 'name': None, 'seo': None, 'sub': None}",[],1876-12-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/14273a34-3529-5dbb-b92e-f77bab2b53f2,0,nyt://article/14273a34-3529-5dbb-b92e-f77bab2b53f2,
New-Orleans Citizens' Address to the People of the United States,https://www.nytimes.com/1876/12/01/archives/an-address-to-the-people.html,New-Orleans Citizens' Address to the People of the United States,,,1,The New York Times,[],"{'main': 'AN ADDRESS TO THE PEOPLE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'AN ADDRESS TO THE PEOPLE.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Louisiana', 'rank': 1, 'major': 'N'}]",1876-12-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/14f6510b-7883-58b4-a42a-99af26c5542c,0,nyt://article/14f6510b-7883-58b4-a42a-99af26c5542c,
,https://www.nytimes.com/1876/12/01/archives/a-great-newspaper.html,,,,5,The New York Times,[],"{'main': 'A GREAT NEWSPAPER.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A GREAT NEWSPAPER.', 'name': None, 'seo': None, 'sub': None}",[],1876-12-01 05:00:00+00:00,article,,Archives,"{'original': 'From the Media (Penn.) American, Nov. 29', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1853e718-b317-5e45-bb02-3ac05f7cc5c9,0,nyt://article/1853e718-b317-5e45-bb02-3ac05f7cc5c9,
History of the Day,https://www.nytimes.com/1876/12/01/archives/thanksgiving-day-in-brooklyn.html,History of the Day,,,8,The New York Times,[],"{'main': 'THANKSGIVING DAY IN BROOKLYN.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THANKSGIVING DAY IN BROOKLYN.', 'name': None, 'seo': None, 'sub': None}",[],1876-12-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/18b05862-4d1b-5f33-afe3-502d8a9c4444,0,nyt://article/18b05862-4d1b-5f33-afe3-502d8a9c4444,
,https://www.nytimes.com/1876/12/01/archives/the-negroes-in-the-south.html,,,,2,The New York Times,[],"{'main': 'THE NEGROES IN THE SOUTH.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE NEGROES IN THE SOUTH.', 'name': None, 'seo': None, 'sub': None}",[],1876-12-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1c023ae9-e4dc-5f2a-a516-cdd977a574d2,0,nyt://article/1c023ae9-e4dc-5f2a-a516-cdd977a574d2,
A Fine Specimen,https://www.nytimes.com/1876/12/01/archives/moss-sandstone.html,A Fine Specimen,,,3,The New York Times,[],"{'main': 'MOSS SANDSTONE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MOSS SANDSTONE.', 'name': None, 'seo': None, 'sub': None}",[],1876-12-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1d908bbb-8d57-5e7e-a87c-7a9862a043c0,0,nyt://article/1d908bbb-8d57-5e7e-a87c-7a9862a043c0,
,https://www.nytimes.com/1876/12/01/archives/a-professional-repeater.html,,,,2,The New York Times,[],"{'main': 'A PROFESSIONAL REPEATER.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A PROFESSIONAL REPEATER.', 'name': None, 'seo': None, 'sub': None}",[],1876-12-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1db25fbf-12e2-5171-8234-2a4e8df678bd,0,nyt://article/1db25fbf-12e2-5171-8234-2a4e8df678bd,
,https://www.nytimes.com/1876/12/01/archives/a-hunter-killed-by-panthers.html,,,,6,The New York Times,[],"{'main': 'A HUNTER KILLED BY PANTHERS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A HUNTER KILLED BY PANTHERS.', 'name': None, 'seo': None, 'sub': None}",[],1876-12-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2069cbd1-6b79-5f7a-b6a4-d5ddd4504b6d,0,nyt://article/2069cbd1-6b79-5f7a-b6a4-d5ddd4504b6d,
