abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
Grand Army of the Republic; Reunion,https://www.nytimes.com/1876/07/01/archives/grand-army-of-the-republic.html,Grand Army of the Republic; Reunion,,,1,The New York Times,[],"{'main': 'GRAND ARMY OF THE REPUBLIC.', 'kicker': None, 'content_kicker': None, 'print_headline': 'GRAND ARMY OF THE REPUBLIC.', 'name': None, 'seo': None, 'sub': None}",[],1876-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01dd2db3-1bcd-53f5-99fc-de5b94c0841c,0,nyt://article/01dd2db3-1bcd-53f5-99fc-de5b94c0841c,
Fourth of July Preparations; Fire Department Precautions; Firms which wi l Suspend Business,https://www.nytimes.com/1876/07/01/archives/the-great-celebration-notes-of-preparation-elaborate-decoration-and.html,Fourth of July Preparations; Fire Department Precautions; Firms which wi l Suspend Business,,,8,The New York Times,[],"{'main': 'THE GREAT CELEBRATION.; NOTES OF PREPARATION. ELABORATE DECORATION AND ILLUMINATION OF PROMINENT BUILDINGS ON BROADWAY--A WARNING FROM THE FIRE COMMISSIONERS--PRECAUTIONS AGAINST FIRE--MISCELLANEOUS TOPICS. FIRE DEPARTMENT PRECAUTIONS. THE SUSPENSION OF BUSINESS. YOUTHFUL PATRIOTISM. THE POST OFFICE DECORATIONS. DECORATIONS AT REPUBLICAN HEAD-QUARTERS. EXPERIMENTAL ILLUMINATION OF THE CITY HALL. THE SERVICES AT TRINITY CHURCH.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE GREAT CELEBRATION.; NOTES OF PREPARATION. ELABORATE DECORATION AND ILLUMINATION OF PROMINENT BUILDINGS ON BROADWAY--A WARNING FROM THE FIRE COMMISSIONERS--PRECAUTIONS AGAINST FIRE--MISCELLANEOUS TOPICS. FIRE DEPARTMENT PRECAUTIONS. THE SUSPENSION OF BUSINESS. YOUTHFUL PATRIOTISM. THE POST OFFICE DECORATIONS. DECORATIONS AT REPUBLICAN HEAD-QUARTERS. EXPERIMENTAL ILLUMINATION OF THE CITY HALL. THE SERVICES AT TRINITY CHURCH.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}]",1876-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09e80fc4-a329-5bfe-8120-c1986c1ea119,0,nyt://article/09e80fc4-a329-5bfe-8120-c1986c1ea119,
,https://www.nytimes.com/1876/07/01/archives/obituary-1-no-title.html,,,,5,The New York Times,[],"{'main': 'Obituary 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Obituary 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1876-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0cbfe969-ceea-55f6-8edb-5f1eec2d56df,0,nyt://article/0cbfe969-ceea-55f6-8edb-5f1eec2d56df,
,https://www.nytimes.com/1876/07/01/archives/military-marksmanship.html,,,,2,The New York Times,[],"{'main': 'MILITARY MARKSMANSHIP.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MILITARY MARKSMANSHIP.', 'name': None, 'seo': None, 'sub': None}",[],1876-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/119fef44-b650-5db9-9bc7-83aeaa317149,0,nyt://article/119fef44-b650-5db9-9bc7-83aeaa317149,
"Brooklyn, Speech at, on the Republican Party",https://www.nytimes.com/1876/07/01/archives/the-republican-party-speech-of-hon-stewart-l-woodford-the.html,"Brooklyn, Speech at, on the Republican Party",,,2,The New York Times,[],"{'main': 'THE REPUBLICAN PARTY.; SPEECH OF HON. STEWART L. WOODFORD-- THE CANDIDATES AND THE HIGHER GROUND OCCUPIED BY THE PARTY.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE REPUBLICAN PARTY.; SPEECH OF HON. STEWART L. WOODFORD-- THE CANDIDATES AND THE HIGHER GROUND OCCUPIED BY THE PARTY.', 'name': None, 'seo': None, 'sub': None}",[],1876-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/12eef758-4c4f-52c3-9582-054757e65886,0,nyt://article/12eef758-4c4f-52c3-9582-054757e65886,
,https://www.nytimes.com/1876/07/01/archives/arrived.html,,,,8,The New York Times,[],"{'main': 'ARRIVED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ARRIVED.', 'name': None, 'seo': None, 'sub': None}",[],1876-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/17a344fc-806f-54e8-9f45-32eaf085b883,0,nyt://article/17a344fc-806f-54e8-9f45-32eaf085b883,
Macau ay vs. Bagget & Hart; Right to a Seat in the New-York Cotton Exchange,https://www.nytimes.com/1876/07/01/archives/law-reports-an-interesting-point-the-right-to-compel-a-member-of.html,Macau ay vs. Bagget & Hart; Right to a Seat in the New-York Cotton Exchange,,,2,The New York Times,[],"{'main': 'LAW REPORTS.; AN INTERESTING POINT. THE RIGHT TO COMPEL A MEMBER OF THE COTTON EXCHANGE TO ASSIGN HIS CERTIFICATE OF MEMBERSHIP.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LAW REPORTS.; AN INTERESTING POINT. THE RIGHT TO COMPEL A MEMBER OF THE COTTON EXCHANGE TO ASSIGN HIS CERTIFICATE OF MEMBERSHIP.', 'name': None, 'seo': None, 'sub': None}",[],1876-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/18bae14e-f1d4-51d5-96b7-6e43f863d124,0,nyt://article/18bae14e-f1d4-51d5-96b7-6e43f863d124,
Postal Service; Cheap Transportation; Adjournment,https://www.nytimes.com/1876/07/01/archives/national-board-of-trade-fourth-and-last-days-session-close-of-the.html,Postal Service; Cheap Transportation; Adjournment,,,2,The New York Times,[],"{'main': ""NATIONAL BOARD OF TRADE.; FOURTH AND LAST DAY'S SESSION. CLOSE OF THE EIGHTH ANNUAL MEETING-- THE FAST MAIL SERVICE, CHEAP TRANSPORTATION, AND OTHER IMPORTANT SUBJECTS DISCUSSED--THE RESOLUTIONS ADOPTED. CHEAP TRANSPORTATION."", 'kicker': None, 'content_kicker': None, 'print_headline': ""NATIONAL BOARD OF TRADE.; FOURTH AND LAST DAY'S SESSION. CLOSE OF THE EIGHTH ANNUAL MEETING-- THE FAST MAIL SERVICE, CHEAP TRANSPORTATION, AND OTHER IMPORTANT SUBJECTS DISCUSSED--THE RESOLUTIONS ADOPTED. CHEAP TRANSPORTATION."", 'name': None, 'seo': None, 'sub': None}",[],1876-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/19433215-33c4-53c9-8d26-c3a2c41862df,0,nyt://article/19433215-33c4-53c9-8d26-c3a2c41862df,
,https://www.nytimes.com/1876/07/01/archives/arrivals-at-the-hotels.html,,,,8,The New York Times,[],"{'main': 'ARRIVALS AT THE HOTELS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ARRIVALS AT THE HOTELS.', 'name': None, 'seo': None, 'sub': None}",[],1876-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1cc3dda6-d1ef-5541-9d33-9f4c8f3627cf,0,nyt://article/1cc3dda6-d1ef-5541-9d33-9f4c8f3627cf,
,https://www.nytimes.com/1876/07/01/archives/alleged-contempt-of-court.html,,,,2,The New York Times,[],"{'main': 'ALLEGED CONTEMPT OF COURT.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ALLEGED CONTEMPT OF COURT.', 'name': None, 'seo': None, 'sub': None}",[],1876-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1d71d135-e16a-5b0c-8655-e4626e86cf9e,0,nyt://article/1d71d135-e16a-5b0c-8655-e4626e86cf9e,
