abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"The rain which fell yesterday and last evening measured four-tenths of an inch, and was of the temperature of 76 degrees in the morning and 76 degrees in the evening. In the evening there was thunder and lightning. Meteors have been noticed in the atmosphere for the last three nights. To-day at 9 P.M. the temperature rose to ninety-six (00) degrees-this is the twentieth day of the hosted term.  ",https://www.nytimes.com/1856/08/01/archives/the-rain-and-the-host.html,,,1,The New York Times,[],"{'main': 'The Rain and the Host.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Rain and the Host.', 'name': None, 'seo': None, 'sub': None}",[],1856-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06bab7cf-7dfc-5ba0-a9df-e9161f5f3c7c,0,nyt://article/06bab7cf-7dfc-5ba0-a9df-e9161f5f3c7c
,https://www.nytimes.com/1856/08/01/archives/article-6-no-title.html,,,4,The New York Times,[],"{'main': 'Article 6 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 6 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1856-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0889d4a4-cd05-5aa3-8acb-0262f59a3790,0,nyt://article/0889d4a4-cd05-5aa3-8acb-0262f59a3790
"The Central Park Commissioners have asked the Corporation Counsel to define their power as Commissioners against the Comptroller. As at present the policemen can get no ??--nor tenements vacated on the park grounds for their occupancy, cattle and hogs rove over the grounds ??, damaging the trees and shrubs, while the policemen dare not drive them away.  ",https://www.nytimes.com/1856/08/01/archives/article-7-no-title.html,,,4,The New York Times,[],"{'main': 'Article 7 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 7 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1856-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0aa466ae-1414-5f79-9ae3-dfc1bf6dbaa8,0,nyt://article/0aa466ae-1414-5f79-9ae3-dfc1bf6dbaa8
"UNION COURSE, L. I., TROTTING ON WEDNESDAY LAST, JULY 30.--A race came off at the above Course between Lady Moscolo and Jake Oakley, which was pronounced by those present the best that had taken place this season. All expected a slow race, but they were rouch mistaken. Oakley was the favorite, at slight odds, previous to the race.  ",https://www.nytimes.com/1856/08/01/archives/the-turf-for-1856.html,,,8,The New York Times,[],"{'main': 'The Turf for 1856.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Turf for 1856.', 'name': None, 'seo': None, 'sub': None}",[],1856-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0c4556ae-21da-5e08-882a-a3e3ce200701,0,nyt://article/0c4556ae-21da-5e08-882a-a3e3ce200701
,https://www.nytimes.com/1856/08/01/archives/naval-intelligence.html,,,4,The New York Times,[],"{'main': 'Naval Intelligence.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Naval Intelligence.', 'name': None, 'seo': None, 'sub': None}",[],1856-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0e974d12-5cd0-54ea-97f9-1346d78bc668,0,nyt://article/0e974d12-5cd0-54ea-97f9-1346d78bc668
,https://www.nytimes.com/1856/08/01/archives/article-11-no-title.html,,,8,The New York Times,[],"{'main': 'Article 11 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 11 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1856-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/14ab6f65-c0a0-58ec-98bf-350d910c71c7,0,nyt://article/14ab6f65-c0a0-58ec-98bf-350d910c71c7
,https://www.nytimes.com/1856/08/01/archives/another-republican-gain-in-ohio.html,,,4,The New York Times,[],"{'main': 'Another Republican Gain in Ohio.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Another Republican Gain in Ohio.', 'name': None, 'seo': None, 'sub': None}",[],1856-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/16ecafe7-9f86-52c5-86a4-57d117dc969f,0,nyt://article/16ecafe7-9f86-52c5-86a4-57d117dc969f
"The Senate confirmed without opposition, to-day, the appointment of Col. GEARY as Governor of Kansas. The whole number of Land Warrants issued under the net of March, 1855, to this date, inclusive, amounts to 158,475, embracing more than 19,000,000 of acres. Nine thousand and fifty-five Warrants were issued during July.  ",https://www.nytimes.com/1856/08/01/archives/col-gearys-appointment-confirmedland-warrantsnaval.html,,,4,The New York Times,[],"{'main': ""Col. Geary's Appointment Confirmed--Land Warrants--Naval."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Col. Geary's Appointment Confirmed--Land Warrants--Naval."", 'name': None, 'seo': None, 'sub': None}",[],1856-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1e8cf7e0-e912-59f7-afe7-6382eed68ec6,0,nyt://article/1e8cf7e0-e912-59f7-afe7-6382eed68ec6
,https://www.nytimes.com/1856/08/01/archives/financial.html,,,7,The New York Times,[],"{'main': 'FINANCIAL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FINANCIAL.', 'name': None, 'seo': None, 'sub': None}",[],1856-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/278f9e76-8654-5d6b-b679-ecd393da1fba,0,nyt://article/278f9e76-8654-5d6b-b679-ecd393da1fba
,https://www.nytimes.com/1856/08/01/archives/mr-summer-an-lld.html,,,4,The New York Times,[],"{'main': 'Mr. Summer an LLD.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Mr. Summer an LLD.', 'name': None, 'seo': None, 'sub': None}",[],1856-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/28f155e1-8cef-5367-8c14-357d08894d7c,0,nyt://article/28f155e1-8cef-5367-8c14-357d08894d7c
Fresh cruelties,https://www.nytimes.com/1856/08/01/archives/affairs-in-ireland-history-o-f-the-tipperary-militia-riotbattle.html,Fresh cruelties,,2,The New York Times,[],"{'main': 'AFFAIRS IN IRELAND.; History o f the Tipperary Militia Riot--Battle between Lawyers--A Pugilistic Person--A returned Irishman--Happy Denouement--Miscellaneous News.', 'kicker': None, 'content_kicker': None, 'print_headline': 'AFFAIRS IN IRELAND.; History o f the Tipperary Militia Riot--Battle between Lawyers--A Pugilistic Person--A returned Irishman--Happy Denouement--Miscellaneous News.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Naples', 'rank': 1, 'major': 'N'}]",1856-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/29dc617a-a7fb-527f-8d4e-6d437cdee0ee,0,nyt://article/29dc617a-a7fb-527f-8d4e-6d437cdee0ee
,https://www.nytimes.com/1856/08/01/archives/marine-intelligence.html,,,8,The New York Times,[],"{'main': 'MARINE INTELLIGENCE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MARINE INTELLIGENCE.', 'name': None, 'seo': None, 'sub': None}",[],1856-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2c79beb9-da5a-5616-9e61-99321b7204ad,0,nyt://article/2c79beb9-da5a-5616-9e61-99321b7204ad
,https://www.nytimes.com/1856/08/01/archives/coal.html,,,7,The New York Times,[],"{'main': 'COAL', 'kicker': '1', 'content_kicker': None, 'print_headline': 'COAL', 'name': None, 'seo': None, 'sub': None}",[],1856-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/37fe21b6-ae8b-5d51-a98a-60acfe5e7082,0,nyt://article/37fe21b6-ae8b-5d51-a98a-60acfe5e7082
,https://www.nytimes.com/1856/08/01/archives/another-oldliner-gone-over.html,,,4,The New York Times,[],"{'main': 'Another Old-Liner Gone Over.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Another Old-Liner Gone Over.', 'name': None, 'seo': None, 'sub': None}",[],1856-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3da861fa-a9f7-57fc-af97-e826c00aafca,0,nyt://article/3da861fa-a9f7-57fc-af97-e826c00aafca
"The Board met, as usual, on Wednesday afternoon, in Worth-street. commissioner PURDY moved the confirmation of the nomination of Dr. Harcourt as Special Assistant-Physician at Staten Island Marine Hospital, at a salary of $6,000 per annum, and that certain additional assistants as nurses and orderlies, recommended to be employed, be immediately confirmed in their apointments.  ",https://www.nytimes.com/1856/08/01/archives/newyork-city-yellow-fever-cases-at-quarantine-commissioners-of.html,,,6,The New York Times,[],"{'main': ""NEW-YORK CITY.; Yellow Fever Cases at Quarantine. COMMISSIONERS OF EMIGRATION. Redistricting the City. Yound Men's Soft-Shell General Committee. Curlons Origin of Fires-Rat Poison-Tobacco Pipes. Board of Education. SUPERIOR COURT Miscellancons. Import Decision. POLICE INTELLIGENCE."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""NEW-YORK CITY.; Yellow Fever Cases at Quarantine. COMMISSIONERS OF EMIGRATION. Redistricting the City. Yound Men's Soft-Shell General Committee. Curlons Origin of Fires-Rat Poison-Tobacco Pipes. Board of Education. SUPERIOR COURT Miscellancons. Import Decision. POLICE INTELLIGENCE."", 'name': None, 'seo': None, 'sub': None}",[],1856-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3edd21de-4c9f-57a4-b547-3a7aa543eaaa,0,nyt://article/3edd21de-4c9f-57a4-b547-3a7aa543eaaa
"We have been kept in rather an excited state for a few days. Five hundred Decoits had arranged with number of Burmese, residing around Rangoon, simuitaneously to set fire to the bazaar, the houses in the town, and the barracks in cantonments; also a powder plot, a little Guy Fawkes affair, having arranged to blow up the General and Commissioners when met for deliberation in the church.  ",https://www.nytimes.com/1856/08/01/archives/place-and-conspiracies-in-barh-extract-from-a-private-letter-dated.html,,,5,The New York Times,[],"{'main': 'Place and Conspiracies in Bar??,h,; Extract from a private letter, dated', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Place and Conspiracies in Bar??,h,; Extract from a private letter, dated', 'name': None, 'seo': None, 'sub': None}",[],1856-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/402ce05f-b8af-5ed3-9cff-f9bdc5ce4edf,0,nyt://article/402ce05f-b8af-5ed3-9cff-f9bdc5ce4edf
