abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
"NEW-YORK. From the report of the Central Park Meteorological Department, for the week ending Jan. 30, it appears that the mean of the barometer was 29.866; maximum at 9 P.M., Jan. 26, 30. 208; minimum at 9 P.M., Jan. 24, 29.572; range, .636. Or the thermometer the mean was 37.58; maximum at 2 P.M., Jan. 30, 54; minimum at 5 A.M., Jan. 26, 11; range, 43.  ",https://www.nytimes.com/1869/02/01/archives/local-news-in-brief.html,,,,8,The New York Times,[],"{'main': 'LOCAL NEWS IN BRIEF.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LOCAL NEWS IN BRIEF.', 'name': None, 'seo': None, 'sub': None}",[],1869-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/039be291-4f33-5580-8250-6dc491b667b9,0,nyt://article/039be291-4f33-5580-8250-6dc491b667b9,
,https://www.nytimes.com/1869/02/01/archives/bankrupt-notices.html,,,,6,The New York Times,[],"{'main': 'BANKRUPT NOTICES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BANKRUPT NOTICES.', 'name': None, 'seo': None, 'sub': None}",[],1869-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/07b4a7e8-2f29-57e8-b425-977ceaa919fc,0,nyt://article/07b4a7e8-2f29-57e8-b425-977ceaa919fc,
"The seventh lecture in the Lowell Institute course, on subjects relating to the early history of Massachusetts, was delivered last evening by Prof. OLIVIER WENDELL HOLMES, on ""The Medical Profession in Massachusetts."" The Pilgrims of the Mayflower had with them a good physician Dr. SAMUEL FULLER.  ",https://www.nytimes.com/1869/02/01/archives/dr-o-w-holmes-on-the-medical-profession-in-massachusetts.html,,,,1,The New York Times,[],"{'main': 'Dr. O. W. Holmes on the Medical Profession in Massachusetts.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Dr. O. W. Holmes on the Medical Profession in Massachusetts.', 'name': None, 'seo': None, 'sub': None}",[],1869-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/085aa2e8-aef5-5382-9449-077470b98df0,0,nyt://article/085aa2e8-aef5-5382-9449-077470b98df0,
"JAN. 31--In steamship Danan, from ??-If Bomhard Idler, II, Lelding, Linatte W. Race and child, Robert Engelbarpt, Card Duisenberr and wife, Augusta Dellwig, L. F. Dennerish and wite, E. Johnson and wife, C. Rose, C, Eggers, A. Lindsons, family and servant, L. G. Sehmelder, John A. Eilterhams, F. W. Kiffe, E. Blumonthat, L. Saarlach, Mr. Mclared and family, John Linnemann A. F. Gramer,  ",https://www.nytimes.com/1869/02/01/archives/passengers-arrived.html,,,,8,The New York Times,[],"{'main': 'Passengers Arrived.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Passengers Arrived.', 'name': None, 'seo': None, 'sub': None}",[],1869-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0aa4a6a0-0eac-59ad-a01d-dbd0034f3d4a,0,nyt://article/0aa4a6a0-0eac-59ad-a01d-dbd0034f3d4a,
,https://www.nytimes.com/1869/02/01/archives/gen-battles-views.html,,,,2,The New York Times,[],"{'main': ""Gen. Battle's Views."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Gen. Battle's Views."", 'name': None, 'seo': None, 'sub': None}",[],1869-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0d7ef199-4f19-54d3-bf11-305c399ea854,0,nyt://article/0d7ef199-4f19-54d3-bf11-305c399ea854,
"Jersey City, Hoboken, &c., Dispute",https://www.nytimes.com/1869/02/01/archives/a-small-railroad-war.html,"Jersey City, Hoboken, &c., Dispute",,,5,The New York Times,[],"{'main': 'A Small Railroad War.', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Small Railroad War.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Railroads', 'rank': 2, 'major': 'N'}]",1869-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0f9c6986-b2a9-5af2-9ba5-37aa12f00014,0,nyt://article/0f9c6986-b2a9-5af2-9ba5-37aa12f00014,
New-York; Rogers Case; Resume of,https://www.nytimes.com/1869/02/01/archives/the-rogers-murder-a-resume-of-the-entire-casethe-sing-sing.html,New-York; Rogers Case; Resume of,,,8,The New York Times,[],"{'main': ""THE ROGERS MURDER.; A Resume of the Entire Case--The Sing Sing Revelations--The Coroner's Inquest--A Effective Promise."", 'kicker': None, 'content_kicker': None, 'print_headline': ""THE ROGERS MURDER.; A Resume of the Entire Case--The Sing Sing Revelations--The Coroner's Inquest--A Effective Promise."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MURDERS', 'rank': 2, 'major': 'N'}]",1869-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1070818e-cfa1-550b-8c74-655555958743,0,nyt://article/1070818e-cfa1-550b-8c74-655555958743,
Lockwood vs. Schooner Grace Girdler; Collision,https://www.nytimes.com/1869/02/01/archives/law-reports-court-calendars-for-monday-united-states-supreme-court.html,Lockwood vs. Schooner Grace Girdler; Collision,,,2,The New York Times,[],"{'main': 'LAW REPORTS.; COURT CALENDARS FOR MONDAY. UNITED STATES SUPREME COURT.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LAW REPORTS.; COURT CALENDARS FOR MONDAY. UNITED STATES SUPREME COURT.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 1, 'major': 'N'}]",1869-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/10f7a8fa-8046-5b5b-989c-5ab348366e84,0,nyt://article/10f7a8fa-8046-5b5b-989c-5ab348366e84,
,https://www.nytimes.com/1869/02/01/archives/bailing-of-the-golden-city-for-panama.html,,,,1,The New York Times,[],"{'main': 'Bailing of the Golden City for Panama.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Bailing of the Golden City for Panama.', 'name': None, 'seo': None, 'sub': None}",[],1869-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/14c2c5f0-b383-52e9-b786-a32b8cb09303,0,nyt://article/14c2c5f0-b383-52e9-b786-a32b8cb09303,
"On Wednesday evening Messrs. GARDNER and GOODHART, attorneys, were sent for to make a will for a woman named Mrs. SPRANG, who was reported to be near her death. They repaired to the house and to the room of the sick woman. Soon after, the husband came in, and learning their errand, directed them, in rather an emphatic manner, to leave.  ",https://www.nytimes.com/1869/02/01/archives/making-a-will-under-difficulties.html,,,,3,The New York Times,[],"{'main': 'Making a Will under Difficulties.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Making a Will under Difficulties.', 'name': None, 'seo': None, 'sub': None}",[],1869-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1b90b615-0936-5021-b43e-1e7e765637c9,0,nyt://article/1b90b615-0936-5021-b43e-1e7e765637c9,
,https://www.nytimes.com/1869/02/01/archives/steamboats.html,,,,7,The New York Times,[],"{'main': 'STEAMBOATS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'STEAMBOATS.', 'name': None, 'seo': None, 'sub': None}",[],1869-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/249250dd-1133-5837-b183-603f1b159bb0,0,nyt://article/249250dd-1133-5837-b183-603f1b159bb0,
"THE EASTERN QUESTION. Report that Greece Accedes to the Decision of the Peace Conference. PARIS, Sunday, Jan. 31: The Russian Government, through its Minister at Athens, urges Greece to accede to the propositions of the Conference of Parts. It is rumored here to-day that the Greek Government has yielded, and will sign the protocol.  ",https://www.nytimes.com/1869/02/01/archives/telegrams-the-proposition-to-annex-st-domingo-to-the-united-states.html,,,,1,The New York Times,[],"{'main': 'TELEGRAMS.; The Proposition to Annex St. Domingo to the United States. Greece Now Reported Ready to Sign the Protocol. Withdrawal of the Papal Nuncio from Madrid.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TELEGRAMS.; The Proposition to Annex St. Domingo to the United States. Greece Now Reported Ready to Sign the Protocol. Withdrawal of the Papal Nuncio from Madrid.', 'name': None, 'seo': None, 'sub': None}",[],1869-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/24ac8232-c421-53ff-a2a3-33a208f12279,0,nyt://article/24ac8232-c421-53ff-a2a3-33a208f12279,
"BADGLEY.--On Friday evening, Jan; 29, of Pneumonia, CORNELIUS BADGLEY, aged 66 years. The relatives and friends of the family are respectfully invited to attend the funeral on Monday, Feb. 1, at 2 o'clock P. M., at the First Presbyterian Church, at Elizabeth, N. J. BRUEN.--At Williamsburg, L. I., on Saturday, Jan. 30, CORDELIA CLOTHILDE SEAMAN, wife of George Bruen, in the 30th year of her age.  ",https://www.nytimes.com/1869/02/01/archives/died.html,,,,5,The New York Times,[],"{'main': 'DIED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'DIED.', 'name': None, 'seo': None, 'sub': None}",[],1869-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/286138d5-152e-5fc8-a36c-cb0d623eb3da,0,nyt://article/286138d5-152e-5fc8-a36c-cb0d623eb3da,
"A delegation from Rutherford County, Tenn., appointed to wait upon Gen. COOPER, to whom Gov. BROWNLOW has intrusted the duty of organizing the State militia, had an interview with that gentleman in Nashville on Wednesday last.  ",https://www.nytimes.com/1869/02/01/archives/tennessee-interview-with-gen-cooperthe-orgnization-of-the-militia.html,,,,1,The New York Times,[],"{'main': 'TENNESSEE.; Interview with Gen. Cooper--The Orgnization of the Militia.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TENNESSEE.; Interview with Gen. Cooper--The Orgnization of the Militia.', 'name': None, 'seo': None, 'sub': None}",[],1869-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/28735bc9-a729-5d62-ae2d-63538f6a90a6,0,nyt://article/28735bc9-a729-5d62-ae2d-63538f6a90a6,
"A lady and gentleman are now living in this city who were engaged to be married more than thirty years ago, and who are still anxiously waiting the day when they shall be made one. In 1840 they had been engaged for some time, but did not marry because each had a mother dependent upon them for Support.  ",https://www.nytimes.com/1869/02/01/archives/patient-waiting-perhaps-no-loss.html,,,,5,The New York Times,[],"{'main': 'Patient Waiting Perhaps no Loss.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Patient Waiting Perhaps no Loss.', 'name': None, 'seo': None, 'sub': None}",[],1869-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2cc3e081-793a-569a-9953-02ab646d316b,0,nyt://article/2cc3e081-793a-569a-9953-02ab646d316b,
,https://www.nytimes.com/1869/02/01/archives/financial.html,,,,6,The New York Times,[],"{'main': 'FINANCIAL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FINANCIAL.', 'name': None, 'seo': None, 'sub': None}",[],1869-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2d3c6465-a053-54ff-b5d9-de86dc1aeb27,0,nyt://article/2d3c6465-a053-54ff-b5d9-de86dc1aeb27,
"At 12:30 o'clock this mourning, SUSAN MCINTYRE, aged 20, and a native of Ireland, accosted CHARLES EDWARDS and WM. ANDERSON, in Chatham-street, and induced them to. accompany her home, to No. 33 Mulberry-street, While in her room a quarrel ensued, when ANDERSON seized SUSAN by the arms and held her helpless while EDWARDS stabbed her in the right breast, inflicting a severe and dangerous wound.  ",https://www.nytimes.com/1869/02/01/archives/attempted-murder-in-the-sixth-ward-this-morning.html,,,,5,The New York Times,[],"{'main': 'Attempted Murder in the Sixth Ward This Morning.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Attempted Murder in the Sixth Ward This Morning.', 'name': None, 'seo': None, 'sub': None}",[],1869-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2d9f712a-629d-5b1d-bca1-288329caa623,0,nyt://article/2d9f712a-629d-5b1d-bca1-288329caa623,
