abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
,https://www.nytimes.com/1881/02/01/archives/editorial-article-2-no-title.html,,,,4,The New York Times,[],"{'main': 'Editorial Article 2 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Editorial Article 2 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1881-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01519561-6460-5952-a56c-3645580ca0fa,0,nyt://article/01519561-6460-5952-a56c-3645580ca0fa,
"ALBANY, Jan. 31.--Gov. Cornell was in the Executive office in the old Capitol at 2 o'clock on Friday last, and in the evening attended a party, which he left early, informing a friend that he had to ""catch a train.""  ",https://www.nytimes.com/1881/02/01/archives/going-from-and-to-albany-the-governors-alleged-trip-to-mentor.html,,,,1,The New York Times,[],"{'main': ""GOING FROM AND TO ALBANY.; THE GOVERNOR'S ALLEGED TRIP TO MENTOR --SENATOR CONKLING TO ARGUE THE BELDEN CASE."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""GOING FROM AND TO ALBANY.; THE GOVERNOR'S ALLEGED TRIP TO MENTOR --SENATOR CONKLING TO ARGUE THE BELDEN CASE."", 'name': None, 'seo': None, 'sub': None}",[],1881-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/02499b62-40b7-5680-91bb-512ba4ba11cc,0,nyt://article/02499b62-40b7-5680-91bb-512ba4ba11cc,
"A young married woman named Carrie Dalton attended mass on Sunday in St. Peter's Roman Catholic Church, corner of Hicks and Warren streets, Brooklyn, of which the Rev. Father Fransiola is Pastor.  ",https://www.nytimes.com/1881/02/01/archives/thrashed-in-a-church-an-assault-which-cost-a-young-married-man-25.html,,,,8,The New York Times,[],"{'main': 'THRASHED IN A CHURCH.; AN ASSAULT WHICH COST A YOUNG MARRIED MAN $25.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THRASHED IN A CHURCH.; AN ASSAULT WHICH COST A YOUNG MARRIED MAN $25.', 'name': None, 'seo': None, 'sub': None}",[],1881-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03953173-e461-5631-b92f-706c47d6c9d8,0,nyt://article/03953173-e461-5631-b92f-706c47d6c9d8,
American Submarine Company's Prospectus,https://www.nytimes.com/1881/02/01/archives/europes-business-interests-a-new-cable-projectlabor-troubles-the.html,American Submarine Company's Prospectus,,,2,The New York Times,[],"{'main': ""EUROPE'S BUSINESS INTERESTS.; A NEW CABLE PROJECT--LABOR TROUBLES --THE BRITISH GRAIN TRADE."", 'kicker': None, 'content_kicker': None, 'print_headline': ""EUROPE'S BUSINESS INTERESTS.; A NEW CABLE PROJECT--LABOR TROUBLES --THE BRITISH GRAIN TRADE."", 'name': None, 'seo': None, 'sub': None}",[],1881-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04575d3f-9a53-5d8d-bb77-2d8c768e12ac,0,nyt://article/04575d3f-9a53-5d8d-bb77-2d8c768e12ac,
The Pennsylvania Legislature has entered upon the third week of the fruitless contest between two factions of Republican politicians for the choice of a United States Senator.  ,https://www.nytimes.com/1881/02/01/archives/the-pennsylvania-contest.html,,,,4,The New York Times,[],"{'main': 'THE PENNSYLVANIA CONTEST.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE PENNSYLVANIA CONTEST.', 'name': None, 'seo': None, 'sub': None}",[],1881-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/066d8320-d6a9-50a0-bd66-825c9680e051,0,nyt://article/066d8320-d6a9-50a0-bd66-825c9680e051,
,https://www.nytimes.com/1881/02/01/archives/a-defaulting-collector.html,,,,2,The New York Times,[],"{'main': 'A DEFAULTING COLLECTOR.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A DEFAULTING COLLECTOR.', 'name': None, 'seo': None, 'sub': None}",[],1881-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0aeb98ae-fde9-565d-adcb-64c65d6c4906,0,nyt://article/0aeb98ae-fde9-565d-adcb-64c65d6c4906,
,https://www.nytimes.com/1881/02/01/archives/an-old-botanist-in-want.html,,,,2,The New York Times,[],"{'main': 'AN OLD BOTANIST IN WANT.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'AN OLD BOTANIST IN WANT.', 'name': None, 'seo': None, 'sub': None}",[],1881-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b91a9ac-e5e1-5146-ae65-e7e5daf5bd30,0,nyt://article/0b91a9ac-e5e1-5146-ae65-e7e5daf5bd30,
"Simmons, Z. E.; Trial",https://www.nytimes.com/1881/02/01/archives/lotterydealers-in-court-a-orlando-jackson-fined-150the-case-of.html,"Simmons, Z. E.; Trial",,,8,The New York Times,[],"{'main': 'LOTTERY-DEALERS IN COURT.; A. ORLANDO JACKSON FINED $150--THE CASE OF ZACHARIAH E. SIMMONS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LOTTERY-DEALERS IN COURT.; A. ORLANDO JACKSON FINED $150--THE CASE OF ZACHARIAH E. SIMMONS.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Lotteries', 'rank': 1, 'major': 'N'}]",1881-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/10039e8e-e2ee-5f40-a495-7db8c6425f87,0,nyt://article/10039e8e-e2ee-5f40-a495-7db8c6425f87,
"Jacobus, J. W., Nominated United States Marshal",https://www.nytimes.com/1881/02/01/archives/the-newyork-marshalship-john-w-jacobus-named-for-the-place-his.html,"Jacobus, J. W., Nominated United States Marshal",,,1,The New York Times,[],"{'main': 'THE NEW-YORK MARSHALSHIP.; JOHN W. JACOBUS NAMED FOR THE PLACE-- HIS CONFIRMATION NOT PROBABLE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE NEW-YORK MARSHALSHIP.; JOHN W. JACOBUS NAMED FOR THE PLACE-- HIS CONFIRMATION NOT PROBABLE.', 'name': None, 'seo': None, 'sub': None}",[],1881-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/108c8339-ccbe-56f7-9f77-f8e2fdccf074,0,nyt://article/108c8339-ccbe-56f7-9f77-f8e2fdccf074,
The Administration of President HAYES has been very acceptable to the Temperance people.  ,https://www.nytimes.com/1881/02/01/archives/draconian-severity.html,,,,4,The New York Times,[],"{'main': 'DRACONIAN SEVERITY.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'DRACONIAN SEVERITY.', 'name': None, 'seo': None, 'sub': None}",[],1881-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/125799f4-bb29-5d6e-b9ff-87754fb1592a,0,nyt://article/125799f4-bb29-5d6e-b9ff-87754fb1592a,
,https://www.nytimes.com/1881/02/01/archives/nominations-by-the-president-nominations-by-the-president.html,,,,3,The New York Times,[],"{'main': 'NOMINATIONS BY THE PRESIDENT.; NOMINATIONS BY THE PRESIDENT.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NOMINATIONS BY THE PRESIDENT.; NOMINATIONS BY THE PRESIDENT.', 'name': None, 'seo': None, 'sub': None}",[],1881-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1362a119-c727-5392-b424-56050a56a8c2,0,nyt://article/1362a119-c727-5392-b424-56050a56a8c2,
"BALTIMORE, Jan. 31.--Frederic County, in this State, possesses, in the person of Dr. Harrison Wagner, litigant whose equal it would be hard to and in any court the world over. Just now the Circuit Court, sitting at Frederick City,...  ",https://www.nytimes.com/1881/02/01/archives/a-litigating-doctor-how-the-people-of-woodsboro-have-been-involved.html,,,,2,The New York Times,[],"{'main': 'A LITIGATING DOCTOR.; HOW THE PEOPLE OF WOODSBORO HAVE BEEN INVOLVED IN THOUSANDS OF PETTY SUITS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A LITIGATING DOCTOR.; HOW THE PEOPLE OF WOODSBORO HAVE BEEN INVOLVED IN THOUSANDS OF PETTY SUITS.', 'name': None, 'seo': None, 'sub': None}",[],1881-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/136e4592-4144-505d-acf0-8cea12219d39,0,nyt://article/136e4592-4144-505d-acf0-8cea12219d39,
Asiatic Station News,https://www.nytimes.com/1881/02/01/archives/army-and-navy-news-orders-to-officersfrom-the-north-atlantic-and.html,Asiatic Station News,,,2,The New York Times,[],"{'main': 'ARMY AND NAVY NEWS.; ORDERS TO OFFICERS--FROM THE NORTH ATLANTIC AND ASIATIC SQUADRONS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'ARMY AND NAVY NEWS.; ORDERS TO OFFICERS--FROM THE NORTH ATLANTIC AND ASIATIC SQUADRONS.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'United States Navy', 'rank': 1, 'major': 'N'}]",1881-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/149cce37-5f02-5f23-8f91-6e4579760b4d,0,nyt://article/149cce37-5f02-5f23-8f91-6e4579760b4d,
,https://www.nytimes.com/1881/02/01/archives/passengers-arrived.html,,,,8,The New York Times,[],"{'main': 'PASSENGERS ARRIVED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'PASSENGERS ARRIVED.', 'name': None, 'seo': None, 'sub': None}",[],1881-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/16706881-b23d-5aa7-b51c-9627554d646f,0,nyt://article/16706881-b23d-5aa7-b51c-9627554d646f,
,https://www.nytimes.com/1881/02/01/archives/examining-insane-asylums.html,,,,5,The New York Times,[],"{'main': 'EXAMINING INSANE ASYLUMS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'EXAMINING INSANE ASYLUMS.', 'name': None, 'seo': None, 'sub': None}",[],1881-02-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/18a61d63-fc8a-5b80-bed4-b1176aad6d27,0,nyt://article/18a61d63-fc8a-5b80-bed4-b1176aad6d27,
