abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
,https://www.nytimes.com/1880/12/01/archives/banks-resisting-taxation.html,,,2,The New York Times,[],"{'main': 'BANKS RESISTING TAXATION.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BANKS RESISTING TAXATION.', 'name': None, 'seo': None, 'sub': None}",[],1880-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0115bd2e-ac5c-5243-89c6-99ebf3f65e68,0,nyt://article/0115bd2e-ac5c-5243-89c6-99ebf3f65e68
,https://www.nytimes.com/1880/12/01/archives/ready-to-begin-the-canal.html,,,1,The New York Times,[],"{'main': 'READY TO BEGIN THE CANAL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'READY TO BEGIN THE CANAL.', 'name': None, 'seo': None, 'sub': None}",[],1880-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/012954aa-8059-5ada-9344-16e4da6921c2,0,nyt://article/012954aa-8059-5ada-9344-16e4da6921c2
,https://www.nytimes.com/1880/12/01/archives/politics-in-newhampshire.html,,,1,The New York Times,[],"{'main': 'POLITICS IN NEW-HAMPSHIRE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'POLITICS IN NEW-HAMPSHIRE.', 'name': None, 'seo': None, 'sub': None}",[],1880-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03b70af9-8faf-56e5-ba13-151e1d998da3,0,nyt://article/03b70af9-8faf-56e5-ba13-151e1d998da3
"In two ways this novel has an unfortunate similarity to the ordinary English novel. It begins in a parsonage with the family of the Rector, and it is spun out unmercifully. The hero is Philip Temple, a character of the kind which is always called eccentric, but is really not so unusual as the friends of such persons fancy.  ",https://www.nytimes.com/1880/12/01/archives/a-new-novel.html,,,3,The New York Times,[],"{'main': 'A NEW NOVEL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A NEW NOVEL.', 'name': None, 'seo': None, 'sub': None}",[],1880-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0630ed88-cc22-5737-a32c-213698e8cf65,0,nyt://article/0630ed88-cc22-5737-a32c-213698e8cf65
"BALTIMORE, Nov. 30.--There will be a sharp contest in the conference to-morrow between the committee of the Corn and Flour Exchang and the officers of the Baltimore and Ohio Railroad on the increased storage charges.  ",https://www.nytimes.com/1880/12/01/archives/the-baltimore-troubles-excitement-caused-by-the-obnoxious-grain.html,,,1,The New York Times,[],"{'main': 'THE BALTIMORE TROUBLES; EXCITEMENT CAUSED BY THE OBNOXIOUS GRAIN ORDER.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE BALTIMORE TROUBLES; EXCITEMENT CAUSED BY THE OBNOXIOUS GRAIN ORDER.', 'name': None, 'seo': None, 'sub': None}",[],1880-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0809909f-68e3-533d-ad35-affdcf783956,0,nyt://article/0809909f-68e3-533d-ad35-affdcf783956
"The State Senate Committee which is charged with the inquiry into the subject of securing economy in Municipal expenditures and greater efficiency in the administration of the public service met again yesterday in Mayor Cooper's private office. Chairman McCarthy presided. A number of letters were received, among which was the following:  ",https://www.nytimes.com/1880/12/01/archives/where-city-money-goes-lively-session-on-the-senate-committee.html,,,8,The New York Times,[],"{'main': 'WHERE CITY MONEY GOES; LIVELY SESSION ON THE SENATE COMMITTEE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'WHERE CITY MONEY GOES; LIVELY SESSION ON THE SENATE COMMITTEE.', 'name': None, 'seo': None, 'sub': None}",[],1880-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08e38b40-4272-52d3-860b-32c4ada557ab,0,nyt://article/08e38b40-4272-52d3-860b-32c4ada557ab
"While we have been otherwise engaged, and have a almost lost sight of the Panama Canal project, its promoters appear to have been industriously working up the public sentiment of Europe in its behalf, and now it is announced that success in obtaining subscriptions to the capital is assured.  ",https://www.nytimes.com/1880/12/01/archives/the-panama-canal-again.html,,,4,The New York Times,[],"{'main': 'THE PANAMA CANAL AGAIN.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE PANAMA CANAL AGAIN.', 'name': None, 'seo': None, 'sub': None}",[],1880-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09836ff0-bfcf-5dd3-98c0-14e4178e4b67,0,nyt://article/09836ff0-bfcf-5dd3-98c0-14e4178e4b67
,https://www.nytimes.com/1880/12/01/archives/river-and-harbor-navigation.html,,,2,The New York Times,[],"{'main': 'RIVER AND HARBOR NAVIGATION.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'RIVER AND HARBOR NAVIGATION.', 'name': None, 'seo': None, 'sub': None}",[],1880-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0bdb78fc-0c0c-5e8b-b079-955555be838b,0,nyt://article/0bdb78fc-0c0c-5e8b-b079-955555be838b
"The annual election for Directors of the NewYork, Lake Erie and Western Railroad Company was held yesterday. The entire old board was rechosen. President Jewett personally cast 800,000 of the 810,640 votes polled. The following synopsis of the annual report was furnished for publication:  ",https://www.nytimes.com/1880/12/01/archives/the-erie-railway-the-vanderbilt-interest-unshaken-an-enormous-years.html,,,8,The New York Times,[],"{'main': ""THE ERIE RAILWAY.; THE VANDERBILT INTEREST UNSHAKEN-- AN ENORMOUS YEAR'S BUSINESS."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""THE ERIE RAILWAY.; THE VANDERBILT INTEREST UNSHAKEN-- AN ENORMOUS YEAR'S BUSINESS."", 'name': None, 'seo': None, 'sub': None}",[],1880-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0f865b5a-e56b-5fe7-ba28-d641eb291a05,0,nyt://article/0f865b5a-e56b-5fe7-ba28-d641eb291a05
,https://www.nytimes.com/1880/12/01/archives/making-plans-for-the-session-the-bourbons-in-favor-of-pushing.html,,,1,The New York Times,[],"{'main': 'MAKING PLANS FOR THE SESSION.; THE BOURBONS IN FAVOR OF PUSHING THROUGH THE APPROPRIATIONS AND PASSING A REFUNDING BILL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MAKING PLANS FOR THE SESSION.; THE BOURBONS IN FAVOR OF PUSHING THROUGH THE APPROPRIATIONS AND PASSING A REFUNDING BILL.', 'name': None, 'seo': None, 'sub': None}",[],1880-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/102a71d6-8a4e-5590-9cc4-c71acc940d1d,0,nyt://article/102a71d6-8a4e-5590-9cc4-c71acc940d1d
