abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
,https://www.nytimes.com/1880/04/01/archives/passengers-sailed.html,,,8,The New York Times,[],"{'main': 'PASSENGERS SAILED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'PASSENGERS SAILED.', 'name': None, 'seo': None, 'sub': None}",[],1880-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/009d368d-f574-5505-b410-02041f4cc8e3,0,nyt://article/009d368d-f574-5505-b410-02041f4cc8e3
,https://www.nytimes.com/1880/04/01/archives/obituary-1-no-title.html,,,5,The New York Times,[],"{'main': 'Obituary 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Obituary 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1880-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0209f72b-7a2e-5aa5-ad7f-d7b649dc09ac,0,nyt://article/0209f72b-7a2e-5aa5-ad7f-d7b649dc09ac
"WASHINGTON, March 31.--The bill creating a corporation for the management of a World's Fair in New-York in 1883, was passed by the Senate to-day, after being further amended.  ",https://www.nytimes.com/1880/04/01/archives/the-newyork-worlds-fair-the-incorporating-bill-amended-and-passed.html,,,1,The New York Times,[],"{'main': ""THE NEW-YORK WORLD'S FAIR.; THE INCORPORATING BILL AMENDED AND PASSED BY THE SENATE."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""THE NEW-YORK WORLD'S FAIR.; THE INCORPORATING BILL AMENDED AND PASSED BY THE SENATE."", 'name': None, 'seo': None, 'sub': None}",[],1880-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04147f9c-77a6-5345-874c-e0f2cc311620,0,nyt://article/04147f9c-77a6-5345-874c-e0f2cc311620
,https://www.nytimes.com/1880/04/01/archives/editorial-article-3-no-title.html,,,4,The New York Times,[],"{'main': 'Editorial Article 3 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Editorial Article 3 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1880-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0571c69b-51f0-505e-876b-3d88ff8be16f,0,nyt://article/0571c69b-51f0-505e-876b-3d88ff8be16f
,https://www.nytimes.com/1880/04/01/archives/the-charleston-collector.html,,,1,The New York Times,[],"{'main': 'THE CHARLESTON COLLECTOR.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE CHARLESTON COLLECTOR.', 'name': None, 'seo': None, 'sub': None}",[],1880-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/067dc98d-a883-53a5-9344-497bccd9f72d,0,nyt://article/067dc98d-a883-53a5-9344-497bccd9f72d
,https://www.nytimes.com/1880/04/01/archives/boating-notes.html,,,5,The New York Times,[],"{'main': 'BOATING NOTES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BOATING NOTES.', 'name': None, 'seo': None, 'sub': None}",[],1880-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06cb63c2-5359-5a64-997a-cb49f1a4aed5,0,nyt://article/06cb63c2-5359-5a64-997a-cb49f1a4aed5
The journeymen painters of Newark have notified their employers that from and after to-morrow they will demand $2.50 per day of 10 hours.  ,https://www.nytimes.com/1880/04/01/archives/newjersey.html,,,8,The New York Times,[],"{'main': 'NEW-JERSEY.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NEW-JERSEY.', 'name': None, 'seo': None, 'sub': None}",[],1880-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/074c4d80-aa83-5f5a-ac89-e753ab76f162,0,nyt://article/074c4d80-aa83-5f5a-ac89-e753ab76f162
"The thirty-second annual session of the NewYork East Conference of the Methodist Episcopal Church began yesterday morning in the Summerfield Church, corner of Washington and Greene-avenues, Brooklyn.  ",https://www.nytimes.com/1880/04/01/archives/the-newyork-east-conference-dr-pullmans-resolution-which-provoked.html,,,3,The New York Times,[],"{'main': ""THE NEW-YORK EAST CONFERENCE.; DR. PULLMAN'S RESOLUTION WHICH PROVOKED CONSIDERABLE DEBATE."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""THE NEW-YORK EAST CONFERENCE.; DR. PULLMAN'S RESOLUTION WHICH PROVOKED CONSIDERABLE DEBATE."", 'name': None, 'seo': None, 'sub': None}",[],1880-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0f4861b9-6939-5736-9783-ac5fa43a9a16,0,nyt://article/0f4861b9-6939-5736-9783-ac5fa43a9a16
,https://www.nytimes.com/1880/04/01/archives/paying-its-debts-in-full.html,,,1,The New York Times,[],"{'main': 'PAYING ITS DEBTS IN FULL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'PAYING ITS DEBTS IN FULL.', 'name': None, 'seo': None, 'sub': None}",[],1880-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/11026492-68dd-5efb-8e2d-4184090f841e,0,nyt://article/11026492-68dd-5efb-8e2d-4184090f841e
"Yesterday was the thirtieth anniversary of the death of John C. Calhoun.  Minnesota reports 22,293 births (540 twins) in 1878, and only 7,027 deaths.  ",https://www.nytimes.com/1880/04/01/archives/general-notes.html,,,4,The New York Times,[],"{'main': 'GENERAL NOTES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'GENERAL NOTES.', 'name': None, 'seo': None, 'sub': None}",[],1880-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/14001599-dddd-5576-9867-6c219aca4aa7,0,nyt://article/14001599-dddd-5576-9867-6c219aca4aa7
